SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
30402108708,47,3250,1523,515,4837,0.7,4737,3.1
30402108709,41,1733,1020,680,3750,0.8,3562,3.2
30402108710,43,2531,1216,730,4049,0.7,3833,3.1
30402108711,44,2500,1141,738,3692,0.7,3615,3.1
30402108713,47,2654,1257,530,4437,0.7,4062,2.9
30402108714,45,3100,1350,462,3971,0.7,3727,3.1
30402108715,44,3900,1273,420,4333,0.8,3799,3.1
30402108716,44,2700,1449,481,4534,0.7,4349,3.2
30402108717,45,2889,1059,660,3468,0.7,3522,3
30402108718,43,2925,1213,610,3031,0.7,2899,3
30402108719,72,4000,563,220,4750,0.9,1300,2.4
30402108720,46,3500,1005,520,4208,0.7,4178,3.2
30402108721,46,2163,890,520,2229,0.7,1812,2.5
30402108801,43,2646,1110,588,3136,0.7,3089,2.9
30402108802,51,2184,1095,720,3833,0.7,3291,2.9
30402108803,39,2500,1088,610,3416,0.7,2981,3
30402108804,43,3100,1245,733,4608,0.7,4527,3.1
30402108805,41,2600,972,670,3266,0.7,3116,3.1
30402108806,40,2600,1403,600,4042,0.8,3785,3.1
30402108807,40,2492,1035,500,2781,0.7,2531,2.9
30402108808,37,2134,880,420,2672,0.8,2143,2.6
30402108809,40,2167,1125,500,2905,0.7,2519,2.8
30402108810,41,2500,987,540,3013,0.8,2525,3
30402108811,40,2254,1154,500,3215,0.8,3024,3
30402108812,42,2360,1018,560,2805,0.8,2625,2.9
30402108813,41,2600,939,469,2821,0.7,2480,3
30402108814,48,2200,660,450,2750,0.8,2518,2.9
30402108815,36,2167,1300,470,3289,0.8,2963,2.8
30402108816,44,3683,1309,800,3750,0.7,2843,2.8
30402108817,45,3000,1120,710,3643,0.7,3474,3
30402108818,44,2500,1287,825,3643,0.8,3607,3.3
30402108819,44,2600,1153,695,3824,0.7,3750,3.1
30402108820,44,2373,1097,500,3154,0.7,2750,2.8
30402108821,50,2300,1362,820,3799,0.6,3849,2.7
30402108822,44,2263,1092,535,2874,0.7,2575,2.7
30402108823,44,2167,1004,630,3107,0.7,2625,2.9
30402108824,42,2529,1048,535,3250,0.8,3062,2.9
30402108901,43,2600,1073,590,3527,0.7,3062,2.9
30402108903,41,3380,1187,100,4954,0.8,4937,3.4
30402108904,39,2600,1164,600,3575,0.8,3159,3.1
30402108905,41,3800,1173,600,4785,0.7,4553,3.3
30402108906,38,2850,1054,550,3023,0.8,2781,3.1
30402108907,45,3023,1192,650,3812,0.7,3444,2.8
30402108908,36,2817,1151,710,3333,0.8,3250,3.1
30402108909,39,3850,1400,475,5158,0.8,4961,3.4
30402108910,40,3950,1335,308,4847,0.8,4706,3.4
30402109001,38,2000,1006,520,2843,0.8,2336,2.8
30402109002,36,2150,1084,500,3115,0.8,2555,2.8
30402109003,39,2000,790,400,2374,0.7,2027,2.7
30402109004,46,2167,840,500,2036,0.7,1531,2.4
30402109005,36,2152,1107,550,2789,0.8,2770,3.2
30402109006,39,2195,1066,500,2888,0.8,2422,2.8
30402109007,39,2391,1100,645,3125,0.8,2736,2.7
30402109008,47,2151,1177,580,2849,0.7,2353,2.7
30402109009,38,2000,785,465,2267,0.7,1819,2.6
30402109010,41,2200,1157,530,3180,0.8,2809,2.9
30402109011,41,2297,875,460,2297,0.7,2067,2.7
30402109012,40,2167,1083,468,3053,0.8,2403,2.7
30402109013,46,2000,1004,530,2843,0.7,2264,2.5
30402109014,38,2209,992,470,2567,0.8,2381,2.8
30402109015,38,2650,1205,725,4071,0.7,4156,3.4
30402109016,39,2500,1090,590,3408,0.7,3146,3.1
30402109017,41,2167,1125,540,3195,0.7,2824,2.9
30402109018,39,2500,1180,595,3187,0.8,3115,3.1
30402109019,39,2167,980,500,2985,0.7,2588,2.9
30402109101,83,2650,721,319,1666,0.7,1096,1.9
30402109102,51,2383,1023,500,3041,0.7,2708,2.9
30402109103,39,2200,1045,495,2955,0.7,2874,3.1
30402109104,48,1944,943,515,2833,0.7,2531,2.9
30402109105,43,3000,1215,525,4511,0.7,4107,3.3
30402109106,44,2809,1152,870,4528,0.8,4596,3.4
30402109107,42,3204,1352,685,4537,0.8,4083,3.2
30402109108,44,3354,1039,750,3785,0.8,3678,3.2
30402109109,43,2400,1092,460,2849,0.7,3181,3.1
30402109110,42,3283,1140,750,4305,0.7,4025,3.2
30402109111,43,2400,1075,455,3172,0.8,3016,3.1
30402109112,44,3546,1146,560,4166,0.7,3937,3
30403109201,44,3000,1065,430,2625,0.7,2036,2.4
30403109202,37,3000,1262,505,3687,0.8,3160,3
30403109203,35,2860,1202,433,3636,0.9,3200,3.2
30403109204,39,3000,1409,500,3607,0.8,3250,3
30403109205,38,3000,1351,700,3478,0.9,3360,3.3
30403109206,42,3000,1284,480,3849,0.8,3384,3
30403109207,38,2600,1206,460,3437,0.8,3171,2.9
30403109208,36,2450,1326,580,3672,0.8,3160,3
30403109209,47,3125,1023,555,4643,0.7,3166,2.8
30403109210,42,2759,1267,490,4874,0.7,4562,2.9
30403109211,44,3500,1486,640,4662,0.7,4125,3
30403109212,58,2600,1125,490,4700,0.7,3750,2.8
30403109213,41,3800,1103,353,4617,0.8,3428,2.9
30403109214,36,2167,1243,490,2825,0.8,2485,2.7
30403109215,38,2600,1282,473,3583,0.8,3115,2.9
30403109216,40,2383,1064,480,3519,0.8,2839,2.9
30403109301,41,1733,893,328,2187,0.8,1335,1.9
30403109302,42,2934,1065,510,4187,0.8,3708,3.2
30403109303,34,1761,869,360,2039,0.9,1619,2.1
30403109304,0,0,0,0,0,0,0,0
30403109305,49,2909,1055,440,3374,0.7,3143,2.9
30403109306,38,2000,1002,460,2550,0.8,2285,3
30403109307,41,2570,1343,450,3704,0.8,3327,2.8
30403109308,50,2383,869,450,2527,0.8,1766,2.3
30403109309,42,2750,1125,495,3785,0.8,3694,3.1
30403109310,37,2131,959,460,2405,0.9,2208,2.8
30403109311,43,2147,762,231,2714,0.8,1958,2.7
30403109312,40,2817,1148,435,3295,0.8,3019,3
30403109401,31,1602,708,440,2018,1,1755,2.2
30403109402,37,2000,1092,548,3077,0.8,2816,3.1
30403109403,41,2126,1055,630,3833,0.7,3349,2.8
30403109404,42,4221,1398,715,4833,0.7,4525,3.1
30403109405,30,3500,949,1696,2250,0.8,2249,3.9
30403109406,40,2686,993,485,3125,0.7,2818,2.8
30403109407,33,2400,868,450,2833,0.8,2404,3
30403109408,36,2500,861,400,3542,0.8,2527,2.9
30403109409,31,1724,960,435,2217,1,1931,2.2
30403109410,31,1970,850,460,2156,0.9,1987,2.6
30403109411,28,1668,906,400,2196,0.9,1755,2
30403109412,35,2260,1055,488,2928,0.8,2260,2.4
30403109413,41,2063,1224,535,3250,0.8,2930,2.8
30403109414,31,2650,1037,420,2791,0.9,2187,2.7
30403109416,29,1517,716,420,1800,0.9,1656,2.3
30403109417,33,1950,872,435,2120,0.9,1696,2.1
30403109418,34,2202,858,470,2542,0.8,2192,2.8
30403109419,30,2167,1004,480,2708,0.9,2463,3
30403109420,37,2176,1073,545,2974,0.8,2523,2.9
30403109421,44,2791,1089,598,3625,0.7,2650,2.7
30403109422,38,2080,661,413,1708,0.8,1463,2.6
30403109423,17,3600,132,700,3874,0.8,3750,3.2
30403109424,43,3033,1222,695,4083,0.7,3428,2.9
30403109426,29,1625,705,430,1763,1.2,1517,2.3
30403109427,33,2167,744,360,2437,0.9,1800,2.6
30403109428,33,1762,850,400,2107,0.9,1830,2.4
30403109429,39,2000,1184,530,3562,0.8,2895,2.6
30403109430,37,2741,1083,620,3474,0.8,3075,3.1
30403109431,45,4000,1215,540,4637,0.7,4083,2.8
30403109432,32,1506,819,390,2042,0.9,1683,2.2
30403109433,31,1512,756,480,1696,1.1,1416,2.2
30403109434,33,1466,850,480,1978,1.1,1696,2.3
30403109435,29,1603,959,399,1937,1,1690,2.1
30403109502,42,3000,1175,500,4558,0.7,3550,2.9
30403109503,45,3467,1208,610,4143,0.7,3777,2.9
30403109504,45,2745,1286,660,3531,0.7,3222,2.8
30403109505,46,2600,1125,440,3874,0.7,3594,2.9
30403109506,43,2400,1404,525,4083,0.7,3625,2.8
30403109507,39,2800,1341,526,3666,0.8,3028,2.8
30403109508,39,2773,992,440,3291,0.8,2678,2.7
30403109510,35,2204,1033,380,2391,0.8,1774,2.1
30403109511,42,2600,893,475,3463,0.8,2607,2.9
30403109513,34,2879,1331,678,4031,0.8,3643,3.2
30403109515,31,1733,1012,395,2071,0.9,1683,2
30403109516,37,1382,775,365,2104,0.9,1307,1.8
30403109517,29,1643,990,410,2091,0.9,1591,1.9
30403109518,37,2019,1155,370,2656,0.8,1908,2.2
30403109519,42,1517,797,330,1718,0.8,1108,1.6
30403109520,35,1837,938,370,2172,0.9,1508,1.8
30403109521,38,2600,1101,458,2750,0.9,2596,3
30403109601,28,1300,591,450,1640,0.9,1264,2
30403109602,25,3033,422,375,1874,0.8,1412,2.8
30403109603,31,1668,733,460,2075,0.8,1720,2
30403109604,24,1525,490,378,1899,0.9,1042,2.3
30403109605,25,1536,599,400,1708,1.1,1271,2.2
30403109606,26,1517,543,380,1325,1.1,1178,2.3
30403109607,25,1602,606,400,1937,1,1525,2.3
30403109608,27,1820,669,420,2135,1,1767,2.4
30403109609,30,4000,846,588,4250,0.8,3299,3.3
30403109610,31,3229,754,500,3600,0.7,2625,3
30403109611,31,3600,659,390,3291,0.8,1954,2.6
30403109612,38,3629,939,460,3416,0.8,2421,2.8
30403109613,41,3750,914,750,3812,0.7,2928,3
30403109614,40,3000,1189,578,4538,0.8,3812,2.9
30403109615,19,0,183,425,4874,1.1,1375,2.6
30403109616,34,1837,840,420,2395,0.8,1609,2.1
30403109617,26,1436,632,400,2096,0.9,1625,2.2
30403109618,34,2047,712,428,2104,0.8,1490,1.9
30403109619,30,1677,788,380,1715,0.9,1559,2.1
30403109620,28,1636,673,400,1825,0.9,1581,2.3
30403109621,34,1950,1005,461,2673,0.8,2220,2.4
30403109622,34,1733,791,400,2316,0.9,1739,2.2
30403109623,36,2600,1060,580,4512,0.8,3363,3
30403109701,35,2765,1009,470,3349,0.8,2849,3
30403109702,35,3579,1066,370,3799,0.8,2949,2.9
30403109703,35,2253,936,469,2525,0.9,1859,2.3
30403109704,38,1600,1021,400,2298,0.8,1894,2
30403109705,29,1419,814,320,2022,1,1527,2.2
30403109706,31,1733,1010,400,2036,1.1,1756,2
30403109707,32,2123,1068,370,2625,0.9,2211,2.4
30403109708,30,1541,1072,380,2367,0.9,2006,2.1
30403109709,31,1602,1082,380,2558,0.9,1883,2.1
30403109710,32,1647,940,375,2408,0.9,1781,2.2
30403109711,28,1339,803,375,1968,1.1,1634,1.8
30403109712,34,1900,962,499,2524,0.8,2079,2.2
30403109713,31,1300,810,343,2374,0.8,1569,2
30403109714,32,2167,1039,400,3025,0.8,2238,2.5
30403109715,34,1353,934,365,2454,0.8,1721,2.3
30403109716,31,1483,872,385,2216,1,1663,2
30403109717,33,1792,851,367,1970,0.9,1551,1.9
30403109718,37,3017,1205,550,3345,0.8,3017,2.9
30403109719,35,2600,1212,505,4678,0.8,3749,3.1
30403109720,36,2400,1216,500,3250,0.8,2640,2.6
30403109721,51,1322,803,390,2020,0.8,1219,1.6
30404109801,38,2058,1060,420,2675,0.9,1958,2.6
30404109802,35,2403,1275,478,3433,0.8,3132,3
30404109803,34,1990,1172,460,2763,0.8,2298,2.5
30404109804,23,0,1328,255,2812,0.9,2528,2.4
30404109805,30,2500,1320,335,2981,0.9,2678,3.1
30404109806,33,1778,1025,380,2273,0.8,1605,2
30404109807,33,1742,918,310,2178,0.8,1343,1.9
30404109808,33,2719,1326,375,3583,0.9,3261,3.1
30404109809,38,2322,1006,400,3083,0.8,2203,2.6
30404109810,35,2300,1130,378,3042,0.8,2208,2.6
30404109811,33,2318,1150,333,2903,0.8,2113,2.4
30404109812,31,1632,1037,370,2219,0.9,1782,1.9
30404109813,33,2184,976,210,2727,0.8,2139,2.6
30404109815,37,1517,949,328,2196,0.8,1674,2
30404109816,38,1800,868,255,2050,0.8,1183,1.7
30404109817,33,1795,1074,340,2403,0.8,1583,1.9
30404109818,33,1933,953,370,2166,0.9,1657,2.3
30404109901,47,1270,574,450,1999,1.1,1624,2.6
30404110001,42,2080,970,475,2619,0.7,2411,2.7
30404110002,44,1896,837,478,2374,0.7,2210,2.8
30404110003,35,1820,700,338,1951,0.8,1513,2.5
30404110004,33,1733,682,191,1733,0.9,1474,2.4
30404110005,33,1800,810,395,2125,0.8,1625,2.4
30404110006,33,2095,777,278,2159,0.9,1924,2.8
30404110007,24,0,2249,430,3750,0.8,3750,4
30404110008,83,687,547,166,1149,0.6,715,1.3
30404110009,34,1950,1072,385,2826,0.8,2053,2.6
30404110010,40,1825,811,415,1974,0.7,1657,2.5
30404110011,33,1974,778,385,2031,0.9,1761,2.9
30404110012,38,1674,702,415,1976,0.7,1779,2.5
30404110013,36,2000,675,350,1854,0.8,1589,2.7
30404110014,43,1964,719,410,1770,0.7,1545,2.3
30404110015,37,1932,963,475,2452,0.7,2203,2.7
30404110016,49,1725,911,440,2333,0.6,1766,2.2
30404110017,76,2232,556,433,2277,0.7,883,1.9
30404110018,35,1895,814,380,2281,0.8,1718,2.4
30404110019,33,2058,1020,410,2403,0.8,1962,2.4
30404110101,36,2150,1004,450,2896,0.8,2588,2.9
30404110102,35,1868,968,410,2129,0.9,1537,2.1
30404110103,35,2195,1133,488,3307,0.8,2583,2.9
30404110104,41,2100,1059,420,3333,0.8,2860,2.9
30404110105,33,2316,1203,490,3519,0.8,2944,2.8
30404110106,40,2167,1154,460,3474,0.8,2730,2.7
30404110107,36,2100,1085,430,2735,0.7,2241,2.5
30404110109,41,2400,1270,483,2971,0.7,2736,2.7
30404110110,35,2340,1352,388,3295,0.9,2845,2.8
30404110111,36,1950,1058,410,2396,0.7,2050,2.4
30404110112,36,2243,1142,460,3159,0.8,2703,2.6
30404110113,33,2265,1266,420,2944,0.8,2250,2.5
30404110114,36,2300,1206,550,3326,0.8,3071,3.1
30404110115,30,1950,1131,313,2787,0.8,2600,2.9
30404110116,37,1997,1069,445,3026,0.8,2916,3.1
30404110117,34,2210,1002,400,2550,0.8,2374,3
30404110118,37,1408,631,278,1097,0.9,774,1.6
30404110119,36,2167,875,392,2899,0.8,1965,2.3
30404110120,46,2524,633,259,2888,0.8,1451,2.3
30404110121,63,1800,900,400,1625,0.8,1458,1.7
30404110122,47,0,1375,0,0,0,0,0
30404110201,0,0,0,0,0,0,0,0
30404110301,38,1885,939,455,2405,0.8,1902,2.4
30404110302,42,2800,1416,553,4333,0.7,3976,3.2
30404110303,38,2934,1145,600,3833,0.8,3694,3.4
30404110304,42,2167,960,508,2937,0.8,2485,2.9
30404110305,39,2500,905,515,2750,0.8,2388,3.1
30404110306,44,2500,1109,583,2977,0.7,2728,2.8
30404110307,40,2300,1166,600,3471,0.8,2892,2.9
30404110308,43,2167,929,480,2445,0.8,2223,2.8
30404110309,41,1950,963,430,2537,0.8,2261,2.7
30404110310,41,2167,1391,525,3416,0.8,2874,2.9
30404110311,41,2167,966,458,2833,0.8,2487,2.9
30404110312,42,2400,940,495,2750,0.8,2545,2.9
30404110313,41,2167,982,495,2650,0.8,2277,2.8
30404110314,41,2167,1157,470,3045,0.8,2711,2.8
30404110315,39,2096,940,398,3068,0.7,2374,2.8
30404110316,40,2626,1234,565,3463,0.8,3036,3.2
30404110317,42,2600,1164,578,3166,0.8,3021,3.2
30404110318,42,2392,1157,505,2908,0.7,2428,2.6
30404110319,43,2340,887,450,2765,0.7,2594,2.9
30404110320,44,2055,953,556,2821,0.7,2077,2.5
30404110321,40,2318,1256,650,3874,0.8,3666,3.3
30404110322,44,2450,981,550,3041,0.7,2656,2.9
30404110323,43,2157,1116,470,3058,0.8,2525,2.7
30404110324,41,2500,1005,525,2795,0.8,2399,2.8
30404110325,46,2342,454,483,2974,0.8,2774,3.1
30404110326,38,1950,894,395,2324,0.7,1843,2.5
30404110327,42,2167,1057,565,3411,0.8,3349,3.2
30404110328,42,2600,1204,650,3420,0.7,3285,3.2
30404110329,39,2171,1047,478,3067,0.8,2678,3.1
30404110330,40,2094,1125,480,2874,0.7,2449,2.7
30404110331,43,2134,955,600,2349,0.8,1958,2.5
30404110332,44,2101,1012,490,2522,0.7,2196,2.7
30404110333,47,1992,877,440,2516,0.7,2170,2.6
30404110334,41,2490,1066,510,3545,0.7,3022,2.9
30404110335,37,2404,1089,450,2588,0.8,2344,2.8
30404110336,37,2167,1211,440,3028,0.8,2661,2.8
30404110337,43,2178,827,520,2225,0.7,1821,2.7
30404110338,44,2188,1076,560,3194,0.7,2750,2.8
30404110339,44,2600,890,625,2983,0.7,2867,3
30404110340,42,2500,1151,565,3036,0.7,2750,3
30404110401,45,2167,890,513,3078,0.7,2750,3
30404110402,38,2300,1004,505,2916,0.8,2828,3.3
30404110403,32,1874,1031,264,2785,0.8,2685,3.3
30404110404,32,2167,1067,265,2595,0.8,2595,3.4
30404110405,35,2167,956,275,2577,0.8,2660,3.3
30404110406,33,2167,1231,313,3020,0.8,3037,3.4
30404110407,50,2069,846,475,2487,0.7,2349,2.7
30404110408,39,2300,1108,485,3071,0.8,3021,3.2
30404110409,46,1821,862,470,2115,0.7,2028,2.5
30404110410,44,2193,927,500,2550,0.7,2483,2.9
30404110411,34,2400,1034,324,2543,0.8,2433,3.2
30404110412,45,2000,866,523,2555,0.7,2421,3
30404110414,42,1469,709,380,1625,0.7,1228,2.2
30404110415,40,2075,1006,530,3152,0.8,3250,3.3
30404110416,34,1733,752,400,2045,0.8,1678,2.8
30404110417,39,2167,1031,488,3166,0.7,3116,3
30404110418,40,1788,943,400,2531,0.8,2365,2.9
30404110419,40,2080,1064,475,2329,0.8,2250,2.8
30404110420,39,1324,813,350,1761,0.7,1381,2.1
30404110421,43,1825,709,450,1786,0.8,1638,2.8
30404110422,28,2300,1337,448,2858,0.8,2717,3
30404110423,34,2600,1372,568,3378,0.8,3282,3.4
30404110424,54,1717,817,335,2124,0.7,1781,2.5
30404110425,33,2778,1504,573,3383,0.8,3343,3.3
30404110426,0,0,0,0,0,0,0,0
30404110427,32,2600,1576,565,3335,0.7,3262,3
30501110501,31,1916,816,545,3386,0.8,2250,1.8
30501110505,52,2600,1025,475,3437,0.9,2235,1.9
30501110506,41,2167,1656,550,3340,1,2457,1.7
30501110508,28,1738,1066,480,2250,1.1,1850,1.8
30501110513,47,0,725,70,0,0.9,725,1
30501110515,33,2520,1080,455,3274,0.8,2516,2.3
30501110516,33,3017,1023,388,3208,0.8,2355,2.3
30501110517,29,2688,1105,430,2750,0.9,2272,2.3
30501110518,26,0,532,2500,0,0,350,0
30501110519,26,1625,483,380,3200,1,2015,1.6
30501110520,46,2234,1333,650,3018,0.8,2423,1.8
30501110521,40,0,362,0,0,0,362,0
30501110522,24,1700,458,398,2041,1.1,1146,1.6
30501110523,29,1525,817,370,1589,1.3,1336,1.7
30501110526,40,2950,1349,500,3356,1,2374,1.8
30501110527,52,2167,1137,600,2916,0.9,2403,2.1
30501110528,28,1900,921,500,2233,1,1784,1.8
30501110529,48,2167,1480,650,3750,0.8,2426,1.8
30501110530,31,1447,829,476,1892,1.1,1672,1.8
30501110531,38,2217,838,540,2666,0.9,2033,2
30501110532,24,2275,430,380,1937,1.2,1604,1.7
30501110533,33,2383,981,450,2382,1.1,1937,1.9
30501110534,31,1343,775,358,1645,1.3,1305,1.6
30501110535,0,0,0,0,0,0,0,0
30501110536,33,1950,881,340,1949,1.1,1125,1.4
30501110537,30,2300,916,460,1866,1,1449,1.7
30501110538,35,1595,1071,425,2363,1.1,1689,1.8
30501110539,37,2084,1299,403,2125,1,1759,1.6
30501110540,30,1649,862,440,2068,1.1,1869,2.1
30501110541,29,1708,921,420,2147,1.2,1481,1.8
30501110542,34,1475,972,450,1625,1.2,1451,1.7
30501110601,39,2410,1162,398,2437,0.9,1640,1.6
30501110604,39,1306,706,275,2113,1,993,1.5
30501110606,33,1300,1018,380,2035,1.2,1753,1.9
30501110607,30,1777,1013,470,2113,1.1,1726,1.8
30501110610,39,1950,1337,448,3083,1,2223,1.7
30501110611,32,1935,1173,440,2687,1,2053,1.8
30501110612,36,1419,927,350,2550,1.1,958,1.3
30501110614,28,1778,1392,570,2805,1.1,2214,1.6
30501110615,31,1729,1065,355,2118,1.1,1496,1.6
30501110616,28,1100,959,355,2007,1.1,1394,1.6
30501110617,31,1455,1139,460,2380,0.9,2102,1.8
30501110618,31,1733,1041,425,2223,1,1927,1.8
30501110619,28,1733,1150,420,2198,1.1,1694,1.5
30501110620,28,1625,936,375,2025,1.1,1218,1.4
30501110621,42,1368,705,360,1687,1.2,1329,1.6
30501110622,30,1310,1003,430,1728,1.1,1711,1.7
30501110623,35,1898,1284,445,3019,0.9,2230,1.9
30501110624,34,3017,1067,380,3083,0.9,2013,1.9
30501110701,35,2133,1160,380,3100,0.9,2083,2.3
30501110702,34,2476,1036,430,2555,0.9,1988,2.3
30501110703,37,3000,1055,430,3227,0.9,2774,2.7
30501110704,41,2418,873,373,2666,0.9,1641,2.1
30501110705,51,1492,631,185,2143,0.9,900,2
30501110706,33,2383,663,330,1553,1,1258,2.3
30501110707,40,2000,1062,380,2571,0.9,1896,2
30501110708,34,2909,892,360,3542,0.9,2527,2.9
30501110709,37,2600,1025,430,3075,0.8,2349,2.7
30501110710,35,2546,804,500,2833,0.9,2291,2.9
30501110711,34,2062,829,300,2550,1.1,1843,2.3
30501110712,32,2175,697,300,1702,1.1,1452,2.3
30501110713,29,2306,784,370,2550,1,1712,2.4
30501110714,35,2550,804,395,1916,0.9,1583,2.4
30501110715,42,2167,1356,445,2933,0.9,2343,2.1
30501110801,40,2100,1526,510,2961,0.8,2414,1.9
30501110802,43,1517,1354,420,2694,1,1778,1.7
30501110803,46,1750,1445,500,2410,1,2081,1.6
30501110804,68,1500,585,345,3083,1.1,1652,1.5
30501110805,37,1517,714,290,2025,0.9,1125,1.7
30501110806,54,2000,1201,500,2419,0.9,2047,1.7
30501110807,59,2167,1318,716,2971,0.8,2469,1.9
30501110810,35,1496,1283,490,2833,0.9,2290,1.8
30501110811,31,1813,1020,420,2380,1,2109,2.3
30501110812,31,1733,1134,410,2733,1.1,1807,1.8
30501110813,31,2342,927,440,2692,0.9,1990,2.2
30501110814,33,2167,1176,495,2750,0.9,2011,1.9
30501110816,31,2192,1050,410,2531,0.9,2223,2.2
30501110817,47,2167,1586,515,3461,0.9,2403,1.8
30501110818,28,1897,1350,425,2562,1.2,2087,1.7
30501110819,29,1820,1156,420,2517,1,1656,1.8
30501110820,31,1828,942,440,2356,1,1354,1.5
30501110821,60,2106,1424,760,3062,0.7,2299,1.9
30501110822,50,2392,1229,450,3018,0.8,2451,1.9
30501110823,30,1733,986,370,2238,1.1,1735,1.9
30501110824,35,2000,1406,520,2812,0.9,2384,1.9
30501110901,37,1705,941,425,2639,0.9,1863,1.9
30501110902,35,2000,1312,428,2853,1,2067,1.8
30501110903,33,1733,987,350,3055,1,1542,1.8
30501110904,39,2850,1163,320,3799,0.9,1843,2
30501110905,34,3450,1213,600,3799,0.9,3071,2.8
30501110906,40,1733,1396,480,3156,0.9,2328,1.8
30501110907,35,3521,1437,600,4729,0.8,3849,2.4
30501110908,33,3000,1361,400,3125,0.9,2297,2.1
30501110909,46,1733,1121,405,2468,0.9,1670,1.8
30501110910,37,1556,1056,380,2517,0.9,1420,1.6
30501110911,34,1652,984,323,2356,1,1468,1.6
30501110912,32,2037,900,376,2454,1,1843,2
30501110913,38,3000,1104,398,3107,0.9,1792,2
30501110914,49,3017,1074,388,3042,0.9,2193,2
30501110915,48,2167,1426,540,3125,0.8,2275,1.9
30501110916,37,2000,1630,420,3392,1,2178,1.5
30501110917,41,2150,1253,410,3192,0.9,2065,2
30501110918,47,2548,1365,400,3558,0.8,1958,1.8
30501110919,41,2123,1028,340,2718,0.9,1989,1.9
30501110920,36,2167,1050,323,2849,0.9,1949,2.1
30501110921,36,2084,1118,368,3068,1,1862,1.8
30501110922,36,2383,1245,423,2892,0.9,2158,1.8
30501110923,43,2600,1225,470,3600,0.8,2345,2.1
30501110924,41,3133,1228,490,3708,0.8,2849,2.4
30501110925,38,1784,980,300,2562,0.9,1284,1.7
30501110926,35,2546,827,370,2326,1,1312,2
30501110927,39,4667,1531,600,4687,0.8,3562,2.6
30501110928,40,1975,1538,450,3225,0.8,2367,1.7
30501110929,57,3000,1910,1050,4738,0.7,4392,2
30501110930,42,2100,1550,575,3654,0.9,2550,2
30501110931,41,1885,1159,465,3166,0.9,1768,1.8
30501111001,40,1460,631,430,1875,1.2,1859,2.3
30501111002,33,2400,774,400,2109,0.9,1687,2.4
30501111008,43,2925,1131,580,2639,0.9,2143,2.1
30501111010,50,1900,1314,620,2654,0.9,2227,1.8
30501111011,30,2028,789,350,2324,1,1571,2.2
30501111013,26,1725,576,460,1946,1.1,1625,2
30501111014,30,1790,1433,485,2460,1.1,2242,2.3
30501111019,32,1850,1265,440,2656,1.2,2154,1.9
30501111020,30,2100,1246,520,2899,1.1,2264,2
30501111021,48,0,441,175,0,1,225,1
30501111022,27,1716,777,510,1958,1.2,1536,2.1
30501111023,30,1774,947,428,2166,1.2,1798,1.9
30501111024,29,1571,746,330,1583,1.3,990,1.7
30501111025,28,1894,963,440,2017,1.2,1446,1.7
30501111026,28,1677,1062,450,2338,1.2,1951,1.9
30501111027,27,1915,995,478,2100,1.2,1682,1.7
30501111028,29,1750,1002,460,2011,1.2,1597,1.8
30501111029,33,1725,991,430,2250,1.2,1718,1.9
30501111030,22,0,355,265,0,1,0,1
30501111031,26,1982,892,450,1937,1.2,1331,1.8
30501111032,31,1560,933,433,2020,1.2,1512,1.6
30501111033,41,2423,1054,525,2874,0.9,2107,1.9
30501111034,29,2700,1005,470,2107,1.2,1762,1.9
30501111035,24,2300,448,530,2156,1.1,1924,1.7
30501111036,32,2032,988,400,2181,1.2,1821,2
30501111037,35,2200,1514,630,3139,1.1,2437,2
30501111038,30,2062,1548,580,3045,1.1,2230,1.7
30501111039,30,1700,1142,450,2200,1.1,1769,1.7
30501111040,31,1609,1267,462,2420,1.2,2093,1.9
30501111041,34,2063,996,450,2659,1.1,2080,2
30501111101,33,1329,967,400,2143,1.1,1769,1.8
30501111102,31,1430,1137,435,2652,1.4,2351,2.3
30501111103,30,1400,837,390,1937,1.2,1605,1.9
30501111104,34,1500,914,400,1974,1.2,1798,1.8
30501111105,33,1517,1001,428,1958,1.1,1659,1.8
30501111106,34,1630,968,355,2125,1.1,1476,1.9
30501111107,33,1697,941,425,2607,1,2076,2.1
30501111108,31,2059,893,403,2211,1,1880,2.1
30501111109,35,3043,1023,418,3187,0.9,2125,2.2
30501111110,30,1600,936,400,2347,1.1,1933,2.1
30501111111,34,1950,1028,395,2643,1.1,1920,2.1
30501111112,31,1800,955,450,2333,1,1931,2
30501111114,33,1697,795,380,2288,1.1,1671,1.8
30501111115,40,2500,357,170,1583,0.9,1583,2
30501111202,31,1300,655,350,1449,1.1,1083,2
30501111204,32,2075,809,350,2096,1.1,1545,2.5
