SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
31602158031,4,0,3,3,5,5,0,0,0,29,152,63,91,103,63,52,31,15,0,569
31602158032,7,0,0,6,4,3,0,4,0,25,60,34,19,37,42,44,40,29,11,313
31602158033,13,0,4,9,12,3,6,0,0,40,142,48,72,96,66,31,16,0,0,463
31602158101,7,4,4,4,0,0,4,0,0,24,115,55,64,68,75,66,45,25,10,524
31602158102,0,0,0,0,0,3,6,15,6,37,28,16,10,21,31,40,92,114,42,397
31602158103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31602158104,0,0,4,0,0,13,23,9,6,60,3,3,4,0,12,58,105,73,18,283
31602158105,0,0,0,6,5,3,0,0,0,15,6,0,0,5,8,11,3,0,0,24
31602158106,20,7,13,5,6,0,0,0,0,52,112,67,72,62,80,30,20,5,4,443
31602158107,21,18,10,13,8,8,0,0,0,79,190,134,168,117,90,47,22,14,0,784
31602158108,13,0,0,7,0,0,0,0,0,21,18,22,5,9,19,19,13,7,0,113
31602158109,4,6,0,5,3,3,0,0,0,22,75,48,29,48,48,43,34,17,3,352
31602158110,18,13,10,0,15,0,0,0,0,62,189,119,95,108,140,77,24,23,6,781
31602158111,0,0,0,0,0,0,0,10,4,15,5,0,0,3,4,9,113,238,84,449
31602158112,10,8,0,0,6,6,4,0,0,25,102,65,29,68,73,41,29,20,0,424
31602158113,14,4,0,9,4,3,3,6,0,38,126,75,81,77,66,55,58,24,6,563
31602158114,0,0,0,0,0,5,8,13,0,20,0,0,0,0,0,10,62,92,38,202
31602158115,16,8,11,10,8,0,0,0,0,52,167,108,84,100,134,80,74,52,69,875
31602158116,9,5,0,4,9,0,0,0,0,34,182,102,55,109,113,59,42,30,7,698
31602158117,4,5,4,3,0,3,0,0,0,20,132,77,51,99,85,48,20,7,0,531
31602158118,5,10,0,5,4,0,4,0,0,28,123,81,47,86,88,44,36,19,0,516
31602158119,5,9,4,3,9,0,3,0,0,37,133,97,65,100,89,42,36,17,4,578
31602158120,0,0,0,0,0,3,17,25,64,118,37,13,15,26,27,50,208,277,160,816
31602158121,9,11,6,3,4,0,3,0,0,40,92,83,42,59,79,60,47,54,52,560
31602158122,12,13,4,8,9,3,0,0,0,38,84,79,86,50,45,19,7,0,0,369
31602158123,11,8,8,9,6,0,0,0,0,33,134,79,86,80,60,41,15,7,0,497
31602158124,7,5,3,3,5,3,0,0,0,25,137,78,55,90,69,40,29,16,0,511
31602158125,17,3,13,7,0,3,3,0,0,54,159,101,103,107,83,80,67,27,3,720
31602158126,6,3,5,4,0,3,8,10,0,40,44,19,17,33,14,31,76,136,55,420
31602158127,10,15,10,9,10,6,0,0,0,54,128,83,52,82,92,81,52,35,15,631
31602158128,3,0,0,5,0,3,6,0,0,22,76,64,25,47,94,62,37,21,4,422
31602158129,8,6,0,5,3,0,3,0,0,20,71,38,39,34,48,39,21,14,0,294
31602158130,7,7,0,4,3,0,0,0,0,23,81,39,65,56,41,19,15,6,0,335
31603142501,5,8,0,10,0,0,3,0,0,22,41,27,16,36,34,29,39,12,7,247
31603142502,0,0,0,4,4,3,3,5,9,28,40,38,24,44,63,53,88,113,84,541
31603142503,5,6,0,4,5,0,4,9,0,31,87,44,59,80,76,111,134,67,24,683
31603142504,5,0,0,8,9,17,30,24,3,102,29,13,30,39,34,112,213,110,11,598
31603142505,0,7,3,7,9,7,5,0,0,37,49,28,34,43,54,60,56,25,9,364
31603142506,3,8,5,0,6,5,6,0,0,27,72,46,29,47,49,56,48,12,10,367
31603142507,6,8,9,7,3,11,4,0,0,39,94,51,50,78,76,74,52,24,11,512
31603142508,11,7,7,3,6,6,5,0,0,37,64,37,68,59,77,76,44,22,9,461
31603142509,0,7,0,0,0,0,4,0,0,19,82,47,30,54,59,63,48,21,9,402
31603142510,9,8,7,11,6,3,0,0,0,46,100,66,40,78,95,72,51,52,67,620
31603142511,4,5,4,9,0,0,0,0,0,20,67,35,45,48,33,46,28,15,0,322
31603142512,4,6,10,7,11,18,23,18,3,95,56,61,96,66,86,137,134,70,14,722
31603142513,4,12,4,0,14,9,9,0,0,54,60,52,30,45,94,113,105,44,6,550
31603142514,8,10,0,6,4,0,0,0,0,30,75,48,24,61,76,51,41,19,7,406
31603142515,11,3,0,3,6,0,3,0,0,30,95,40,30,68,63,54,47,10,0,407
31603142517,14,4,4,5,6,0,3,0,0,41,125,67,85,97,85,77,65,15,3,617
31603142518,5,5,0,3,7,0,0,0,0,25,98,55,50,79,84,63,36,19,4,487
31603142519,9,5,3,4,9,6,0,0,0,34,96,42,53,71,74,76,43,17,4,476
31603142520,5,4,4,5,4,0,0,0,0,19,93,43,36,73,78,59,25,11,0,412
31603142521,4,4,0,4,0,7,0,0,0,23,98,52,39,78,55,75,44,18,7,467
31603142522,6,3,7,7,7,5,0,0,0,28,69,50,35,51,61,35,22,10,0,332
31603142523,9,3,8,0,7,3,0,0,0,29,77,39,28,55,54,72,40,18,7,388
31603142524,4,6,8,3,4,7,3,0,0,38,150,75,89,118,108,106,75,22,9,763
31603142525,5,7,3,0,7,9,6,3,0,37,56,34,43,44,57,68,42,18,3,369
31603142526,12,0,0,6,12,3,3,0,0,42,92,41,54,62,86,90,55,18,3,510
31603142528,7,3,9,4,4,0,6,0,0,28,37,29,60,44,46,51,45,24,0,332
31603142529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31603142530,12,0,0,3,8,0,0,0,0,19,77,27,29,48,61,18,13,10,0,284
31603142532,10,0,12,6,6,3,0,0,0,44,59,33,69,64,71,49,54,26,7,432
31603142533,4,7,0,0,7,0,0,0,0,20,64,38,9,29,66,23,32,8,0,270
31603142534,4,5,0,3,4,3,0,0,0,25,63,30,49,54,46,47,52,55,53,443
31603142535,11,7,12,16,14,7,3,8,0,72,106,86,62,80,126,71,62,31,10,625
31603142536,0,3,0,3,3,0,0,0,0,21,111,40,45,78,54,44,37,15,3,426
31603142537,7,3,4,0,3,0,3,0,0,31,80,34,37,64,70,36,26,14,0,362
31603142538,11,10,0,9,15,3,3,0,0,57,100,72,59,93,132,132,108,28,3,718
31603142539,5,6,0,0,6,0,5,5,0,22,51,26,22,54,52,47,49,32,7,343
31603142601,3,0,0,0,5,4,4,4,0,18,61,47,21,43,63,121,117,53,15,551
31603142602,0,6,0,0,0,4,0,0,0,12,46,29,12,33,45,69,80,41,8,362
31603142603,10,11,7,3,4,4,6,0,0,44,91,52,63,71,60,80,56,26,4,502
31603142604,7,0,7,8,8,5,7,0,0,44,72,41,74,52,82,85,61,24,13,510
31603142605,0,0,0,0,3,5,13,9,0,37,48,25,13,40,58,81,134,80,16,490
31603142606,6,0,0,4,3,3,0,0,0,16,85,34,15,45,49,51,42,8,0,335
31603142607,15,18,19,16,7,0,9,0,0,81,108,107,85,72,45,50,39,14,0,518
31603142608,10,8,11,3,12,0,7,0,0,48,57,50,52,41,58,42,101,66,45,525
31603142609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5
31603142610,10,0,0,11,3,0,0,3,0,38,94,72,49,63,68,59,37,28,3,473
31603142611,4,7,3,9,3,3,4,0,0,38,61,39,42,67,60,82,46,18,5,421
31603142612,8,7,8,4,7,3,0,3,0,32,54,38,49,43,57,61,39,19,5,351
31603142613,7,3,0,8,5,0,0,0,0,32,44,28,45,33,47,47,25,10,6,280
31603142614,3,3,0,0,5,5,0,3,0,23,59,53,50,45,54,42,41,12,6,364
31603142615,13,15,7,7,11,4,0,0,0,62,113,74,70,91,79,83,62,30,6,601
31603142616,7,10,8,12,0,4,3,0,0,49,61,55,69,69,64,82,73,24,4,503
31603142617,3,9,11,22,14,21,21,16,0,117,50,46,56,85,81,132,105,43,12,607
31603142618,6,3,0,0,4,0,0,0,0,17,46,34,18,25,54,57,53,30,7,318
31603142619,3,6,7,10,8,8,8,0,0,50,85,77,98,65,105,105,61,22,9,622
31603142620,9,8,0,0,9,4,0,0,0,20,72,52,73,54,61,64,30,24,3,429
31603142621,12,4,3,11,0,6,5,3,0,43,107,54,64,84,77,74,136,92,17,699
31603142623,3,8,4,5,5,0,3,0,0,23,110,63,52,73,75,70,47,17,3,513
31603142624,4,6,4,7,4,19,20,10,0,84,76,48,54,51,85,131,176,72,8,715
31603142625,0,5,3,0,3,9,0,0,0,24,45,29,37,21,41,46,30,14,4,258
31603142626,9,5,6,6,0,3,3,6,0,35,69,49,46,42,58,116,68,21,7,476
31603142627,0,0,0,0,4,3,16,28,31,83,9,17,3,4,22,50,127,162,97,506
31603142628,7,0,0,4,0,7,5,3,0,31,56,47,20,31,62,117,96,46,0,474
31603142701,4,10,0,5,3,0,0,0,0,20,65,47,62,56,45,50,43,19,10,387
31603142702,16,12,12,21,6,0,0,4,0,71,100,76,153,124,68,52,35,27,7,640
31603142704,15,19,28,24,31,37,47,32,3,231,60,51,114,81,91,129,175,99,12,803
31603142705,0,0,0,3,5,16,34,14,0,77,19,19,53,40,41,145,334,188,15,851
31603142706,9,4,18,10,0,5,0,0,0,40,45,32,75,50,25,47,40,26,3,349
31603142707,7,10,8,11,6,8,11,4,0,64,46,54,74,63,66,100,168,97,20,692
31603142708,5,5,8,4,6,3,9,4,0,36,47,44,70,58,62,71,68,36,7,445
31603142709,8,11,13,9,5,12,11,4,0,67,39,43,101,66,67,97,87,39,8,550
31603142710,17,9,15,18,11,15,26,15,0,129,68,69,101,75,80,120,158,79,20,762
31603142711,7,5,8,10,4,0,5,0,0,51,44,67,99,78,54,81,66,26,0,518
31603142712,14,3,14,4,4,9,10,0,4,71,44,74,114,59,68,115,185,117,26,800
31603142713,0,4,6,3,10,29,17,17,6,96,33,60,115,61,65,135,117,111,97,800
31603142714,14,10,6,9,6,5,6,0,0,47,107,55,64,79,77,56,49,24,10,520
31603142715,0,4,5,10,4,3,0,0,0,22,81,43,69,65,76,48,36,23,4,440
31603142716,11,11,11,7,4,3,3,0,0,53,62,57,75,61,59,49,46,22,6,431
31603142717,14,3,10,0,8,0,0,0,0,43,103,63,103,72,97,58,58,29,12,601
31603142718,6,0,3,0,7,4,0,9,18,46,12,12,23,15,22,20,60,171,150,493
31603142719,0,0,3,0,3,3,3,0,0,23,88,50,45,61,53,67,128,86,63,642
31603142720,4,8,18,12,3,3,3,0,0,62,67,82,149,75,46,49,34,19,6,533
31603142721,5,3,8,4,0,5,0,0,0,26,33,24,44,30,27,26,19,18,0,232
31603142722,3,0,7,5,0,4,4,0,0,33,91,51,93,82,55,80,38,23,7,525
31603142724,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,10,3,5,0,32
31603142725,0,0,0,0,7,13,7,10,0,38,8,11,8,13,35,88,130,79,15,390
31603142726,6,4,4,4,3,3,6,0,0,26,50,55,72,45,45,68,35,18,7,398
31603142727,5,0,0,6,0,0,0,0,0,19,64,33,28,48,49,69,52,48,7,391
31603142728,0,7,0,0,5,0,0,0,0,12,32,59,19,27,43,68,49,28,8,329
31603142729,0,10,5,3,0,7,6,4,0,35,33,60,49,41,58,69,88,58,32,495
31603142730,10,4,0,4,3,5,0,0,0,26,124,32,66,68,52,38,38,18,0,435
31603142731,3,0,3,8,3,4,4,0,0,32,60,50,40,39,55,29,33,17,3,327
31603142732,11,5,3,9,9,3,5,0,0,42,102,49,79,71,75,54,31,18,8,491
31603142733,6,3,0,3,8,4,0,0,0,22,99,74,53,69,71,69,77,12,3,521
31603142734,5,0,5,3,0,0,6,0,0,19,37,37,34,37,36,27,16,6,0,233
31603142735,5,8,14,15,0,18,20,11,5,105,79,77,145,94,89,174,245,133,38,1073
31603142736,5,6,9,9,5,3,0,0,0,45,81,80,54,71,43,63,43,25,3,453
31603142737,0,0,0,0,0,4,3,10,0,23,13,9,19,14,20,41,67,107,42,324
31603142738,7,3,0,3,3,11,0,4,0,42,59,55,44,48,49,66,52,34,11,420
31603142739,10,5,11,10,6,4,8,6,0,53,64,50,83,69,56,88,79,34,6,535
31603142740,8,6,8,4,7,3,11,5,0,35,57,34,70,55,52,59,71,41,11,460
31603142742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31603142743,0,7,0,4,3,9,8,23,55,101,35,35,45,36,30,37,27,30,55,332
31603142744,3,4,5,0,0,0,0,0,0,20,27,38,39,33,31,29,26,13,13,245
31603142745,7,5,7,15,4,13,5,5,0,51,45,69,139,77,44,78,49,21,7,527
31603142746,5,6,8,4,4,7,0,0,0,25,43,49,79,40,33,47,33,11,0,337
31603142747,0,4,0,0,6,0,0,0,0,13,57,76,84,44,44,43,24,0,0,364
31603142748,14,16,23,29,16,41,80,59,10,296,25,31,49,47,46,96,228,131,18,660
31603142749,8,13,18,12,17,0,6,8,4,83,57,77,124,69,66,64,66,53,14,586
31603142750,4,7,3,0,3,5,11,48,72,152,60,69,48,50,45,67,54,73,89,556
31603142751,15,7,10,3,9,6,3,0,0,56,70,71,75,67,82,71,70,27,0,540
31603142752,23,13,22,25,34,63,93,71,27,370,49,42,52,57,80,136,182,123,44,768
31603142753,4,9,12,5,7,3,0,0,0,36,79,93,139,49,62,46,23,5,0,494
31603142801,8,7,13,5,18,17,8,8,4,78,44,40,75,71,75,79,80,52,17,535
31603142802,0,4,3,0,11,0,12,0,0,34,9,31,36,26,40,59,92,51,11,364
31603142803,10,12,5,8,9,12,3,0,0,50,101,75,51,62,97,84,109,38,6,623
31603142804,0,3,4,0,0,7,0,0,0,22,62,43,13,47,37,46,37,19,9,323
31603142805,3,6,9,9,3,0,0,0,0,33,67,56,99,78,72,98,85,25,10,590
31603142806,0,0,4,0,0,5,0,3,0,18,40,33,29,36,38,49,47,29,9,314
31603142807,0,0,0,0,11,13,15,9,6,59,15,11,11,20,43,77,153,75,18,416
31603142808,14,18,15,26,39,43,42,22,5,208,65,76,95,99,140,195,186,120,25,996
31603142809,8,0,4,3,6,3,0,0,0,23,79,32,70,50,59,60,46,14,9,415
31603142810,0,6,5,6,0,10,3,0,0,22,33,50,93,36,24,59,44,14,3,351
31603142811,10,8,11,5,3,0,0,0,0,43,78,47,93,83,50,38,43,12,3,457
31603142812,4,5,4,7,0,9,3,3,0,34,77,42,40,52,64,38,53,19,8,392
31603142813,4,0,8,7,0,5,5,0,0,30,89,33,38,67,57,37,35,13,7,387
31603142814,5,10,22,9,15,11,18,7,0,84,63,80,150,97,84,92,94,33,7,689
31603142815,4,6,7,4,3,8,3,0,0,29,43,50,72,38,63,61,36,16,3,393
31603142816,0,0,3,3,0,3,0,0,0,16,62,25,45,42,34,47,52,14,0,323
31603142817,5,7,10,4,7,19,10,7,0,71,32,28,51,35,75,119,114,68,7,526
31603142818,5,3,5,11,23,10,12,0,0,70,55,44,42,56,95,99,83,40,9,522
31603142819,0,0,8,7,7,10,18,11,4,59,65,58,95,54,91,110,141,86,15,724
31603142820,7,11,16,0,5,4,3,0,0,50,63,77,130,63,69,74,44,27,4,560
31603142821,3,7,9,3,0,11,3,3,15,54,88,52,84,47,59,93,83,63,76,651
31603142822,11,4,3,4,4,3,0,0,0,37,73,36,67,61,56,52,45,24,8,421
31603142823,4,0,0,0,8,7,8,0,0,28,29,25,30,21,44,67,77,22,15,332
31603142824,3,3,7,3,6,3,0,0,0,28,51,54,68,52,51,61,37,34,6,408
31603142825,8,3,4,5,5,6,3,0,0,38,77,89,52,50,72,73,42,14,3,477
31603142826,5,0,5,0,9,0,0,0,0,18,36,42,78,54,42,57,34,20,11,379
31603142827,0,0,0,0,0,6,0,0,0,5,27,37,71,32,20,18,25,7,0,249
31603142828,4,0,0,5,0,0,0,6,0,13,83,46,74,87,56,67,31,30,10,468
31605143401,0,0,0,0,0,0,0,9,11,19,6,0,0,5,3,8,6,28,63,120
31605143402,8,0,0,7,3,0,0,0,0,23,58,21,24,35,50,49,76,46,15,363
31605143403,0,6,5,0,3,4,0,0,0,22,65,37,40,39,69,70,60,21,12,421
31605143404,0,5,0,0,3,0,3,0,0,24,53,27,17,28,35,39,42,28,8,274
31605143405,6,4,0,3,6,0,4,0,0,22,58,27,14,24,43,48,43,11,0,265
31605143407,0,5,0,3,0,0,0,3,0,21,36,32,36,30,37,58,42,25,0,304
31605143408,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4
31605143409,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5
31605143410,3,0,4,8,13,15,14,13,3,82,35,18,22,38,57,88,159,77,19,520
31605143412,0,0,7,7,6,4,4,3,0,32,47,36,47,50,53,67,49,26,3,387
31605143413,10,0,12,11,18,7,22,10,6,92,72,37,80,67,113,105,167,84,24,737
31605143414,4,3,4,0,0,0,6,0,0,18,57,39,27,37,58,68,73,26,13,382
31605143415,0,3,0,4,4,3,13,6,0,26,33,25,21,38,53,112,239,164,17,704
31605143416,5,0,4,9,7,6,9,5,0,48,17,8,23,30,20,67,70,37,0,277
31605143417,18,7,60,30,33,45,43,22,5,261,68,51,216,121,114,181,166,69,7,977
31605143418,5,3,0,6,5,3,0,0,0,30,141,46,16,81,88,52,69,15,4,511
31605143501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143502,3,3,8,10,17,8,26,24,6,104,36,21,47,53,66,94,138,99,27,578
31605143503,3,0,3,0,3,9,8,4,0,36,39,26,44,43,56,77,121,84,12,501
31605143504,0,0,0,0,8,5,4,10,0,29,36,24,22,37,52,87,104,74,25,457
31605143505,0,0,0,3,4,5,3,12,0,27,19,18,13,19,33,59,83,56,15,311
31605143506,0,3,0,0,0,4,8,4,7,32,9,13,19,17,22,53,67,59,13,271
31605143507,4,3,0,0,4,4,9,6,0,27,75,39,17,28,74,81,131,82,9,535
31605143508,0,4,13,5,3,12,3,0,0,39,38,27,41,38,49,70,60,54,16,411
31605143509,0,0,3,4,0,0,11,9,10,47,23,10,24,20,37,40,86,180,138,558
31605143510,0,0,0,0,0,3,4,0,0,14,10,19,7,11,31,57,72,59,9,270
31605143511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143512,0,6,0,0,0,0,5,0,0,18,46,23,17,29,43,87,143,61,8,451
31605143513,3,12,5,10,10,20,29,17,0,113,77,50,70,69,82,170,298,153,28,1000
31605143514,4,5,4,5,10,12,5,5,0,48,68,42,60,60,83,115,131,52,17,626
31605143515,9,4,4,3,0,0,11,10,8,46,62,35,31,42,52,50,77,66,43,458
31605143516,8,3,3,0,3,0,3,0,0,23,51,25,21,33,43,41,57,18,7,299
31605143517,7,0,0,0,7,0,7,4,0,14,47,34,11,30,48,80,102,53,14,425
31605143518,0,0,0,0,7,4,6,0,0,19,50,34,16,43,64,87,127,63,6,497
31605143519,9,3,3,3,9,5,0,4,0,35,144,74,36,87,133,78,86,45,12,700
31605143520,0,0,0,3,0,0,5,9,6,19,0,3,22,14,6,22,55,101,22,252
31605143521,0,0,0,4,0,4,3,0,0,17,20,17,9,10,18,24,35,12,3,150
31605143522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143524,23,11,7,8,18,9,3,5,0,90,269,185,92,184,240,156,157,85,18,1388
31605143701,8,0,6,0,3,3,4,0,0,31,44,34,56,46,45,21,33,13,4,280
31605143702,9,4,4,9,3,0,0,0,0,24,43,24,13,36,29,24,16,11,0,197
31605143703,4,7,0,0,3,3,0,0,0,25,71,49,45,42,62,57,48,7,4,385
31605143704,8,4,5,4,12,9,0,3,0,35,109,55,37,61,104,75,52,35,14,537
31605143705,0,5,0,0,3,6,0,0,0,18,75,26,16,42,58,34,20,14,0,290
31605143706,5,0,0,7,4,8,0,0,0,23,88,50,34,58,91,60,35,7,5,414
31605143707,6,4,16,10,0,11,5,0,0,56,57,45,59,66,73,55,58,24,3,441
31605143708,4,3,0,4,5,5,0,0,0,24,126,59,25,80,87,129,105,49,9,669
31605143709,0,0,0,0,4,10,0,4,0,23,63,50,33,46,75,71,49,27,9,414
31605143710,6,5,0,11,7,3,4,0,0,33,87,76,38,67,94,78,64,19,9,538
31605143711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143712,0,4,3,3,6,0,0,0,0,21,20,22,27,30,46,44,30,19,4,238
31605143713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143714,14,4,8,11,0,6,13,3,0,60,72,53,70,66,74,92,76,33,8,532
31605143715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143716,3,5,4,4,4,3,3,5,0,26,64,41,21,41,83,99,110,48,8,511
31605143717,0,0,5,4,8,0,4,0,0,18,26,11,25,19,32,34,41,16,0,210
31605143718,7,0,4,8,4,8,5,4,0,31,49,24,45,38,65,77,75,36,4,416
31605143719,4,3,7,0,0,7,5,0,0,26,65,38,39,45,65,59,62,13,5,400
31605143720,4,6,6,0,5,0,6,0,0,27,31,26,40,27,49,42,61,33,8,311
31605143721,5,7,9,6,7,3,3,0,0,44,41,46,40,44,38,43,28,20,9,309
31605143801,3,0,5,0,0,3,0,0,0,13,42,12,21,17,23,26,35,22,4,211
31605143802,4,7,0,0,11,0,0,0,0,28,78,48,33,46,77,58,56,38,14,438
31605143803,10,3,5,9,0,0,8,0,0,32,49,39,32,43,41,57,68,12,4,355
31605143804,8,9,8,5,4,11,0,0,0,44,80,67,23,51,76,59,37,25,12,440
31605143805,7,4,4,3,0,7,3,0,0,25,92,78,59,71,89,83,73,48,15,602
31605143806,3,0,0,0,0,0,0,0,0,15,84,40,29,54,62,84,34,36,10,439
31605143807,0,0,4,0,3,5,8,0,0,18,20,19,12,20,35,60,98,104,41,404
31605143808,0,0,0,4,0,0,5,0,3,23,29,42,12,19,38,41,35,23,3,239
31605143809,10,3,3,3,8,6,0,3,0,33,72,35,34,52,47,50,49,34,16,385
31605143810,6,0,5,4,6,0,4,0,3,25,59,33,42,39,46,38,27,16,10,298
31605143811,5,9,3,7,3,4,0,5,0,38,97,52,63,58,55,59,69,36,8,494
31605143812,3,0,0,5,5,10,20,32,13,85,28,11,10,21,14,44,87,172,82,472
31605143813,5,3,0,5,0,9,7,3,0,30,48,30,38,37,64,73,72,37,8,408
31605143814,0,7,0,0,0,0,3,8,5,22,45,34,30,28,57,73,127,51,23,464
31605143815,3,3,0,4,3,0,4,3,0,24,44,24,8,31,41,34,46,19,4,248
31605143816,0,0,0,0,0,8,9,15,11,46,26,15,16,28,30,42,112,127,93,488
31605143817,17,4,0,10,7,0,9,3,0,36,89,49,31,58,62,70,95,34,6,501
31605143818,3,3,0,5,0,3,0,5,3,25,41,37,8,36,51,51,47,34,7,324
31605143819,7,3,0,5,6,11,3,0,0,28,42,39,28,34,50,61,50,21,12,344
31605143820,4,5,0,0,4,0,5,4,0,31,100,48,33,69,73,87,79,40,11,539
31605143821,3,10,6,4,13,13,6,4,4,63,30,32,30,40,64,87,104,83,29,501
31605143822,11,3,3,5,5,3,0,4,0,35,38,41,23,23,39,18,26,25,9,245
31605143823,0,0,0,0,3,0,0,0,0,7,51,36,6,24,47,53,65,24,3,315
31605143824,6,0,0,3,7,4,3,0,3,31,53,25,28,37,53,45,29,16,3,290
31605143825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605143826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
31605143827,0,0,0,3,0,0,10,32,51,104,51,30,23,38,52,58,53,61,84,459
31605143828,0,3,3,0,6,0,0,0,0,16,26,30,10,23,43,42,47,25,3,253
31605143829,3,0,4,3,7,3,0,4,0,39,68,37,38,37,61,58,53,35,5,394
31605154301,10,0,0,4,6,8,0,0,0,37,81,41,35,48,77,88,51,29,3,458
31605154302,15,5,8,9,7,17,6,3,0,70,92,52,64,91,76,129,108,61,14,681
31605154303,14,0,4,6,0,7,0,0,0,32,86,42,27,70,74,70,55,33,4,460
31605154304,0,0,0,0,0,3,0,0,0,10,57,28,22,37,44,62,36,13,6,304
31605154305,5,0,4,7,3,3,0,0,0,29,98,55,69,84,76,67,48,19,9,524
31605154306,7,0,0,4,7,0,0,3,0,26,58,28,42,39,63,49,49,28,0,355
31605154307,0,0,0,0,4,5,3,0,0,18,54,37,12,28,49,62,39,22,6,321
31605154308,0,0,0,0,0,0,0,0,0,0,8,3,7,0,3,0,0,0,0,14
31605154309,0,4,0,0,7,3,0,0,0,22,65,41,21,54,55,47,34,13,8,336
31605154310,7,0,0,0,0,4,0,0,4,24,61,33,30,44,50,57,53,18,5,353
31605154311,7,0,0,5,8,5,0,4,0,25,72,29,21,42,59,61,39,12,6,344
31605154402,11,0,0,4,4,0,4,0,0,27,129,73,30,91,101,51,67,30,5,577
31605154403,7,6,0,5,5,3,7,0,0,36,149,56,34,91,77,62,67,23,4,559
31605154405,9,4,0,4,3,0,4,0,0,34,138,68,20,74,107,69,90,46,4,618
31605154406,5,6,0,3,9,0,0,17,9,38,39,29,6,26,51,30,84,158,83,526
31605154407,7,3,4,6,3,0,0,0,0,32,213,82,48,124,101,68,61,30,0,715
31605154408,8,6,0,4,3,0,0,0,0,23,87,50,9,52,64,46,52,18,3,387
31605154410,11,4,0,9,0,0,0,3,0,29,142,69,25,73,81,57,54,20,0,508
31605154411,13,7,8,0,3,0,0,0,0,29,133,57,78,83,56,32,15,11,0,459
31605154412,11,3,0,11,5,6,0,0,0,41,159,73,48,93,123,75,49,24,4,653
31605154413,16,7,0,4,5,6,0,0,3,30,88,48,44,61,53,22,22,30,56,423
31605154414,24,12,11,14,16,4,3,0,0,70,161,71,76,117,87,37,38,4,0,594
31605154415,7,0,0,7,3,4,5,0,0,25,70,24,36,61,37,27,31,17,0,305
31605154416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605154417,8,3,6,3,3,0,3,0,0,28,178,56,94,115,67,77,39,4,3,639
31605154418,11,7,6,11,6,0,4,0,0,43,173,27,73,122,54,42,32,10,0,520
31605154419,3,3,0,4,0,3,4,4,0,24,69,44,15,50,47,66,91,41,0,425
31605154420,11,3,6,4,6,0,3,0,0,36,69,34,31,43,46,39,49,18,4,338
31605154421,8,9,0,8,4,3,0,0,0,31,146,71,37,110,83,63,25,5,0,547
31605154422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31605154423,21,5,12,16,0,0,0,0,0,58,156,63,79,111,41,12,26,12,0,495
31605154424,16,5,6,14,4,8,0,0,0,57,193,59,38,130,105,55,60,20,0,666
31605154425,18,4,5,21,3,6,3,0,0,60,186,57,117,120,54,42,26,11,0,619
31606143901,9,6,4,0,9,5,5,4,0,38,90,68,44,62,68,91,55,27,6,519
31606143902,6,0,3,3,3,9,3,0,0,34,102,60,42,59,76,101,67,27,5,538
31606143903,6,3,4,0,3,4,4,3,0,26,58,49,45,38,47,50,59,25,10,376
31606143904,5,8,0,3,0,4,0,4,0,26,58,48,30,35,61,67,48,39,12,386
31606143905,7,3,0,6,4,6,8,6,0,34,50,42,15,41,43,41,44,33,14,323
31606143907,8,6,10,3,6,5,0,0,0,43,100,60,104,60,61,76,65,35,12,578
31606143910,15,4,3,3,7,11,3,0,0,39,127,59,48,89,81,88,78,29,3,609
31606143912,5,0,4,3,0,6,0,5,0,27,54,37,31,28,50,50,50,29,7,332
31606143913,9,3,5,3,0,0,5,0,0,29,80,43,37,50,57,59,54,27,0,410
