CED_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
CED505,13537,8548,8190,8414,7816,5818,3547,1554,393,57819,1057,1510,1432,1613,1822,1973,2220,1571,603,13805,49,132,203,215,355,511,816,787,362,3423,0,11,14,28,88,186,383,530,302,1550,1106,1655,1653,1860,2260,2672,3425,2885,1266,18784,866,647,713,658,619,519,467,345,206,5039,15513,10852,10552,10934,10695,9011,7440,4783,1862,81636,12906,7993,8657,9267,8504,6032,4055,1972,694,60086,827,2029,2095,1936,2144,2348,2439,1952,1008,16777,44,253,365,307,466,641,988,899,633,4590,3,17,39,57,109,256,420,539,518,1943,870,2300,2493,2305,2717,3245,3841,3383,2151,23308,802,706,752,697,620,535,541,446,363,5450,14572,10993,11898,12268,11843,9810,8441,5801,3210,88847,26443,16540,16846,17684,16318,11853,7604,3526,1087,117902,1887,3540,3528,3549,3966,4325,4656,3520,1609,30582,86,387,562,531,817,1152,1808,1679,991,8016,4,37,46,85,194,441,804,1072,820,3493,1976,3952,4148,4163,4979,5915,7264,6269,3420,42091,1663,1353,1463,1352,1236,1052,1010,787,573,10489
CED506,17081,8511,13107,13271,11981,9782,5962,1701,247,81634,1575,1261,2053,2568,3005,4265,4081,1623,323,20751,76,123,259,345,710,1251,1760,859,193,5580,4,12,40,69,211,562,960,654,169,2672,1661,1398,2352,2985,3921,6080,6798,3137,681,29002,3409,2566,5700,5937,5568,4479,2159,806,154,30775,22154,12469,21163,22188,21471,20334,14911,5640,1090,141415,16418,7461,10963,9812,8479,8132,5168,1383,261,68069,1133,1580,2538,2558,2880,3771,3688,1450,383,19978,67,253,474,613,851,1302,1518,748,248,6068,0,24,59,142,396,679,839,508,225,2875,1203,1850,3077,3314,4123,5754,6044,2707,853,28922,3245,1953,3007,2517,2452,2393,1703,700,214,18180,20869,11262,17040,15646,15054,16276,12908,4788,1327,115171,33501,15973,24071,23085,20458,17910,11122,3087,504,149705,2708,2837,4589,5126,5888,8038,7767,3071,702,40733,143,377,739,958,1558,2555,3279,1608,441,11652,7,31,94,213,602,1243,1795,1167,396,5541,2865,3244,5423,6294,8048,11836,12839,5841,1537,57928,6657,4516,8705,8455,8021,6870,3856,1501,371,48955
CED507,12696,6096,5656,6501,6334,5214,3463,1309,279,47551,1648,1145,1244,1572,1877,2353,2645,1324,366,14174,92,125,205,270,482,790,1155,752,263,4134,0,15,31,70,158,371,618,568,222,2051,1750,1287,1484,1921,2517,3514,4415,2643,848,20366,1317,801,921,943,973,825,638,338,147,6905,15759,8186,8060,9363,9822,9552,8525,4287,1273,74819,12297,5194,5774,7129,6594,5517,3635,1386,349,47878,1109,1520,1892,2097,2390,2676,2707,1562,632,16577,80,254,381,559,764,1051,1214,820,409,5527,5,21,47,159,272,529,747,563,394,2754,1192,1802,2324,2815,3433,4258,4668,2942,1437,24860,1286,679,735,761,835,795,643,392,224,6349,14773,7677,8834,10705,10856,10571,8948,4723,2009,79085,24996,11292,11428,13629,12926,10728,7102,2697,631,95424,2763,2662,3136,3673,4268,5031,5350,2881,992,30757,168,383,591,833,1244,1844,2363,1576,667,9665,5,41,83,227,430,893,1368,1135,621,4808,2936,3086,3810,4736,5951,7769,9090,5585,2284,45228,2610,1481,1653,1704,1801,1620,1286,730,369,13257
CED508,13238,7085,8532,8803,7176,5230,2938,1079,273,54342,1212,1415,1717,1906,2008,2207,2059,1111,358,13996,56,113,224,300,445,647,871,601,228,3479,3,5,24,57,117,285,511,446,207,1651,1271,1536,1967,2259,2573,3138,3436,2160,792,19123,1048,725,817,801,812,595,427,297,146,5667,15554,9344,11317,11864,10555,8958,6799,3534,1214,79137,12878,6659,8794,8950,7397,5500,3272,1155,342,54951,917,1884,2409,2303,2353,2446,2290,1360,552,16521,49,274,484,506,595,886,959,716,420,4886,3,25,48,109,209,375,557,496,343,2162,968,2184,2935,2912,3162,3702,3808,2576,1313,23560,937,678,776,776,724,600,472,299,273,5529,14784,9522,12510,12636,11279,9805,7546,4032,1927,84044,26116,13740,17323,17756,14572,10734,6205,2241,617,109295,2126,3302,4127,4211,4364,4648,4347,2474,909,30515,108,382,709,799,1036,1535,1826,1319,648,8362,9,31,68,157,329,653,1071,942,553,3813,2242,3718,4906,5170,5736,6843,7246,4732,2109,42690,1987,1406,1597,1574,1532,1192,899,597,417,11195
CED509,15647,8080,7846,8397,6924,5052,2803,1094,251,56100,1666,1460,1659,1902,2145,2283,2216,1205,320,14853,100,163,199,342,494,733,881,688,204,3799,0,17,22,59,158,317,511,518,208,1814,1763,1641,1879,2300,2792,3332,3608,2410,732,20466,1283,942,1352,1329,1090,745,435,250,114,7536,18694,10655,11081,12028,10812,9136,6846,3753,1096,84103,15043,6979,8336,8559,7129,5285,3032,1163,320,55843,1198,1819,2346,2398,2569,2536,2295,1371,502,17033,86,330,502,615,798,933,1014,754,326,5356,4,22,64,148,292,435,583,554,320,2431,1287,2171,2912,3161,3660,3910,3894,2677,1147,24821,1136,723,841,845,775,564,441,284,182,5783,17466,9874,12088,12564,11560,9757,7370,4125,1647,86448,30689,15055,16178,16957,14054,10339,5835,2258,569,111944,2863,3280,4004,4300,4711,4820,4511,2578,825,31891,187,491,698,949,1291,1665,1897,1444,527,9160,4,44,85,207,452,756,1093,1073,529,4245,3054,3811,4792,5459,6454,7246,7500,5093,1883,45290,2415,1667,2195,2173,1863,1303,872,530,291,13319
CED510,13604,8127,5860,7580,7782,6114,3897,1175,252,54386,1376,1372,1140,1608,2010,2529,2663,1260,374,14327,61,150,131,229,378,669,1171,679,232,3696,4,5,15,35,84,231,523,468,184,1554,1437,1522,1285,1872,2476,3432,4354,2416,789,19584,802,571,467,566,601,516,362,201,113,4196,15840,10220,7619,10015,10859,10059,8618,3789,1149,78167,13103,6787,5821,7994,8010,6787,4230,1270,342,54340,980,1720,1440,2087,2409,2809,2827,1522,662,16442,54,233,267,420,575,847,1168,726,399,4702,3,13,30,65,147,340,547,469,317,1928,1041,1965,1731,2574,3127,3992,4540,2720,1377,23069,775,515,467,573,663,551,385,262,179,4365,14914,9267,8015,11146,11801,11333,9151,4247,1905,81781,26703,14913,11679,15579,15795,12898,8124,2440,596,108728,2355,3089,2574,3696,4421,5331,5487,2785,1032,30774,109,384,398,654,953,1522,2338,1410,634,8400,10,16,52,100,228,576,1069,939,502,3486,2473,3485,3018,4443,5600,7427,8899,5129,2168,42654,1575,1084,937,1138,1268,1070,750,460,290,8569
CED511,12991,7035,8219,7881,8013,7222,4221,1396,367,57339,1455,1330,1568,1860,2369,3201,3040,1571,476,16864,65,166,217,326,588,1058,1343,937,268,4974,0,10,37,77,190,533,827,626,235,2546,1520,1501,1826,2258,3148,4799,5217,3139,977,24384,2123,1670,2884,2746,2856,2367,1314,568,150,16678,16639,10207,12929,12887,14014,14382,10751,5105,1494,98404,12636,5566,6540,6686,6544,6169,3656,1446,398,49642,990,1528,2004,2063,2467,3011,2773,1656,615,17103,74,301,444,540,897,1199,1375,895,441,6178,4,33,69,141,345,706,807,625,360,3095,1068,1865,2519,2744,3705,4917,4958,3182,1416,26374,1931,1172,1435,1412,1427,1399,1002,549,231,10551,15636,8599,10499,10844,11677,12485,9607,5179,2049,86567,25626,12595,14759,14563,14561,13391,7879,2845,765,106983,2441,2861,3571,3917,4826,6211,5818,3231,1093,33965,139,466,661,869,1486,2261,2720,1838,713,11149,5,43,112,216,539,1244,1636,1255,587,5641,2588,3366,4347,5008,6852,9717,10167,6323,2388,50761,4056,2838,4317,4160,4279,3763,2314,1114,388,27233
CED512,17087,9065,8403,9050,7663,4618,2279,804,160,59135,1886,1490,1632,1873,2073,2110,1633,829,249,13777,104,160,232,325,498,629,734,572,178,3423,9,8,41,42,143,305,453,415,172,1580,1993,1666,1903,2239,2720,3034,2818,1815,596,18789,1417,818,660,736,716,460,262,136,56,5263,20496,11551,10968,12020,11107,8114,5354,2758,817,83183,16714,8027,8969,9554,7974,4762,2488,914,244,59645,1362,2017,2536,2616,2623,2391,1865,1132,374,16915,85,334,531,624,770,814,855,643,284,4940,10,33,72,130,284,400,532,484,274,2221,1455,2386,3143,3372,3677,3610,3250,2259,931,24077,1271,728,757,792,714,503,330,201,84,5381,19441,11139,12866,13716,12359,8878,6066,3369,1260,89095,33804,17095,17374,18600,15638,9381,4763,1714,405,118772,3245,3509,4168,4491,4696,4501,3500,1959,622,30694,189,496,765,947,1273,1440,1579,1210,462,8360,11,45,112,169,430,708,985,904,449,3806,3447,4053,5043,5608,6393,6645,6069,4074,1530,42860,2681,1547,1421,1527,1430,965,591,339,142,10641
CED513,11350,7176,13491,11063,7689,5729,3014,1151,370,61038,835,1272,2511,2338,2077,2302,2132,1135,465,15066,48,132,344,417,454,697,849,644,276,3850,3,13,33,67,161,294,453,491,273,1797,882,1422,2884,2823,2688,3295,3438,2269,1014,20712,873,873,1613,1342,1148,886,558,309,154,7759,13109,9472,17989,15223,11530,9902,7013,3730,1540,89504,11014,6835,13218,10333,7267,5442,3370,1304,523,59313,633,1998,3316,2532,2299,2423,2272,1517,914,17905,29,335,632,517,608,808,985,826,568,5312,0,31,63,106,196,377,502,576,491,2344,666,2361,4014,3161,3095,3606,3762,2920,1977,25560,781,806,1363,962,847,659,527,339,228,6513,12451,9998,18595,14459,11214,9709,7660,4557,2725,91380,22365,14016,26709,21399,14961,11171,6380,2455,898,120343,1470,3271,5826,4872,4369,4723,4416,2651,1378,32972,76,467,976,939,1057,1508,1837,1469,841,9163,5,40,97,174,358,674,956,1064,769,4137,1546,3776,6900,5979,5789,6902,7203,5187,2992,46274,1651,1677,2976,2308,1996,1540,1085,652,385,14269
CED514,13659,9925,13799,10682,7358,5368,3073,1087,289,65229,1010,1496,2133,2037,2052,2350,2227,1170,413,14887,58,157,307,350,452,722,958,640,256,3904,5,11,24,67,138,327,562,500,274,1915,1070,1666,2464,2451,2645,3408,3744,2310,945,20702,1135,1069,1379,1086,905,756,454,300,235,7321,15863,12660,17643,14213,10910,9528,7269,3696,1468,93256,13052,8429,12664,10011,6984,5520,3464,1235,423,61784,733,2158,2715,2249,2204,2431,2406,1483,739,17111,40,362,525,528,633,847,1058,853,495,5328,0,16,63,102,230,454,638,622,454,2581,770,2535,3298,2876,3062,3732,4102,2953,1683,25020,1110,921,1290,1005,822,684,499,439,450,7216,14938,11884,17255,13893,10866,9933,8057,4637,2562,94023,26707,18353,26459,20697,14344,10885,6535,2323,711,127015,1735,3660,4847,4279,4251,4777,4631,2647,1154,31994,104,518,832,877,1090,1570,2011,1492,745,9233,6,28,88,165,368,784,1204,1123,727,4495,1846,4202,5765,5324,5707,7134,7844,5262,2630,45725,2248,1989,2668,2087,1731,1442,948,743,687,14539
CED515,15015,9866,7334,8989,8385,6241,4156,1551,425,61962,1180,1377,1205,1578,2011,2427,2744,1552,560,14641,62,120,130,230,364,640,1035,812,351,3742,5,9,13,35,84,245,456,549,296,1706,1248,1509,1348,1848,2454,3320,4235,2914,1208,20079,820,807,851,859,711,543,430,317,219,5561,17086,12175,9530,11695,11553,10106,8817,4783,1851,87606,14808,8817,7215,10246,8970,7081,4828,1754,611,64334,848,1881,1488,1946,2393,2705,2842,1877,972,16950,36,249,267,356,527,800,1092,960,582,4874,4,15,31,60,127,276,524,551,496,2096,888,2141,1784,2363,3048,3783,4459,3387,2052,23916,795,652,617,660,677,590,479,401,295,5159,16489,11611,9617,13276,12700,11449,9766,5548,2959,93418,29824,18678,14550,19240,17354,13320,8983,3306,1035,126301,2030,3256,2693,3526,4404,5133,5584,3432,1533,31585,105,366,399,586,890,1444,2125,1773,928,8611,8,28,43,105,209,519,987,1102,795,3799,2139,3650,3130,4207,5507,7102,8699,6299,3258,43996,1611,1462,1469,1518,1389,1134,912,723,511,10724
CED597,0,58,206,427,380,184,41,0,0,1305,0,0,31,57,68,52,27,7,0,232,0,0,6,5,7,15,11,0,0,44,0,0,0,0,0,8,0,0,0,9,0,0,31,63,80,69,38,7,0,287,0,35,194,417,379,197,41,0,0,1268,0,91,430,908,842,449,117,15,0,2856,3,21,43,24,29,49,24,9,0,201,0,8,12,4,4,8,18,4,0,55,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,8,12,4,4,7,22,3,0,67,0,12,29,20,23,26,13,5,0,127,4,39,89,49,60,77,61,17,0,395,3,80,249,453,414,233,64,12,0,1503,0,4,41,64,72,56,47,9,0,292,0,0,3,5,7,18,13,0,0,53,0,0,0,0,0,8,0,0,0,12,0,4,45,73,80,74,57,17,0,350,0,51,220,435,397,221,57,6,0,1396
CED601,7416,4663,5545,4123,3954,3397,2240,869,203,32407,1154,1085,1258,1129,1439,1813,1839,1052,323,11089,106,178,245,252,418,726,935,642,224,3729,7,8,33,80,182,399,606,546,181,2033,1262,1270,1537,1463,2034,2938,3377,2241,737,16849,829,675,624,481,511,512,390,248,107,4372,9504,6611,7704,6066,6498,6847,6008,3357,1043,53633,7300,4103,4775,3939,3934,3604,2368,952,295,31264,841,1337,1596,1579,1733,1951,1964,1314,535,12856,60,284,442,477,643,846,1018,763,375,4915,0,25,73,137,349,528,677,558,319,2672,902,1649,2108,2190,2728,3327,3659,2639,1230,20436,764,546,503,472,471,486,424,288,176,4140,8971,6298,7381,6606,7134,7411,6458,3882,1701,55845,14714,8767,10319,8063,7882,6996,4612,1821,504,63674,1998,2423,2851,2705,3169,3760,3802,2373,861,23945,165,462,689,729,1061,1573,1945,1406,602,8640,3,33,101,213,532,925,1286,1106,499,4705,2167,2921,3646,3652,4764,6264,7037,4881,1963,37289,1595,1222,1123,954,985,996,816,534,281,8510
CED602,7290,4156,4470,3630,3911,3816,2472,995,211,30957,1141,1003,1021,1102,1479,1906,2057,1149,315,11168,86,146,202,260,476,754,982,721,216,3847,4,14,34,76,213,416,700,602,208,2273,1233,1163,1250,1440,2164,3084,3740,2474,741,17292,859,530,522,531,604,571,505,313,125,4569,9388,5851,6240,5607,6683,7467,6721,3785,1080,52817,7219,3655,4038,3581,3875,3716,2468,1090,340,29988,890,1289,1459,1497,1668,2218,2165,1355,523,13058,69,277,427,423,711,989,1160,765,361,5182,6,21,77,157,365,603,811,614,303,2948,962,1582,1956,2082,2741,3806,4132,2731,1189,21191,847,460,477,456,543,527,521,352,156,4334,9026,5698,6476,6113,7159,8053,7122,4177,1683,55511,14509,7810,8503,7212,7787,7530,4941,2084,553,60942,2031,2293,2480,2595,3145,4120,4221,2501,839,24229,156,421,620,691,1187,1747,2135,1487,581,9027,14,38,109,235,580,1019,1505,1214,510,5224,2198,2748,3207,3522,4911,6891,7872,5207,1932,38476,1710,994,1000,990,1145,1104,1027,666,279,8902
CED603,7134,5011,8503,4982,4006,3213,2031,802,210,35889,785,1128,1338,1316,1393,1695,1618,856,307,10439,57,160,214,255,359,589,754,543,191,3129,0,20,29,54,134,301,435,372,194,1543,842,1308,1579,1629,1887,2580,2808,1768,694,15105,629,509,733,493,541,452,339,210,95,3999,8612,6820,10812,7111,6437,6250,5180,2781,995,54999,6833,4298,7578,4787,3982,3405,2193,913,287,34283,617,1629,1713,1558,1710,1813,1854,1162,534,12587,60,324,416,414,540,722,861,671,389,4404,4,26,42,102,217,408,553,533,348,2234,679,1983,2166,2082,2471,2939,3268,2370,1270,19230,622,489,638,458,460,446,360,256,156,3889,8137,6771,10381,7327,6911,6789,5824,3540,1713,57399,13967,9303,16080,9776,7984,6623,4226,1714,498,70173,1401,2761,3049,2873,3102,3504,3473,2019,839,23028,117,488,630,675,901,1313,1613,1217,580,7530,6,41,69,160,361,704,996,905,539,3780,1530,3294,3751,3703,4360,5519,6081,4140,1962,34332,1252,997,1367,954,1005,895,696,465,249,7891
CED604,8202,4422,5306,4672,4089,3525,2381,912,192,33701,965,924,1101,1277,1421,1862,1879,1100,304,10826,77,128,190,264,391,600,878,589,208,3333,0,15,22,48,134,278,586,482,196,1763,1038,1071,1320,1590,1947,2739,3348,2171,704,15922,764,518,609,571,517,484,370,208,93,4119,10007,6008,7227,6835,6553,6744,6092,3292,989,53745,8064,3534,4970,4621,4073,3718,2557,962,285,32783,735,1231,1529,1751,1764,2069,2141,1352,525,13098,50,244,405,435,589,836,1016,730,356,4660,0,29,53,122,251,463,641,518,315,2390,783,1504,1993,2309,2599,3368,3795,2597,1196,20145,654,398,405,443,417,391,329,256,127,3425,9507,5437,7366,7378,7087,7481,6683,3816,1603,56354,16271,7955,10276,9298,8159,7240,4938,1873,477,66490,1696,2158,2630,3026,3179,3934,4021,2452,824,23922,124,372,598,700,980,1441,1895,1323,563,7997,5,40,77,173,383,738,1230,997,510,4155,1821,2572,3309,3898,4544,6108,7137,4771,1900,36068,1422,915,1013,1013,934,873,696,465,212,7542
CED605,7805,4278,4559,4036,4050,4206,2711,950,184,32779,1136,899,1026,1214,1578,2258,2311,1084,259,11758,70,147,179,249,451,835,1151,732,201,4017,3,4,16,68,192,482,788,558,171,2295,1212,1051,1222,1525,2228,3579,4253,2375,632,18069,943,597,562,572,651,685,585,260,82,4946,9956,5927,6338,6139,6928,8468,7556,3582,895,55792,7609,3502,4169,3836,3969,3915,2548,959,217,30734,863,1231,1544,1555,1826,2345,2211,1187,374,13129,78,241,429,512,710,1069,1144,683,275,5143,5,13,82,137,395,641,815,527,220,2833,941,1487,2056,2207,2927,4051,4170,2397,862,21106,871,529,523,562,553,644,497,296,97,4567,9422,5518,6752,6603,7457,8614,7211,3652,1176,56403,15414,7786,8727,7878,8020,8124,5261,1910,400,63512,1996,2128,2570,2767,3407,4599,4519,2271,630,24887,152,390,610,759,1163,1905,2301,1416,474,9157,6,19,102,207,583,1123,1610,1086,389,5129,2152,2534,3278,3733,5155,7622,8429,4775,1493,39171,1815,1130,1089,1128,1206,1327,1085,550,181,9511
CED697,0,10,28,32,30,19,7,0,0,137,0,4,0,5,6,14,11,4,0,48,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,7,10,17,16,4,0,57,0,0,25,24,26,23,0,0,0,97,0,12,58,65,70,62,25,4,0,294,0,9,7,7,7,8,3,0,0,43,0,5,3,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,5,0,0,0,23,0,0,0,3,4,3,0,0,0,15,0,7,13,12,18,11,9,0,0,72,0,17,37,40,41,26,16,0,0,179,0,3,4,5,11,17,12,3,0,58,0,0,0,0,4,6,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,4,10,15,23,20,3,0,76,0,0,28,25,30,30,0,0,0,114
CED701,12003,7156,8460,6900,5487,4510,2725,596,65,47903,908,798,1110,1362,1561,1975,1873,522,60,10158,40,51,123,192,349,610,740,253,35,2404,0,5,19,30,105,264,391,180,42,1045,953,854,1247,1581,2017,2850,3007,963,132,13605,1761,1496,2681,2200,1974,1692,1225,311,34,13368,14719,9506,12393,10680,9478,9049,6956,1863,228,74871,11360,6432,8617,6644,5147,4385,2419,455,51,45511,613,1020,1629,1688,1865,2161,1599,390,92,11055,30,117,258,315,531,749,644,214,68,2916,3,12,31,94,174,337,315,155,63,1179,644,1146,1915,2097,2572,3245,2557,762,218,15154,1634,1067,1682,1344,1337,1420,960,209,34,9675,13640,8649,12215,10081,9048,9054,5934,1423,305,70344,23359,13593,17076,13542,10635,8896,5141,1049,111,93410,1522,1817,2736,3042,3425,4135,3475,916,149,21216,72,164,382,505,881,1356,1385,470,102,5314,3,15,43,125,278,599,711,342,101,2224,1597,1997,3165,3680,4587,6091,5571,1722,354,28757,3399,2567,4360,3536,3305,3112,2187,515,68,23049
CED702,9578,5250,8049,6359,4796,3509,1978,543,72,40135,766,655,1012,1122,1352,1578,1397,524,112,8514,40,57,121,168,310,430,556,303,55,2044,0,6,17,49,104,250,360,195,34,1014,810,719,1151,1339,1758,2257,2316,1021,201,11575,1235,832,1279,1029,954,919,594,194,48,7093,11626,6803,10479,8727,7514,6681,4886,1757,321,58794,9320,4699,8408,6594,4807,3413,1951,501,77,39767,516,891,1563,1506,1464,1594,1308,531,124,9494,21,132,309,283,402,568,530,280,74,2598,0,12,34,64,138,244,323,197,79,1096,540,1037,1901,1854,2001,2408,2165,1005,278,13194,1164,741,1231,987,849,800,517,203,57,6549,11021,6478,11540,9441,7655,6620,4636,1711,408,59506,18891,9948,16453,12951,9601,6923,3927,1046,149,79899,1281,1546,2574,2629,2813,3168,2702,1054,233,18005,61,191,433,454,710,996,1089,581,124,4649,6,15,52,113,237,499,689,389,115,2114,1348,1758,3056,3197,3762,4665,4476,2029,477,24764,2399,1573,2509,2021,1807,1719,1112,394,108,13645
CED797,0,15,33,53,61,40,8,0,0,219,0,4,4,9,10,16,9,0,0,48,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,3,4,5,15,19,6,0,0,58,0,6,14,40,39,34,7,0,0,140,0,26,51,101,111,97,19,4,0,414,0,4,6,0,6,4,11,0,0,42,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,8,0,0,5,0,0,0,5,0,0,16,0,12,12,3,7,12,21,5,0,65,0,22,42,54,67,51,17,3,0,256,0,9,4,6,10,17,6,0,0,57,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,7,4,10,14,18,14,4,0,69,0,11,15,38,39,36,11,3,0,156
