LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
LGA40220,0,0,0,0,14,11,8,31,6,0,4,5,0,0,8,98,0,0,0,3,14,3,7,0,0,0,0,0,0,0,4,33,0,0,7,5,0,4,10,0,0,0,0,0,0,0,0,18,0,3,8,10,15,9,34,14,4,5,0,3,0,0,0,99,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,5,3,0,0,0,0,25,56,317,998,554,251,138,282,97,17,12,4,8,8,0,115,2863,0,0,7,20,14,14,25,5,0,0,0,0,0,0,0,87,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,15,20,45,60,33,28,28,47,27,5,10,6,15,4,3,10,346,124,602,1225,766,467,267,514,240,48,38,28,51,29,9,181,4597
LGA40250,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,22,0,0,7,7,7,9,21,7,3,0,0,8,0,0,6,77
LGA40310,0,0,0,0,4,5,18,9,0,0,4,3,4,0,0,49,0,5,0,5,14,0,0,0,0,0,0,0,0,0,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,4,3,15,39,10,0,3,3,6,0,0,0,86,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,14,0,0,0,5,0,0,16,3,0,0,0,0,0,0,0,26,25,181,615,290,117,87,190,80,4,8,8,8,13,0,47,1668,0,6,0,6,7,10,23,14,0,0,0,0,3,0,5,81,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,20,25,39,25,17,24,29,31,0,9,6,13,3,17,9,260,69,356,743,409,250,222,429,193,27,34,42,39,31,22,84,2940
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,25,61,19,3,4,0,0,0,0,0,0,0,0,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,9,48,74,27,9,5,7,0,8,0,0,0,0,0,9,210
LGA40520,0,0,0,0,6,6,22,20,0,4,3,4,0,8,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,40,152,56,30,10,34,3,7,3,4,0,3,0,20,373,0,0,3,4,4,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,26,18,8,10,4,20,15,0,0,9,14,9,26,5,167,31,181,270,105,97,74,187,101,27,33,48,55,27,28,58,1327
LGA40700,0,0,3,7,26,11,35,26,6,0,16,15,6,0,3,154,9,8,7,13,50,13,16,0,0,0,0,0,0,0,3,118,0,6,13,32,41,30,54,50,8,4,13,25,5,0,4,273,0,3,10,31,28,41,75,26,3,3,7,17,7,0,0,262,0,4,3,26,40,31,97,133,21,45,52,59,33,0,7,549,0,0,0,0,32,41,41,27,4,0,8,0,5,0,3,161,0,0,0,4,17,12,28,13,11,3,11,6,4,3,0,109,61,247,556,363,217,162,448,162,20,20,25,29,22,4,56,2390,0,5,19,24,26,21,67,39,13,9,7,7,13,0,3,260,0,0,0,87,74,21,20,26,17,17,20,27,8,0,11,333,96,80,126,114,157,193,292,213,68,76,75,82,29,12,22,1636,306,917,1169,1106,1395,1222,3416,2205,542,601,714,788,342,86,261,15081
LGA40910,0,0,3,13,50,34,101,77,8,7,17,43,12,0,12,381,17,10,17,13,63,26,25,3,6,0,12,0,0,0,5,183,0,3,9,12,24,19,39,16,3,13,3,3,7,0,0,155,0,0,5,10,19,42,108,20,8,5,18,9,0,0,0,254,0,4,3,4,22,46,152,165,20,41,53,49,23,0,5,589,0,0,0,4,9,20,29,15,11,9,12,3,3,0,4,120,0,0,0,9,9,9,24,14,5,6,0,6,0,0,0,90,59,240,604,273,172,106,309,111,24,8,27,14,9,4,49,1995,0,0,4,17,16,13,55,18,12,5,10,5,11,0,4,169,0,0,0,61,75,10,44,34,9,21,18,23,11,0,9,306,85,124,147,148,192,293,451,299,92,114,128,107,24,11,24,2227,347,2087,2224,985,1304,1313,4011,2913,778,863,1028,1134,436,69,337,19826
LGA41010,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,34,13,3,0,6,6,3,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,4,10,0,0,0,4,0,0,3,29,4,22,52,34,20,13,42,55,11,9,7,10,9,0,8,295
LGA41060,0,3,0,27,137,109,281,293,74,49,51,73,29,11,16,1155,47,50,59,42,173,48,49,22,12,4,0,6,0,0,14,537,4,0,7,12,20,16,45,16,3,4,4,4,8,0,5,147,0,3,9,23,25,50,180,76,25,27,53,73,44,6,9,603,0,0,8,11,24,4,39,43,7,16,14,22,13,0,6,205,0,0,0,0,0,7,19,37,14,3,3,11,3,0,3,105,0,0,0,3,47,27,84,52,7,9,11,19,0,0,11,279,95,439,1475,652,412,294,856,473,57,60,67,67,52,24,129,5149,0,0,11,44,31,49,63,53,14,17,18,24,11,0,19,352,0,0,8,315,777,377,367,286,98,84,104,101,57,12,90,2675,157,295,491,471,605,1269,1283,818,313,271,283,274,126,15,117,6791,703,3121,4443,2411,2991,3072,6064,4297,1200,1190,1402,1589,775,154,789,34204
LGA41140,0,0,0,0,8,3,4,10,5,4,0,0,0,0,3,43,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,10,10,57,194,75,49,25,45,11,0,0,4,0,3,0,12,484,0,0,5,0,3,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,6,10,16,7,18,6,12,11,3,0,4,3,7,0,5,107,20,107,241,116,98,57,106,78,16,22,22,16,15,0,32,942
LGA41190,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,5,0,0,7,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,7,0,11,25,0,9,8,12,5,0,0,3,0,4,0,3,83
LGA41330,0,0,0,6,0,6,11,12,0,3,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,18,12,16,8,6,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,22,5,5,3,7,0,0,0,0,0,0,5,82,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,13,12,10,11,0,0,0,0,0,0,0,4,86,8,47,105,64,30,32,46,43,15,21,19,16,8,4,20,473
LGA41560,0,0,0,3,6,0,14,9,5,0,0,5,3,0,0,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5,14,6,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,12,14,115,414,131,44,25,37,6,0,0,0,0,0,0,38,830,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,9,9,8,32,24,11,3,3,3,0,0,0,4,0,0,3,102,47,226,497,207,110,54,117,68,11,15,16,19,5,4,58,1460
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,14,0,7,0,0,3,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,17,0,8,4,4,9,3,0,0,4,0,0,9,78
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,12,5,0,4,3,0,0,0,0,0,0,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,17,4,31,37,19,16,0,15,10,8,4,3,0,0,0,10,161
LGA41960,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,11,6,3,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,22,16,9,9,10,14,0,5,0,4,3,0,0,107
LGA42030,0,0,0,6,6,7,43,37,3,6,6,12,0,0,4,137,0,3,0,0,13,0,3,7,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,3,5,3,12,28,14,0,0,0,0,7,0,0,63,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,18,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,0,0,0,0,4,4,7,5,0,0,4,0,0,0,0,23,28,266,1098,472,175,99,203,87,0,10,0,3,4,0,86,2551,0,0,6,13,6,11,19,10,0,0,0,0,0,0,0,72,0,0,0,10,17,4,6,6,0,0,4,0,0,0,4,43,10,34,39,33,42,39,71,34,19,5,6,0,0,0,11,349,76,460,1298,617,351,240,539,294,43,45,40,44,23,3,144,4210
LGA42110,0,0,0,0,4,0,0,5,0,0,10,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,98,39,20,8,14,0,0,0,0,0,0,0,10,227,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,3,0,3,0,0,0,0,0,0,0,29,5,62,125,58,46,26,28,14,6,4,10,6,0,0,18,410
LGA42250,0,0,0,0,4,5,6,6,5,0,0,0,3,4,5,30,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,0,4,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,10,5,31,65,32,16,13,15,6,0,0,8,0,0,0,40,231,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,13,9,0,3,9,0,0,0,5,3,0,0,23,82,7,74,111,68,55,31,92,36,11,5,23,16,8,9,106,645
LGA42600,0,0,0,4,30,10,26,39,3,14,12,23,0,10,8,179,6,0,4,3,43,20,7,4,0,0,6,0,0,0,0,97,0,0,0,4,8,10,14,9,0,3,7,0,0,0,0,56,0,3,3,21,20,28,79,30,9,10,14,45,17,0,10,299,0,3,0,4,5,5,6,0,0,0,11,4,4,0,0,45,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,15,0,0,0,3,4,14,20,8,0,0,0,0,5,0,4,57,83,307,840,436,312,207,635,310,43,45,29,68,20,30,80,3439,0,0,19,7,26,25,47,20,5,4,12,8,11,9,7,206,0,0,0,13,11,11,3,14,0,6,3,6,7,0,5,85,31,60,110,88,103,151,214,174,82,85,105,133,53,17,23,1429,195,674,1198,773,801,707,1556,1030,252,270,381,446,212,81,180,8774
LGA42750,0,0,0,0,3,0,3,12,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,13,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,9,58,98,46,24,15,35,9,0,0,0,0,0,0,20,333,0,0,0,4,7,4,8,3,5,0,0,0,0,0,0,34,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,3,4,6,6,14,7,3,0,0,5,6,4,0,0,66,19,80,130,101,70,67,106,71,15,7,12,22,12,0,41,747
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,3,0,0,0,0,0,0,3,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,16,5,13,7,10,6,0,0,0,0,0,0,3,61
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,3,3,7,0,7,9,0,0,5,6,0,0,0,52
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,0,16,29,4,0,0,8,0,0,0,0,0,0,0,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,15,0,30,33,17,13,16,32,19,0,3,5,5,0,0,8,178
LGA43650,0,0,0,0,5,0,12,9,0,0,0,0,0,0,0,35,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,20,8,0,0,3,3,0,0,0,47,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,10,15,91,454,184,90,45,129,25,0,4,0,8,10,0,44,1100,0,3,5,0,3,3,7,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,4,15,24,13,20,19,28,10,3,0,0,0,4,0,4,144,33,167,532,247,162,105,262,93,12,15,12,26,16,4,64,1750
LGA43710,0,0,0,0,0,5,3,4,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,10,0,13,78,29,8,3,22,12,0,0,0,0,0,0,13,175,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,6,0,0,0,12,0,0,0,6,0,0,5,29,4,37,93,57,28,17,50,41,7,3,9,3,8,3,35,386
LGA43790,0,0,0,0,4,3,0,8,4,9,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,3,0,0,0,28,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,14,12,29,128,53,10,10,14,9,3,0,0,0,0,0,22,299,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,11,0,9,17,10,3,7,17,7,0,0,5,10,4,0,3,90,26,98,208,97,76,70,112,72,33,38,31,71,25,6,39,990
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
LGA44060,0,0,0,43,165,149,225,211,31,55,41,74,21,0,23,1037,18,9,16,24,216,101,35,21,6,3,0,3,0,0,0,461,0,5,7,29,24,20,61,39,25,15,24,11,14,0,4,275,0,0,13,27,38,86,248,119,67,35,58,65,30,0,7,787,5,0,8,16,24,13,87,50,7,26,10,24,17,4,5,297,0,0,0,0,4,3,32,35,5,3,0,7,0,0,0,100,0,0,0,4,26,34,53,29,11,0,5,11,3,3,0,187,122,497,1490,836,623,488,1586,697,64,54,80,110,55,15,140,6852,0,4,10,30,29,40,50,39,13,10,12,5,9,0,4,259,0,0,0,102,84,35,64,49,19,19,18,31,17,0,15,434,85,131,207,195,315,473,663,576,273,181,178,266,118,13,75,3770,351,1387,2370,1762,2282,2126,6534,4239,1170,1105,1183,1544,637,84,502,27249
LGA44210,0,0,0,3,0,0,9,6,3,0,0,3,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,91,248,107,47,12,22,6,0,3,0,0,0,0,39,570,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,10,20,22,0,5,11,4,6,5,0,5,0,0,9,91,18,173,322,165,91,38,70,28,12,13,10,10,0,5,76,1035
