POA_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
POA6180,190,29,21,27,26,9,0,9,576,0,0,0,0,0,0,0,0,0,0,3,775,575,460,59,40,39,40,8,0,40,2044
POA6181,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,68,15,8,0,0,0,0,0,0,0,96
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,119,55,26,0,0,0,8,0,0,9,216
POA6208,60,8,14,15,14,0,0,29,346,0,0,0,0,0,0,0,0,0,8,7,1583,271,189,21,17,17,18,0,3,95,2216
POA6209,5,0,6,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,269,48,27,0,0,0,4,0,4,15,370
POA6210,1095,168,126,195,218,75,30,73,3981,17,4,3,0,0,0,0,0,0,37,57,10782,3709,3109,380,281,349,397,163,79,493,19740
POA6211,73,5,18,12,10,0,3,6,299,0,0,0,0,0,0,0,0,0,0,0,1289,362,329,23,29,28,34,4,13,37,2144
POA6213,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,70,11,6,0,0,0,0,0,0,0,96
POA6214,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,69,6,3,0,0,0,0,0,0,3,80
POA6215,27,3,3,3,11,9,0,7,169,0,0,0,0,0,0,0,0,0,18,18,477,102,69,5,8,10,16,9,0,59,767
POA6218,6,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,52,8,3,0,0,0,3,0,0,3,70
POA6219,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,5,78,6,0,3,0,0,0,0,0,8,102
POA6220,163,48,40,76,96,17,9,50,650,0,0,0,0,0,0,0,0,0,0,6,402,121,207,63,46,79,103,17,9,80,1115
POA6221,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,4,0,8,0,0,0,0,0,0,35
POA6223,9,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,7,0,0,0,0,21
POA6224,9,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,118,17,13,0,0,0,0,0,0,9,164
POA6225,29,0,3,9,5,0,0,7,173,0,0,0,0,0,0,0,0,0,11,7,767,131,76,7,7,13,6,6,3,38,1063
POA6226,4,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,66,31,13,0,0,3,0,5,0,0,119
POA6227,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,65,13,10,8,0,0,0,0,0,5,98
POA6228,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,4,0,0,0,0,0,13
POA6229,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,6,5,0,0,0,0,0,0,0,35
POA6230,861,152,176,159,225,100,26,54,3315,4,0,0,0,3,0,0,0,0,80,88,4632,1858,1515,222,256,234,326,156,46,281,9532
POA6232,197,30,23,16,25,16,0,3,605,0,0,0,0,0,0,0,0,0,0,0,944,408,365,42,27,26,41,28,6,46,1932
POA6233,240,21,47,44,47,15,22,21,935,3,0,0,0,0,0,0,0,0,0,14,1978,816,595,47,64,72,55,27,28,80,3774
POA6236,6,0,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,235,48,20,0,0,3,3,5,0,14,325
POA6237,15,0,7,4,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,271,45,33,5,9,5,7,4,0,11,387
POA6239,27,4,0,17,16,4,8,9,176,0,0,0,0,0,0,0,0,0,0,0,527,93,63,10,0,20,21,13,5,44,786
POA6240,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,5,5,0,0,0,0,0,0,5,27
POA6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
POA6244,4,4,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,142,21,8,3,0,0,0,5,0,17,196
POA6251,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,46,6,5,0,0,0,0,0,0,0,54
POA6252,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,3,33
POA6253,8,0,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,130,19,15,3,0,0,7,0,0,4,186
POA6254,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,92,22,12,5,0,0,0,0,0,4,124
POA6255,15,0,0,0,5,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,776,98,44,6,9,9,11,3,0,38,983
POA6256,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,46,3,7,0,0,0,0,0,0,0,55
POA6258,57,0,13,10,32,7,11,29,294,0,0,0,0,0,0,0,0,0,0,4,577,79,93,0,18,14,40,11,11,61,906
POA6260,16,0,3,15,23,11,0,3,116,0,0,0,0,0,0,0,0,0,0,6,187,40,30,9,4,19,29,11,3,17,355
POA6262,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,97,7,13,0,0,3,0,0,0,0,128
POA6271,7,7,6,8,0,0,0,0,48,0,0,0,0,0,0,0,0,0,4,5,321,74,52,3,4,8,3,4,0,23,497
POA6275,3,0,6,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,228,31,15,4,9,0,5,0,0,16,310
POA6280,308,56,47,47,58,15,22,17,1168,4,0,0,0,0,0,3,0,0,13,17,3560,817,702,91,82,76,110,55,25,160,5683
POA6281,87,22,14,27,22,13,3,13,342,0,0,0,0,0,0,0,0,0,7,6,1077,232,216,52,40,37,50,32,6,81,1822
POA6282,16,3,0,0,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,254,31,44,4,0,3,13,3,0,8,377
POA6284,21,0,11,0,10,3,0,0,86,0,0,0,0,0,0,0,0,0,0,0,268,90,57,6,20,7,16,5,4,19,490
POA6285,155,25,33,28,56,34,0,71,699,0,0,0,0,0,0,0,0,0,9,3,1335,384,382,54,46,56,114,41,8,121,2540
POA6286,11,3,0,0,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,4,119,28,31,3,4,0,3,3,0,8,209
POA6288,3,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,77,6,18,0,0,0,4,0,0,5,112
POA6290,8,7,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,5,3,339,27,20,8,0,0,0,0,0,21,419
POA6302,13,6,0,4,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,493,41,28,10,5,7,6,0,0,32,618
POA6304,7,8,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,0,3,224,33,16,11,0,0,3,0,0,10,294
POA6306,7,5,4,0,7,0,0,5,32,0,0,0,0,0,0,0,0,0,0,3,57,12,10,5,4,0,7,0,0,12,107
POA6308,6,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,179,22,17,0,0,0,6,0,0,5,226
POA6309,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,3,0,0,0,46
POA6311,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,59,8,4,0,0,0,0,3,0,0,82
POA6312,75,24,14,25,36,13,22,6,352,3,0,0,0,0,0,0,0,0,4,8,357,110,112,29,12,30,40,21,23,32,766
POA6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,23
POA6315,7,4,5,7,18,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,193,19,20,4,3,10,23,0,3,15,289
POA6316,5,0,0,0,6,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,39,5,4,0,0,0,6,0,0,0,44
POA6317,86,33,11,44,23,24,35,23,512,4,0,0,0,0,0,0,0,0,12,11,304,204,111,37,18,59,23,25,40,59,879
POA6318,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,35,10,3,0,0,0,0,0,0,6,58
POA6320,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,38
POA6321,0,7,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,49,9,0,4,3,3,3,0,0,0,65
POA6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,5,0,0,0,0,0,0,0,34
POA6323,4,0,0,0,3,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,178,18,13,0,0,3,3,0,0,7,227
POA6324,36,16,10,4,23,8,5,9,201,0,0,0,0,0,0,0,0,0,10,10,436,75,63,14,14,11,22,8,5,36,685
POA6326,0,0,0,0,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,58,14,10,0,0,0,4,4,0,11,88
POA6327,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,40
POA6328,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,34,4,3,4,5,0,0,3,0,3,56
POA6330,405,103,62,87,88,25,41,29,1840,17,0,0,0,0,0,0,0,0,90,108,4547,1095,702,156,96,125,154,46,63,296,7289
POA6333,30,6,12,3,9,3,0,3,178,7,0,0,0,0,0,0,0,0,6,16,1119,104,73,9,19,10,17,16,0,69,1425
POA6335,26,4,8,3,7,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,45,21,30,4,11,3,7,3,0,0,133
POA6336,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,4,33
POA6337,0,0,0,6,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,10,5,3,0,0,57
POA6338,5,0,0,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,64,11,13,0,0,0,4,5,0,0,99
POA6341,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,6,7,0,0,0,0,0,0,0,34
POA6343,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,18
POA6346,24,0,6,5,3,16,0,3,97,0,0,0,0,0,0,0,0,0,0,0,131,61,47,0,10,17,17,15,0,11,311
POA6348,8,0,5,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,113,36,30,0,16,7,10,7,5,18,238
POA6350,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,5,31
POA6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
POA6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,13
POA6353,6,0,0,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,40,12,23,6,3,0,3,0,0,7,97
POA6355,6,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,10,14,4,0,0,0,5,0,0,63
POA6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,17
POA6357,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5
POA6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6359,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,52,23,13,4,0,4,6,0,0,6,116
POA6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
POA6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6365,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,3,3,0,0,0,4,0,0,5,49
POA6367,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,27,7,5,0,0,0,3,0,0,3,41
POA6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
POA6369,6,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,29,17,12,5,0,4,0,0,0,5,68
POA6370,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,27
POA6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
POA6375,4,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,57,17,9,6,5,3,7,0,0,3,102
POA6383,0,0,5,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,68,8,0,0,4,5,8,0,0,0,91
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
POA6390,20,3,0,0,0,0,4,3,81,0,0,0,0,0,0,0,0,0,0,0,179,73,58,4,0,0,7,5,7,19,344
POA6391,7,0,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,47,16,19,0,0,3,8,4,0,4,115
POA6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,7,0,0,0,0,0,0,0,44
POA6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10
POA6394,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,0,3,5,0,0,39
POA6395,19,9,0,8,3,6,4,0,74,0,0,0,0,0,0,0,0,0,6,6,94,24,39,17,6,16,6,6,8,11,221
POA6396,5,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,36,13,6,0,0,0,7,0,0,4,78
POA6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA6398,5,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,93,5,4,6,0,0,3,0,0,4,118
POA6401,102,19,9,16,17,12,5,9,361,9,0,0,0,0,0,0,0,0,312,313,707,155,180,28,11,18,25,15,8,353,1499
POA6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,20
POA6405,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,9,3,0,0,0,0,0,0,0,40
POA6407,28,7,4,3,8,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,56,10,40,8,8,3,8,5,4,7,143
POA6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,7,0,0,0,0,0,0,0,44
POA6410,5,12,0,4,6,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,66,4,12,11,0,3,6,6,0,5,110
POA6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,17
POA6412,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
POA6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,8
POA6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,11
POA6415,26,18,9,6,4,4,0,12,112,0,0,0,0,0,0,0,0,0,0,0,186,37,41,21,6,5,9,3,0,14,334
POA6418,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,60,11,11,0,0,0,0,0,0,0,81
POA6419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
POA6420,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10
POA6421,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9
POA6422,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA6423,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,39,10,6,0,0,0,0,0,0,0,63
POA6424,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
POA6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,10
POA6426,19,0,7,9,14,7,0,0,103,0,0,0,0,0,0,0,0,0,0,0,126,60,39,4,3,11,18,4,0,13,295
POA6427,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,21,15,9,0,0,0,0,0,0,0,58
POA6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6429,18,3,0,0,4,0,0,0,82,0,0,0,0,0,0,0,0,0,0,3,100,64,39,3,5,5,11,4,3,11,250
POA6430,751,111,138,170,234,108,55,45,2603,4,8,0,0,0,0,0,0,0,14,28,1738,1374,1351,171,207,288,340,156,69,125,5816
POA6431,28,6,4,4,5,0,0,4,77,0,0,0,0,0,0,0,0,0,0,0,111,58,57,7,4,11,10,4,0,10,276
POA6432,91,19,22,30,43,11,13,9,445,0,0,0,0,0,0,0,0,0,15,15,491,313,244,36,35,49,52,15,18,40,1302
POA6434,6,0,3,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,28,27,18,3,3,3,7,0,0,0,93
POA6436,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,9,7,0,4,0,3,0,0,0,40
POA6437,32,7,8,5,3,0,0,0,103,0,0,0,0,0,0,0,0,0,0,4,126,105,60,10,13,14,14,7,3,9,359
POA6438,15,3,4,4,7,0,5,3,87,0,0,0,0,0,0,0,0,0,0,0,100,54,39,13,12,5,15,4,9,16,262
POA6440,30,0,10,7,8,3,0,4,187,0,0,4,0,0,0,0,0,0,0,9,288,168,82,17,17,16,24,8,4,15,629
POA6442,24,0,6,0,6,0,0,6,96,0,0,0,0,0,0,0,0,0,0,0,230,103,69,3,13,5,13,5,0,19,473
POA6443,3,0,3,3,6,0,0,6,59,0,0,0,0,0,0,0,0,0,0,3,132,37,18,5,3,10,17,0,5,8,238
POA6445,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,18
POA6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA6447,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,4,0,0,0,21
POA6448,6,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0,0,44
POA6450,105,17,23,20,55,24,6,12,458,0,0,0,0,0,0,0,0,0,0,3,993,268,219,34,41,36,86,34,4,63,1777
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,54,10,4,3,0,0,0,0,0,0,77
POA6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,40
POA6462,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,9
POA6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA6466,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,11
POA6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6468,12,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,12,5,0,0,0,0,0,0,38
POA6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
POA6472,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14
POA6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6475,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,6,0,0,0,0,3,45
POA6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA6477,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,27
POA6479,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,34,6,9,0,0,0,0,0,0,8,59
POA6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
POA6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
POA6485,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,46,0,6,0,3,0,5,0,0,0,65
POA6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
POA6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,22
POA6489,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,4,15
POA6490,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,21
POA6501,5,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,127,24,21,0,0,0,7,0,0,11,199
POA6502,12,0,4,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,3,168,25,21,0,4,7,7,0,0,14,237
POA6503,28,5,4,19,56,11,49,18,253,0,0,0,0,0,0,0,0,0,0,4,262,80,50,9,6,27,53,12,50,23,586
POA6504,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22,5,6,0,0,0,0,0,0,4,43
POA6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15
POA6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,11
POA6507,4,0,4,3,3,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,49,17,14,0,0,3,5,3,0,0,96
POA6509,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,5,15,0,0,0,0,0,0,0,30
POA6510,10,3,0,0,3,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,123,47,19,3,3,0,11,3,0,7,218
POA6511,4,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,54,6,5,4,0,0,6,0,0,4,86
POA6512,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11
POA6513,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16
POA6514,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,71,4,7,0,0,0,0,0,0,3,85
POA6515,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,4,5,0,0,0,0,0,0,0,36
POA6516,8,3,3,0,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,195,23,24,11,0,6,6,0,0,19,291
POA6517,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,9,11,0,0,0,0,0,0,4,49
POA6518,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,4,7,0,0,0,6,0,0,4,37
POA6519,5,0,0,0,8,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,39,10,14,0,0,0,5,0,0,6,81
POA6521,0,0,0,0,12,11,0,0,36,0,0,0,0,0,0,0,0,0,0,4,39,6,0,0,0,0,11,10,0,3,85
POA6522,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,8,8,0,0,0,0,0,0,0,40
POA6525,12,4,0,5,4,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,386,41,26,8,4,7,3,5,0,25,504
POA6528,5,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,45,14,8,0,0,0,0,0,5,5,75
POA6530,498,89,82,75,77,64,34,28,1819,15,0,0,0,0,0,0,0,0,16,31,2527,864,816,119,140,112,104,88,42,134,4940
POA6532,41,0,3,8,7,7,4,3,197,3,0,0,0,0,0,0,0,0,0,5,565,145,141,13,15,9,9,9,7,25,931
POA6535,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,145,21,6,0,4,0,0,6,0,10,197
POA6536,9,0,4,0,5,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,331,45,22,4,8,0,12,6,0,17,440
POA6537,33,4,9,19,22,3,0,9,153,0,0,0,0,0,0,0,0,0,0,4,310,65,56,14,12,32,34,7,0,33,566
POA6556,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,279,55,44,4,4,3,3,8,0,6,413
