POA_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
POA3631,3217,1599,1584,1967,1858,1732,1224,652,253,14087,4,0,0,0,0,0,6,0,0,19,0,0,6,0,0,4,0,0,0,12,40,77,39,39,40,28,16,9,3,273,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,77,42,44,40,27,22,9,3,306,44,80,45,47,40,27,30,7,5,328,3,0,5,0,0,0,0,4,0,16,3259,1681,1636,2013,1906,1759,1249,657,262,14423
POA3633,112,76,54,73,97,86,61,22,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,4,0,0,19,5,4,3,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,111,82,58,75,101,92,67,22,0,604
POA3634,387,203,155,226,281,276,196,77,19,1824,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,14,14,4,0,3,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,4,0,3,5,3,0,0,43,14,14,4,0,3,5,4,0,0,49,0,0,0,0,0,0,0,0,0,0,399,219,157,230,283,281,205,79,19,1870
POA3635,84,57,66,38,76,94,71,38,5,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,7,0,0,24,4,0,3,0,3,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,87,58,67,38,82,95,73,36,5,549
POA3636,867,510,565,508,646,786,665,441,207,5192,0,0,0,3,0,0,0,4,0,5,4,3,0,4,0,3,0,0,0,18,17,28,34,27,36,37,36,17,7,232,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,34,24,44,42,42,16,7,259,25,25,32,28,44,42,39,18,7,261,0,0,0,0,0,0,0,0,0,0,883,535,599,536,687,828,707,461,217,5458
POA3637,151,64,65,70,94,83,59,17,11,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,13,0,4,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,151,68,70,70,94,87,63,17,11,632
POA3638,358,265,197,206,243,327,279,158,83,2131,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,3,0,0,0,3,0,11,3,0,3,15,12,3,0,48,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,4,16,12,3,0,58,5,13,3,0,4,18,13,10,0,71,0,0,0,0,0,0,0,0,0,0,364,270,203,209,251,347,295,169,83,2196
POA3639,47,29,35,31,56,105,89,36,6,443,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,4,0,3,4,7,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,4,7,4,0,0,37,10,4,0,3,4,7,10,0,0,41,0,0,0,0,0,0,0,0,0,0,52,34,36,36,64,117,91,40,6,481
POA3640,195,127,128,134,136,122,100,31,12,987,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,4,8,3,0,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,6,0,7,0,0,0,44,8,10,8,6,0,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,201,142,136,140,135,132,100,34,10,1025
POA3641,257,125,130,137,174,165,154,64,20,1217,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,6,9,5,5,8,4,6,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,9,5,8,4,6,4,0,45,6,12,9,5,8,4,6,4,0,47,0,0,0,0,0,0,0,0,0,0,264,137,134,144,177,174,162,64,20,1263
POA3644,1517,831,974,962,1046,1155,1284,828,293,8893,6,7,0,5,9,9,4,4,4,42,5,4,3,6,3,13,3,0,0,50,16,40,53,31,50,29,30,13,4,270,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,58,36,58,51,43,18,4,337,29,54,56,40,69,60,45,20,3,376,0,0,3,0,0,0,0,0,0,10,1544,882,1041,1000,1115,1211,1334,851,298,9282
POA3646,97,53,38,58,94,101,82,35,9,569,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,6,5,0,5,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,104,57,40,58,95,101,82,39,9,577
POA3647,0,27,5,3,7,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,41,0,37,3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,63,10,3,7,0,0,0,0,88
POA3649,79,47,54,41,58,81,52,26,15,460,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,18,0,7,0,4,0,0,4,4,0,17,0,0,0,0,0,0,0,0,0,0,79,54,54,45,63,81,55,26,15,475
POA3658,1135,671,770,720,858,872,623,316,89,6047,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,23,15,13,27,8,4,6,0,114,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,16,13,35,14,4,10,0,123,4,31,16,13,32,18,4,10,0,127,0,0,0,0,6,0,0,0,0,5,1139,698,787,734,893,891,631,321,89,6181
POA3659,106,80,59,63,110,141,101,35,17,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,8,3,0,0,0,33,3,7,0,4,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,114,86,63,64,116,144,105,44,17,744
POA3660,1127,879,841,764,963,1164,1036,540,222,7525,0,0,0,0,0,0,4,3,3,13,0,4,7,3,0,3,0,0,0,17,38,53,49,48,38,32,19,12,8,295,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,53,60,57,44,36,24,12,8,328,36,53,60,57,45,40,25,14,14,339,0,0,0,0,0,0,0,0,0,0,1164,933,905,812,1006,1204,1055,554,229,7868
POA3662,261,258,259,180,75,11,0,0,0,1044,0,0,0,0,0,0,0,0,0,6,0,9,7,0,0,0,0,0,0,22,0,31,17,16,10,4,4,0,0,86,0,60,22,4,0,0,3,0,0,100,0,18,3,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,53,30,14,8,6,0,0,240,0,131,54,28,14,8,6,0,0,246,0,0,0,0,0,0,0,0,0,0,262,387,313,208,90,19,7,0,0,1293
POA3663,20,12,19,19,19,36,28,15,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,19,19,19,36,28,15,0,171
POA3664,187,99,86,131,150,163,158,84,26,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,5,0,0,7,4,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,4,6,4,0,29,6,5,0,0,4,4,9,4,0,34,0,0,0,0,0,0,0,0,0,0,187,101,87,133,160,170,168,90,27,1127
POA3665,64,37,14,39,60,61,74,32,5,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,7,0,0,19,0,5,3,0,0,5,7,0,0,19,0,0,0,0,0,0,0,0,0,0,63,38,17,39,60,66,76,31,5,398
POA3666,693,406,399,469,540,806,910,479,221,4922,0,7,0,4,4,10,0,0,5,22,0,0,0,0,0,0,0,0,0,3,18,18,25,21,27,22,27,10,3,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,28,20,30,23,34,10,3,179,16,20,28,24,29,28,29,8,4,198,0,0,0,0,0,0,0,0,0,3,702,426,426,499,575,840,945,493,227,5124
POA3669,193,88,85,114,178,263,287,146,62,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,4,0,6,8,8,3,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6,10,8,5,3,43,5,7,4,0,9,10,8,5,4,47,0,0,0,0,0,0,0,0,0,0,195,95,87,114,181,277,296,149,62,1462
POA3670,81,50,51,55,76,124,107,25,6,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,7,3,0,0,14,3,0,4,3,0,7,3,0,0,17,0,0,0,0,0,0,0,0,0,0,88,43,49,55,76,126,112,25,6,594
POA3672,1457,989,1059,960,1166,1539,1567,1097,492,10325,0,4,0,0,8,0,0,0,10,26,0,3,7,3,0,6,0,0,0,23,33,50,54,47,30,48,39,17,10,328,0,0,0,3,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,57,60,52,33,56,40,17,10,372,42,58,63,52,44,60,43,20,18,395,5,0,0,0,0,0,0,0,0,5,1494,1045,1120,1009,1210,1601,1611,1119,512,10727
POA3673,253,137,117,170,239,364,310,121,16,1725,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,12,5,9,3,18,16,13,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,9,5,16,13,14,0,3,84,12,8,9,7,16,15,16,0,3,88,0,0,0,0,0,0,0,0,0,0,264,148,132,179,249,384,327,121,20,1813
POA3675,338,173,135,229,271,318,284,103,22,1856,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,4,4,10,4,0,8,3,8,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,11,7,5,6,0,58,8,10,10,0,11,13,5,6,0,59,0,0,0,0,0,0,0,0,0,0,347,177,142,235,276,326,285,103,25,1922
POA3677,3257,1980,2152,2082,2206,2254,2122,1589,751,18392,8,8,0,0,4,4,9,8,0,42,3,10,0,3,7,5,9,0,0,36,44,106,113,61,73,73,64,50,52,638,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,111,116,70,85,84,77,48,52,693,53,121,116,69,89,86,87,53,54,736,3,0,4,6,0,0,0,0,0,18,3312,2106,2264,2155,2298,2341,2205,1644,808,19144
POA3678,1179,591,442,673,966,1041,895,425,88,6295,0,0,0,0,0,5,6,0,0,10,0,0,0,0,3,4,0,0,0,13,17,22,36,25,18,20,23,3,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,39,26,21,26,23,3,0,186,19,24,39,26,21,30,30,3,0,197,0,0,0,0,0,0,0,0,0,3,1198,620,483,694,989,1068,927,427,90,6499
POA3682,137,51,50,66,114,98,77,27,4,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,12,0,3,0,5,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,137,57,54,70,114,98,77,27,3,635
POA3683,242,171,129,146,269,292,248,142,24,1667,3,0,0,0,3,0,0,0,0,8,0,5,0,3,0,0,0,0,0,3,3,3,0,4,6,7,21,9,0,48,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,10,12,18,9,0,67,6,5,3,10,11,10,21,5,0,76,0,0,0,0,0,0,0,0,0,0,246,175,130,161,282,303,266,153,24,1744
POA3685,465,239,269,277,357,427,427,228,91,2770,5,4,0,0,4,0,3,0,0,12,6,4,0,0,0,0,0,0,0,11,7,11,12,4,6,18,6,6,7,78,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,16,7,7,18,8,6,7,92,9,23,16,10,8,18,7,6,7,103,0,0,0,3,4,0,0,0,0,7,472,264,287,286,367,445,435,235,94,2876
POA3687,170,88,95,113,140,137,169,81,23,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,6,0,0,0,30,0,9,4,0,0,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,174,93,92,117,149,141,167,79,23,1041
POA3688,250,126,151,150,180,218,135,56,10,1273,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,3,0,0,23,4,0,3,7,0,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,253,127,154,160,186,216,140,55,10,1299
POA3690,6621,4061,4455,4151,4188,4111,3573,1904,629,33701,7,10,5,0,4,7,10,8,6,48,17,51,34,24,26,13,9,10,4,193,88,126,129,117,99,78,40,21,14,711,3,3,3,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,106,190,168,147,132,98,62,28,23,953,108,194,174,147,136,106,73,38,23,1006,0,0,10,6,0,11,7,0,0,31,6734,4255,4645,4306,4325,4230,3658,1948,650,34735
