POA_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
POA3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,6,12,0,0,4,0,0,13,6,0,0,0,0,0,9,6,0,0,4,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,16,5,0,39
POA3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,5,0,0,10,3,0,0,13,0,0,16,27,0,0,17,3,0,48,90,0,0,29,0,0,114,89,0,0,27,0,0,113,22,0,0,11,0,0,28,3,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,5,4,0,14,244,0,0,115,13,0,371
POA3926,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,12,0,0,15,16,0,0,7,0,0,22,32,0,0,9,0,0,40,9,0,0,0,0,0,13,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,5,4,0,8,77,0,0,45,13,0,129
POA3927,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,5,0,0,8,0,0,17,11,0,0,12,0,0,28,11,0,0,3,0,0,14,3,0,0,0,0,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,47,0,0,32,13,0,89
POA3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,14,0,0,19
POA3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,6,6,0,0,3,0,0,10,4,0,0,0,0,0,8,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,5,30,0,0,19,7,0,53
POA3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,8,0,0,0,5,0,0,4,3,0,0,3,0,0,10,9,0,0,10,0,0,23,31,0,0,11,0,0,40,61,0,0,14,0,0,80,85,0,0,19,0,0,102,46,0,0,11,0,0,56,56,0,0,9,0,0,64,29,0,0,3,0,0,30,27,0,0,4,0,0,28,49,0,0,8,0,0,50,9,0,0,14,4,4,30,403,3,0,118,3,3,536
POA3931,0,15,4,7,0,0,28,0,17,0,0,0,0,18,11,148,4,5,0,5,177,4,36,0,21,5,0,71,3,25,0,18,4,0,54,19,16,0,29,21,0,86,178,17,0,64,4,0,265,511,13,0,110,10,0,646,383,5,0,49,0,0,441,204,0,0,15,0,3,225,67,0,0,4,0,0,79,28,0,0,3,0,0,32,16,0,0,0,0,0,13,24,0,0,8,0,0,35,34,24,6,21,9,3,96,1489,314,17,368,56,16,2261
POA3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,4,0,0,13,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,9,12,0,0,16,7,0,38
POA3934,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,6,0,7,0,0,12,0,0,0,9,0,0,9,0,3,0,5,4,0,15,27,0,0,17,7,0,47,123,0,0,45,4,0,167,230,0,0,42,0,0,271,113,0,0,14,0,0,131,55,0,0,10,0,0,66,33,0,0,5,0,0,39,22,0,0,0,0,0,24,23,0,0,4,0,0,33,16,0,0,17,3,6,38,653,13,0,166,18,3,864
POA3936,0,0,0,0,0,0,6,0,0,0,0,0,0,5,4,11,0,5,7,0,25,5,10,3,12,0,0,32,0,0,0,17,0,0,17,21,3,0,23,3,0,57,141,0,4,51,19,0,210,356,0,0,51,0,0,405,215,0,0,36,0,0,252,104,0,0,5,0,0,111,67,0,0,4,0,0,74,12,0,0,3,0,0,17,14,0,0,3,0,0,17,11,0,0,6,0,0,21,19,5,0,12,3,6,43,973,30,12,236,37,10,1301
POA3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,7,0,0,8,8,0,0,4,0,0,8,5,0,0,9,0,0,15,6,0,0,0,0,0,8,5,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,4,0,0,0,5,0,0,5,34,0,0,33,8,0,70
POA3938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,7,0,0,6,0,0,0,0,0,0,0,3,0,0,8,0,0,12,18,0,0,15,0,0,38,58,0,0,10,0,0,76,30,0,0,9,0,0,37,9,0,0,3,0,0,11,12,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,5,0,0,5,140,9,0,58,3,0,205
POA3939,5,3,0,7,0,0,10,3,7,0,0,0,0,11,0,59,5,10,3,6,83,13,18,7,17,4,0,58,8,10,5,9,4,0,44,66,11,4,39,8,0,121,331,9,0,85,10,3,439,468,3,0,69,7,0,554,134,0,0,27,0,4,165,30,0,0,9,0,0,41,18,0,0,4,0,0,23,4,0,0,4,0,0,10,9,0,0,0,0,0,6,8,0,0,0,0,0,12,17,18,0,19,8,5,58,1108,131,25,302,31,15,1619
POA3940,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,3,4,0,23,3,6,0,5,9,0,21,4,0,0,12,3,0,20,29,0,0,20,4,0,60,147,4,0,26,4,4,185,232,0,0,23,0,0,255,28,0,0,3,0,0,32,12,0,0,0,0,0,12,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,6,0,4,8,0,20,475,18,5,108,32,10,638
POA3941,3,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,12,4,0,21,6,0,0,14,3,0,27,5,0,0,16,5,0,21,34,0,0,23,0,0,63,227,0,0,57,4,0,290,404,0,0,51,6,0,461,144,0,0,17,0,0,162,51,0,0,4,0,0,55,16,0,0,5,0,0,23,8,0,0,0,0,0,6,0,0,0,0,0,0,5,10,0,0,0,0,0,13,7,0,0,19,4,3,31,915,5,0,233,33,10,1188
POA3942,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,14,13,0,0,6,0,0,23,38,0,0,10,0,0,46,27,0,0,7,0,0,34,9,0,0,0,0,0,15,9,0,0,0,0,0,9,0,0,0,0,0,0,3,5,0,0,0,0,0,5,8,0,0,0,0,0,8,0,0,0,12,0,0,15,105,3,0,56,0,0,173
POA3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,3,4,0,0,4,0,0,13,17,0,0,4,0,0,18,12,0,0,7,0,0,27,11,0,0,3,0,0,14,5,0,0,0,0,0,5,6,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,12,0,0,11,74,0,0,34,0,0,115
POA3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,4,13,0,0,11,0,0,27
POA3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,0,4,9,0,0,4,0,0,10,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,24,0,0,16,4,0,41
POA3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,15
POA3950,0,0,0,4,0,0,3,0,0,3,0,5,0,12,5,20,0,7,8,0,33,10,9,0,5,3,0,27,7,0,0,16,4,0,30,41,0,5,25,5,0,78,81,9,0,19,3,0,106,58,0,0,9,0,0,62,8,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,13,4,0,17,201,37,17,96,20,4,389
POA3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,6,0,0,22,0,0,24
POA3953,0,4,0,3,0,0,8,0,4,0,0,0,0,10,6,16,5,16,0,0,41,13,10,16,20,4,4,59,11,3,0,21,4,0,42,97,7,7,30,6,0,143,135,3,0,35,10,3,188,73,0,0,11,3,4,86,7,0,0,5,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,6,5,0,10,7,4,30,343,46,34,152,40,15,636
POA3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,5,0,0,12
POA3956,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,7,0,0,14,6,0,0,13,0,0,14,8,0,0,10,0,0,19,15,0,0,13,0,0,30,39,0,0,11,0,0,52,12,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,20,86,7,0,61,19,6,174
POA3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,6,3,0,11
POA3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,3,4,0,0,9,4,0,13
POA3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,6,4,0,0,4,0,0,8,4,0,0,0,0,0,10,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,18,0,0,29,6,0,50
POA3960,0,0,0,0,0,0,3,0,0,0,0,0,0,4,12,12,3,10,11,0,33,4,3,8,5,6,0,26,16,0,0,4,0,0,21,30,0,0,12,4,0,48,48,0,0,7,3,0,56,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,10,110,21,15,49,37,0,223
POA3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,0,0,0,12,0,0,0,7,0,0,8,13,0,0,3,0,0,19,4,0,0,3,0,0,6,5,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,6,0,14,10,0,67
POA3964,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10
POA3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,8
POA3966,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,4,0,22
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,7,6,0,16
POA3971,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,20,8,6,8,0,46,16,14,0,14,6,0,42,14,4,0,9,0,0,28,48,0,0,15,0,0,64,46,0,6,11,3,0,68,9,0,0,6,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,16,6,3,25,141,43,22,82,21,4,303
POA3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,12,5,0,8,6,0,0,16,0,0,5,0,0,0,5,0,0,18,9,0,0,21,24,0,4,17,0,0,50,500,0,4,52,14,0,573,202,0,0,18,3,0,218,30,0,0,5,0,0,40,15,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,4,0,0,17,19,0,0,8,3,0,47,809,3,36,128,22,6,1004
POA3976,5,8,0,0,0,0,15,0,0,0,4,3,0,12,6,53,0,13,5,0,87,10,25,3,22,6,0,60,10,7,3,20,0,0,37,16,21,0,34,0,0,73,521,13,0,122,26,4,683,937,10,3,130,40,4,1121,37,0,0,22,0,0,60,12,0,0,5,0,0,18,3,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,3,0,0,15,41,7,6,24,6,8,89,1624,140,23,400,83,16,2276
POA3977,9,13,4,3,5,0,28,4,13,0,9,0,0,26,21,101,3,51,10,0,181,21,69,7,61,6,0,162,17,24,0,31,12,0,90,79,39,4,106,6,6,238,1252,65,15,336,44,6,1707,3897,12,14,426,88,10,4442,880,3,0,89,13,0,993,180,0,6,21,0,0,211,55,0,0,9,4,0,71,26,0,0,7,0,0,37,8,0,0,3,0,0,13,44,0,0,7,5,0,55,159,31,11,88,43,22,351,6661,369,65,1250,227,45,8609
POA3978,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0,4,4,0,15,5,0,0,12,0,0,18,6,0,0,9,3,0,13,11,0,0,9,0,0,20,33,0,0,43,3,0,87,2012,0,0,135,23,0,2172,406,0,3,27,9,0,439,46,0,0,9,0,0,58,17,0,0,3,0,0,23,10,0,0,3,0,0,11,5,0,0,0,0,0,5,10,0,0,3,4,0,18,61,0,3,20,7,3,97,2636,3,9,272,47,15,2984
POA3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,7,3,0,11
POA3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,8,0,0,0,3,0,0,9,3,0,0,6,10,0,16,14,0,0,16,0,0,30,34,0,0,8,0,0,47,14,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,81,0,0,54,13,0,149
POA3981,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,13,0,0,0,0,18,4,0,0,9,0,0,14,5,0,0,3,7,0,16,16,0,0,18,0,0,40,63,0,0,15,3,3,81,54,0,0,12,4,0,73,28,0,0,0,0,0,33,0,0,0,7,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,3,0,22,182,25,0,85,20,5,312
POA3984,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,9,0,9,0,0,17,3,0,0,19,0,0,25,5,0,0,13,4,0,26,50,0,0,29,5,0,86,114,0,0,42,3,0,154,97,0,0,20,0,0,120,17,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,10,7,0,19,294,8,0,151,19,3,476
POA3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,6,3,0,0,5,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,16,0,0,16,0,0,34
POA3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,3,0,0,0,3,0,0,5,0,0,0,4,0,0,5,0,0,0,3,0,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,24,5,0,35
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,4,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,19
POA3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,6,0,0,6,0,0,0,4,0,0,10,8,0,0,3,0,0,17,9,0,0,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,26,0,0,29,0,0,59
POA3995,3,3,0,0,0,0,18,0,10,0,8,0,0,15,3,73,6,6,3,0,97,17,26,12,26,3,0,93,28,18,9,23,5,0,77,127,9,3,64,6,0,206,296,13,8,71,0,0,383,131,3,0,33,9,0,171,35,0,0,7,0,0,47,5,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,14,3,17,3,0,46,651,163,47,252,29,8,1160
POA3996,0,5,0,0,0,0,5,0,6,0,0,0,0,7,6,17,0,3,0,0,29,7,3,3,8,5,0,27,0,0,4,15,0,0,27,25,4,0,14,0,0,36,81,0,3,24,0,0,109,118,0,0,28,5,0,151,53,0,0,12,0,0,65,14,0,0,5,0,0,20,7,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,5,6,0,0,5,0,0,20,312,37,16,118,13,0,504
POA4000,0,10,0,0,0,0,14,0,10,0,0,0,0,12,6,43,11,19,3,0,78,22,14,21,40,5,0,106,35,6,9,32,7,0,92,112,3,0,57,7,0,181,407,3,7,93,22,0,533,1532,0,3,214,106,5,1858,1242,0,5,192,77,0,1517,599,0,0,98,43,0,743,259,0,0,55,23,0,342,124,0,0,22,4,0,153,62,0,0,21,7,0,91,84,0,0,26,9,0,118,61,9,3,67,43,14,196,4534,109,66,938,356,28,6032
POA4005,0,18,0,0,0,0,23,6,25,0,4,0,0,31,6,134,17,3,4,4,168,15,26,19,22,0,0,93,6,9,3,23,4,0,49,100,3,14,34,3,0,160,369,0,6,114,8,0,494,959,0,3,173,27,3,1172,828,0,0,157,25,0,1014,449,0,0,84,27,0,564,213,0,0,48,8,0,264,101,0,0,25,4,0,125,73,0,0,17,6,0,89,166,0,0,51,7,0,224,30,12,0,23,3,9,75,3305,227,72,790,123,21,4533
POA4006,4,22,0,3,6,0,40,0,17,0,0,0,0,19,13,77,24,7,0,0,123,72,40,44,29,0,0,178,69,63,112,34,10,0,276,303,48,72,63,26,0,506,699,26,31,103,15,4,876,3082,3,10,336,86,4,3527,2118,0,5,256,90,4,2479,772,4,0,114,16,4,908,298,0,0,44,4,0,351,118,0,0,19,6,0,144,31,0,0,12,0,0,48,58,0,0,9,3,0,75,72,19,8,18,5,18,142,7712,312,303,1062,269,43,9697
POA4007,4,13,0,0,0,0,20,0,4,0,0,0,0,7,0,50,0,5,0,0,59,5,14,10,9,4,0,42,11,3,0,13,4,0,37,47,0,0,30,3,0,84,394,0,0,82,8,0,483,981,0,0,132,39,3,1155,567,4,0,74,18,0,664,264,0,0,44,6,6,330,109,0,0,16,0,0,134,59,0,0,15,0,0,76,56,0,0,8,0,0,58,97,0,0,32,5,0,131,44,5,0,24,11,14,97,2638,101,20,490,98,24,3373
