POA_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
POA6254,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,7,0,0,0,0,7,13,0,0,0,0,13,24,0,0,0,0,24,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,72,0,0,0,0,72
POA6255,47,0,0,0,0,47,26,0,0,0,0,26,13,0,0,0,0,13,35,0,0,0,0,31,33,0,0,0,0,33,120,0,0,0,0,123,112,0,0,0,0,116,120,0,0,0,0,125,34,0,0,0,0,34,34,0,0,0,0,34,19,0,0,0,0,19,33,0,0,0,0,38,611,4,0,5,0,621
POA6256,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5,35,0,0,0,0,34
POA6258,49,0,0,0,0,49,28,0,0,0,0,28,15,0,0,0,0,19,57,0,0,0,0,59,84,0,0,0,0,89,180,3,0,5,0,183,109,0,0,0,0,110,104,0,0,0,0,107,39,0,0,0,0,39,39,0,0,0,0,39,26,0,0,0,0,29,43,0,0,0,0,40,781,8,0,0,5,796
POA6260,7,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,7,10,0,0,0,0,10,9,0,0,0,0,12,28,0,0,0,0,28,26,0,0,0,0,26,13,0,0,0,0,13,7,0,0,0,0,7,10,0,0,0,0,10,10,0,0,0,0,10,17,0,0,0,0,17,144,0,0,4,0,144
POA6262,6,0,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,25,0,0,0,0,20,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,78
POA6271,21,0,0,0,0,21,11,0,0,0,0,11,14,0,0,0,0,14,16,0,0,0,0,16,33,0,0,0,0,36,130,4,0,0,0,135,131,4,0,0,0,135,106,0,0,0,0,106,27,0,0,0,0,27,23,0,0,0,0,23,14,3,0,0,0,12,25,0,0,0,0,25,564,12,0,0,0,575
POA6275,10,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,10,37,0,0,0,0,37,25,0,0,0,0,25,26,0,0,0,0,25,6,0,0,0,0,6,8,0,0,0,0,8,6,0,0,0,0,6,16,0,0,0,0,15,167,0,0,0,0,171
POA6280,152,7,0,0,0,161,83,8,0,0,0,87,52,7,0,0,0,65,118,6,0,0,0,129,166,10,0,0,0,180,554,28,3,4,0,594,819,20,0,0,0,842,992,9,0,0,0,1005,364,4,0,0,0,370,243,8,0,0,0,244,137,0,0,0,0,134,197,12,0,0,0,209,3879,123,11,11,0,4022
POA6281,66,0,0,0,0,64,20,0,0,0,0,23,19,0,0,0,0,24,29,5,0,0,0,39,41,4,0,0,0,43,100,7,0,0,0,105,182,20,0,0,0,202,291,31,0,0,0,320,126,11,0,0,0,135,105,14,0,0,0,112,81,3,0,0,0,88,52,5,0,0,0,62,1112,98,4,0,4,1216
POA6282,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,19,0,0,0,0,19,18,0,0,3,0,25,24,0,0,0,0,33,19,0,0,0,0,19,36,0,0,0,0,36,33,0,0,0,0,38,15,0,0,0,0,15,192,3,0,6,0,198
POA6284,15,0,0,0,0,15,9,0,0,0,0,9,5,0,0,0,0,5,17,0,0,0,0,17,16,0,0,0,0,16,45,0,0,0,0,45,72,0,0,0,0,68,124,0,0,0,0,124,52,0,0,0,0,52,29,0,0,0,0,29,21,0,0,0,0,21,21,0,0,0,0,21,427,0,0,0,0,430
POA6285,48,0,0,0,3,51,18,0,0,0,0,22,24,0,0,0,0,21,46,0,0,0,0,48,52,8,0,0,0,61,250,12,0,0,0,265,314,10,0,0,0,326,289,3,3,0,0,296,131,3,0,0,0,133,104,0,0,0,0,106,53,0,0,0,0,57,84,3,0,0,0,86,1418,45,9,0,3,1476
POA6286,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,11,0,0,0,0,11,20,0,0,0,0,20,28,0,0,0,0,28,16,0,0,0,0,16,4,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,103,0,0,0,0,104
POA6288,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,19,0,0,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,61,0,0,0,0,61
POA6290,11,0,0,0,0,15,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,13,0,0,0,0,13,25,0,0,0,0,30,23,3,0,0,0,25,30,0,0,0,0,30,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,12,0,0,0,0,12,152,7,0,0,0,157
POA6302,24,0,0,0,0,25,11,0,0,0,0,14,6,0,0,0,0,6,20,0,0,0,0,20,38,0,0,0,0,38,91,0,0,0,0,94,82,0,0,0,0,82,71,0,0,0,0,69,22,0,0,0,0,24,16,0,0,0,0,16,12,0,0,0,0,11,28,0,0,0,0,24,425,4,0,0,4,438
POA6304,20,0,0,0,0,20,5,0,0,0,0,5,6,0,0,0,0,6,15,0,0,0,0,15,21,0,0,0,0,21,35,0,0,0,0,41,15,0,0,0,0,15,26,0,0,0,0,29,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,172,0,0,5,0,174
POA6306,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,13,0,0,0,0,13,15,0,0,0,0,15,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,65,0,0,0,0,65
POA6308,15,0,0,0,0,15,8,0,0,0,0,8,6,0,0,0,0,6,14,0,0,0,0,14,20,0,0,0,0,20,26,0,0,0,0,26,15,0,0,0,0,15,17,0,0,0,0,17,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,16,0,0,0,0,16,155,0,0,0,0,155
POA6309,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,29
POA6311,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,13,10,0,0,0,0,10,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,69,0,0,0,0,69
POA6312,29,0,0,0,0,29,18,0,0,0,0,20,19,0,0,0,0,19,51,0,0,0,0,51,57,0,0,0,0,57,117,0,0,0,0,117,85,0,0,0,0,85,50,0,0,0,0,50,16,0,0,0,0,16,13,0,0,0,0,13,4,0,0,0,0,4,28,0,0,0,0,31,487,0,0,0,0,493
POA6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,28
POA6315,21,0,0,0,0,21,14,0,0,0,0,14,19,0,0,0,0,19,28,0,0,0,0,28,22,0,0,0,0,23,36,0,0,0,0,36,23,0,0,0,0,23,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,192,0,0,0,0,189
POA6316,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
POA6317,28,0,0,0,0,36,22,0,0,0,0,22,25,0,0,0,0,25,52,4,0,0,0,54,67,0,0,0,0,66,86,0,0,0,0,86,61,0,0,0,0,61,44,0,0,0,0,44,8,0,0,0,0,8,7,0,0,0,0,7,13,0,0,0,0,13,29,0,0,0,0,29,449,9,0,0,0,452
POA6318,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,37
POA6320,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36
POA6321,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,31
POA6322,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
POA6323,7,0,0,0,0,7,5,0,0,0,0,5,7,0,0,0,0,7,11,0,0,0,0,14,11,0,0,0,0,11,35,0,0,0,0,39,24,0,0,0,0,23,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,132,0,0,5,3,135
POA6324,20,0,0,0,0,20,17,0,0,0,0,17,18,0,0,0,0,18,32,0,0,0,0,32,26,0,0,0,0,27,92,0,0,0,0,91,62,0,0,0,0,62,54,0,0,0,0,54,16,0,0,0,0,16,8,0,0,0,0,8,9,0,0,0,0,9,24,0,0,0,0,24,385,4,0,0,0,390
POA6326,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,10,0,0,0,0,10,14,0,0,0,0,14,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,56,0,0,0,0,56
POA6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,23,0,0,0,0,23
POA6328,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
POA6330,214,8,0,0,0,224,135,5,0,0,0,138,77,9,0,0,0,82,173,4,0,0,0,179,257,5,0,0,0,263,925,21,0,0,0,953,1030,11,0,0,0,1045,950,13,0,0,3,960,315,8,0,0,0,319,208,4,0,0,0,215,124,3,0,0,0,127,246,10,0,0,0,258,4653,89,12,7,9,4761
POA6333,37,3,0,0,0,44,16,0,0,0,0,16,12,0,0,0,0,17,21,4,0,0,0,31,37,0,0,0,0,43,112,10,0,0,0,129,117,6,0,0,0,127,102,15,0,0,0,115,38,7,0,0,0,49,43,4,0,0,0,45,22,0,0,0,0,23,22,0,0,0,0,27,585,57,0,0,3,648
POA6335,7,0,0,0,0,7,6,0,0,0,0,6,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,14,0,0,0,0,14,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
POA6336,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,22
POA6337,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,40
POA6338,10,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,10,3,0,0,0,0,3,11,0,0,0,0,11,10,0,0,0,0,10,10,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,4,63,0,0,5,0,67
POA6341,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
POA6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6
POA6346,11,0,0,0,0,11,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,12,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,54,0,0,0,0,55
POA6348,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,22,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,66
POA6350,5,0,0,0,0,5,8,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
POA6351,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6352,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
POA6353,5,0,0,0,0,5,6,0,0,0,0,6,5,0,0,0,0,5,8,0,0,0,0,8,7,0,0,0,0,7,20,0,0,0,0,20,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,63,0,0,0,0,63
POA6355,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,26
POA6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6358,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA6359,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28
POA6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6365,7,0,0,0,0,7,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,37
POA6367,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,25,0,0,0,0,22
POA6368,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3
POA6369,9,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,39
POA6370,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
POA6372,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA6375,6,0,0,0,0,6,7,0,0,0,0,7,5,0,0,0,0,5,9,0,0,0,0,9,7,0,0,0,0,7,9,0,0,0,0,9,10,0,0,0,0,10,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,73,0,0,0,0,75
POA6383,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,9,0,0,0,0,9,7,0,0,0,0,7,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,55,0,0,0,0,55
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6390,8,0,0,0,0,8,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,6,12,0,0,0,0,12,41,0,0,0,0,43,34,0,0,0,0,34,47,0,0,0,0,47,11,0,0,0,0,11,12,0,0,0,0,12,9,0,0,0,0,9,16,0,0,0,0,16,196,0,0,0,0,194
POA6391,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,22,0,0,0,0,22,11,0,0,0,0,15,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,78,0,0,0,0,81
POA6392,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
POA6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
