SA2_CODE_2021,Separate_house_Dwellings,Separate_house_Persons,sd_rw_tce_hse_th_wth_1_sty_Dw,sd_row_tce_hse_th_wth_1_sty_P,sd_rw_tce_hs_th_wth_2m_sty_Dw,sd_rw_tce_hs_th_wth_2m_stys_P,sd_row_tce_hse_th_wth_Tot_Dwg,sd_row_tce_hse_th_with_Tot_P,Flt_apart_In_1_2_stry_blck_D,Flt_apart_In_1_2_stry_blck_P,Flt_apart_In_a_3_stry_blck_D,Flt_apart_In_a_3_stry_blck_P,Flt_apart_In_4_8_stry_blck_D,Flt_apart_In_4_8_stry_blck_P,Flt_apart_In_9m_stry_blck_D,Flt_apart_In_9m_stry_blck_P,Flt_apart_Attachd_to_a_hse_D,Flt_apart_Attachd_to_a_hse_P,Flat_apartment_Tot_Dwe,Flat_apartment_Tot_Per,Oth_dwg_Caravan_D,Oth_dwg_Caravan_P,Oth_dwg_Cabin_hboat_D,Oth_dwg_Cabin_hboat_P,Oth_dwg_improv_hme_tnt_so_D,Oth_dwg_improv_hme_tnt_so_P,Oth_dwg_Hse_flt_att_shp_off_D,Oth_dwg_Hse_flt_att_shp_off_P,Other_dwelling_Tot_Dwellings,Other_dwelling_Tot_Persons,Dwelling_structure_ns_Dwgs,Dwelling_structure_ns_Persons,Tot_occupie_private_dwgs_Dwgs,Tot_occupie_private_dwgs_Psns,Unoccupied_private_dwgs_Dwgs,Unoccupied_private_dwgs_Psns,Total_Dwellings,Total_Persons
311061332,4840,14079,196,318,339,682,541,999,106,145,0,0,0,0,0,0,7,13,113,161,0,0,0,0,0,4,0,3,3,7,0,5,5504,15254,296,..,5800,15254
311061333,2931,8585,216,369,526,1049,736,1424,52,67,39,53,0,0,0,6,0,4,100,127,0,0,0,0,0,0,0,0,0,0,4,16,3768,10151,234,..,4004,10151
311061334,2633,7478,186,285,735,1443,923,1720,9,5,53,76,16,30,74,117,0,4,154,235,0,0,0,0,0,5,0,0,0,5,8,9,3715,9447,195,..,3913,9447
311061335,1864,5918,26,47,297,763,321,804,22,39,0,0,12,25,0,0,4,3,37,65,0,0,0,0,0,0,0,0,0,0,5,3,2222,6790,125,..,2353,6790
311061336,2768,8583,486,983,1369,2923,1854,3904,51,75,0,0,0,0,0,0,5,14,54,87,0,0,0,0,6,3,0,0,6,3,10,17,4686,12596,393,..,5076,12596
312011337,3183,8072,458,731,171,333,634,1067,4,5,7,15,0,0,0,0,0,3,11,23,403,771,87,162,16,22,11,27,515,980,107,194,4446,10328,539,..,4987,10328
312011338,2747,6536,124,192,52,82,180,274,70,94,0,0,0,0,0,0,0,0,69,98,161,315,16,28,26,43,5,6,200,389,107,192,3304,7489,1470,..,4774,7489
312011339,1249,3198,48,60,75,146,119,209,18,24,0,0,0,0,0,0,0,0,18,24,168,308,12,14,5,6,0,9,184,333,59,108,1627,3867,421,..,2047,3867
312011340,1442,3443,34,36,14,15,45,54,25,31,0,0,0,0,0,0,0,0,25,31,43,83,8,10,10,22,3,5,62,124,39,63,1616,3715,506,..,2123,3715
312011341,2380,6958,182,343,351,614,537,957,44,57,20,26,0,0,0,0,0,0,65,85,0,0,0,0,0,5,10,7,8,12,10,17,3004,8027,1106,..,4112,8027
312021342,5042,13523,529,804,154,233,675,1038,183,334,0,0,0,0,0,0,0,0,183,334,61,128,115,164,0,0,8,9,182,308,17,35,6103,15234,457,..,6559,15234
312021343,1056,2718,290,427,112,212,409,639,7,24,12,11,0,0,12,23,0,0,30,62,0,0,0,0,0,3,0,0,4,3,27,37,1520,3455,159,..,1680,3455
312021344,4236,11953,232,470,125,223,361,687,15,23,0,0,0,0,0,0,0,0,15,26,68,153,4,4,5,9,0,4,72,161,15,30,4699,12857,421,..,5120,12857
312021345,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,8,13,3,..,11,13
312021346,466,1161,384,687,408,689,792,1381,369,572,17,34,40,76,205,348,0,0,625,1028,0,0,0,0,4,8,5,12,10,18,51,65,1942,3652,365,..,2302,3652
312021347,26,63,0,0,36,81,36,81,14,27,3,8,47,96,106,224,0,0,177,356,11,12,83,141,0,0,0,0,89,151,11,21,332,677,44,..,376,677
312021348,3911,10588,149,250,31,59,184,308,46,100,0,0,0,0,0,0,0,3,45,104,0,4,0,0,9,13,0,0,4,20,7,3,4150,11023,336,..,4484,11023
312021349,2039,4934,113,205,85,148,201,356,404,642,0,0,0,0,0,0,0,0,404,642,68,112,77,96,0,0,0,3,140,213,10,24,2796,6164,312,..,3100,6164
312021350,1875,5074,91,180,32,59,121,242,0,0,0,0,0,0,0,0,0,0,0,0,123,188,77,89,4,5,0,0,198,279,45,98,2238,5694,160,..,2402,5694
312021351,3018,8337,34,52,0,0,34,56,6,11,0,0,0,0,0,0,0,0,6,11,56,152,0,4,12,25,4,5,75,186,21,41,3153,8625,277,..,3434,8625
312021352,4161,10813,195,320,23,32,214,357,40,72,0,0,0,5,0,4,0,0,41,75,93,199,14,22,3,6,0,7,113,226,26,56,4561,11534,683,..,5238,11534
312021353,2981,7545,18,24,44,65,62,86,18,35,0,4,0,0,0,0,0,0,18,44,144,281,27,51,20,33,4,9,191,373,68,122,3325,8177,803,..,4124,8177
312021354,1960,5444,67,113,46,68,112,185,59,96,0,0,0,0,0,0,0,0,59,96,55,98,32,39,0,6,0,0,88,137,8,6,2219,5871,205,..,2425,5871
312021355,1233,3128,23,52,7,5,31,59,113,194,0,0,0,0,0,0,0,0,113,194,0,0,0,0,0,0,0,0,0,0,0,5,1374,3382,132,..,1506,3382
312021356,2177,5449,522,828,208,379,729,1207,56,67,12,16,0,0,0,0,3,16,70,95,0,0,0,0,0,0,0,4,0,4,8,3,2978,6763,268,..,3249,6763
312021357,2653,7281,354,805,12,25,362,827,15,21,0,0,0,0,0,0,0,0,15,21,0,4,0,0,7,13,0,3,9,20,6,12,3042,8160,295,..,3334,8160
312021358,1942,4823,362,565,165,286,522,855,0,0,0,0,49,75,0,0,10,28,65,105,36,52,6,7,6,5,5,3,50,63,18,32,2587,5881,264,..,2853,5881
312031359,3110,8197,161,309,424,832,583,1144,715,1301,321,611,79,138,0,0,3,8,1120,2055,305,602,233,489,29,48,11,17,572,1160,345,725,5723,13285,815,..,6540,13285
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
312031361,3045,7823,81,138,24,41,105,176,201,337,0,0,0,0,0,0,0,4,200,341,227,433,21,39,12,24,14,30,277,532,29,64,3662,8943,572,..,4235,8943
313011362,5926,14546,223,376,115,194,340,572,255,388,9,21,17,30,0,0,36,65,325,500,250,410,76,106,3,4,9,14,337,537,23,30,6942,16182,566,..,7507,16182
313011363,7208,15845,809,1225,974,1493,1785,2720,288,409,200,295,145,257,0,0,5,18,634,975,148,207,209,299,4,3,4,7,372,516,20,32,10021,20096,1316,..,11334,20096
313021364,1953,6047,109,339,0,0,109,339,0,0,0,0,0,0,0,0,14,25,14,25,0,0,0,0,0,0,0,0,0,0,0,3,2081,6417,67,..,2148,6417
313021366,7139,19992,911,1612,518,1313,1425,2926,66,163,10,15,14,20,0,0,30,51,127,238,0,0,0,0,0,0,0,0,0,0,9,12,8701,23170,589,..,9292,23170
313021367,1309,4086,0,3,0,0,0,3,0,0,0,0,0,0,0,0,21,42,21,42,0,0,0,0,3,8,12,34,18,46,0,0,1348,4178,59,..,1408,4178
313021368,3374,9771,533,1036,86,185,615,1214,16,24,0,0,0,0,0,0,15,28,32,54,0,0,0,0,0,0,0,0,0,0,9,17,4021,11056,232,..,4254,11056
313021369,1337,4021,4,7,0,0,4,7,0,0,0,0,0,0,0,0,8,21,7,24,0,0,6,10,0,0,0,0,6,10,3,10,1358,4074,64,..,1419,4074
313021572,4741,13797,1013,2052,598,1033,1609,3083,81,144,61,78,0,0,0,0,17,38,171,264,3,6,74,117,12,18,0,0,90,138,15,30,6622,17311,377,..,6995,17311
313021573,3742,10548,618,871,59,114,671,983,28,32,24,22,28,45,0,0,18,34,97,139,17,30,0,0,10,9,0,3,27,44,14,22,4554,11741,283,..,4838,11741
313031370,2201,5499,22,60,0,8,23,72,0,14,0,0,0,0,0,0,0,0,3,13,79,166,17,22,23,47,0,5,120,235,6,13,2358,5844,299,..,2654,5844
313031371,2698,7274,54,95,0,3,51,98,4,3,0,0,0,0,0,0,9,11,7,8,28,31,7,8,0,0,4,14,43,56,11,21,2809,7465,266,..,3074,7465
313041372,4926,14105,500,932,447,934,941,1866,12,25,0,0,0,0,0,0,37,82,48,102,14,20,35,43,0,0,0,0,48,66,6,16,5974,16159,214,..,6190,16159
313041373,7493,19341,70,137,800,1816,869,1950,212,367,0,0,127,189,0,0,23,42,359,600,15,15,149,195,0,0,7,13,169,227,17,26,8912,22150,457,..,9372,22150
313041374,1800,5331,97,209,60,171,155,380,10,18,0,0,0,0,0,0,27,44,31,62,0,0,0,0,0,3,0,0,3,8,0,0,1995,5778,105,..,2098,5778
313041375,6337,19807,133,293,127,308,258,600,3,13,0,0,0,0,0,0,12,20,20,29,0,0,0,0,0,0,0,0,0,0,10,28,6621,20467,233,..,6855,20467
313041376,1043,3118,0,9,0,0,0,9,0,0,0,0,0,0,0,0,15,29,15,29,0,0,0,14,0,7,0,0,4,20,6,10,1064,3187,67,..,1137,3187
313051377,2768,6925,44,63,221,348,265,411,226,331,40,57,21,35,102,172,11,16,394,606,64,90,30,36,29,37,3,3,134,159,5,8,3564,8113,209,..,3774,8113
313051378,3589,8523,85,175,329,595,416,763,974,1317,269,377,184,326,165,306,7,13,1591,2347,40,76,0,0,5,7,4,10,50,85,18,36,5664,11756,449,..,6116,11756
313051379,2600,6330,293,412,262,404,556,817,508,703,307,472,748,1161,358,641,9,26,1932,3008,0,0,0,0,30,30,5,9,35,44,10,16,5134,10213,491,..,5627,10213
313051380,5015,13645,1161,1827,437,990,1599,2820,159,259,8,7,0,0,0,0,9,19,176,284,0,0,0,0,0,0,5,7,0,5,5,10,6797,16762,298,..,7094,16762
313051574,83,171,0,0,0,0,4,5,3,5,0,0,0,0,0,0,0,0,3,5,0,0,3,3,8,61,0,0,14,62,27,39,124,283,234,..,354,283
313051575,4536,11924,207,278,196,354,403,632,491,702,235,390,276,476,310,565,3,7,1318,2140,49,103,99,157,0,0,7,13,155,276,5,13,6418,14976,614,..,7029,14976
314011382,4963,14641,329,572,463,796,793,1362,11,23,74,87,0,0,0,0,7,13,91,122,0,0,0,0,0,0,0,0,0,0,0,0,5847,16124,221,..,6068,16124
314011383,6040,18552,116,215,269,512,383,726,0,0,0,0,0,0,0,0,26,64,26,64,0,0,0,0,0,0,0,0,0,0,0,0,6450,19344,202,..,6654,19344
314011384,3021,8963,14,20,0,0,14,20,3,10,0,0,0,0,0,0,16,40,18,50,22,43,0,0,3,4,0,4,27,53,11,32,3091,9118,167,..,3256,9118
314011385,2483,7684,0,0,16,34,16,34,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2496,7720,52,..,2555,7720
314011386,7781,21943,148,229,785,1587,933,1819,3,12,0,0,0,0,0,6,18,31,19,43,0,0,0,0,0,0,0,0,0,0,0,3,8740,23817,306,..,9046,23817
314011387,3983,11999,24,43,15,27,43,70,9,12,0,0,0,0,0,0,39,78,46,90,12,12,0,0,3,3,0,0,12,19,15,44,4106,12219,186,..,4295,12219
314021389,5994,17966,783,1337,1475,3371,2257,4708,39,87,0,0,0,0,0,0,9,12,45,99,0,0,0,0,0,0,0,0,0,0,11,10,8302,22788,350,..,8649,22788
314021576,1138,3397,175,344,586,1278,756,1629,0,0,0,0,0,0,0,0,0,0,0,0,13,20,116,142,0,0,0,0,128,158,23,42,2050,5220,84,..,2145,5220
314021577,6204,17131,790,1359,1141,2366,1932,3730,121,230,0,0,0,0,0,0,6,11,123,241,90,108,93,128,0,0,0,0,178,235,0,3,8441,21335,449,..,8889,21335
314021578,3396,11244,170,343,1260,2996,1424,3338,22,38,67,134,0,0,0,0,7,11,94,182,0,0,0,0,0,0,0,0,0,0,16,31,4927,14793,257,..,5188,14793
314021579,6615,19937,200,318,757,1892,964,2207,28,50,7,10,203,309,0,0,0,0,245,375,0,0,0,0,0,0,0,0,0,0,0,4,7827,22522,311,..,8135,22522
314031391,3477,9862,54,101,32,41,90,145,27,52,0,0,0,0,0,0,3,7,29,59,0,0,0,0,0,0,0,0,0,0,3,4,3602,10066,140,..,3736,10066
314031392,2028,5481,380,602,248,563,623,1164,126,239,0,0,12,19,0,0,13,21,145,282,6,5,0,0,0,0,5,14,9,18,5,7,2810,6944,121,..,2936,6944
314031393,2790,7813,114,219,145,297,257,516,149,216,23,48,0,0,0,0,8,14,185,281,0,0,0,0,0,0,0,0,0,0,0,0,3240,8608,164,..,3395,8608
314031394,3526,9664,590,917,1138,2625,1729,3543,153,243,26,60,0,0,0,0,9,27,183,333,0,0,0,0,0,0,0,0,0,0,7,20,5444,13546,241,..,5685,13546
315011395,220,1002,7,16,0,0,7,16,13,29,0,0,0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,0,6,0,253,1050,85,..,337,1050
315011396,2359,6666,114,207,33,68,151,281,48,113,0,0,0,0,0,0,9,26,55,139,530,1173,63,108,401,756,18,36,1013,2070,151,271,3726,9432,477,..,4203,9432
315011397,321,770,0,5,0,0,0,5,9,10,0,0,0,0,0,0,3,0,12,15,385,757,39,71,28,56,0,5,456,890,109,217,894,1898,64,..,957,1898
315011398,365,1306,62,192,23,49,79,233,3,17,0,15,0,0,0,0,0,0,10,24,0,0,0,0,0,0,0,0,0,3,17,37,467,1608,77,..,543,1608
315011399,587,2281,75,219,21,49,95,262,22,42,0,0,0,0,0,0,0,9,24,47,106,230,35,56,87,159,3,3,230,445,51,88,976,3130,110,..,1090,3130
315011400,1971,4767,16,32,6,16,28,45,17,25,0,3,0,0,0,5,28,28,48,62,131,205,11,16,50,76,3,3,197,306,43,93,2284,5277,351,..,2640,5277
315011401,623,2091,167,469,116,300,284,771,81,222,13,27,0,0,0,0,0,0,99,251,26,65,23,38,38,106,11,19,100,223,38,84,1144,3419,188,..,1325,3419
315011402,1024,3698,27,53,8,17,35,72,6,12,0,0,0,0,0,0,0,0,6,12,3,9,3,3,3,6,11,21,18,31,23,44,1106,3867,227,..,1334,3867
315011403,903,2815,218,479,244,518,461,995,36,72,0,0,0,0,0,0,0,0,36,72,49,94,10,27,37,81,0,0,102,198,59,103,1563,4190,270,..,1836,4190
315021404,1101,3567,158,562,19,41,174,595,99,203,0,4,0,0,0,0,5,5,103,209,846,1640,28,63,33,57,6,17,913,1766,130,263,2423,6408,425,..,2848,6408
315021405,5064,14673,992,1756,149,246,1136,1999,284,491,24,34,0,0,0,0,0,3,308,532,417,836,113,177,195,209,21,48,741,1265,86,145,7341,18610,1378,..,8714,18610
315021406,1076,2857,26,28,4,3,29,37,130,205,0,0,0,0,0,0,0,0,134,209,591,1140,63,89,25,44,7,13,684,1292,61,115,1982,4500,345,..,2321,4500
315021407,1050,2420,119,250,0,0,119,250,6,4,0,0,0,0,0,0,0,0,8,7,171,345,8,15,12,19,0,0,192,388,161,403,1529,3466,371,..,1901,3466
315031408,1975,4485,10,9,0,0,8,10,40,52,0,0,0,0,0,0,0,4,45,52,253,493,5,22,27,49,0,7,290,569,104,201,2425,5318,592,..,3012,5318
315031409,1641,3661,30,43,5,9,30,56,52,75,0,0,0,0,0,0,0,0,52,75,83,192,26,45,6,15,8,15,125,253,43,96,1896,4137,360,..,2255,4137
315031410,861,1881,12,27,0,0,12,27,25,32,0,0,0,0,0,0,0,0,25,34,281,541,8,8,27,46,0,0,312,594,110,216,1320,2756,298,..,1624,2756
315031411,1074,2438,32,31,0,0,32,31,28,30,0,0,0,0,0,0,0,0,28,30,201,406,13,22,24,34,18,30,250,493,88,184,1464,3177,423,..,1881,3177
315031412,1379,3216,60,84,23,36,83,125,48,61,0,0,0,0,0,0,0,0,48,61,217,440,42,87,12,27,4,4,278,560,74,146,1852,4110,308,..,2158,4110
316011413,5789,15010,628,970,212,415,841,1384,616,881,15,25,0,0,0,0,21,42,652,941,0,0,0,0,0,0,0,4,0,6,10,26,7288,17365,489,..,7782,17365
316011414,4580,13213,626,1036,622,1332,1245,2365,166,292,141,246,359,865,0,0,17,40,677,1438,0,0,0,0,0,0,0,0,0,0,13,22,6521,17041,345,..,6869,17041
316011415,3244,9564,134,253,162,394,295,652,637,1354,31,70,0,0,0,0,4,16,674,1436,0,0,0,0,0,0,0,0,0,0,3,9,4216,11662,172,..,4394,11662
316011416,2547,7745,840,1255,84,209,927,1459,131,255,92,180,352,812,0,0,4,5,576,1251,0,0,0,0,0,0,0,0,0,0,4,8,4053,10463,167,..,4219,10463
316021417,3328,8940,374,568,111,208,484,779,14,36,5,3,6,21,10,19,13,20,48,95,0,0,0,0,3,3,0,0,3,0,4,9,3865,9823,288,..,4157,9823
316021418,1898,5029,403,679,112,231,524,906,19,28,60,113,288,556,26,59,4,7,400,761,0,0,47,77,0,0,0,0,47,77,7,7,2875,6781,396,..,3271,6781
316021419,537,1345,283,485,243,438,522,915,376,579,483,842,1099,1966,539,974,0,5,2496,4364,4,17,0,0,61,88,0,0,71,105,54,98,3688,6831,1428,..,5113,6831
316021421,4011,10035,321,531,210,446,527,974,240,356,61,100,432,751,223,393,14,25,972,1629,15,26,44,68,0,0,0,0,57,94,17,39,5595,12775,839,..,6435,12775
316021422,2392,6222,306,460,270,509,581,966,100,174,127,200,73,124,0,0,7,12,309,514,100,171,0,0,0,0,21,41,121,207,16,20,3414,7932,549,..,3969,7932
316021423,2766,7639,744,1148,20,46,761,1199,88,173,215,403,310,566,0,0,4,4,607,1152,0,0,0,0,0,0,3,6,4,10,7,12,4152,10010,405,..,4558,10010
316021424,2730,7722,232,364,290,654,521,1025,3,8,64,101,790,1336,60,79,10,11,922,1536,0,0,0,0,0,0,0,0,0,0,13,24,4187,10302,331,..,4516,10302
316021580,4723,13797,335,728,365,801,697,1528,9,19,0,0,0,0,0,0,9,15,18,36,63,84,0,0,0,4,0,5,69,87,10,26,5511,15465,220,..,5733,15465
316021581,4296,11769,561,930,410,809,967,1738,120,254,0,0,0,0,0,0,3,8,129,260,33,42,7,15,11,10,0,4,55,74,3,3,5440,13842,260,..,5702,13842
316031425,4432,11783,233,413,861,1596,1099,2008,247,445,276,490,284,515,32,54,17,32,857,1529,175,354,3,7,27,41,7,9,213,413,23,43,6620,15769,991,..,7612,15769
316031426,3017,7724,436,756,592,1254,1026,2013,298,526,220,443,285,539,41,71,10,12,845,1594,127,265,0,0,5,5,0,0,136,271,36,85,5068,11681,589,..,5655,11681
316031427,4328,11062,655,1107,1707,3352,2356,4458,897,1580,624,1111,1191,2117,959,1731,17,36,3686,6578,366,668,6,9,18,21,3,8,399,707,182,344,10957,23148,1418,..,12372,23148
316031428,2066,5497,142,267,451,984,589,1251,1019,1783,788,1381,756,1291,336,606,8,17,2905,5079,112,217,100,152,15,14,9,13,228,402,53,97,5850,12316,1334,..,7180,12316
316051434,1561,3791,18,33,190,316,205,353,111,206,191,364,181,367,10,17,5,3,498,954,0,0,8,5,3,4,0,0,8,8,13,33,2292,5141,1201,..,3491,5141
316051435,2493,6064,443,681,796,1461,1242,2141,329,571,194,358,8,10,0,0,11,18,541,953,77,141,3,4,3,5,3,8,86,153,72,120,4434,9431,1091,..,5525,9431
316051437,1876,4929,57,92,588,1180,639,1270,267,513,140,246,33,63,0,0,0,0,434,826,0,0,0,0,0,0,0,0,0,0,4,9,2959,7041,870,..,3827,7041
316051438,3697,9139,437,598,39,67,477,663,198,285,0,0,0,0,0,0,13,20,207,307,66,131,18,26,5,5,0,0,92,159,11,24,4487,10295,293,..,4781,10295
316051543,1265,3319,50,94,250,459,303,558,124,191,16,44,0,0,0,0,0,0,140,232,0,0,0,0,0,0,0,0,0,0,0,3,1706,4113,476,..,2183,4113
316051544,3022,8833,371,703,341,841,713,1548,15,39,0,0,0,0,0,0,25,41,50,81,0,0,0,0,0,0,0,0,0,0,11,13,3789,10478,174,..,3962,10478
316061439,2957,8157,109,224,24,56,134,277,236,428,0,0,0,0,0,0,14,21,244,451,57,97,9,15,9,17,0,15,72,141,7,10,3416,9026,187,..,3610,9026
316061440,3602,8358,72,119,43,65,117,191,18,36,0,8,0,0,5,0,11,19,36,69,8,23,103,209,9,11,3,4,124,248,28,53,3907,8917,532,..,4438,8917
316061441,2327,6273,28,61,0,0,28,61,0,0,0,0,0,0,0,0,10,24,12,26,0,0,0,0,0,6,3,5,4,10,5,14,2374,6380,153,..,2527,6380
316061442,5036,14481,103,211,131,310,241,520,23,39,0,0,0,0,0,0,25,42,48,83,53,91,47,81,21,36,4,9,124,217,23,39,5473,15342,301,..,5781,15342
316061443,2584,6393,18,27,0,0,18,27,0,4,0,0,0,0,0,0,22,42,27,43,72,124,35,49,25,25,0,3,130,200,19,35,2776,6702,209,..,2985,6702
316061444,3861,10738,194,353,37,60,227,416,24,40,0,0,0,0,0,0,33,62,60,109,0,6,5,5,3,7,0,3,7,14,14,33,4167,11310,281,..,4453,11310
316071545,3259,9006,353,701,278,568,632,1271,10,16,0,0,0,0,0,0,14,34,24,52,42,58,4,16,0,0,0,5,51,78,4,31,3970,10440,193,..,4163,10440
316071546,1438,3993,146,228,0,0,146,228,0,3,0,0,0,0,0,0,16,43,18,43,62,147,0,0,6,14,0,0,71,162,15,23,1688,4457,66,..,1750,4457
316071547,4127,11575,83,155,13,15,95,167,78,109,0,0,0,0,0,0,49,99,128,207,59,99,27,40,4,3,0,0,85,148,27,57,4467,12162,239,..,4710,12162
316071548,6691,18210,583,1041,696,1287,1283,2332,614,915,59,96,0,0,0,0,23,50,700,1060,23,36,72,107,54,53,5,3,151,201,31,54,8859,21854,448,..,9303,21854
316081549,8756,22933,30,76,40,86,77,161,192,276,0,0,0,0,0,0,54,98,246,381,59,120,4,9,22,48,4,8,83,181,43,94,9201,23740,993,..,10197,23740
317011445,2624,7481,117,219,5,8,117,227,9,9,0,0,0,0,0,0,5,5,10,10,0,0,0,3,0,0,0,0,0,3,3,13,2759,7739,174,..,2935,7739
317011446,3607,9985,1134,1989,340,674,1470,2666,414,821,0,0,0,0,0,0,0,0,415,823,87,128,0,0,3,6,0,0,94,130,19,30,5599,13630,427,..,6025,13630
317011447,3221,8174,891,1333,142,282,1039,1614,311,553,0,0,0,0,0,0,0,0,316,555,18,41,26,55,4,8,0,0,54,98,13,17,4639,10458,406,..,5042,10458
317011448,2396,6373,266,548,67,176,331,732,131,302,0,0,0,0,0,0,0,9,137,311,16,20,5,17,0,0,19,46,42,86,17,16,2912,7514,241,..,3153,7514
317011449,2330,6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,3,16,0,0,3,16,3,9,2343,6928,101,..,2449,6928
317011450,4849,13793,135,220,24,63,162,280,13,27,0,0,0,0,0,0,4,3,14,34,0,0,0,4,4,14,0,3,5,18,8,12,5037,14141,272,..,5308,14141
317011451,4068,11188,82,177,29,91,112,266,4,6,0,0,0,0,0,0,7,9,10,16,19,36,14,38,8,17,26,62,66,155,6,24,4261,11652,350,..,4612,11652
317011452,2467,6932,72,94,23,43,94,136,96,173,0,0,0,0,0,0,0,0,96,173,0,0,0,0,0,0,0,0,0,0,0,0,2657,7243,160,..,2820,7243
317011453,3117,7452,623,1056,241,441,863,1496,424,679,13,11,0,0,0,0,0,0,436,694,0,0,0,0,0,0,9,10,3,11,9,17,4432,9663,463,..,4890,9663
317011454,2059,4967,398,751,94,186,492,942,64,103,0,0,0,0,0,0,0,0,59,100,0,0,0,0,7,4,6,16,9,23,4,7,2631,6039,232,..,2867,6039
317011455,2925,7355,423,649,117,210,543,860,21,36,0,0,0,0,0,0,0,0,26,39,0,0,0,0,11,7,0,0,11,7,3,6,3499,8267,233,..,3732,8267
317011456,4227,10179,959,1538,440,709,1404,2246,368,588,35,45,17,23,74,106,3,6,488,766,0,0,0,0,53,55,6,11,58,64,17,40,6182,13296,688,..,6874,13296
317011457,3168,8078,523,812,240,404,760,1212,128,210,19,30,37,48,33,49,0,0,215,343,16,30,57,76,0,4,0,0,79,113,17,46,4238,9783,462,..,4702,9783
317011458,4853,13632,779,1515,43,101,821,1615,10,20,0,0,0,0,0,0,3,3,17,25,13,28,0,0,5,3,0,0,20,35,5,13,5717,15313,348,..,6063,15313
317011459,4751,11518,712,1149,128,227,842,1376,469,757,0,0,0,0,0,0,0,0,469,757,0,3,0,0,0,4,0,0,3,8,13,13,6074,13677,431,..,6509,13677
318011460,3104,7402,481,734,87,137,567,871,41,67,0,4,0,0,0,0,0,0,39,71,107,134,0,0,0,0,0,15,110,146,40,62,3856,8549,438,..,4299,8549
318011461,2973,7281,55,84,13,16,67,105,7,9,0,0,0,0,0,0,0,0,7,9,121,232,16,28,4,7,11,25,157,292,74,148,3277,7839,628,..,3909,7839
318011462,2767,6507,330,590,65,116,396,706,13,27,0,0,0,0,0,0,0,0,16,24,157,310,62,90,17,44,14,27,254,472,27,57,3459,7769,448,..,3913,7769
318011463,1357,3375,27,57,8,16,38,76,3,10,0,0,0,0,0,0,5,3,7,8,175,332,8,10,16,35,0,3,203,381,70,151,1678,3999,354,..,2036,3999
318011464,1695,3893,117,149,50,61,164,211,95,134,8,13,0,0,0,0,0,0,106,145,56,94,7,9,0,0,6,16,63,126,22,33,2048,4412,308,..,2350,4412
318011465,2618,5961,64,81,9,11,74,94,37,63,0,0,0,0,0,0,0,0,38,63,162,308,11,19,28,67,0,4,198,405,97,207,3028,6733,626,..,3659,6733
318011466,448,1832,3,7,3,9,3,16,48,88,0,0,0,0,0,0,0,0,48,88,0,0,0,0,10,22,3,0,18,30,7,13,522,1970,25,..,547,1970
318021467,1447,3823,308,543,170,299,471,837,22,34,9,11,0,0,0,0,7,10,38,50,31,63,0,0,0,3,0,0,30,68,4,3,1997,4785,226,..,2224,4785
318021468,2843,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,2886,8099,174,..,3058,8099
318021469,853,2289,210,289,91,169,301,456,98,142,28,39,44,74,0,0,3,8,166,254,58,119,0,0,8,5,0,0,67,121,61,122,1445,3243,160,..,1610,3243
318021470,2808,8063,26,50,0,3,31,53,0,0,0,0,0,0,0,0,3,4,3,4,60,106,36,61,9,10,0,3,99,184,26,45,2969,8352,157,..,3125,8352
318021471,3698,9765,153,291,155,233,315,525,109,217,3,4,18,37,0,0,0,0,127,258,0,8,0,0,0,0,0,0,0,8,25,49,4170,10609,331,..,4500,10609
318021472,1876,4982,330,518,72,162,400,680,28,37,18,30,0,0,12,8,4,4,57,81,0,0,0,0,0,0,0,0,0,0,3,5,2340,5745,205,..,2545,5745
318021474,2166,5996,0,14,101,179,107,192,28,51,283,448,12,28,0,0,0,0,325,527,0,0,0,0,0,0,0,0,0,0,10,14,2604,6728,211,..,2810,6728
318021475,1646,3815,681,1006,508,818,1195,1820,78,120,143,241,0,0,0,4,0,0,225,365,14,23,0,0,0,0,10,22,28,43,18,30,3109,6071,465,..,3568,6071
318021476,2720,6677,201,354,113,185,316,540,59,92,5,14,0,0,0,0,0,0,63,106,53,96,13,24,0,0,3,7,71,128,3,3,3171,7450,361,..,3538,7450
318021477,1352,3459,212,311,48,104,255,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1615,3881,162,..,1778,3881
318021478,1156,2883,470,736,538,900,1012,1640,308,515,89,135,0,0,0,0,0,0,394,646,0,0,0,0,0,0,0,4,0,4,9,9,2564,5183,326,..,2889,5183
