SA2_CODE_2021,P55_64_C_Own_chld_childr,P55_64_C_Oth_ch_chiln,P55_64_Ca_Ow_ch_ch_oth_ch_ch,P55_64_yr_C_for_Tot,P55_64_D_not_prov_ch_care,P55_64_U_ch_care_ns,P55_64_OS_vis,P55_64_yr_Tot,P65_74_C_Own_chld_childr,P65_74_C_Oth_ch_chiln,P65_74_Ca_Ow_ch_ch_oth_ch_ch,P65_74_yr_C_for_Tot,P65_74_D_not_prov_ch_care,P65_74_U_ch_care_ns,P65_74_OS_vis,P65_74_yr_Tot,P75_84_C_Own_chld_childr,P75_84_C_Oth_ch_chiln,P75_84_Ca_Ow_ch_ch_oth_ch_ch,P75_84_yr_C_for_Tot,P75_84_D_not_prov_ch_care,P75_84_U_ch_care_ns,P75_84_OS_vis,P75_84_yr_Tot,P85ovr_C_Own_chld_childr,P85ovr_C_Oth_ch_chiln,P85ov_Ca_Ow_ch_ch_oth_ch_ch,P85ovr_C_for_Tot,P85ovr_D_not_prov_ch_care,P85ovr_U_ch_care_ns,P85ovr_OS_vis,P85ovr_Tot,PTot_C_Own_chld_childrn,PTot_C_Oth_ch_chiln,PTot_Ca_Ow_ch_ch_oth_ch_ch,PTot_C_for_Tot,PTot_D_not_prov_ch_care,PTot_U_ch_care_ns,PTot_OS_vis,PTot_Tot
126021498,102,95,3,204,1529,48,3,1782,17,171,0,190,1144,38,4,1378,3,47,0,48,740,55,0,847,0,0,0,3,301,116,0,420,2694,463,28,3182,9031,500,15,12734
126021499,112,96,0,207,956,47,6,1214,21,186,0,205,791,71,8,1066,0,55,0,53,562,104,0,725,0,3,0,3,357,228,0,592,1682,443,18,2146,5139,620,22,7933
126021500,133,111,0,241,1616,96,32,1987,44,181,3,227,1331,73,15,1646,10,30,0,41,917,61,10,1024,0,5,0,0,681,32,0,721,3810,449,26,4284,15166,1176,113,20733
126021501,116,125,4,239,1510,109,10,1876,26,160,0,183,987,64,9,1249,4,34,0,38,618,49,0,708,0,0,0,0,317,58,0,375,2868,467,22,3359,8837,819,43,13054
126021503,136,129,6,273,1735,68,10,2082,31,176,7,214,1275,37,29,1555,5,23,0,30,732,29,0,790,0,5,0,5,286,11,0,304,3482,487,19,3980,12179,610,61,16834
126021590,52,53,0,105,531,5,3,647,4,89,0,94,360,20,5,479,0,9,0,9,179,3,0,196,0,0,0,0,94,7,0,99,729,183,3,918,2413,97,17,3447
126021722,83,47,0,131,850,36,4,1018,18,144,0,166,624,42,6,841,3,13,0,17,310,45,0,372,0,0,0,0,149,65,0,205,1382,258,11,1657,3863,276,15,5812
126021723,169,125,8,304,1997,94,24,2423,97,243,6,341,1513,43,14,1912,6,42,0,47,853,41,0,947,4,0,0,5,374,21,0,403,3425,516,37,3979,11232,640,88,15942
126021724,149,144,3,287,2011,72,10,2387,32,173,3,209,1426,63,21,1723,6,38,0,47,929,56,3,1033,0,6,0,3,417,83,0,499,3682,528,28,4237,11685,698,51,16671
126021725,61,69,0,129,714,54,6,899,24,86,0,104,501,51,13,669,4,8,0,14,313,63,0,384,0,3,0,3,159,91,0,250,2325,249,18,2595,6740,661,36,10032
127011504,111,105,10,227,1778,200,4,2210,21,47,0,74,1041,120,4,1232,4,12,0,18,597,67,0,679,0,3,0,3,197,23,0,222,2314,386,54,2756,9437,1382,22,13595
127011505,56,109,0,164,922,80,14,1172,12,101,3,112,800,81,3,994,0,10,0,12,393,95,0,500,0,0,0,0,120,124,0,240,2178,384,28,2599,6290,900,21,9805
127011592,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,0,0,6,20,3,0,24
127011593,59,54,4,116,856,21,0,996,7,59,0,69,511,14,0,590,3,5,0,8,189,4,0,202,0,0,0,0,68,0,0,72,1005,205,12,1220,4240,182,4,5644
127011594,84,119,0,207,1513,85,6,1805,13,85,0,97,946,49,0,1095,5,17,0,23,399,16,0,437,0,0,0,4,104,7,0,117,1791,408,28,2229,7596,518,8,10358
127011595,80,87,6,177,1401,57,3,1643,21,79,0,101,781,37,3,919,0,14,0,14,304,17,0,334,0,5,0,5,82,7,0,86,2152,335,27,2509,7224,419,7,10162
127011596,72,90,5,159,1162,60,0,1383,18,65,0,80,636,23,0,737,0,6,0,10,264,18,3,293,0,0,0,0,68,10,0,73,2421,294,42,2762,6792,498,9,10063
127011597,109,130,0,236,1273,60,0,1575,25,74,0,100,721,42,3,857,0,13,0,11,300,22,0,331,0,0,0,0,105,5,0,108,3558,447,31,4039,8221,546,16,12822
127011726,23,59,0,81,401,19,0,496,10,39,0,49,362,21,0,429,0,11,0,11,230,7,0,245,0,0,0,0,46,0,0,50,943,161,20,1119,2381,170,4,3679
127011727,45,117,4,166,708,22,4,904,10,61,0,71,401,15,9,499,0,9,0,8,121,3,0,135,0,0,0,0,28,6,0,32,3727,371,42,4145,5719,337,22,10223
127011728,47,100,0,156,828,51,8,1041,8,99,0,106,725,36,6,880,5,15,0,17,450,26,3,497,0,4,0,4,94,7,0,106,2707,385,31,3119,5950,374,28,9471
127011729,64,135,3,200,695,49,9,957,5,90,3,95,510,15,9,638,0,9,0,9,191,29,0,227,0,0,0,0,54,25,0,78,4515,500,85,5096,6652,594,31,12377
127021509,155,154,5,315,1953,119,3,2394,27,112,0,144,1475,75,0,1690,0,11,0,13,577,35,0,630,0,4,0,4,181,74,0,264,2282,494,40,2817,10402,786,18,14019
127021510,138,175,0,314,2427,104,0,2844,21,135,0,162,1968,77,0,2197,3,28,0,34,954,46,0,1031,0,7,0,7,393,25,0,421,2449,523,24,2998,12463,729,7,16193
127021511,236,123,8,367,2809,204,23,3402,56,127,0,185,1968,143,4,2298,9,15,0,22,863,133,0,1022,0,0,0,0,426,161,0,585,2996,468,23,3489,15104,1615,67,20277
127021512,157,136,0,302,1876,164,5,2344,30,105,0,140,1247,76,13,1468,9,20,4,21,702,52,0,779,3,0,0,4,302,28,0,329,2575,502,42,3115,10429,1075,34,14651
127021513,211,153,3,373,2492,187,3,3058,31,115,0,144,1553,125,11,1834,7,25,0,35,776,86,5,904,0,4,0,0,346,96,0,448,2954,492,37,3475,13382,1392,32,18289
127021514,73,103,3,176,1294,52,0,1526,16,88,4,103,944,50,0,1102,0,10,0,11,380,51,0,434,0,0,0,0,122,43,0,160,1351,294,22,1663,6368,418,3,8455
127021515,147,70,4,223,2100,205,4,2533,26,59,0,90,1557,133,4,1779,6,13,0,14,793,84,0,893,3,0,0,0,307,28,0,342,1956,273,21,2249,11504,1260,35,15052
127021516,143,88,9,237,2201,155,6,2595,33,88,0,122,1587,91,0,1801,8,20,0,25,1012,58,4,1095,0,0,0,0,306,22,0,331,2642,378,31,3052,12746,1109,25,16939
127021517,64,62,4,127,1022,64,0,1218,12,73,3,93,847,84,0,1025,0,13,0,13,482,72,0,562,0,0,0,0,141,56,0,199,1034,238,16,1286,5649,523,6,7465
127021518,34,67,0,99,461,40,0,606,9,39,0,45,415,27,0,489,0,5,0,7,281,11,0,299,0,0,0,0,125,8,0,134,597,160,10,771,2644,227,3,3645
127021519,124,140,0,263,2014,120,4,2397,37,121,0,160,1716,108,5,1993,9,35,0,45,978,84,0,1109,0,4,0,3,405,59,0,468,2612,493,25,3134,11694,880,21,15733
127021520,78,111,3,194,1248,51,0,1493,22,105,0,126,1266,55,0,1444,3,22,5,23,572,80,0,681,0,0,0,0,188,91,0,283,1427,337,17,1776,6982,515,12,9285
127021521,0,0,0,0,11,6,0,20,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,29,8,0,40
127031522,104,124,7,239,1673,81,8,2003,14,99,0,112,1102,55,6,1280,0,19,0,18,579,64,0,664,0,0,0,0,211,53,0,264,2662,468,45,3177,9091,758,21,13046
127031523,143,162,3,311,1801,90,0,2195,20,174,0,192,1546,61,5,1804,4,30,0,37,905,45,0,986,0,0,0,0,308,17,0,320,4057,573,37,4670,10643,737,12,16064
127031524,108,177,3,292,1873,70,5,2241,21,111,0,134,1058,83,7,1285,0,16,0,23,603,144,7,771,0,0,0,5,229,159,0,386,4235,544,60,4837,10914,991,27,16769
127031599,81,77,3,166,1127,115,3,1408,11,51,0,64,764,76,8,904,0,4,0,3,506,51,0,560,0,0,0,3,149,14,0,168,1763,281,26,2069,6583,911,16,9578
127031601,29,18,0,48,536,81,0,669,5,22,0,25,340,40,6,415,0,8,0,8,187,22,0,211,0,0,0,0,65,8,0,74,878,96,10,978,3324,522,29,4852
127031730,56,69,0,124,561,43,13,744,16,68,0,86,281,13,8,387,5,5,0,8,88,6,0,108,0,0,0,0,34,0,0,38,2880,315,30,3229,5091,495,34,8848
127031731,66,46,0,108,1187,260,6,1568,12,44,0,58,830,246,9,1137,4,12,0,14,399,185,0,601,0,0,0,0,103,86,0,194,2687,243,24,2956,9449,2425,35,14866
127031732,74,78,0,152,1318,117,9,1587,16,60,0,83,1013,72,3,1167,4,7,0,7,626,59,0,696,0,0,0,0,272,33,6,313,1826,310,14,2151,7795,950,20,10923
127031733,107,139,0,252,1457,46,6,1756,13,85,0,99,731,29,11,866,0,20,0,20,372,56,4,454,0,0,0,0,104,129,0,230,2863,459,31,3352,8136,612,25,12122
128011529,115,212,0,325,1926,28,0,2288,15,290,0,312,1223,28,0,1571,5,47,0,52,976,39,0,1068,0,0,0,0,393,13,0,411,3580,718,37,4335,9692,343,12,14384
128011530,118,209,4,328,1829,66,0,2228,19,257,5,278,1476,78,5,1841,4,50,0,53,1310,81,0,1446,0,3,0,4,795,72,0,874,3692,747,61,4499,11680,737,22,16940
128011531,117,176,3,297,1610,58,8,1974,19,235,0,258,1411,62,4,1730,3,78,0,80,1463,86,0,1630,0,7,0,7,780,153,0,940,2661,652,37,3348,9654,643,25,13669
128011602,63,121,0,184,1114,92,0,1392,15,141,0,162,899,78,8,1137,3,19,0,19,594,107,0,723,0,0,0,0,314,88,0,402,2429,432,35,2895,7057,760,19,10731
128011603,100,201,0,298,1363,29,5,1697,13,309,4,328,1039,30,4,1396,4,46,0,53,701,16,0,768,3,0,0,6,366,29,0,396,2529,667,30,3222,6771,281,19,10288
128011604,165,382,0,554,2796,120,7,3478,26,518,0,542,2151,98,4,2797,3,56,0,66,1216,84,4,1365,0,0,0,4,528,108,0,638,3636,1239,69,4946,14677,969,43,20624
128011605,31,45,0,74,380,4,0,462,3,90,0,90,250,3,0,350,0,16,0,21,157,4,0,177,0,0,0,0,58,5,0,59,641,166,3,816,1781,48,5,2650
128011606,72,152,0,226,921,25,6,1177,9,182,0,190,714,17,0,918,0,21,0,20,413,7,0,443,0,4,0,4,176,3,0,185,1571,443,16,2037,5097,170,6,7308
128021533,33,94,0,132,581,13,0,717,5,124,0,130,495,17,0,642,0,16,0,16,417,61,0,486,0,0,0,0,205,123,0,331,1275,297,22,1590,3464,272,0,5327
128021534,68,230,6,298,1434,24,0,1754,7,212,4,223,1102,7,7,1339,0,25,0,26,448,10,0,484,0,0,0,0,148,0,0,155,1719,560,25,2314,6193,149,7,8668
128021535,134,326,5,467,2487,37,0,2991,19,350,0,367,1765,31,5,2164,6,53,0,59,774,35,3,870,0,0,0,4,271,52,0,332,3972,955,54,4985,11439,337,22,16780
128021536,156,206,4,367,2073,49,8,2493,20,327,0,354,1699,57,3,2115,6,69,0,68,1046,62,4,1179,0,4,0,4,326,97,0,427,4768,775,50,5596,11038,510,17,17158
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,13,12,0,34
128021538,138,181,0,324,1999,78,9,2410,11,213,4,232,1496,85,3,1808,10,60,0,68,1184,113,5,1377,0,4,0,4,581,203,0,796,4295,705,46,5042,13152,907,30,19135
128021607,81,188,0,268,1356,34,0,1665,19,283,0,305,1259,28,7,1598,5,53,0,56,1036,53,0,1138,0,5,0,5,250,79,0,328,3774,756,45,4579,8463,326,12,13383
128021608,47,114,0,156,665,7,0,828,3,153,3,163,573,16,0,747,0,19,0,19,440,4,0,465,0,0,0,0,118,7,0,121,1523,353,30,1900,3744,111,5,5758
128021609,24,86,4,115,472,8,0,596,5,76,0,84,270,6,0,356,0,11,0,11,97,0,0,105,0,0,0,0,20,0,0,21,658,213,6,880,1938,40,3,2862
197979799,0,0,0,0,8,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,22,0,3,38
201011001,84,252,3,337,1142,51,9,1532,17,208,0,225,992,28,6,1248,8,38,0,46,575,35,0,654,0,3,0,3,145,12,0,158,3457,835,122,4417,7765,433,18,12632
201011002,91,183,6,269,1306,96,0,1675,19,265,0,282,1136,120,5,1548,5,60,0,60,817,109,0,988,0,0,0,0,355,88,0,449,1846,679,19,2546,7370,794,22,10731
201011005,48,145,0,192,754,21,0,964,6,170,0,181,639,34,0,845,0,17,0,18,303,17,0,338,0,0,0,0,72,6,0,84,1348,444,43,1829,3589,262,8,5683
201011006,30,178,4,215,759,27,0,1003,4,152,0,158,658,31,4,850,6,14,0,21,402,33,0,448,0,0,0,0,214,10,0,224,1924,624,80,2635,5261,384,5,8283
201011007,29,88,0,112,498,17,0,632,0,75,0,80,331,12,0,421,4,10,0,13,128,3,0,143,0,0,0,0,32,0,0,30,797,243,21,1065,2146,81,0,3296
201011008,76,232,0,309,1308,100,6,1725,18,196,3,214,1271,78,0,1561,3,44,0,47,873,95,0,1012,0,3,0,5,397,109,0,510,2241,811,108,3168,8351,870,10,12396
201011481,46,156,0,198,976,49,0,1228,12,154,0,169,862,52,0,1087,0,33,0,31,594,38,0,663,0,0,0,0,333,49,0,380,1389,531,61,1984,5648,477,7,8118
201011482,88,275,0,370,1431,74,0,1871,10,290,4,308,1182,58,0,1544,0,35,0,37,737,38,4,813,0,0,0,0,318,28,0,352,2610,794,84,3490,7840,470,7,11796
201011483,48,177,0,229,972,40,0,1238,10,158,0,164,952,55,8,1173,6,34,0,42,552,76,0,670,0,0,0,0,255,63,0,321,1884,650,80,2616,6701,637,11,9961
201011484,46,202,8,253,1228,92,3,1575,13,151,0,164,1186,93,0,1443,0,33,0,30,780,88,0,907,0,0,0,0,297,61,0,359,1745,669,99,2507,7492,842,12,10846
201021009,41,119,0,161,732,62,0,949,5,85,0,85,574,58,0,710,0,14,0,14,313,27,0,357,0,0,0,0,99,22,0,119,1082,316,31,1430,3420,369,3,5221
201021010,42,158,3,199,1026,82,0,1306,4,167,0,173,958,82,0,1218,8,12,0,20,542,61,0,627,0,0,0,0,172,52,0,222,1161,444,46,1644,4492,515,7,6657
201021011,85,157,6,249,1445,119,0,1812,21,192,0,217,1413,131,0,1758,7,36,0,41,637,87,0,770,0,0,0,0,204,56,0,259,1246,532,53,1833,6070,687,7,8597
201021012,49,107,0,156,757,62,0,976,17,107,0,120,575,34,0,734,0,12,0,11,250,33,0,291,0,0,0,0,69,11,0,75,1014,346,35,1395,3328,379,0,5106
201031013,23,55,0,81,438,46,0,566,0,50,0,52,562,70,0,680,4,6,0,3,261,33,0,308,0,0,0,0,84,11,0,91,413,175,14,610,2085,311,0,2997
201031014,24,76,0,93,546,91,0,736,4,60,0,60,562,93,0,719,0,11,0,9,277,49,0,335,0,0,0,0,82,22,0,101,580,212,31,822,2451,633,0,3914
201031015,26,102,3,127,507,38,0,670,9,73,0,86,495,47,0,622,8,8,0,10,223,27,0,259,0,0,0,0,34,7,0,38,772,275,26,1074,2509,309,0,3892
201031016,34,116,4,156,900,55,0,1107,10,124,0,135,1071,73,0,1283,8,29,0,31,854,89,5,969,0,0,0,3,337,46,0,389,921,412,62,1394,5059,484,7,6942
201031017,32,99,3,131,798,94,0,1023,4,82,0,86,787,99,0,973,4,17,0,19,406,68,0,489,0,4,0,4,98,18,0,119,640,303,24,965,3181,492,0,4638
202011018,79,223,6,306,1459,154,4,1924,16,194,0,210,1337,125,0,1674,11,39,0,49,793,122,0,963,0,6,0,8,431,106,0,546,2043,767,83,2898,9076,1169,15,13154
202011019,50,259,0,311,1173,84,0,1569,10,214,0,227,1086,83,0,1396,0,36,0,36,636,60,0,729,0,5,0,5,244,39,0,288,1956,832,75,2863,6850,646,4,10370
202011020,72,243,0,315,1351,81,0,1749,13,274,0,283,1304,54,5,1654,0,68,0,76,969,46,0,1095,0,0,0,0,567,32,0,599,1935,822,60,2815,8288,591,13,11710
202011021,52,175,4,230,856,42,0,1127,9,152,0,153,684,28,0,871,0,31,0,32,413,28,0,472,0,0,0,0,226,18,0,247,1532,538,55,2119,5245,338,14,7718
202011022,78,373,3,457,1869,123,4,2454,24,332,0,356,1870,123,0,2352,0,71,0,75,1507,147,0,1731,0,0,0,0,629,186,0,820,3071,1160,133,4357,11716,1244,13,17333
202011023,26,108,3,135,453,21,0,617,4,108,0,109,367,10,0,494,0,11,0,11,150,9,0,169,0,0,0,0,25,0,0,26,1168,342,38,1551,2393,111,0,4053
202011024,58,186,3,246,831,29,0,1107,5,224,0,228,794,21,0,1041,0,28,0,32,464,29,0,522,0,0,0,0,112,3,0,114,2272,602,88,2963,4774,235,3,7977
202011025,63,235,0,294,1166,58,0,1522,13,209,0,227,933,37,0,1205,8,32,0,40,495,32,0,569,0,8,0,8,137,18,0,162,2782,794,93,3674,6746,528,14,10958
202021026,63,176,0,242,929,65,0,1242,8,159,0,172,645,38,0,860,0,21,0,21,282,28,0,331,0,0,0,0,50,8,0,57,1575,531,42,2150,4035,325,4,6516
202021027,88,186,6,272,1234,114,0,1622,12,235,0,244,1377,122,0,1749,3,55,0,64,846,144,0,1059,0,6,0,6,277,200,0,476,1617,671,68,2359,6017,1324,13,9709
202021028,74,166,0,245,1393,105,0,1741,22,174,0,198,1287,110,4,1601,0,35,0,32,631,64,0,728,0,0,0,0,160,17,0,180,1234,505,58,1794,5496,621,6,7922
202021029,22,87,0,106,667,90,0,866,4,70,0,77,702,74,0,859,4,10,0,16,425,52,0,494,0,0,0,0,125,16,0,147,590,235,24,858,2946,474,0,4279
202021030,51,167,0,219,1158,87,0,1462,8,197,0,208,1097,80,0,1387,0,32,0,35,671,53,0,755,0,0,0,0,274,32,0,308,1693,570,63,2322,5811,578,14,8723
202021031,68,111,4,177,838,40,0,1062,11,147,0,157,788,39,0,976,0,43,0,43,435,37,0,513,0,4,0,3,156,9,0,163,1545,390,28,1962,4031,297,3,6292
202031032,26,116,0,142,623,84,0,846,14,75,0,90,497,61,0,641,3,15,0,19,226,44,0,288,0,0,0,0,54,8,0,62,752,300,25,1080,2508,408,0,3994
202031033,38,123,3,164,989,137,0,1286,4,124,0,130,958,148,3,1239,9,10,0,17,487,91,0,600,0,6,0,3,220,73,0,291,846,363,44,1253,4118,787,4,6165
203011034,40,118,0,158,532,16,0,711,10,98,0,108,496,15,0,620,0,18,0,18,289,14,0,315,0,0,0,0,111,14,0,128,1685,367,50,2097,3429,210,0,5740
203011035,51,138,0,192,889,69,0,1146,7,113,0,123,650,37,0,813,0,7,0,7,240,18,0,274,0,0,0,0,58,8,0,63,1543,398,49,1989,3873,378,0,6241
203011036,41,131,6,175,750,45,0,970,4,132,0,132,607,48,0,788,0,19,0,19,266,45,0,334,0,0,0,0,77,39,0,117,1105,373,41,1512,3437,379,3,5336
203021037,85,189,0,273,1182,71,0,1534,9,233,0,242,1045,61,4,1346,0,52,0,56,768,70,0,891,0,0,0,0,392,117,0,507,2577,742,61,3383,8297,688,6,12378
203021039,65,225,0,295,1453,148,0,1896,14,249,0,262,1148,131,5,1545,4,49,0,53,635,125,0,813,0,4,0,6,263,67,0,329,1823,741,62,2629,8595,987,27,12246
203021040,87,358,3,451,1876,65,0,2395,5,346,0,349,1324,50,0,1736,4,52,0,57,818,67,0,940,0,4,0,4,422,37,0,466,3736,1158,125,5021,11422,680,18,17137
203021042,150,365,4,520,2126,66,6,2717,27,513,4,541,1574,93,4,2207,0,114,0,122,1212,64,0,1396,0,4,0,4,436,39,0,475,4288,1333,113,5734,12875,732,26,19356
203021043,92,344,4,437,1659,127,4,2233,16,301,0,318,1382,78,0,1778,3,31,0,41,752,44,0,842,0,3,0,5,281,17,0,303,3691,1055,112,4868,9899,1709,11,16480
203021044,56,244,8,318,1243,33,0,1595,14,230,0,247,1122,53,0,1421,3,51,0,51,801,83,0,932,0,0,0,3,240,74,0,317,2261,745,74,3086,7108,413,0,10610
203021045,66,265,0,335,1552,92,0,1979,12,266,5,282,1496,122,0,1896,3,42,0,44,1134,123,0,1303,0,3,0,0,434,104,0,548,1858,861,68,2788,9360,971,10,13128
203021046,70,135,0,205,1067,45,7,1315,7,242,0,255,715,33,5,1009,0,59,0,57,479,23,0,556,0,0,0,0,166,14,0,184,1915,565,57,2538,5465,307,18,8326
203021047,69,270,5,341,1357,68,0,1761,16,289,0,307,1465,111,6,1889,7,68,0,82,1103,106,0,1280,0,3,0,0,556,66,0,623,2254,925,65,3242,9286,746,21,13300
203021485,25,120,0,149,487,21,3,657,7,93,0,100,417,13,4,537,0,16,0,19,415,39,0,474,0,0,0,0,338,13,0,354,2028,438,50,2521,5188,323,9,8034
203021486,104,291,3,397,1717,124,0,2243,18,183,0,207,1316,77,0,1596,3,37,0,39,736,67,0,843,0,0,0,0,211,28,0,236,2504,921,102,3524,10329,1116,33,14999
203021487,81,404,0,493,1817,71,7,2394,21,489,0,515,1578,73,3,2161,4,72,0,74,1218,46,3,1338,0,3,0,3,710,49,0,763,4406,1440,128,5974,13282,763,20,20042
203021488,44,92,0,133,848,102,0,1082,4,100,0,103,715,79,0,892,0,10,0,12,423,62,0,502,0,0,0,0,199,27,0,224,1065,370,39,1475,5218,836,5,7530
203031048,75,330,8,410,1803,52,0,2270,14,370,4,391,1877,49,0,2318,3,57,0,60,1152,84,4,1295,0,0,0,0,334,94,0,425,2602,1017,122,3746,9304,485,5,13542
203031049,57,147,0,209,994,62,0,1268,12,249,4,270,918,83,0,1266,0,37,0,35,480,33,0,548,0,0,0,0,162,21,0,190,881,500,37,1417,4079,371,3,5868
203031051,47,194,10,246,1362,104,0,1717,20,269,0,286,1742,131,0,2160,5,32,0,36,910,127,0,1072,0,0,0,0,214,86,0,300,917,637,46,1601,6122,636,3,8357
203031052,44,112,0,157,713,42,0,902,7,265,0,272,887,69,0,1227,5,50,0,51,652,59,0,764,0,0,0,0,279,15,0,296,657,479,7,1146,3480,277,9,4914
203031053,166,376,6,543,2015,84,3,2653,23,596,5,628,1645,96,0,2369,3,57,0,58,992,70,0,1116,0,3,0,3,341,76,0,419,5155,1343,146,6637,11169,814,24,18644
203031489,65,150,0,219,806,60,0,1091,10,246,0,255,709,55,3,1021,6,47,0,48,350,28,0,422,0,0,0,0,100,16,0,120,2436,627,55,3120,4987,398,5,8516
203031490,121,404,3,527,1896,94,4,2515,27,517,0,546,1779,113,0,2435,0,73,0,79,1014,65,0,1155,0,0,0,0,461,42,0,506,3574,1262,101,4935,9610,676,15,15242
204011054,45,94,0,142,980,61,0,1184,3,114,0,121,1054,79,4,1255,0,19,0,20,589,59,0,672,0,0,0,0,190,19,0,218,838,329,29,1195,4337,419,14,5964
204011055,30,119,0,148,905,117,0,1169,5,140,0,148,1016,116,0,1280,0,30,0,30,574,57,0,663,0,0,0,0,262,26,0,291,779,397,39,1218,4125,584,3,5932
204011056,88,235,6,328,1504,107,7,1959,9,194,7,213,1311,84,3,1612,6,22,0,35,866,74,0,972,0,0,0,8,309,31,0,348,2568,763,111,3442,8344,801,24,12613
204011057,81,171,9,261,1395,187,3,1848,10,188,0,202,1326,129,0,1659,4,42,0,46,647,62,0,760,0,3,0,7,214,15,0,230,1610,565,70,2248,6450,1187,45,9933
204011058,20,88,0,107,587,61,0,750,7,74,0,87,608,51,0,741,0,25,0,25,328,36,0,379,0,0,0,0,102,33,0,134,595,257,17,871,2660,308,0,3841
204011059,25,109,0,135,723,90,0,946,6,82,0,93,695,68,0,856,0,14,0,14,409,33,0,455,0,0,0,0,193,17,0,209,810,320,26,1155,3902,526,0,5592
204011060,31,62,3,101,500,53,0,654,11,68,0,81,366,40,0,487,0,11,0,12,171,20,0,200,0,0,0,0,42,8,0,47,750,215,19,986,2683,314,0,3982
204011061,0,5,0,3,32,6,0,41,0,0,0,0,14,6,0,18,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,34,11,0,43,110,39,0,188
204011062,21,67,0,84,593,84,0,763,3,85,0,89,516,72,0,673,0,15,0,15,339,34,0,390,0,0,0,0,89,4,0,100,488,205,23,722,2434,431,0,3585
204021063,42,171,3,218,1262,122,0,1601,6,158,0,167,1343,101,0,1611,4,21,0,30,980,116,0,1119,0,0,0,0,431,74,0,512,1148,542,65,1755,6631,834,9,9225
204021064,24,80,0,106,593,55,0,751,5,93,0,100,521,64,0,684,0,6,0,6,192,26,0,229,0,0,0,0,36,8,0,45,461,234,11,709,2180,289,0,3183
204021065,23,63,0,82,472,35,0,591,0,69,0,69,492,30,0,589,0,14,0,15,273,29,0,313,0,0,0,0,107,16,0,119,580,230,21,824,2281,204,7,3317
204021066,74,383,0,454,1864,123,0,2440,19,358,0,374,1804,119,0,2301,8,63,0,66,1458,153,0,1675,0,6,0,9,688,129,0,821,2898,1218,102,4217,11116,1030,12,16376
204021067,67,214,0,282,1241,90,5,1620,18,175,5,196,1133,89,0,1417,0,30,0,33,560,56,0,651,0,0,0,0,136,17,0,148,1551,575,51,2173,5308,560,12,8051
204031068,32,65,0,95,645,45,0,785,5,85,0,96,648,34,0,776,0,20,0,23,338,21,0,377,0,0,0,0,115,14,0,127,742,242,18,1007,2781,316,0,4107
204031069,87,146,0,234,1254,148,0,1630,14,140,0,154,1134,116,0,1408,0,29,0,34,557,70,0,665,0,0,0,3,163,34,0,199,1594,448,71,2111,6447,1036,58,9652
204031070,11,79,0,82,434,28,0,545,0,56,0,54,329,40,0,425,0,11,0,13,183,26,0,216,0,0,0,0,33,3,0,39,450,200,9,668,1749,207,0,2622
204031071,24,94,0,115,627,38,3,779,0,92,0,95,541,35,0,671,0,10,0,10,350,33,0,393,0,0,0,0,174,13,0,189,616,260,26,905,2833,235,6,3974
204031072,31,136,5,169,832,67,0,1065,10,125,0,134,761,82,0,979,0,15,0,15,423,56,0,498,0,0,0,0,163,46,0,209,798,380,23,1196,3372,458,8,5035
204031073,73,255,0,326,1515,63,7,1913,12,216,0,227,1315,63,0,1606,4,31,4,36,703,39,0,782,0,7,0,7,263,20,0,286,2527,839,122,3486,8020,643,12,12155
204031075,38,118,0,156,622,56,0,832,3,94,0,94,465,33,0,601,0,17,0,17,249,34,0,300,0,0,0,0,97,13,0,112,921,302,21,1242,2510,277,4,4038
204031491,56,183,6,244,857,27,0,1132,13,152,0,166,771,21,9,962,7,13,0,17,405,22,0,443,0,0,0,0,185,30,0,218,2623,591,104,3319,6020,314,11,9658
204031492,76,273,6,356,1434,97,3,1890,20,211,0,233,1328,113,3,1672,0,49,0,52,886,95,0,1032,0,0,0,0,297,39,0,335,2174,858,115,3137,8396,835,16,12384
205011076,81,399,3,482,1785,124,4,2394,25,280,0,309,1781,116,0,2208,3,47,0,51,1122,90,0,1268,0,0,0,3,396,29,0,425,3324,1131,156,4606,9928,876,13,15425
205011077,28,166,0,194,831,79,0,1104,10,134,0,144,727,59,0,924,0,22,0,23,382,35,0,444,0,4,0,4,88,22,0,112,884,457,40,1380,3625,424,4,5432
205011078,39,189,0,235,835,54,3,1121,3,163,0,168,853,52,0,1080,5,19,0,22,440,47,0,512,0,0,0,3,142,50,0,194,1310,540,49,1892,4338,418,4,6648
205011079,121,393,8,518,2149,100,0,2774,25,375,5,404,1999,98,0,2501,4,66,0,68,1403,98,0,1563,0,5,0,5,545,51,0,599,3681,1245,154,5076,12340,982,34,18431
