SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
215021398,15,30,163,694,362,51,13,149,1473,0,15,10,0,4,0,0,6,33,0,0,0,0,0,0,0,0,0,0,15,10,0,4,0,0,5,38,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,19,53,10,7,10,0,0,8,108,5,0,0,0,0,0,0,0,5,33,99,182,706,376,51,13,164,1627
215021399,3,40,273,1112,488,93,15,155,2176,0,36,58,24,0,0,0,26,138,0,0,0,0,0,0,0,0,3,0,36,58,24,0,0,0,26,144,3,5,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,12,23,4,12,3,9,3,0,0,26,58,0,0,0,0,0,0,0,0,3,12,94,334,1140,493,93,16,222,2398
215021469,11,73,650,3323,1249,133,25,403,5868,10,124,490,269,13,0,0,130,1037,0,0,15,40,7,0,0,3,64,10,124,508,306,20,0,0,131,1104,5,120,357,43,4,0,0,89,615,0,6,19,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,124,378,43,4,0,0,92,650,31,53,20,11,7,0,0,6,125,0,9,8,8,0,0,0,6,42,49,394,1559,3695,1277,141,30,649,7785
215021470,3,30,406,3011,1534,165,19,314,5480,0,7,233,202,5,0,0,30,482,0,0,3,3,0,0,0,0,6,0,7,239,210,5,0,0,35,497,0,57,282,47,0,0,0,60,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,282,47,0,0,0,60,443,16,66,33,5,3,0,0,43,159,6,4,10,5,4,0,0,3,23,24,161,961,3274,1548,162,21,451,6600
215031400,10,48,355,1309,566,68,15,222,2592,0,11,7,31,18,0,0,11,83,0,0,0,0,0,0,0,4,3,0,11,10,31,18,0,0,10,91,0,29,13,0,0,0,0,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,15,58,15,22,5,3,0,3,0,17,66,0,0,0,0,0,0,0,0,9,28,116,394,1346,585,76,15,262,2819
215031401,8,42,309,1390,720,88,17,205,2777,0,24,29,6,0,0,0,6,67,0,0,0,0,0,0,0,0,0,0,24,29,6,0,0,0,6,67,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,18,0,4,0,0,0,3,38,0,4,5,0,0,0,0,9,14,14,89,342,1404,730,89,19,225,2903
215031402,0,16,178,830,367,60,14,93,1558,0,17,98,17,4,0,0,14,142,0,0,0,0,0,0,0,0,0,0,17,98,19,4,0,0,16,150,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,4,0,0,0,55,76,0,0,0,3,0,0,0,0,8,0,32,284,854,375,61,18,165,1794
215031403,0,8,90,461,301,42,19,138,1068,0,6,11,0,0,0,0,0,19,0,0,0,8,5,0,0,0,12,0,6,15,8,5,0,0,0,30,0,17,26,0,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0,0,0,0,6,50,5,32,3,5,6,0,0,30,88,0,8,4,0,0,0,0,12,31,6,67,132,477,316,41,19,196,1262
215031404,6,22,302,2086,1022,108,35,212,3792,0,55,248,51,7,0,0,40,399,0,3,0,0,0,0,0,0,6,0,56,253,52,7,0,0,40,409,3,125,166,25,0,0,0,46,371,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,125,174,25,0,0,0,48,376,14,26,5,9,4,0,0,10,69,0,4,0,5,0,0,0,0,10,26,232,734,2174,1025,110,35,313,4655
215031405,7,60,236,1135,608,104,18,243,2410,0,3,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,3,3,5,0,0,0,0,8,0,14,3,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,23,17,52,13,8,4,0,3,26,125,0,7,12,0,0,0,0,0,27,30,134,264,1140,615,109,21,278,2590
216011406,9,35,557,2687,1713,206,47,264,5520,3,127,432,130,6,0,3,89,798,0,0,0,17,0,0,0,3,17,3,128,434,143,6,0,3,92,819,0,6,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,15,11,48,36,21,0,0,0,14,138,4,0,6,4,4,0,0,0,20,30,227,1035,2854,1731,208,49,371,6501
216011407,3,38,385,2132,1079,159,24,211,4029,5,55,274,32,0,0,0,30,394,0,0,0,0,0,0,0,0,0,5,55,274,31,0,0,0,30,397,0,11,0,7,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,5,23,16,26,7,10,0,0,0,8,62,0,0,0,0,0,0,0,0,6,26,125,658,2181,1080,162,24,255,4510
216011408,6,30,115,658,438,79,16,131,1482,0,5,4,3,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,4,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,5,0,0,0,0,5,18,0,0,0,0,0,0,0,0,4,5,41,128,668,440,80,16,143,1525
216011409,0,24,186,774,386,74,14,85,1542,0,27,34,0,0,3,0,5,71,0,0,0,0,0,0,0,0,0,0,27,34,0,0,3,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,10,0,0,0,0,40,69,0,0,0,0,4,0,0,0,0,11,62,236,776,389,78,14,130,1689
216011410,9,43,267,889,339,62,12,167,1794,0,13,6,4,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,13,6,4,0,0,0,3,29,8,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,9,4,10,5,6,0,0,0,21,47,0,0,0,3,0,0,0,0,4,19,67,279,897,339,62,12,197,1884
216021411,10,24,351,1299,602,65,13,153,2525,3,59,85,15,3,0,0,38,215,0,0,0,0,0,0,0,0,0,3,59,85,15,3,0,0,38,215,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,28,16,7,0,0,0,28,79,0,0,0,3,5,0,0,0,8,20,111,461,1320,614,71,15,221,2826
216021412,0,19,121,482,328,54,7,86,1115,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,4,28,126,486,331,54,7,99,1138
216021413,11,62,486,2364,1247,193,51,359,4775,3,35,155,32,0,4,0,29,258,0,0,0,0,0,0,0,0,0,3,35,155,34,0,4,0,29,262,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,6,0,0,0,0,0,10,10,36,15,8,0,0,0,14,90,0,5,0,5,0,0,0,0,8,26,139,669,2415,1247,199,49,403,5153
216021414,3,17,208,1658,881,117,23,140,3055,5,50,277,90,7,0,0,44,469,0,0,8,16,11,0,0,0,38,5,50,287,105,14,0,0,43,507,0,0,8,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,16,8,28,37,10,8,0,0,9,96,0,0,0,0,0,0,0,0,3,16,102,543,1774,897,117,23,196,3672
216031415,7,19,253,1644,615,66,11,206,2810,0,84,293,25,3,0,0,57,470,0,4,0,0,0,0,0,0,6,0,90,296,25,3,0,0,60,479,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,0,0,7,18,14,95,67,9,3,0,0,168,353,0,4,0,0,0,0,0,0,5,26,216,620,1676,617,66,16,430,3662
216031416,8,29,643,3145,2074,244,45,396,6592,4,142,617,114,19,0,0,143,1037,0,9,27,17,0,0,0,0,60,4,149,647,132,26,0,0,147,1098,0,32,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,0,0,9,37,4,13,40,6,0,0,0,21,84,3,0,0,3,0,0,0,5,12,18,226,1337,3280,2099,247,48,575,7822
216031418,0,19,93,666,458,85,15,110,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,5,0,17,97,670,460,85,15,125,1468
216031419,8,48,394,1832,1034,134,29,266,3758,3,32,90,26,14,0,0,28,194,0,0,0,0,0,0,0,0,0,3,32,90,26,14,0,0,28,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,10,44,11,5,0,0,0,54,134,0,0,0,0,3,0,0,0,10,23,127,504,1866,1052,138,33,354,4095
216031593,4,12,112,959,1529,187,21,111,2940,0,0,0,10,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,103,4,5,0,0,10,125,0,0,0,0,5,0,0,0,5,6,16,211,972,1549,187,21,121,3091
216031594,11,50,628,3205,1101,130,32,448,5592,0,143,409,58,14,3,0,74,701,0,0,7,17,8,0,0,4,41,0,143,414,69,27,3,0,85,740,0,0,6,3,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,8,17,3,4,62,8,0,0,0,27,110,0,6,0,6,0,0,0,3,22,12,203,1112,3290,1127,129,32,568,6479
217011420,16,78,499,1831,848,143,37,258,3715,0,3,16,8,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,3,16,8,0,0,0,8,38,0,10,21,5,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,5,0,0,0,3,47,14,20,16,7,4,0,0,20,74,5,3,0,3,6,0,0,0,17,34,114,553,1851,852,147,38,291,3886
217011421,0,42,473,2278,962,155,25,171,4107,0,61,171,19,3,0,0,11,274,0,0,0,6,0,0,0,0,5,0,61,172,23,3,0,0,11,279,0,41,40,5,0,0,0,13,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,42,5,0,0,0,13,110,11,10,8,10,0,0,0,0,35,0,5,0,4,0,0,0,0,7,11,163,694,2319,963,154,24,203,4536
217011422,8,37,460,2448,986,127,26,213,4313,0,76,231,40,7,0,0,39,398,0,3,30,4,0,0,0,3,43,0,80,261,46,6,0,0,42,446,0,11,28,11,0,0,0,8,56,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,12,0,0,0,8,61,7,16,14,6,5,0,0,10,57,0,0,0,0,0,0,0,0,7,17,148,769,2515,997,130,23,278,4877
217011423,10,58,343,1182,692,152,37,171,2647,0,18,9,10,3,0,0,0,41,0,0,0,0,0,0,0,0,4,0,18,5,14,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,4,0,0,0,7,31,0,0,0,0,0,0,0,0,4,20,86,348,1192,701,152,36,183,2724
217031471,0,9,196,788,324,35,5,80,1449,0,24,53,8,0,0,0,14,91,0,0,4,0,0,0,0,0,10,0,20,58,9,0,0,0,14,102,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,36,254,797,329,38,5,104,1565
217031472,6,41,461,2608,1200,137,28,193,4674,8,123,276,107,5,0,0,68,587,0,0,6,3,6,0,0,0,13,4,123,282,108,10,0,0,65,594,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,13,33,5,6,3,0,0,9,64,0,0,0,8,0,0,0,0,8,22,200,746,2733,1207,139,31,271,5355
217031473,10,40,254,1046,613,112,34,149,2255,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,11,42,255,1047,620,112,34,157,2276
217031474,10,47,305,1074,506,90,29,147,2219,0,28,33,13,0,0,0,13,85,0,0,0,0,0,0,0,0,0,0,28,33,13,0,0,0,13,85,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,8,0,0,0,0,0,3,14,0,0,0,0,3,0,0,0,8,10,86,345,1088,513,94,36,170,2331
217031475,7,54,243,1357,787,112,21,168,2755,0,17,31,10,0,0,3,7,76,0,0,0,3,0,0,0,0,6,0,17,31,10,0,0,3,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,13,0,0,0,3,0,0,0,6,11,12,74,276,1377,794,112,26,187,2859
217031476,21,49,283,794,331,82,22,185,1759,0,21,26,12,4,0,0,14,74,4,0,11,17,5,0,0,9,44,5,21,38,24,12,0,0,16,117,0,9,8,6,0,0,0,5,38,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,5,37,5,15,10,4,4,0,0,5,36,0,0,4,9,0,4,0,0,12,26,91,351,843,347,82,21,207,1972
217041477,6,63,269,1183,773,170,37,186,2690,0,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,3,18,0,0,0,3,0,0,0,0,7,13,67,278,1189,775,170,37,192,2725
217041478,10,51,412,1779,1132,175,44,214,3821,0,24,76,26,4,0,0,9,147,0,0,10,12,3,3,0,0,28,0,24,90,34,6,0,0,13,181,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,8,5,0,8,4,0,0,0,15,36,0,5,0,0,0,0,0,0,9,16,81,512,1829,1144,180,45,246,4051
217041479,6,42,833,4013,2380,349,52,353,8025,6,71,545,73,14,0,0,49,757,0,11,86,32,3,0,0,5,137,7,78,630,100,14,0,0,57,897,0,44,96,10,0,0,0,15,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,91,10,0,0,0,15,167,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,17,159,1563,4127,2394,353,51,428,9094
217041480,8,53,504,2237,1019,198,37,181,4243,6,79,356,76,8,0,0,35,568,0,12,88,97,20,0,0,9,230,6,95,447,172,24,0,0,42,791,9,89,283,37,8,0,0,31,458,0,35,9,5,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,123,295,42,6,0,0,31,515,13,33,53,28,11,4,0,63,202,0,3,5,0,0,0,0,5,19,35,302,1305,2491,1069,204,38,324,5765
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,9,21,106,2807,2046,407,64,145,5606,3,61,86,30,0,0,0,19,200,0,4,47,40,0,0,0,12,95,3,61,132,69,0,0,0,33,297,0,0,90,4,0,0,0,14,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,20,0,0,96,6,0,0,0,15,127,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,5,9,89,337,2881,2053,408,64,194,6040
301011002,0,19,63,591,939,450,169,56,2285,0,0,13,0,0,0,0,0,15,0,0,0,126,0,0,0,17,141,0,0,13,126,0,0,0,16,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,11,0,0,3,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,82,721,942,450,168,76,2468
301011003,0,17,81,1462,2356,589,101,99,4708,0,42,251,101,12,5,0,15,413,0,0,35,106,19,0,0,6,172,0,42,284,210,29,5,0,19,587,0,29,138,18,0,0,0,12,206,12,3,15,0,0,0,0,9,39,0,0,0,6,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,11,12,36,151,30,7,3,4,27,273,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,20,86,529,1704,2397,595,102,144,5573
301011004,10,36,113,2234,2279,477,105,143,5395,4,131,234,118,3,5,0,39,535,20,29,372,345,21,0,0,48,840,21,160,613,458,25,5,0,88,1369,0,38,0,12,0,0,0,4,66,0,0,3,5,0,0,0,0,9,0,0,58,24,0,0,0,3,86,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,13,0,42,73,47,0,0,0,10,174,14,37,16,0,0,0,0,35,109,0,0,0,0,0,0,0,0,6,53,275,821,2742,2307,480,105,272,7059
301011005,3,33,103,459,319,83,10,38,1053,0,0,39,78,3,0,0,7,134,0,0,208,188,0,0,0,19,412,0,0,249,267,5,0,0,23,545,0,3,14,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,3,25,7,23,17,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,7,64,385,733,330,80,10,70,1675
301011006,0,15,88,959,2056,510,55,73,3758,0,0,7,12,6,0,0,0,23,0,8,65,183,5,0,0,16,273,0,8,76,190,8,4,0,16,295,0,28,48,102,10,0,0,3,194,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,48,102,12,0,0,3,200,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,53,214,1255,2077,512,55,94,4261
301021007,3,13,105,1339,1824,577,95,107,4059,7,118,284,161,33,7,0,35,644,0,45,245,340,52,3,0,22,712,9,165,532,502,90,9,0,59,1360,7,179,197,211,13,0,0,33,644,0,0,86,102,0,0,0,16,210,0,43,262,141,18,4,0,21,490,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,13,220,547,455,38,4,0,73,1354,0,0,0,0,3,0,0,10,12,0,0,4,0,0,0,0,0,3,24,403,1185,2294,1951,590,89,240,6790
301021008,0,11,48,532,900,285,38,27,1829,4,27,202,47,4,0,0,15,292,0,0,28,176,18,0,0,0,223,4,26,228,219,22,0,0,18,514,0,0,39,16,0,0,0,5,61,0,0,25,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,62,16,0,0,0,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,38,333,768,923,282,38,51,2439
