SA2_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
107031138,0,0,0,3,12,17,37,68,46,188,0,0,0,0,0,3,0,0,3,18,9,17,34,35,44,40,55,66,36,340,168,342,812,910,948,1302,1420,896,392,7188
107031139,0,0,3,0,3,13,32,23,20,90,0,0,0,0,0,3,0,3,0,11,13,10,28,22,31,28,38,17,3,183,153,261,521,749,785,830,798,331,117,4553
107031140,0,0,0,0,7,15,31,37,32,129,0,0,0,3,0,4,0,0,0,14,15,16,23,25,34,43,66,69,51,336,245,366,709,851,1019,1219,1182,674,255,6521
107031141,6,0,5,7,22,78,158,99,51,433,0,0,0,3,7,10,17,12,14,61,27,35,82,81,63,70,104,96,103,670,639,1086,1972,2638,2721,2378,1864,905,310,14511
107031142,0,0,9,13,19,78,151,128,72,468,0,0,0,5,3,13,12,22,11,72,36,25,61,49,59,62,77,83,70,522,279,686,1279,1138,1320,1501,1308,725,335,8570
107031143,12,12,32,39,63,174,333,294,131,1095,0,4,7,7,16,15,25,51,31,157,85,68,158,152,142,140,144,227,128,1246,614,1195,2366,2240,2458,2742,2347,1654,541,16156
107041144,3,6,10,24,47,86,189,267,159,790,0,0,12,17,24,20,19,42,27,166,39,73,138,91,108,90,143,150,116,946,659,1693,2601,2555,2659,2594,2132,1588,661,17138
107041145,4,0,12,31,35,94,160,176,112,632,0,0,0,11,8,8,12,19,20,79,38,53,87,90,91,79,84,93,42,647,364,956,2144,2005,2003,2120,1638,975,457,12659
107041146,0,7,20,22,18,49,125,181,101,534,0,8,5,15,8,15,16,25,18,113,185,163,98,81,76,71,100,136,178,1101,1008,2110,2608,2818,2855,2295,1926,1347,639,17606
107041147,0,0,3,11,6,18,34,25,15,113,0,0,0,0,5,0,3,0,0,9,6,16,28,36,30,28,44,60,56,289,241,520,979,1270,1306,1190,757,365,137,6772
107041148,0,0,0,5,7,12,27,37,37,117,0,0,5,6,0,0,0,0,0,17,15,13,31,45,29,44,39,47,36,297,266,541,1081,1530,1707,1760,1351,595,212,9040
107041150,3,5,5,14,20,65,128,117,125,485,0,0,0,0,9,3,11,8,11,54,26,24,54,105,88,71,109,159,152,784,500,1006,1949,2813,2898,2501,2027,1256,659,15621
107041548,3,6,23,17,27,61,79,113,73,395,0,5,10,18,7,7,16,13,19,106,25,112,185,123,103,102,62,84,123,931,277,1938,3799,1773,1578,1921,1611,1097,458,14443
107041549,9,3,22,35,22,59,130,183,91,550,4,0,21,24,20,27,34,40,27,193,60,90,213,141,145,134,149,152,99,1184,434,1965,3170,2031,1968,1777,1378,882,357,13961
108011151,0,0,8,4,25,47,72,62,31,237,0,0,0,0,0,4,0,3,0,11,32,14,34,47,75,66,73,53,26,410,152,173,421,465,770,927,810,429,136,4274
108011152,3,7,14,11,38,85,173,151,117,606,0,0,5,0,10,8,10,0,9,50,35,35,77,85,89,115,193,182,98,925,349,487,1096,1315,1568,2191,2807,1889,850,12549
108011153,0,4,3,14,14,41,76,41,17,216,0,0,0,0,0,0,4,0,0,7,30,24,41,74,83,120,177,88,21,653,157,220,496,713,904,1396,1389,597,112,5985
108011154,0,0,11,15,22,39,115,118,82,380,0,0,0,0,5,0,3,3,3,21,12,4,31,12,22,46,102,133,134,507,122,238,422,418,579,955,1401,1043,500,5681
108021155,16,13,30,28,55,139,260,204,107,856,3,5,0,0,10,11,6,7,5,52,104,189,477,374,228,201,156,146,113,1990,532,909,1857,1683,1782,2031,1942,1139,462,12321
108021156,4,0,11,11,30,93,142,95,38,420,0,0,0,0,8,0,4,12,0,25,42,30,66,83,100,143,131,89,23,714,206,388,786,885,1240,1860,1649,669,173,7857
108021157,5,0,4,9,12,27,83,68,47,249,0,0,3,0,0,0,3,3,0,16,19,16,28,40,42,44,46,41,31,320,111,191,500,495,571,865,865,484,209,4294
108021158,5,0,4,5,17,60,93,84,67,340,0,0,0,0,0,3,3,7,5,23,30,27,82,67,66,137,151,91,36,687,169,239,535,590,730,1175,1405,926,378,6143
108021159,0,0,12,10,23,54,94,67,28,296,0,0,0,0,4,6,4,10,0,17,44,44,64,58,72,129,116,62,15,608,212,291,654,764,1015,1499,1342,577,125,6481
108021160,0,0,0,7,8,28,89,77,44,254,0,0,0,0,0,0,0,8,3,11,9,4,33,37,42,60,82,82,57,408,109,175,448,468,592,1023,1310,738,236,5103
108031161,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,11,14,7,0,46,4,8,72,62,53,80,56,30,15,379
108041162,5,0,9,16,31,71,216,220,139,705,0,0,0,0,9,6,11,9,6,43,34,19,50,43,57,135,190,176,77,788,400,570,1073,1425,2092,2976,3747,2435,810,15526
108041164,10,3,20,27,50,93,206,201,167,770,0,0,4,4,10,17,11,5,7,58,60,78,144,142,109,125,173,228,210,1276,645,1257,2437,2128,2256,2453,2965,2246,1068,17454
108041165,5,0,3,6,5,43,74,46,25,206,0,0,0,0,0,0,0,0,0,7,21,18,29,51,51,71,74,27,12,345,126,202,416,530,715,969,874,333,64,4234
108041166,4,3,13,20,17,64,141,132,93,490,0,0,3,0,0,3,9,6,4,19,33,24,76,69,87,71,76,85,48,565,378,573,1306,1320,1580,1628,1592,953,380,9712
108041619,5,5,9,12,23,42,83,55,42,264,0,0,0,4,0,4,3,3,0,18,29,30,79,88,102,124,151,84,27,711,276,666,1207,1451,1684,1873,1772,885,258,10073
108041620,3,0,5,8,17,41,117,128,117,447,0,0,3,5,6,0,0,9,3,31,26,20,38,42,68,73,109,139,156,676,356,645,1290,1835,2162,2231,2315,1868,860,13552
108051167,7,4,4,7,21,42,71,60,45,256,4,0,0,0,3,0,0,3,0,15,23,7,35,32,39,50,74,50,24,331,118,148,376,476,652,935,1000,556,214,4465
108051168,4,0,3,7,16,58,129,102,60,389,0,0,0,0,0,0,0,7,3,12,32,28,46,65,97,117,147,127,60,718,260,398,908,1119,1507,1976,2368,1186,341,10069
108051169,16,6,42,63,63,168,267,266,196,1090,0,0,3,4,6,12,10,11,9,57,94,109,226,219,193,227,281,305,244,1903,662,1094,2273,2098,2340,2779,2796,2007,929,16976
108051170,0,3,9,13,30,105,196,147,56,562,0,0,0,0,0,5,3,7,0,14,46,28,80,78,99,148,164,119,33,812,306,422,903,1061,1616,2491,2657,1233,275,10961
108051171,3,0,8,13,17,38,74,54,50,252,0,0,0,0,0,0,9,5,0,13,19,15,29,29,40,64,45,51,31,316,124,247,557,512,599,825,742,461,168,4248
109011172,3,0,9,27,28,55,80,105,67,381,0,0,11,11,21,13,7,6,5,77,27,38,99,91,51,85,77,81,53,598,441,1128,2498,2443,2098,1870,1531,927,349,13288
109011173,5,4,20,34,20,51,80,84,59,362,0,0,3,15,21,12,18,9,5,89,61,63,132,89,95,95,72,77,28,702,331,660,1365,1163,1330,1330,1044,632,261,8116
109011174,8,8,18,20,10,31,43,61,63,271,0,0,5,4,4,4,0,0,0,22,36,32,98,92,75,76,69,68,46,586,230,579,1314,1230,1294,1483,1288,795,407,8621
109011175,0,0,13,18,25,62,128,105,56,412,0,0,0,0,0,4,0,5,0,15,61,40,52,116,139,167,140,106,42,858,355,475,986,1417,1598,1867,1514,770,231,9224
109011176,0,7,41,58,46,88,172,190,98,701,0,4,21,31,52,39,29,21,4,210,47,83,126,130,115,112,117,117,61,901,420,1067,2116,1834,1713,1802,1804,1062,359,12185
109021177,3,0,0,5,8,23,42,45,27,156,0,0,0,0,0,4,8,3,0,16,18,22,39,41,31,57,53,36,18,310,68,173,320,264,334,508,345,249,88,2346
109021178,3,3,12,10,15,53,99,88,39,324,0,3,0,0,0,4,3,0,0,10,56,39,101,91,98,99,91,51,27,658,190,314,689,724,835,934,832,433,132,5092
109021179,0,3,10,16,24,23,69,52,20,222,0,0,4,0,3,3,3,5,3,19,20,29,94,103,98,104,92,30,17,597,66,182,522,465,545,626,475,194,68,3138
109031180,7,0,7,9,20,33,80,70,60,274,0,0,0,3,0,4,3,8,0,15,11,18,38,28,44,45,62,54,42,327,139,236,476,456,684,846,845,577,251,4502
109031181,0,0,0,15,11,33,102,85,52,307,0,0,3,0,0,3,0,0,0,19,27,31,61,66,63,90,124,103,39,612,162,292,630,716,819,1045,1184,642,221,5715
109031182,0,7,6,12,30,67,103,90,54,368,0,0,0,0,3,10,3,8,6,28,39,34,87,85,91,97,87,72,28,630,210,344,708,678,863,1050,943,584,274,5643
109031183,0,0,6,14,25,46,100,94,56,341,0,0,4,0,7,3,3,3,5,20,24,16,81,63,78,117,72,83,36,565,126,228,644,654,833,1157,947,544,184,5319
109031184,0,0,3,8,12,31,76,116,42,280,0,0,0,0,0,3,3,4,0,14,22,14,40,41,35,50,84,86,54,421,130,227,630,706,800,876,1090,672,215,5338
109031185,4,5,3,16,21,44,155,158,67,473,0,0,4,0,3,3,0,4,0,22,47,37,89,85,101,146,178,162,120,967,201,330,870,886,1080,1448,1647,954,353,7767
110011186,15,29,43,55,47,92,131,143,91,636,3,21,50,36,24,18,22,14,4,192,388,410,334,222,182,187,146,197,122,2188,1137,2100,3269,2665,2541,2727,2163,1513,592,18706
110011187,0,0,5,14,9,34,64,45,21,190,0,0,0,0,0,0,0,3,0,8,31,29,72,68,85,72,78,64,35,536,132,196,444,477,579,683,548,326,103,3500
110011188,4,3,3,7,15,30,54,63,23,199,0,0,4,0,0,0,5,0,0,15,20,13,33,24,58,64,59,33,14,320,138,232,537,599,810,949,803,404,115,4585
110011189,0,0,4,0,5,14,46,44,17,145,0,0,0,0,0,4,6,3,0,13,13,20,42,26,53,52,53,43,15,316,74,127,294,279,392,484,497,323,82,2546
110021190,0,0,13,16,26,71,121,142,70,467,0,0,8,0,9,5,3,8,3,32,51,46,135,115,133,156,145,116,57,956,242,373,862,842,1073,1418,1344,830,294,7280
110021191,10,5,26,18,43,71,163,137,96,576,0,0,5,5,6,11,13,6,4,54,51,48,144,140,133,112,122,121,60,949,366,684,1446,1292,1347,1458,1393,1001,381,9367
110021192,0,8,3,18,18,55,88,80,32,308,0,0,0,0,0,3,8,6,0,18,36,23,61,64,99,100,87,52,14,538,154,220,492,475,751,827,712,390,91,4102
110021193,0,4,8,10,25,51,104,102,50,346,0,0,0,0,0,4,3,8,4,22,30,26,34,58,83,81,92,70,23,496,129,199,418,577,749,914,857,531,188,4563
110021194,3,4,4,18,24,52,106,86,46,347,0,0,0,3,0,0,8,5,4,19,27,34,62,84,103,125,136,78,37,684,161,269,507,586,849,1239,1409,618,210,5844
110031195,3,4,5,6,31,59,89,76,25,304,0,0,3,3,4,5,14,8,0,40,83,120,250,236,200,192,160,101,33,1377,240,516,1147,992,991,1088,866,516,151,6509
110031196,5,5,5,10,24,25,59,34,10,168,0,4,0,0,8,0,5,7,4,18,73,97,157,168,203,227,141,73,13,1156,191,337,675,603,781,789,530,239,50,4194
110031197,0,0,13,16,29,51,103,76,32,313,0,0,0,0,3,8,3,0,4,25,23,33,67,70,71,102,68,45,37,526,179,410,982,803,850,992,729,455,172,5571
110031198,0,0,3,9,16,44,54,34,26,177,0,0,0,0,0,0,0,4,0,11,34,39,73,63,111,123,74,52,16,584,123,226,503,493,595,754,524,242,89,3541
110041199,9,4,11,6,27,61,85,97,54,350,0,0,0,0,8,5,11,8,4,33,33,49,152,95,85,96,97,98,61,777,253,556,1407,1154,1021,1120,913,686,286,7401
110041200,0,4,0,7,16,38,53,45,14,183,0,0,3,5,0,0,3,0,0,12,25,32,51,74,63,82,66,29,23,446,120,249,536,528,591,659,484,257,82,3501
110041201,4,0,11,8,25,77,116,77,43,368,0,0,0,0,4,3,4,3,0,18,55,42,95,95,117,125,140,103,36,804,224,332,722,787,950,1139,1077,593,184,6012
110041202,10,5,39,42,63,120,163,179,102,729,3,4,18,7,3,15,11,11,0,68,97,113,221,195,187,131,124,134,47,1252,640,1328,2890,2444,2477,2567,2209,1382,462,16400
110041203,8,4,22,24,34,63,124,128,118,522,0,0,13,11,8,14,10,10,0,68,57,63,192,146,107,138,158,240,198,1291,437,887,2522,2060,1798,1711,1579,1300,726,13030
110041204,9,3,26,11,25,46,78,48,14,262,0,0,3,4,9,3,6,0,0,32,70,54,124,102,99,56,50,34,10,602,287,427,914,712,629,533,449,239,46,4245
110041205,8,3,23,22,45,104,224,210,88,723,0,0,0,0,9,10,12,15,4,45,79,31,100,134,159,200,178,138,44,1058,520,753,1724,2150,2598,2732,2421,1274,377,14554
111011206,5,11,27,22,33,51,112,119,93,470,4,0,0,5,3,9,6,3,0,31,35,33,72,66,58,70,78,123,103,639,493,964,1910,2049,2264,2276,2166,1369,611,14102
111011207,0,6,9,6,14,37,70,35,24,204,0,0,0,0,7,7,3,0,0,25,11,19,34,37,36,33,57,46,17,281,141,306,514,586,768,928,831,443,139,4654
111011208,12,6,21,34,48,70,134,138,126,582,5,0,8,4,6,7,11,8,7,59,44,42,140,138,96,97,103,122,81,864,577,1439,3444,3518,3081,2811,2284,1529,688,19369
111011209,8,0,19,25,41,102,152,127,91,585,0,0,10,14,12,12,16,7,8,91,35,49,100,101,73,77,114,150,71,767,607,1472,3308,3396,3009,2777,2343,1365,486,18764
111011210,7,7,13,34,41,86,117,73,68,437,0,0,3,0,15,11,4,4,3,43,50,31,104,84,85,73,78,60,31,602,279,544,1242,988,1169,1209,962,693,336,7426
111011211,0,0,0,0,0,6,21,41,32,106,0,0,0,0,0,0,0,4,0,10,3,3,12,10,10,21,33,36,29,154,91,148,241,394,508,496,471,336,220,2906
111011212,9,5,6,7,25,64,110,94,84,401,0,0,0,0,0,0,0,0,3,16,21,24,30,48,47,69,87,92,53,472,280,557,962,1354,1634,1884,1812,1097,408,9978
111011213,6,5,0,3,5,12,40,62,33,161,0,0,0,0,0,3,0,4,5,18,5,14,7,6,30,22,25,34,12,157,327,601,818,1516,1715,1616,1542,940,299,9376
111011214,0,0,13,15,12,44,106,102,54,355,0,0,0,6,6,5,7,4,0,26,21,29,54,57,64,73,79,63,36,474,396,752,1419,1771,2004,1990,1764,1124,374,11597
111021215,6,0,12,23,17,70,66,64,63,324,0,0,6,3,3,4,7,3,0,32,24,19,61,79,57,56,73,139,119,625,269,582,1265,1115,1180,1289,1030,793,377,7909
111021216,4,3,8,16,25,36,56,69,23,238,0,0,0,5,5,4,8,7,3,28,20,23,39,34,48,35,52,33,14,297,240,563,1068,1027,1160,1284,1190,774,186,7500
111021217,3,6,14,21,27,55,102,87,41,355,0,0,6,0,4,6,5,5,9,33,26,21,87,54,61,48,52,109,110,572,431,944,2351,2474,1991,1514,1242,680,318,11948
111021218,11,9,25,25,38,111,169,151,150,698,0,0,7,0,3,14,14,8,9,58,30,53,76,63,58,84,120,184,158,825,478,1006,1985,1850,1997,2206,2176,1757,932,14394
111021219,4,5,10,23,25,73,136,103,73,453,0,4,9,4,7,15,8,7,0,44,29,19,70,64,77,71,97,111,68,604,374,674,1407,1314,1714,1908,2078,1241,524,11229
111021220,0,0,0,3,17,32,69,54,43,222,0,0,0,0,4,0,7,3,0,18,16,10,35,42,34,43,64,62,22,328,255,441,802,1003,1153,1417,1489,747,192,7503
111021221,0,0,10,15,18,50,68,47,16,229,0,0,0,3,0,12,8,4,3,33,14,16,29,21,16,23,23,21,6,173,236,434,1034,886,872,902,767,309,72,5521
111031222,0,0,3,7,22,44,60,82,64,290,0,0,3,3,0,16,4,13,8,50,18,34,60,50,42,38,48,48,35,372,407,1097,2191,2352,2157,1718,1261,971,387,12552
111031223,12,0,11,30,30,84,107,92,53,410,0,0,8,0,0,3,3,0,0,25,30,28,75,52,47,29,50,63,18,379,270,514,1216,924,1006,1040,924,605,155,6649
111031224,5,0,10,17,25,37,64,96,96,348,0,0,5,10,12,3,8,19,12,71,46,90,175,115,146,89,85,62,71,871,283,1159,1915,1602,1671,1570,1306,692,371,10570
111031225,5,9,10,22,21,45,84,83,73,339,0,0,6,12,6,10,22,9,15,69,50,52,143,115,108,169,166,225,131,1164,424,1057,1994,2313,2530,2240,1699,1054,490,13813
111031226,9,3,19,19,21,54,80,53,23,287,0,7,6,8,11,14,17,7,0,73,25,23,68,67,40,46,40,30,13,346,498,1076,2213,2535,2222,1577,1084,440,97,11748
111031227,4,5,27,22,41,62,138,117,117,526,0,4,0,11,18,13,9,11,13,86,33,71,140,107,76,79,105,91,91,792,294,1111,2980,2194,1767,1766,1363,722,455,12654
111031228,0,0,7,7,4,16,26,45,33,144,0,0,0,6,0,5,3,4,6,26,22,28,60,43,65,52,50,44,55,412,334,1087,1881,1754,1999,1856,1349,702,340,11296
111031229,3,7,9,9,9,29,32,26,23,150,0,0,6,5,0,10,3,5,0,24,18,72,126,96,97,106,68,48,10,641,223,1299,2683,1588,1577,1641,1286,634,168,11101
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,9,5,4,3,0,24
111031231,4,22,30,18,25,47,72,68,57,337,0,0,22,23,21,11,6,6,0,95,217,305,210,118,68,62,81,116,142,1322,893,2233,2472,1265,888,895,777,611,373,10405
111031232,3,0,0,12,15,27,85,91,40,273,0,0,4,0,10,8,9,0,0,36,15,11,34,31,38,66,136,77,54,466,196,337,850,1020,925,1140,1483,842,249,7039
111031233,5,8,23,32,53,106,171,183,192,764,0,3,5,17,17,15,19,20,22,120,51,51,128,121,89,108,124,165,160,1001,510,1440,3088,2555,2320,2302,2171,1524,843,16753
111031234,3,3,10,21,31,43,67,94,68,338,0,0,9,4,9,14,11,13,4,56,39,60,129,91,84,91,160,234,318,1204,334,1235,2368,1600,1445,1311,1034,827,653,10809
111031235,0,0,11,8,8,27,42,37,25,156,0,0,6,3,3,5,3,4,0,28,11,29,56,50,42,38,31,26,9,295,157,851,1928,1293,1143,1096,679,286,101,7538
112011236,3,4,21,28,38,85,173,206,182,737,3,0,12,6,6,6,13,3,8,68,55,49,124,130,135,141,228,238,233,1337,392,733,1678,1904,2105,2509,3156,2121,1170,15763
112011237,0,5,31,19,25,53,107,132,109,489,0,0,4,3,8,14,9,0,6,49,39,39,99,107,115,95,107,103,67,779,430,837,1690,2022,2442,2629,2394,1383,521,14348
112011238,0,0,0,5,4,9,27,18,14,78,0,0,0,0,0,4,4,0,0,4,29,32,96,116,111,119,88,50,41,671,129,263,815,992,1044,1055,833,275,115,5518
112011239,0,0,0,8,9,27,42,41,11,137,0,0,0,0,5,7,4,0,0,20,32,44,112,102,98,102,92,36,18,622,193,393,1051,1279,1372,1356,1182,492,144,7453
112011240,0,0,6,8,5,17,29,22,14,126,0,0,3,5,0,0,0,0,0,13,33,77,234,167,126,117,91,42,28,898,174,574,2180,1734,1438,1438,1245,491,174,9450
112011241,0,0,3,8,15,33,78,74,41,254,0,0,0,4,0,3,0,0,0,8,29,35,46,77,80,72,86,62,28,520,122,229,466,598,721,926,1046,500,180,4789
112011242,0,0,0,3,0,13,23,31,23,110,0,0,0,0,0,0,0,0,0,4,25,19,79,62,38,51,47,28,9,349,180,352,938,1305,1318,1311,1112,458,125,7104
112011243,8,0,3,10,12,21,32,33,30,138,0,0,0,4,0,4,4,0,4,19,54,47,128,170,183,166,146,56,16,965,208,308,908,1123,1359,1388,1231,426,148,7098
112021244,3,3,22,23,43,79,181,205,114,669,0,0,4,3,3,0,7,9,3,39,68,72,138,151,107,113,132,143,96,1013,409,750,1323,1194,1390,1444,1594,1068,454,9621
112021245,6,0,4,18,26,70,84,66,43,318,0,0,0,4,0,3,3,9,6,20,61,39,75,94,102,153,116,70,26,728,228,298,648,720,933,1351,1064,470,140,5839
112021246,0,3,16,20,28,51,107,148,103,484,4,3,3,3,3,4,12,5,5,43,58,45,101,83,72,59,74,82,73,645,378,727,1655,1573,1588,1667,1562,1008,469,10635
112021247,0,0,9,13,15,42,80,86,61,303,0,0,0,0,0,3,3,0,5,19,29,22,69,78,77,130,121,46,26,596,186,249,588,762,933,1383,1300,537,207,6155
112021248,9,7,28,34,44,63,113,112,85,491,0,4,7,3,4,5,0,0,4,38,88,115,192,187,132,201,173,164,137,1392,508,998,1940,1849,2025,2233,1738,923,464,12677
112021249,4,0,5,16,40,67,92,80,54,352,3,0,0,0,11,9,7,0,5,40,64,40,130,166,218,222,213,76,27,1171,389,612,1267,1828,2424,2818,2282,753,212,12584
112031250,6,0,8,10,21,46,111,115,71,380,0,0,0,0,0,9,6,8,4,31,21,29,91,108,90,103,124,122,61,759,324,572,1136,1883,2080,2265,2183,1121,405,11967
112031251,3,0,5,13,23,55,79,100,64,350,0,0,0,0,5,3,0,7,8,24,41,29,61,81,75,81,109,116,157,742,258,394,833,1120,1189,1346,1178,754,431,7499
112031252,0,5,12,16,23,42,74,51,36,255,0,0,0,3,0,4,5,4,0,16,66,61,90,155,203,211,169,77,22,1045,287,438,828,1136,1446,1948,1526,535,152,8296
112031253,0,0,10,12,15,40,79,97,56,312,0,3,3,0,8,0,3,3,3,33,55,45,95,137,128,118,93,76,74,810,285,486,1295,1919,1840,1994,1748,922,346,10828
112031254,3,3,13,29,34,89,158,235,163,727,0,3,4,0,6,11,7,8,3,46,70,85,239,229,204,236,242,246,183,1733,435,886,2352,2322,2325,2941,3187,2144,964,17551
112031550,4,5,20,18,34,61,166,183,123,611,0,0,0,6,3,7,9,4,9,38,40,33,86,72,85,70,72,159,211,835,392,753,1504,1640,1925,2034,2182,1743,845,13031
112031551,0,0,0,8,0,5,11,13,14,49,0,0,0,5,0,0,0,0,4,3,5,10,18,10,16,12,10,6,0,102,88,177,263,401,490,459,377,156,58,2472
112031552,0,3,7,9,24,34,112,172,109,471,0,0,0,0,7,8,5,9,5,29,25,23,66,63,57,82,104,134,101,656,187,384,804,791,844,1128,1439,1281,588,7432
113011256,8,8,53,66,113,156,253,274,176,1108,0,5,40,28,42,41,43,40,45,283,55,90,262,190,187,182,148,158,154,1421,528,1214,3352,2729,2536,2354,1659,1111,601,16085
113011257,9,9,22,30,46,95,163,114,43,529,0,5,4,0,4,13,13,16,9,62,93,83,201,172,243,223,190,104,32,1343,440,708,1604,1441,1810,1838,1305,596,195,9947
113011258,3,0,13,12,25,87,94,105,72,414,0,0,9,14,6,8,6,8,5,66,38,49,115,90,87,99,84,78,54,698,324,548,1273,1143,1201,1295,942,635,272,7627
113011259,0,3,4,15,17,50,92,73,67,327,0,0,0,0,0,9,3,0,0,16,35,33,64,83,68,68,88,55,26,516,150,262,573,635,698,854,710,439,205,4520
113021260,0,0,0,0,7,28,40,43,34,157,0,0,0,0,0,0,3,8,0,12,10,36,71,77,58,43,31,35,18,370,75,146,356,402,438,553,474,279,90,2816
113021261,0,0,11,14,25,43,86,63,29,272,0,5,0,0,4,0,7,4,0,24,21,23,61,66,64,71,56,87,50,514,162,369,763,787,796,883,732,508,195,5199
113021262,0,0,3,4,23,29,49,45,31,198,0,0,0,0,0,0,9,0,0,8,23,13,30,53,56,72,63,49,7,374,121,167,387,553,654,792,658,326,111,3771
113031263,4,0,12,7,22,46,143,102,60,388,0,0,0,0,9,0,4,9,0,27,25,23,48,61,60,80,81,92,31,507,171,307,625,706,877,1146,1231,798,286,6144
113031264,0,0,0,5,8,15,39,52,22,150,0,4,4,0,0,3,4,0,0,17,24,21,56,53,64,69,74,46,18,421,113,198,400,419,459,552,473,263,93,2960
113031265,0,3,12,16,16,38,64,57,34,235,0,0,11,0,0,0,0,0,0,20,32,122,311,285,195,121,87,55,10,1214,156,387,926,854,844,844,692,373,128,5200
113031266,4,0,4,12,14,26,79,79,59,278,0,0,0,0,3,0,0,5,0,14,25,21,32,33,46,65,65,55,28,369,198,314,564,618,778,965,955,566,244,5195
113031267,6,6,16,19,39,54,96,107,59,406,0,7,11,25,18,19,5,3,4,92,37,33,87,92,80,67,74,63,44,576,495,926,1994,2055,1984,1936,1734,1037,349,12501
113031268,3,0,6,5,9,4,22,33,17,92,0,0,0,0,0,0,0,0,0,7,8,28,38,18,20,23,26,67,62,291,373,894,926,661,512,430,280,267,171,4512
113031269,13,28,64,97,71,122,162,166,98,813,0,3,58,56,33,27,25,12,11,221,68,72,144,127,122,101,114,104,102,951,655,1469,3133,2741,2611,2487,1891,1068,503,16569
113031270,12,11,33,32,37,65,97,105,117,516,0,0,19,14,17,16,10,8,4,87,65,77,185,135,132,129,123,74,50,974,570,1242,2215,1450,1324,1454,1229,781,456,10729
113031271,11,3,5,20,38,87,136,112,76,490,0,0,4,5,4,9,3,5,0,38,165,178,155,131,151,160,161,90,55,1252,798,1306,2255,2093,2054,2137,1714,863,311,13522
114011272,3,0,6,0,0,23,87,55,49,219,0,0,3,0,0,4,0,7,0,15,20,26,32,38,58,90,126,118,96,601,176,315,693,894,1030,1688,1855,1094,431,8180
114011273,0,3,0,4,9,14,41,43,25,149,0,0,0,0,4,4,0,4,4,14,0,5,9,10,8,19,18,18,14,111,68,137,281,290,474,685,655,364,107,3067
114011274,4,0,0,4,6,34,76,54,41,218,0,0,0,8,0,0,3,0,0,20,8,6,16,20,27,28,35,66,18,224,106,192,460,466,589,884,842,608,190,4340
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,4,4,8,17,14,0,0,52
114011276,0,0,0,3,4,12,43,32,24,117,0,0,0,4,0,0,0,3,6,8,9,10,28,25,22,29,43,32,16,212,73,183,448,560,582,815,858,398,139,4047
114011277,11,3,19,26,32,83,162,134,97,564,0,0,0,0,4,8,9,11,13,50,54,33,124,94,121,80,93,105,36,734,398,797,1834,1782,1856,2115,2086,1223,454,12549
114011278,11,14,35,55,90,159,250,162,116,896,3,0,3,9,11,10,15,14,4,79,133,210,559,481,348,241,194,156,77,2398,708,1501,3386,2798,2617,2523,2170,1355,614,17674
114011279,7,7,14,23,32,101,238,178,87,686,0,0,0,3,4,7,15,7,3,43,57,42,82,93,94,101,155,170,89,885,396,654,1421,1492,1707,2034,2502,1608,509,12310
114011280,0,0,0,0,6,38,89,68,56,262,0,0,0,0,0,3,3,0,0,18,10,7,24,24,29,48,79,91,72,390,88,132,328,321,448,857,1037,627,247,4092
114011281,0,0,3,6,3,25,43,37,4,117,0,0,0,0,0,0,0,3,3,3,27,13,23,32,33,43,46,19,6,234,106,168,337,402,507,641,529,223,45,2964
114011282,0,4,10,12,19,63,198,157,109,573,0,0,5,3,0,6,11,6,4,39,48,35,89,91,121,166,154,117,63,902,332,585,1479,1729,1881,2586,3024,1728,630,13969
114011283,0,0,3,4,4,25,64,45,29,170,0,0,0,0,0,0,0,0,0,12,15,13,22,37,51,60,62,54,9,334,112,187,411,539,691,1204,1208,495,127,4977
