SA2_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
110021194,19,3,9,3,15,3,0,25,148,0,0,0,0,0,0,0,0,0,0,4,454,44,37,9,9,3,19,0,0,44,623
110031195,52,12,25,21,22,15,6,0,291,0,0,0,0,0,0,0,0,0,0,5,232,98,93,19,25,25,29,17,5,20,564
110031196,12,0,3,8,25,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,112,21,27,0,4,14,32,3,0,11,226
110031197,36,10,13,12,21,13,0,3,172,0,0,0,0,0,0,0,0,0,3,9,166,48,46,12,26,13,30,18,0,18,372
110031198,4,0,0,0,11,9,4,0,55,0,0,0,0,0,0,0,0,0,0,0,122,18,12,3,0,0,8,7,4,8,189
110041199,55,11,16,21,35,14,6,5,277,0,0,0,0,0,0,0,0,0,0,0,246,87,83,17,19,30,47,17,6,23,585
110041200,9,0,9,10,7,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,92,27,20,11,9,12,9,4,0,6,192
110041201,15,14,3,14,3,4,0,0,103,0,0,0,0,0,0,0,0,0,0,0,231,23,43,14,6,20,7,4,0,11,356
110041202,222,92,108,141,127,49,22,16,1032,4,0,0,0,0,0,0,0,0,4,4,634,177,285,106,138,148,145,65,29,35,1770
110041203,310,111,161,152,202,53,14,29,1293,0,0,0,0,0,0,0,0,0,9,6,576,228,383,130,188,157,228,59,19,58,2022
110041204,85,20,31,40,42,17,14,18,358,0,0,0,0,0,0,0,0,0,0,8,149,62,113,27,36,51,46,25,22,25,546
110041205,43,8,13,9,28,8,4,6,240,3,0,4,0,0,0,0,0,0,0,5,702,84,93,14,21,20,36,9,5,57,1035
111011206,65,33,31,28,20,4,4,15,502,5,0,0,0,0,0,0,0,0,0,4,1069,201,142,37,37,35,38,11,10,50,1640
111011207,21,0,9,7,5,0,0,3,112,0,0,0,0,0,0,0,0,0,0,0,303,32,37,9,6,10,10,8,0,18,424
111011208,214,75,78,60,47,13,13,19,1192,0,0,0,0,0,0,0,0,0,14,17,1554,375,338,115,106,84,70,25,22,69,2761
111011209,176,43,41,37,69,17,9,36,1032,0,0,0,0,0,0,0,0,0,17,17,1518,374,298,62,49,54,88,25,12,92,2584
111011210,60,19,10,7,11,6,0,17,313,0,0,0,0,0,0,0,0,0,0,0,531,93,101,25,9,6,15,6,0,35,826
111011211,10,0,6,4,3,0,6,0,110,6,0,0,0,0,0,0,0,0,0,6,278,40,28,4,6,4,4,4,5,4,381
111011212,46,9,12,9,13,6,3,0,322,0,0,0,0,0,0,0,0,0,0,0,1015,135,135,15,20,13,24,4,6,27,1404
111011213,49,18,26,12,16,7,3,3,388,0,0,0,0,0,0,0,0,0,0,0,952,231,150,42,39,35,34,10,3,23,1512
111011214,83,19,23,28,27,10,0,8,597,3,0,0,0,0,0,0,0,0,0,5,1125,228,171,35,30,47,32,19,4,25,1731
111021215,44,14,15,4,20,3,0,10,290,3,0,0,0,0,0,0,0,0,3,9,615,116,73,28,23,13,22,12,0,34,936
111021216,47,13,4,15,11,5,5,0,281,0,0,0,0,0,0,0,0,0,0,0,847,104,96,24,6,19,15,8,9,27,1152
111021217,331,47,53,51,33,16,3,21,1160,3,0,0,0,0,0,0,0,0,0,9,770,462,410,60,55,59,49,21,0,35,1925
111021218,91,17,21,15,43,11,0,37,649,6,0,0,0,0,0,0,0,0,13,12,1714,226,175,29,43,25,60,15,8,135,2427
111021219,64,16,31,20,12,3,0,10,391,3,0,0,0,0,0,0,0,0,15,14,1097,144,114,27,37,31,35,11,0,59,1556
111021220,35,5,0,4,4,3,0,3,223,0,0,0,0,0,0,0,0,0,0,0,780,95,72,10,13,18,11,8,0,19,1019
111021221,12,4,4,4,5,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,292,46,44,8,5,9,14,0,0,7,418
111031222,142,48,39,30,45,19,0,20,915,0,0,0,0,0,0,0,0,0,0,4,1173,294,268,57,68,51,68,41,3,29,2044
111031223,51,20,21,40,38,4,0,4,287,0,0,0,0,0,0,0,0,0,6,5,424,60,70,22,31,43,44,4,0,20,712
111031224,125,32,47,60,60,31,10,27,920,0,0,0,0,0,0,0,0,0,0,5,1113,212,211,42,69,79,82,39,29,46,1929
111031225,156,50,87,71,55,19,19,15,1046,0,0,0,0,0,0,0,0,0,97,97,1156,304,284,76,103,89,77,28,33,125,2273
111031226,585,147,113,103,98,42,19,24,2057,3,0,0,0,0,0,0,0,0,3,5,1011,590,702,169,127,124,125,43,18,45,2958
111031227,166,47,71,82,63,16,0,45,1092,4,0,0,0,0,0,0,0,0,6,8,1209,263,256,62,90,101,82,22,6,92,2187
111031228,93,19,20,25,26,17,12,8,557,0,0,0,0,0,0,0,0,0,0,0,1004,230,213,47,43,56,63,39,18,32,1746
111031229,133,60,69,76,118,71,10,14,890,0,0,0,0,0,0,0,0,0,0,0,1000,248,299,94,96,104,179,113,29,22,2183
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
111031231,484,167,244,315,358,123,27,38,2196,0,0,0,0,0,0,0,0,0,0,0,560,309,569,183,273,351,400,153,30,59,2897
111031232,44,11,12,19,19,0,4,3,238,0,0,0,0,0,0,0,0,0,0,0,618,93,92,16,20,24,32,15,8,29,956
111031233,283,149,122,108,135,41,8,62,1860,0,0,0,0,0,0,0,0,0,7,5,1503,414,408,178,135,130,152,52,11,110,3098
111031234,185,66,112,108,84,37,5,25,1062,0,0,0,0,0,0,0,0,0,76,83,848,172,258,89,132,126,110,44,13,132,1918
111031235,80,34,34,35,51,23,6,6,435,0,0,0,0,0,0,0,0,0,0,0,607,150,152,52,46,56,75,28,5,27,1185
112011236,113,26,38,37,50,10,3,29,600,5,0,0,0,0,0,0,0,0,9,13,1445,261,250,64,50,57,68,22,14,113,2337
112011237,87,17,24,32,21,12,9,8,507,3,0,4,0,0,0,0,0,0,7,15,1387,278,223,46,46,53,52,31,14,66,2198
112011238,74,13,17,15,11,17,0,19,302,0,0,0,0,0,0,0,0,0,3,3,795,146,183,30,31,52,27,46,4,58,1371
112011239,91,25,23,35,39,12,3,17,513,0,0,0,0,0,0,0,0,0,0,0,1032,214,192,46,44,54,59,29,3,49,1724
112011240,228,80,87,149,227,96,3,32,1226,0,0,0,0,0,0,6,0,0,3,5,1176,356,456,145,148,239,313,179,18,83,3113
112011241,5,4,6,11,4,5,5,3,85,0,0,0,0,0,0,0,0,0,0,0,293,42,23,11,3,21,8,3,5,22,431
112011242,79,9,13,18,19,11,0,6,318,0,0,0,0,0,0,0,0,0,0,0,756,214,210,36,38,27,47,24,0,25,1375
112011243,78,23,12,20,23,12,0,12,478,0,0,0,0,0,0,0,0,0,4,0,1164,226,173,42,26,27,39,25,0,68,1791
112021244,37,7,9,16,28,9,0,3,195,0,0,0,0,0,0,0,0,0,4,8,461,47,69,7,13,23,31,8,5,40,693
112021245,15,7,3,4,14,4,8,10,119,0,0,0,0,0,0,0,0,0,0,4,364,45,29,6,10,5,18,5,8,36,534
112021246,106,25,30,45,22,16,0,9,524,0,0,0,0,0,0,0,0,0,0,0,763,189,146,42,38,64,34,21,6,23,1332
112021247,30,8,5,0,4,8,7,4,157,6,0,0,0,0,0,0,0,0,5,10,566,68,52,11,7,0,6,8,8,27,756
112021248,95,29,30,38,75,11,13,8,539,0,0,0,0,0,0,0,0,0,4,5,922,163,166,42,38,48,88,22,11,43,1554
112021249,78,8,13,9,11,10,0,17,385,3,0,0,0,0,0,0,0,0,5,8,1287,176,156,23,15,15,28,13,15,74,1802
112031250,52,12,15,31,32,11,3,12,390,3,0,0,0,0,0,0,0,0,12,15,1478,285,189,32,28,73,64,37,9,89,2286
112031251,50,12,8,7,8,14,0,11,300,0,0,0,0,0,0,0,0,0,25,26,793,145,109,23,7,11,11,12,3,61,1188
112031252,33,12,8,0,8,4,0,12,236,3,0,0,0,0,0,0,0,0,0,3,918,137,73,22,21,10,14,5,6,71,1280
112031253,81,21,11,5,10,10,0,9,348,4,0,0,0,0,0,0,0,0,6,9,1228,257,240,40,30,19,42,24,0,59,1939
112031254,227,99,88,67,73,35,8,12,1053,3,0,0,0,0,0,0,0,0,72,79,2324,406,396,131,118,98,107,58,24,189,3842
112031550,96,19,17,25,14,11,4,13,526,0,0,0,0,0,0,0,0,0,5,5,1668,298,186,30,42,35,32,25,3,98,2419
112031551,15,4,0,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,288,71,51,7,0,6,7,0,0,8,451
112031552,114,41,20,28,35,0,0,9,466,0,0,0,0,0,0,0,0,0,4,7,1113,177,179,56,28,37,57,11,4,59,1709
113011256,676,267,335,425,544,167,44,143,4363,3,0,0,0,0,3,8,0,0,11,25,1742,744,812,305,365,456,612,192,51,199,5478
113011257,108,36,57,80,116,42,21,25,788,0,0,0,0,0,0,0,4,0,4,3,503,160,160,44,70,88,135,51,32,46,1289
113011258,146,34,49,91,112,41,0,18,787,0,0,0,0,0,0,0,0,0,3,3,441,135,184,53,58,108,119,44,0,45,1179
113011259,24,5,4,19,13,8,0,13,134,0,0,0,0,0,0,0,0,0,5,5,162,26,36,10,5,22,30,8,7,21,324
113021260,6,5,4,4,3,0,0,0,65,0,0,0,0,0,0,0,0,0,60,60,198,18,27,3,5,9,6,0,0,69,343
113021261,59,7,13,22,22,18,0,9,282,0,0,0,0,0,0,0,0,0,0,0,296,119,86,7,26,21,29,21,3,25,640
113021262,16,11,9,4,10,7,0,5,140,0,0,0,0,0,0,0,0,0,0,0,261,50,32,15,15,8,13,9,3,13,416
113031263,20,4,6,14,5,4,26,8,148,0,0,0,0,0,0,0,0,3,0,0,349,53,36,8,14,14,6,5,26,25,530
113031264,16,10,8,4,69,8,10,0,144,0,0,0,0,0,0,0,0,0,0,0,102,13,29,9,7,6,71,11,10,10,269
113031265,17,26,49,53,26,14,15,4,253,0,0,0,0,0,0,0,0,0,92,92,168,39,37,26,53,54,34,14,17,105,550
113031266,25,13,0,5,3,7,4,3,122,0,0,0,0,0,0,0,0,0,0,0,217,36,40,17,7,15,5,4,4,19,360
113031267,213,74,76,116,113,17,4,17,941,4,0,0,0,0,0,0,0,0,3,6,715,212,268,84,88,117,114,28,4,33,1680
113031268,185,30,41,22,37,14,27,8,556,0,0,0,0,0,0,0,0,0,0,0,193,160,208,34,50,29,48,25,27,14,791
113031269,427,182,168,175,339,114,21,24,1959,0,0,0,0,0,0,0,0,0,0,0,773,375,525,195,189,204,357,123,21,47,2821
113031270,210,79,86,111,154,59,35,7,1037,0,4,0,0,0,0,0,0,0,4,8,514,229,264,78,105,120,164,66,42,30,1618
113031271,203,28,46,30,26,13,8,12,590,0,0,0,0,0,0,0,0,0,0,5,533,216,259,30,58,47,35,23,12,45,1260
114011272,21,4,6,13,10,5,3,13,207,3,0,0,0,0,0,0,0,0,8,7,1267,82,76,6,12,20,15,19,3,82,1588
114011273,8,7,0,0,4,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,498,34,15,10,0,6,0,4,0,6,574
114011274,10,7,9,0,0,3,0,6,133,4,0,0,0,0,0,0,0,0,0,4,466,40,36,7,16,5,5,4,0,34,614
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
114011276,26,13,11,10,8,7,0,8,261,0,0,0,0,0,0,0,0,0,0,3,668,81,78,18,20,22,16,7,3,16,927
114011277,115,26,35,50,49,28,0,7,635,0,0,0,0,0,0,0,0,0,3,5,1487,233,204,48,42,54,68,35,0,74,2252
114011278,277,83,64,80,136,37,11,23,1218,8,0,0,0,0,0,0,0,0,117,120,1559,256,354,98,77,93,163,39,14,184,2841
114011279,36,20,15,7,14,4,0,24,494,4,0,0,0,0,0,0,0,0,4,9,1696,91,81,33,16,18,24,15,5,93,2066
114011280,11,4,4,3,8,0,0,3,106,0,0,0,0,0,0,0,0,0,0,0,479,16,20,3,3,6,10,0,0,29,566
114011281,11,0,4,0,3,0,0,3,90,0,0,0,0,0,0,0,0,0,0,0,363,33,19,3,0,0,8,0,0,14,440
114011282,63,19,10,22,19,16,0,26,461,9,0,0,0,0,0,0,0,0,4,10,1673,178,133,25,28,31,32,26,3,89,2222
114011283,4,3,4,4,0,0,0,10,102,0,0,0,0,0,0,0,0,0,0,0,592,47,23,5,15,4,0,0,0,43,737
114021284,90,38,31,52,39,13,0,16,712,0,0,0,0,0,0,0,0,0,0,0,2112,256,184,51,51,70,59,35,10,123,2936
114021285,21,3,0,0,0,0,0,12,154,0,0,0,0,0,0,0,0,0,0,0,593,43,48,8,4,4,5,4,0,25,734
114021286,166,57,46,63,70,26,0,19,884,0,0,0,0,0,0,0,0,0,0,0,1274,297,260,62,52,67,80,33,4,82,2217
114021287,136,26,35,40,43,28,5,6,622,0,0,0,0,0,0,0,0,0,0,7,1090,234,177,30,51,53,55,40,6,52,1786
114021288,11,0,0,0,8,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,455,46,23,11,3,7,4,3,0,22,573
114021289,30,3,7,4,14,10,0,10,242,5,0,0,0,0,0,0,0,0,3,9,1025,93,76,7,18,3,34,13,0,65,1332
115011290,1416,279,283,293,342,130,65,123,7856,4,0,0,0,0,0,0,0,0,10,14,5013,1914,1651,328,337,349,383,148,74,174,10380
115011291,858,189,208,165,244,124,36,85,7042,0,0,0,0,0,0,0,0,0,9,18,5528,1490,1066,245,240,208,307,189,50,133,9452
115011294,45,15,14,16,16,8,0,11,652,4,0,0,0,0,0,0,0,0,0,4,1221,166,114,15,18,14,30,12,0,26,1618
115011296,356,56,54,47,72,57,13,37,4009,0,0,0,0,0,0,0,0,0,6,7,3849,766,470,73,67,60,78,71,14,55,5505
115011553,436,95,102,108,117,37,15,22,2571,0,0,0,0,0,0,0,0,0,0,3,1706,638,543,124,123,121,132,46,21,24,3467
115011554,177,59,42,26,42,17,9,26,1665,0,0,0,0,0,0,0,0,0,109,112,1469,397,240,76,42,40,45,19,14,193,2531
115011555,445,135,99,110,117,50,37,40,3601,0,0,0,0,0,0,0,0,0,5,7,2964,823,551,171,113,131,159,69,42,62,5074
115011556,564,160,172,181,193,82,32,50,3613,0,0,0,0,0,0,0,0,0,3,10,2270,806,669,171,197,207,228,90,41,62,4739
115011557,162,52,37,33,52,19,7,17,1789,0,0,0,0,0,0,0,0,0,0,4,1485,414,213,61,43,38,66,31,11,29,2386
115011558,980,223,223,198,213,78,45,56,7305,14,0,5,0,0,0,0,0,0,32,52,5520,1786,1241,282,289,266,272,117,53,123,9948
115011621,686,163,136,116,106,69,10,42,4811,0,0,0,0,0,0,0,0,0,0,5,3805,1287,887,208,191,177,133,88,15,68,6870
115011622,658,160,186,154,146,65,35,55,4313,0,0,0,0,0,0,0,0,0,59,60,2626,1061,779,191,230,219,210,115,44,137,5611
115021297,283,59,49,32,64,26,5,71,2800,4,0,0,0,0,0,0,0,0,5,3,3792,677,428,85,79,59,75,33,19,131,5384
115021298,42,14,6,0,7,0,0,3,308,0,0,0,0,0,0,0,0,0,0,0,752,100,79,22,7,11,22,3,7,16,1012
115031299,13,6,0,8,0,0,0,9,78,0,0,0,0,0,0,0,0,0,0,0,321,35,19,6,4,5,8,0,0,29,419
115031300,25,12,10,16,18,4,0,8,627,4,0,0,0,0,0,0,0,0,0,3,2091,237,123,38,17,20,40,9,3,42,2617
115041301,33,9,9,12,9,0,0,11,570,0,0,0,0,0,0,0,0,0,0,0,1155,109,84,11,14,21,9,0,4,27,1437
115041623,823,142,154,101,83,33,3,18,3249,0,0,0,0,0,0,0,0,0,0,0,1373,1162,996,170,182,129,95,42,3,32,4195
115041624,1197,307,266,186,233,155,30,44,5640,3,0,0,0,0,0,0,0,0,58,64,2728,1725,1487,383,358,240,259,176,47,133,7528
115041625,729,170,178,178,142,55,22,56,4790,4,0,0,0,0,0,0,0,0,9,10,3554,1288,996,236,257,224,197,66,32,99,6962
116011303,1296,416,482,650,801,195,56,143,7457,8,4,0,0,0,0,3,0,0,13,22,2769,1591,1426,457,510,679,844,209,62,201,8742
116011304,1346,366,411,533,591,161,22,119,7916,9,0,0,0,0,0,0,4,0,11,26,3885,1799,1509,400,446,586,629,175,26,177,9632
116011306,1234,278,264,323,402,130,35,148,9674,8,0,0,0,0,0,0,0,0,5,18,6226,2230,1387,320,289,366,438,150,39,213,11656
116011307,935,229,225,238,274,76,16,76,5844,5,3,4,0,0,0,0,0,0,9,21,4356,1369,1161,274,263,270,312,91,20,132,8246
116011560,672,225,252,266,236,61,15,56,4916,0,0,0,0,0,0,0,0,0,0,0,2716,1170,744,238,276,290,254,67,25,95,5878
116011561,1045,303,372,417,410,117,22,149,6684,7,0,0,0,0,0,0,0,0,5,17,3395,1473,1196,341,394,448,441,133,29,200,8049
116011626,818,226,218,264,280,93,19,65,5463,4,0,0,0,0,0,0,0,0,3,7,3446,1170,950,245,247,298,297,98,20,99,6864
116011627,1033,252,250,301,345,116,17,80,5144,4,0,0,0,0,0,0,0,0,11,17,2154,1250,1108,273,276,338,370,134,17,106,6024
116021309,808,175,139,209,204,82,24,65,6512,0,0,0,0,0,0,0,0,0,8,12,4314,1665,922,197,179,243,236,103,24,86,7964
116021562,236,72,40,32,49,16,4,16,1327,0,0,0,0,0,0,0,0,0,0,0,789,332,275,76,41,38,53,14,5,19,1647
116021563,1682,467,450,459,509,185,43,113,8587,8,9,6,0,0,0,0,0,0,12,23,4395,1984,1928,516,483,522,554,204,48,154,10772
116021628,1081,254,249,217,235,103,22,68,7401,5,0,0,0,0,0,0,0,0,10,16,4511,2307,1346,308,310,276,281,125,25,104,9573
116021629,1967,357,255,215,216,98,25,73,6968,0,5,0,0,0,0,0,0,0,12,28,2086,2505,2179,414,303,247,241,118,29,105,8215
116021630,864,173,150,126,139,65,12,40,3355,7,0,0,0,0,0,3,0,0,0,10,1438,1155,1025,214,179,160,177,81,17,55,4496
116021631,1011,230,194,155,123,46,20,22,4191,0,0,0,0,0,0,0,0,0,9,12,1717,1262,1138,266,217,183,138,48,22,38,5020
116021632,2857,759,823,744,604,281,73,117,11460,3,0,0,0,0,0,0,0,0,10,13,3091,3318,3253,865,945,859,685,313,89,159,13583
116021633,647,138,185,99,147,52,12,40,4409,0,0,0,0,0,0,0,0,0,279,280,2816,1286,794,168,214,121,174,61,13,339,5979
116031313,622,185,111,117,124,60,18,83,4120,5,0,3,0,0,0,0,0,0,4,11,3190,813,744,203,136,132,143,66,24,136,5597
116031314,368,93,92,57,114,39,3,99,2899,0,0,4,0,0,0,0,0,0,8,18,1842,759,421,99,98,70,121,41,3,127,3585
116031315,944,218,202,167,220,65,8,122,7891,3,0,5,0,0,0,0,0,0,6,17,5704,1655,1129,251,234,199,236,80,14,195,9696
116031316,834,160,111,128,129,38,8,67,4414,9,0,0,0,0,0,0,0,0,8,13,2879,1478,1037,202,145,160,159,39,12,146,6250
116031317,1595,363,418,416,484,172,37,141,9014,7,8,0,0,0,0,0,0,0,8,29,4709,1852,1766,414,457,450,523,176,42,215,10612
116031318,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,8
116031319,1307,300,235,250,290,104,13,203,8465,9,0,0,0,0,0,0,0,0,0,10,5554,1846,1489,322,257,286,320,107,13,271,10469
117011320,42,5,5,13,14,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,71,47,65,12,9,16,15,8,0,0,246
117011321,340,71,71,56,62,35,6,37,2230,0,0,0,0,0,0,0,0,0,45,47,2325,658,633,120,109,87,107,46,5,111,4192
117011323,683,252,279,245,295,89,29,75,4672,3,0,0,0,0,0,0,0,0,33,37,3062,910,1032,317,352,341,400,133,43,146,6738
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
117011325,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,3,0,0,20
117011634,328,90,124,136,147,67,10,62,3498,0,0,0,0,0,0,0,0,0,4,6,2745,489,433,107,145,162,164,80,19,82,4428
117011635,2059,786,895,1079,1024,333,59,241,10374,0,0,0,0,0,0,0,0,0,125,131,3677,1536,2526,951,1091,1276,1260,416,79,427,13232
117021327,261,92,97,133,123,52,7,54,2580,4,0,0,0,0,0,0,0,0,32,37,3334,586,609,174,169,195,191,94,20,144,5510
117021328,177,68,68,50,55,24,5,36,1539,0,0,0,0,0,0,0,0,0,0,7,1579,346,350,109,128,76,87,38,16,63,2794
117021636,223,54,62,69,72,17,6,87,2371,3,0,4,0,0,0,0,0,0,8,10,2563,392,455,98,104,106,101,49,13,120,4010
117021637,382,74,115,89,133,47,11,192,3618,3,0,0,0,0,0,0,0,0,4,4,3222,525,611,113,154,132,179,58,13,235,5240
117031329,362,101,123,134,202,71,16,22,1785,15,0,0,0,0,0,0,0,0,134,142,1764,544,690,186,222,262,320,128,40,183,4342
117031330,544,190,178,211,186,100,16,45,2821,0,0,3,0,0,0,0,0,0,0,8,2784,977,1315,376,369,401,359,171,41,96,6885
117031331,677,229,230,275,391,170,35,43,3974,4,0,0,0,0,0,0,0,0,4,15,3423,942,1178,342,357,434,562,248,61,105,7652
117031333,467,184,182,206,257,107,20,41,2725,0,0,0,0,0,0,3,0,0,26,36,3111,862,1023,321,352,366,452,199,56,130,6874
117031336,594,217,218,258,321,136,26,78,3333,4,4,0,0,0,0,0,0,0,14,25,2671,770,1104,405,371,459,601,273,101,142,6891
117031638,162,71,102,110,201,147,49,15,1364,0,0,0,0,0,0,4,0,0,3,9,1121,330,306,112,145,171,292,217,96,34,2818
117031639,752,328,391,462,666,267,39,55,3722,4,0,0,0,0,0,0,0,0,3,8,826,467,916,378,465,545,755,311,62,74,4800
117031640,273,100,123,95,161,65,12,25,1759,0,0,0,0,0,0,0,0,0,0,5,2111,554,682,196,211,180,278,127,40,79,4461
117031641,698,233,237,298,477,162,32,43,4147,0,0,0,0,0,3,0,0,0,12,18,2545,892,1043,314,318,409,609,232,68,89,6524
117031642,369,147,160,192,313,116,17,59,2923,4,0,0,0,0,0,0,0,0,65,71,2489,591,724,227,247,329,457,164,45,179,5451
117031643,808,262,296,271,314,96,9,66,4070,0,0,0,0,6,0,0,0,0,3,10,2155,852,1272,388,417,404,462,151,24,85,6206
117031644,501,135,170,234,336,187,204,53,2945,0,0,0,0,0,0,0,0,0,4,7,1660,562,685,192,231,328,488,264,309,84,4805
117031645,3058,1118,1223,1218,1735,596,206,365,13264,0,0,8,0,0,7,5,0,0,39,57,2892,1889,3438,1244,1360,1380,1962,730,298,460,15650
117031646,675,286,337,422,664,293,30,79,3860,0,0,0,0,0,0,0,0,0,15,22,1045,525,794,340,396,487,777,345,49,124,4886
117031647,1010,360,451,501,638,212,41,89,5556,0,0,0,0,0,0,0,0,0,0,7,2659,1057,1680,574,683,746,928,306,72,145,8829
117031648,1192,466,551,601,659,238,54,76,5522,0,0,0,3,0,0,0,0,0,63,68,1578,1049,1675,650,731,844,952,362,83,175,8092
118011339,429,158,170,216,326,92,13,43,2763,3,0,6,0,0,0,0,0,0,23,31,3025,774,1165,416,413,484,654,249,45,141,7351
118011340,514,183,214,292,357,161,22,36,3016,0,0,0,0,0,0,0,0,0,38,47,3145,954,1414,441,507,638,801,335,70,149,8444
118011341,455,155,240,238,284,119,22,96,3283,7,0,0,0,0,3,0,0,0,25,35,3301,799,1104,357,456,546,587,272,64,203,7692
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,228,56,46,68,55,31,13,25,1718,0,0,0,0,0,0,0,0,0,0,0,3037,556,517,118,102,129,110,68,17,66,4728
118011345,190,56,63,84,116,30,13,14,1304,4,0,0,0,0,0,0,0,0,30,29,2370,551,550,175,158,197,250,122,40,95,4506
118011346,194,36,32,43,62,35,8,21,1409,10,0,0,0,0,0,0,0,0,5,17,2702,510,440,75,73,91,111,98,27,79,4208
118011347,133,31,27,42,51,18,6,16,776,0,0,0,0,0,0,0,0,0,83,82,1324,249,305,77,68,111,92,41,18,136,2430
118011649,220,67,64,91,81,61,11,35,1686,5,0,0,0,0,0,0,0,0,21,29,2927,538,613,168,180,190,199,101,30,106,5067
118011650,178,46,61,65,52,46,17,27,1137,3,0,0,0,0,0,0,0,0,5,15,1921,345,463,123,131,135,139,94,33,79,3460
118021564,487,195,261,305,419,198,29,65,3536,0,0,0,0,0,4,0,0,0,8,14,2021,607,721,259,327,388,522,252,47,101,5252
118021565,545,214,283,428,636,239,39,70,4785,5,0,0,0,0,0,0,0,0,3,9,2849,687,778,279,355,523,752,289,52,108,6672
118021566,269,88,96,85,105,34,6,29,2215,0,0,0,0,0,0,0,0,0,99,105,2132,411,435,136,128,141,150,68,19,149,3775
118021567,277,110,104,127,126,63,10,37,2477,5,0,0,0,0,0,0,0,0,4,8,2295,554,549,163,178,196,186,70,16,78,4283
118021568,372,167,163,202,223,68,30,49,3254,0,0,0,0,0,0,0,0,0,0,5,2394,633,599,205,222,261,289,103,35,73,4822
118021569,407,104,97,114,146,82,12,26,2286,0,0,0,0,0,0,0,0,0,172,176,2752,770,1020,264,261,285,334,173,35,262,6154
118021570,323,108,140,183,203,98,24,31,2287,0,0,0,0,0,0,0,0,0,75,81,2187,638,820,263,304,431,493,215,57,145,5546
118021651,332,101,118,138,220,67,23,25,2078,0,0,0,0,0,5,0,0,0,3,14,2726,792,1236,310,387,469,628,273,71,103,7003
118021652,161,54,50,46,44,22,4,30,1498,3,0,0,0,0,0,0,0,0,229,232,1883,350,362,97,82,66,80,37,7,304,3263
118021653,206,54,41,59,54,36,0,37,2548,11,0,0,0,0,0,0,0,0,6,15,3058,495,387,78,75,93,89,53,5,78,4401
118021654,57,28,23,21,39,3,7,11,854,0,0,0,0,0,0,0,0,0,7,11,1184,193,165,44,34,41,76,20,11,36,1808
119011354,684,164,127,133,136,51,23,168,6869,8,0,0,0,0,0,0,0,0,48,55,5411,892,763,172,131,153,143,54,23,252,7998
119011355,87,15,26,16,21,0,7,7,632,0,0,0,0,0,0,0,0,0,3,6,415,104,94,17,26,20,26,5,7,13,715
119011356,494,113,103,80,81,30,21,105,4570,0,0,0,0,0,0,0,0,0,3,9,3377,609,532,114,105,97,88,36,21,120,5102
119011358,518,135,125,93,87,50,9,72,4750,0,0,0,0,0,0,0,0,0,4,7,3883,947,627,147,147,109,101,63,16,114,6141
119011360,618,148,162,131,197,53,13,106,5451,8,3,0,0,0,0,0,0,0,3,13,4022,1014,748,162,183,154,209,56,18,149,6715
119011361,969,276,233,265,213,71,32,298,8842,7,0,0,0,0,0,0,0,0,8,16,6088,1273,1062,283,262,284,232,78,36,334,9924
119011571,1429,459,420,381,368,174,63,185,8753,5,0,0,0,0,0,0,0,0,9,22,4468,1376,1502,483,452,405,388,179,59,226,9537
