SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
211031451,105,184,292,435,690,1121,0,0,0,280,312,590,0,0,0,1090,1300,2390,23,35,63,80,97,169,11,18,32,18,15,30,60,75,137,17,12,29,23,22,46,93,117,215,97,125,221,18,28,46,14,20,35,173,291,462,229,260,488,15,16,33,2659,3447,6102,124,147,273,47,51,95,6,8,17,0,0,0,41,43,82,43,68,109,81,109,189,3168,3044,6215,17,24,41,8,21,28,3198,3089,6288,362,368,728,9,13,20,6597,7407,14005
211031452,39,47,87,169,224,393,0,0,0,69,86,158,0,0,0,395,481,877,3,6,11,27,31,61,0,5,9,0,4,3,12,14,24,0,4,6,5,8,12,23,33,59,46,45,91,8,9,16,8,12,13,46,80,126,77,85,161,8,12,18,900,1130,2033,47,45,87,11,9,24,12,13,22,0,0,0,3,11,10,10,8,19,11,16,25,1194,1128,2324,10,0,9,4,11,16,1213,1145,2353,110,108,215,0,5,3,2340,2510,4852
211041269,344,404,749,265,333,600,0,0,0,125,203,330,0,0,0,879,1093,1973,24,27,54,220,266,488,11,10,22,5,7,13,18,20,38,10,10,19,19,24,46,41,41,78,61,77,137,8,16,20,11,17,35,127,193,327,131,178,307,0,9,9,1972,2527,4499,176,164,343,130,105,231,11,20,21,0,0,0,38,32,70,17,33,55,56,69,124,2184,2071,4258,11,20,36,4,9,13,2207,2104,4314,261,262,528,16,21,31,5165,5674,10838
211041270,253,332,586,442,544,985,0,0,0,224,273,492,0,0,0,1313,1538,2852,44,39,83,156,176,330,19,16,31,8,18,22,39,42,88,12,15,26,34,35,69,66,80,149,120,151,270,10,19,25,29,29,57,197,253,450,285,341,628,3,17,23,2997,3576,6573,268,267,536,124,125,252,14,10,24,0,0,0,65,77,145,28,32,60,96,112,207,3891,3766,7660,44,22,66,13,26,38,3951,3816,7765,377,351,724,17,12,31,8095,8609,16704
211041271,274,381,653,338,404,742,0,0,0,175,209,389,0,0,0,869,1027,1896,38,38,74,147,152,299,12,14,30,10,6,22,14,15,34,16,22,39,33,32,63,76,62,132,73,67,143,10,20,24,25,53,76,111,169,280,183,241,429,5,9,8,2138,2552,4691,339,281,618,162,120,280,12,3,14,0,6,4,93,85,185,38,33,67,128,125,256,2524,2386,4909,24,25,41,8,15,23,2554,2423,4975,368,416,782,11,22,31,5989,6324,12305
211041272,216,276,488,332,395,730,0,0,0,126,140,267,0,0,0,873,965,1843,15,21,40,133,125,255,11,14,22,4,11,12,17,21,39,9,7,13,23,24,44,59,78,134,77,102,173,9,21,33,15,20,38,130,172,304,178,219,393,3,4,10,2007,2338,4343,247,222,469,124,106,227,9,10,15,0,0,0,39,30,66,23,21,50,65,53,116,2463,2322,4786,11,14,28,3,7,8,2478,2339,4823,184,197,384,10,16,27,5334,5563,10896
211041273,299,375,669,337,426,766,0,0,0,193,222,413,0,0,0,942,1112,2058,18,19,37,301,336,639,7,7,12,7,5,11,23,17,42,19,21,35,44,48,83,61,65,124,98,119,220,22,18,38,16,12,24,136,204,341,173,195,368,5,6,17,2404,2832,5236,244,244,487,83,90,175,3,9,13,0,0,0,27,23,48,25,31,53,52,54,103,2309,2172,4481,17,13,33,0,5,6,2331,2189,4514,300,374,672,13,18,33,5732,6188,11917
211051274,36,74,111,289,363,656,0,0,0,87,90,174,0,0,0,572,644,1213,10,3,12,52,50,95,9,12,22,6,0,6,12,18,31,0,0,0,16,14,31,50,62,110,62,62,123,3,5,9,6,9,17,72,103,180,165,175,336,8,10,21,1417,1618,3035,14,8,18,12,10,20,20,15,36,0,0,0,0,4,0,27,34,56,22,35,63,3094,2888,5982,27,22,46,11,18,26,3130,2928,6059,282,227,511,4,3,7,4939,4918,9858
211051275,59,92,149,416,542,956,0,0,0,134,159,295,18,22,44,1103,1182,2282,26,37,67,60,58,122,4,3,5,8,16,22,27,44,72,4,10,17,24,33,54,70,92,163,87,96,180,14,12,24,24,29,57,108,171,283,224,259,486,19,26,39,2383,2782,5169,72,59,124,48,39,82,6,7,14,0,0,0,36,41,77,17,20,41,55,65,114,2773,2580,5351,19,28,46,0,12,14,2798,2610,5407,266,257,520,3,12,19,5682,5923,11604
211051276,29,71,103,543,705,1248,0,0,0,72,60,134,0,0,0,920,1038,1960,11,13,23,35,47,75,17,17,35,4,4,6,24,34,58,0,0,0,7,16,28,39,46,84,96,111,207,15,13,28,13,21,35,168,243,409,201,239,441,3,7,11,2162,2613,4774,10,12,22,12,9,24,4,8,10,6,0,6,4,0,5,37,36,78,39,44,83,3944,3855,7801,28,15,42,13,22,37,3988,3893,7879,515,503,1015,3,3,9,6762,7156,13918
211051277,35,78,118,336,467,804,0,0,0,243,262,502,0,3,3,703,867,1570,12,19,30,36,43,83,17,18,34,4,0,5,26,19,47,3,11,12,19,29,51,46,76,127,64,85,149,6,15,21,36,33,72,124,175,302,161,173,335,14,12,21,1850,2323,4173,43,47,90,14,23,38,0,5,4,0,0,0,14,11,31,9,13,24,23,28,57,2455,2358,4810,21,18,42,7,13,20,2485,2387,4869,239,222,463,3,9,6,4705,5116,9818
211051278,63,83,147,745,944,1690,0,0,0,183,240,423,60,57,117,1714,1951,3663,66,71,134,56,74,125,25,31,54,15,16,31,39,54,95,6,6,9,41,46,83,110,129,237,145,149,297,15,11,25,71,82,150,207,351,565,340,392,736,21,23,38,3845,4624,8470,63,54,122,18,14,26,8,5,11,0,0,0,20,17,38,28,37,67,50,51,100,4875,4515,9391,30,17,44,20,28,42,4923,4563,9482,521,499,1016,6,5,16,9494,9905,19397
211051279,19,41,55,209,267,472,0,0,0,22,25,48,0,0,0,403,449,858,13,16,25,11,11,22,16,18,36,4,8,13,10,10,16,0,0,0,11,17,22,17,19,39,30,29,61,0,6,5,18,26,44,43,65,109,117,153,271,6,3,15,935,1126,2068,3,4,3,9,3,16,5,9,8,0,7,4,0,0,0,8,27,42,14,34,42,1707,1467,3178,10,13,23,5,11,14,1722,1496,3218,166,141,307,10,3,16,2881,2845,5730
211051280,20,38,57,268,340,607,0,0,0,74,69,143,0,0,0,515,613,1125,25,32,54,28,39,70,7,14,19,8,6,15,17,19,40,3,0,5,19,22,40,36,35,69,55,67,125,3,10,13,10,6,20,79,95,171,116,131,240,10,9,14,1269,1512,2778,3,4,13,10,7,12,7,7,13,0,0,0,0,4,4,3,15,18,4,21,25,1863,1755,3622,15,9,27,3,10,16,1886,1775,3663,152,119,277,0,0,0,3355,3487,6833
211051281,109,142,250,691,916,1608,0,0,0,677,662,1340,22,36,60,1850,2134,3987,59,73,130,130,113,245,22,24,47,41,34,74,36,60,97,3,17,20,38,44,80,140,177,317,141,170,314,34,44,79,71,75,141,261,351,614,398,443,841,28,25,56,4654,5396,10052,135,139,276,64,60,121,8,14,25,0,0,0,44,39,86,39,59,100,87,100,189,5664,5165,10831,41,26,63,17,22,35,5718,5218,10931,568,498,1067,11,10,25,11363,11573,22937
211051282,53,71,119,288,361,648,0,0,0,50,49,106,0,0,0,460,573,1033,9,9,16,64,46,103,13,13,30,12,7,12,19,13,37,0,0,0,14,9,27,25,31,52,63,48,107,0,5,5,13,13,32,107,136,245,134,155,291,17,18,30,1286,1492,2775,14,12,26,5,4,11,31,27,61,0,0,0,4,0,12,26,46,69,34,46,78,3011,2757,5763,38,25,64,12,31,48,3061,2813,5872,295,249,541,3,11,10,4780,4718,9495
211051283,31,40,72,298,398,701,0,0,0,91,91,182,6,3,9,567,710,1277,61,70,129,28,27,63,13,8,27,11,9,25,17,26,41,0,0,0,24,18,37,65,58,124,88,120,206,6,7,12,34,31,69,65,103,170,266,288,556,12,21,30,1662,1996,3655,4,10,15,5,6,14,4,0,4,0,0,0,3,0,3,11,26,35,14,27,38,2829,2590,5418,10,8,25,10,14,27,2854,2618,5470,196,186,380,6,3,8,4781,4882,9665
211051284,46,78,119,250,349,599,0,0,0,49,66,114,0,6,3,599,645,1246,9,18,25,34,36,70,19,14,32,6,4,14,18,20,36,0,0,3,13,6,23,27,33,56,42,67,109,0,0,0,9,5,20,80,129,200,117,135,246,12,22,34,1287,1553,2842,21,19,39,12,17,27,6,12,22,0,0,0,3,6,12,28,39,65,36,43,76,3074,2855,5931,25,22,54,19,31,55,3119,2917,6032,240,188,429,3,4,11,4775,4824,9594
211051285,22,36,60,236,353,594,0,0,0,48,70,118,0,0,0,638,685,1321,23,28,55,19,24,45,24,24,53,4,0,4,11,9,23,0,0,0,23,22,44,15,27,44,50,66,117,9,10,12,32,29,62,93,126,222,162,162,322,3,5,13,1403,1648,3051,11,5,13,0,3,4,0,0,0,0,0,0,0,3,6,5,18,25,6,21,30,2160,2033,4197,12,10,21,3,4,8,2178,2052,4232,216,179,397,0,0,0,3835,3949,7789
211051286,72,82,160,591,687,1273,0,0,0,97,109,211,0,0,0,850,939,1791,33,31,69,37,33,73,25,38,63,9,16,22,20,33,49,6,0,6,27,32,59,32,19,49,133,161,293,7,11,18,87,123,206,150,159,305,261,306,569,3,5,13,2370,2700,5069,11,17,29,8,4,12,6,11,15,0,0,0,0,0,0,25,52,80,26,59,82,4945,4638,9584,45,20,66,11,43,53,5007,4702,9704,788,693,1484,8,3,11,8294,8275,16569
212011289,62,83,142,753,956,1711,0,0,0,115,108,222,0,0,0,1207,1226,2435,13,20,31,78,88,163,17,23,41,9,8,15,19,31,47,0,0,0,19,19,42,36,45,83,98,119,214,0,8,10,10,7,13,174,235,402,230,274,504,9,10,15,2784,3177,5959,6,15,20,24,23,46,15,16,32,0,0,0,0,0,0,20,38,59,20,38,62,5541,4984,10523,35,37,71,21,36,54,5597,5053,10645,723,652,1377,3,3,8,9238,9053,18289
212011546,484,517,1003,685,826,1516,0,0,0,210,231,440,26,24,48,2245,2488,4734,20,22,43,154,161,321,24,22,43,25,38,59,24,27,52,39,47,92,39,60,106,180,208,387,153,168,315,10,7,15,58,62,122,167,220,380,349,421,767,9,6,21,4433,5040,9467,593,569,1164,481,490,967,8,14,21,0,0,0,380,342,724,30,31,62,414,373,783,4546,4322,8870,27,11,43,8,20,29,4581,4353,8939,573,555,1127,20,31,43,11586,11930,23517
212011547,16,25,41,523,593,1116,0,0,0,64,63,125,0,0,0,1145,1162,2315,3,0,5,20,24,44,7,0,11,17,12,29,3,12,15,0,0,0,11,14,21,35,33,72,90,94,189,3,5,5,13,16,26,128,178,306,81,96,179,0,8,8,2142,2312,4455,3,4,6,9,8,14,0,5,7,0,0,0,13,9,18,4,11,23,16,19,40,2233,2080,4311,13,10,21,3,6,15,2256,2091,4346,433,445,878,0,3,5,4884,4912,9799
212011548,60,63,127,440,542,982,0,0,0,26,55,82,0,4,4,915,969,1883,12,10,19,44,35,76,10,7,15,13,16,27,13,13,25,6,3,4,7,4,11,53,54,104,72,95,164,4,3,4,12,12,24,128,173,300,103,118,218,5,0,8,1849,2105,3958,39,44,86,39,40,81,0,0,3,4,0,8,37,27,65,11,13,28,58,43,103,2490,2403,4888,13,14,28,4,10,15,2504,2422,4929,341,340,681,9,4,6,4907,5069,9975
212011549,139,181,320,456,581,1035,0,0,0,165,209,377,0,0,0,1221,1372,2588,14,11,18,78,70,149,21,22,42,47,49,100,7,12,24,19,24,41,26,39,63,116,126,240,102,122,226,13,21,37,38,42,76,109,156,261,266,289,554,7,0,6,2707,3141,5849,189,173,367,196,204,399,5,7,20,0,0,0,178,144,318,27,19,39,200,164,360,3513,3441,6954,28,20,45,8,19,31,3548,3483,7032,511,509,1017,9,11,22,7513,7864,15380
212011550,136,143,277,170,244,421,0,0,0,69,76,137,14,17,24,649,781,1430,5,6,8,56,51,105,4,3,9,5,10,14,0,6,10,15,18,30,9,11,23,58,71,123,28,54,80,0,10,10,20,15,36,58,68,123,130,127,250,6,0,3,1284,1555,2841,152,132,288,193,166,354,6,0,4,0,0,0,171,144,318,9,13,22,176,158,335,1441,1545,2985,10,4,18,4,0,5,1452,1555,3004,161,172,337,0,8,9,3573,3886,7457
212011551,80,90,174,198,295,491,0,0,0,87,83,171,0,0,0,481,563,1045,8,8,10,22,28,51,11,8,19,7,10,16,6,5,16,3,14,22,8,8,16,40,53,95,53,68,123,5,9,15,4,7,12,63,96,166,84,105,189,0,4,4,1075,1374,2449,123,92,210,105,82,185,0,0,0,0,0,0,160,149,305,13,21,33,169,165,339,1268,1163,2431,9,6,16,5,9,12,1285,1178,2466,260,286,549,5,3,7,3106,3279,6387
212011552,312,339,657,799,986,1790,0,0,0,300,332,627,3,8,7,2026,2381,4402,22,25,48,135,143,280,31,34,71,39,52,91,39,50,84,80,71,149,47,49,102,182,209,390,145,183,335,13,18,31,61,78,139,176,274,453,453,513,966,20,14,32,4573,5417,9991,546,543,1089,581,510,1084,5,0,13,0,0,0,731,619,1343,40,53,94,773,668,1437,5387,5279,10665,43,26,70,17,25,44,5443,5333,10780,835,797,1632,19,30,50,13089,13642,26726
212021293,232,318,554,916,1218,2140,0,0,0,186,254,439,41,42,80,2484,2871,5358,18,24,44,234,260,496,17,40,53,10,10,25,39,47,86,29,25,57,28,34,63,154,151,308,155,226,384,13,19,35,26,39,60,273,421,685,306,367,673,11,9,20,4951,6057,11010,270,290,552,214,217,430,8,14,20,0,0,0,71,68,135,30,53,80,92,120,212,4465,4424,8887,22,18,42,12,23,40,4500,4465,8965,626,709,1338,20,30,51,10914,12209,23128
212021295,252,288,540,143,176,311,0,0,0,68,79,149,0,0,3,769,844,1613,4,0,9,315,303,621,16,18,30,18,18,33,0,10,9,12,16,33,48,46,93,70,87,157,65,70,131,8,6,19,17,19,34,32,42,74,224,258,485,0,5,6,1818,2003,3824,343,268,611,1827,1337,3161,0,9,6,0,0,0,118,122,237,29,28,53,145,146,292,1220,1030,2250,6,10,17,9,7,13,1235,1051,2284,636,525,1160,9,8,15,6273,5626,11895
212021297,306,308,622,176,230,409,0,0,0,53,77,126,5,5,3,964,1088,2060,6,7,13,203,229,433,22,29,52,31,30,61,6,8,16,74,98,171,23,25,47,78,78,160,50,83,130,7,6,13,16,27,44,54,80,132,194,203,398,0,3,5,1980,2300,4281,225,208,436,1519,1391,2912,4,0,3,0,0,0,117,114,229,17,18,40,135,134,269,1100,953,2053,13,3,13,8,3,13,1118,959,2074,420,389,804,13,7,20,5720,5705,11422
212021299,68,77,147,221,308,525,0,0,0,123,105,229,0,3,7,1101,1091,2193,3,9,9,177,164,341,7,14,17,11,3,17,19,12,30,25,18,40,17,14,33,86,91,176,60,57,112,4,11,18,3,11,16,110,129,237,117,128,245,3,5,7,2085,2166,4254,48,46,91,324,321,649,0,4,3,0,0,0,43,54,98,5,5,11,48,67,110,1295,1208,2503,8,10,15,0,8,8,1301,1222,2529,199,206,403,4,0,5,4078,4117,8193
212021453,288,367,655,240,279,513,0,0,0,107,151,266,0,0,0,1347,1508,2856,3,10,15,370,316,681,12,28,40,3,0,3,8,8,11,70,66,140,20,21,45,149,167,323,79,84,163,3,3,7,24,28,52,70,98,166,227,249,474,3,3,7,2743,3022,5762,209,207,420,742,687,1429,5,14,20,0,0,0,65,43,104,13,13,29,75,57,133,1537,1276,2815,16,4,24,6,10,16,1563,1288,2849,391,376,769,15,8,26,6032,6019,12049
212021454,347,383,728,204,227,431,0,3,3,128,142,266,3,4,4,1529,1643,3173,5,9,13,546,553,1096,9,22,28,23,20,45,24,14,36,64,54,115,33,28,58,97,122,220,69,60,129,4,3,9,24,25,48,99,109,215,274,251,527,11,0,13,3126,3299,6425,271,245,520,863,780,1645,5,3,15,0,0,0,54,48,104,59,42,103,113,90,207,1542,1396,2936,15,8,19,11,10,26,1570,1415,2978,417,361,779,16,6,26,6733,6586,13321
212021455,212,241,459,314,400,719,3,0,7,102,114,221,0,0,0,1508,1622,3126,6,11,13,198,207,409,23,38,66,47,34,80,12,16,23,45,38,81,32,30,59,111,102,209,86,112,200,0,4,10,19,17,40,77,97,171,253,259,517,3,3,6,2846,3105,5953,215,231,446,591,584,1175,8,3,14,0,0,0,98,87,185,54,65,124,155,150,305,2233,2011,4244,20,15,35,3,13,23,2256,2044,4297,418,378,802,11,15,23,6710,6751,13467
212021456,416,461,881,293,368,658,0,6,3,73,86,163,4,4,6,1306,1408,2711,15,18,34,178,192,372,27,26,55,31,29,58,10,11,20,50,62,111,25,24,59,112,126,233,86,85,171,3,14,19,17,19,35,67,123,191,282,272,555,4,7,12,2575,2885,5459,298,259,553,847,854,1702,10,3,9,0,0,4,176,153,326,41,50,92,213,204,420,2362,2213,4575,17,12,27,12,9,19,2387,2234,4625,535,522,1057,12,14,30,7295,7437,14728
212021553,555,593,1149,458,577,1033,0,0,0,154,146,298,14,8,23,1807,1999,3808,18,20,35,137,119,259,9,18,29,15,15,28,11,15,25,70,74,143,26,30,55,172,183,361,92,101,198,3,6,4,19,22,35,121,154,271,255,310,564,3,12,17,3392,3803,7189,669,652,1320,347,364,708,8,16,20,0,0,0,158,147,307,48,55,95,204,199,403,3134,2819,5951,23,17,41,6,14,24,3168,2851,6021,392,387,780,17,26,46,8754,8881,17634
212021554,388,359,748,212,277,489,0,0,0,79,83,162,5,0,5,1038,1098,2131,11,13,24,72,90,160,14,17,27,25,27,52,8,7,14,47,38,88,21,23,45,96,107,203,51,75,125,3,3,12,23,35,62,53,79,132,209,268,472,0,0,0,1976,2235,4209,506,453,960,382,397,779,4,7,18,0,0,0,143,142,284,30,35,62,175,173,347,1874,1701,3578,9,10,19,5,8,12,1890,1716,3609,302,283,582,10,21,35,5636,5641,11284
212031300,300,363,665,557,663,1225,0,0,0,89,105,192,5,9,9,1761,1799,3562,12,4,11,164,171,336,22,49,76,52,53,108,22,27,43,25,36,63,29,40,76,137,160,299,150,170,321,12,15,32,28,45,68,138,176,314,366,370,732,3,11,17,3590,3898,7487,566,506,1071,787,755,1544,11,8,17,0,0,0,426,362,790,38,45,86,470,407,874,3895,3571,7472,30,24,45,19,18,34,3940,3611,7552,989,970,1957,19,19,39,10670,10529,21198
212031303,194,235,435,560,681,1241,0,0,0,56,81,133,3,4,7,1527,1734,3263,0,0,4,128,147,273,30,36,65,37,26,62,11,18,35,23,22,40,36,28,69,138,172,310,110,134,248,13,16,25,19,18,34,129,172,295,225,297,518,4,3,6,3032,3589,6622,391,367,759,253,251,508,14,11,28,0,0,0,364,332,691,17,21,33,377,350,727,3774,3562,7331,16,13,21,7,10,12,3797,3580,7376,444,447,896,13,16,30,8516,8852,17370
212031304,397,445,841,374,491,862,0,0,0,84,112,197,3,4,5,1801,1959,3761,11,10,25,179,176,354,26,43,68,64,73,134,21,19,36,56,73,131,44,52,92,172,192,365,102,119,220,11,7,21,33,41,72,113,144,257,341,402,739,9,13,17,3431,3922,7351,862,814,1674,956,906,1869,0,8,11,4,0,4,913,836,1751,33,43,73,949,886,1823,3351,3329,6686,17,12,31,6,7,8,3378,3351,6730,619,550,1170,9,19,33,10608,10904,21510
212031306,744,761,1502,227,287,511,0,0,0,50,79,131,3,5,3,1735,1903,3636,3,5,11,228,208,438,15,21,36,32,33,62,5,8,13,58,57,123,35,38,72,205,187,388,60,68,121,4,4,6,21,19,38,98,89,184,250,294,551,7,5,10,3032,3315,6344,1086,1077,2166,1187,1145,2331,3,8,12,0,0,0,775,704,1483,29,46,78,806,748,1555,1644,1517,3159,5,20,22,9,17,25,1658,1550,3208,454,412,869,16,23,42,8982,9040,18023
212031308,21,31,51,415,473,891,0,0,0,30,38,74,0,0,0,658,640,1300,0,4,3,38,34,77,0,5,5,8,4,13,3,5,9,0,0,0,8,13,19,32,43,71,77,85,157,0,7,10,3,4,8,83,99,179,67,71,135,0,0,0,1426,1518,2945,7,5,9,22,10,27,0,0,0,0,0,0,0,0,0,9,14,26,9,14,26,2260,2005,4264,14,9,19,3,8,8,2271,2022,4292,278,225,509,3,0,3,4035,3828,7865
212031457,191,245,435,343,413,764,0,0,0,84,93,178,0,0,0,1419,1468,2888,3,5,15,157,168,328,13,5,16,21,37,54,9,20,36,56,50,105,34,35,62,123,129,247,104,119,221,6,12,11,34,40,77,92,123,217,250,233,489,9,5,15,2759,2966,5719,213,186,399,796,723,1520,8,6,10,0,0,0,101,84,186,23,14,35,119,103,222,2202,2008,4214,15,8,20,7,10,11,2220,2027,4247,248,237,483,12,15,25,6557,6503,13059
212031458,346,384,734,321,434,753,4,4,8,110,118,226,0,0,7,1598,1767,3367,11,17,26,163,198,357,7,11,21,65,72,138,11,9,22,41,56,103,32,38,76,125,161,283,80,96,172,5,0,3,23,30,51,91,134,230,255,288,543,5,5,11,2952,3433,6389,356,329,691,1658,1614,3268,7,6,11,0,0,0,184,183,364,31,33,59,215,218,428,2316,2043,4358,22,13,33,3,12,14,2335,2068,4405,410,356,771,10,16,26,8284,8442,16725
212031555,572,620,1189,186,229,420,0,0,0,64,84,146,0,0,0,981,1109,2094,12,16,25,73,65,137,14,14,32,13,28,38,0,7,7,87,76,161,23,32,56,126,157,280,51,48,94,6,3,16,20,18,42,35,50,85,210,241,458,8,5,7,1910,2189,4092,688,673,1355,344,388,732,0,0,0,0,0,0,366,324,689,7,16,25,373,340,713,1009,979,1989,8,0,16,3,0,5,1022,982,2007,205,211,414,17,14,32,5130,5415,10539
212031556,521,558,1075,138,181,314,0,0,0,53,71,123,0,0,0,1236,1395,2630,7,10,19,86,79,160,11,14,23,32,29,58,4,4,6,69,60,131,35,31,61,147,167,317,49,77,122,0,3,3,33,25,64,39,40,80,264,316,584,0,0,0,2187,2514,4696,977,895,1872,623,606,1232,4,0,4,0,0,0,1047,970,2021,19,34,50,1063,1002,2074,1627,1483,3110,18,8,26,0,4,7,1645,1501,3141,345,324,679,18,30,42,7388,7427,14813
212031557,443,452,897,454,573,1026,0,0,0,95,127,219,0,0,9,2094,2304,4395,20,23,43,130,125,254,31,43,70,115,123,236,14,23,33,55,59,109,59,60,120,236,232,468,107,126,237,6,10,13,54,45,96,106,170,270,409,455,865,10,11,19,3992,4495,8485,1259,1233,2492,1017,1006,2027,4,14,23,0,5,3,1123,1030,2150,33,52,83,1156,1079,2240,3002,2823,5829,12,11,24,9,19,35,3032,2849,5879,641,615,1255,23,39,62,11562,11789,23350
212031558,219,241,458,188,313,497,0,0,0,71,87,156,6,5,11,985,1130,2121,8,4,7,64,71,135,17,12,29,46,41,88,7,5,10,12,18,29,48,66,116,168,200,373,62,82,144,3,3,8,15,7,25,54,87,132,236,268,509,6,0,5,1989,2406,4389,641,596,1237,416,413,825,11,0,9,0,0,0,634,540,1179,23,22,48,657,568,1227,1734,1677,3409,15,8,23,7,12,15,1758,1691,3449,332,329,655,13,15,32,6031,6264,12290
212031559,511,514,1024,149,195,338,3,3,9,64,69,135,0,0,0,1203,1245,2450,3,3,10,109,119,227,10,22,36,45,57,101,5,0,10,49,42,92,22,39,62,124,148,270,42,54,95,0,3,3,40,46,82,40,46,89,213,247,461,0,0,3,2123,2348,4474,695,671,1363,1006,940,1945,7,9,11,0,0,0,380,348,728,23,25,51,401,376,781,1305,1301,2601,8,10,15,4,6,9,1314,1313,2628,278,252,530,9,20,31,6346,6436,12782
212031560,210,257,462,293,343,628,0,0,0,64,61,121,0,0,0,976,1073,2050,11,13,27,93,110,201,24,27,53,15,17,33,8,11,22,15,21,40,28,29,61,114,111,223,85,97,175,5,16,24,16,7,20,57,94,147,164,203,367,0,0,6,1964,2229,4193,349,311,658,642,669,1314,3,3,10,0,0,0,250,187,439,19,27,43,273,213,485,2022,1824,3841,13,17,27,8,11,17,2037,1848,3890,418,375,791,3,14,16,5903,5917,11817
212031561,478,489,974,186,182,368,3,3,5,70,89,163,0,0,0,1345,1396,2741,9,6,15,160,167,329,16,18,38,43,43,80,6,8,18,17,25,45,45,52,95,71,80,157,44,49,92,3,4,5,34,38,78,42,58,99,243,243,483,0,7,9,2342,2484,4822,286,295,583,1285,1112,2398,0,0,4,0,0,0,142,127,264,37,41,78,178,173,342,1347,1180,2527,9,8,18,11,9,21,1366,1196,2568,508,450,959,12,12,21,6452,6218,12673
212031562,504,536,1043,226,251,472,0,0,0,80,79,162,0,0,0,1293,1338,2637,5,6,10,181,176,361,12,13,21,53,48,101,10,8,15,18,33,52,82,70,148,86,89,172,85,102,187,0,0,0,36,58,89,67,77,141,295,323,619,8,16,25,2537,2681,5219,280,270,548,1245,1067,2315,0,4,4,0,0,5,185,130,314,28,22,49,215,152,370,1437,1259,2691,11,4,15,12,12,13,1454,1272,2726,551,504,1055,10,12,25,6795,6511,13305
212041309,336,376,718,152,197,342,0,7,10,29,31,59,0,0,0,1446,1561,3005,8,5,17,1007,1067,2076,14,25,34,4,3,8,9,11,16,30,38,67,21,27,50,47,53,106,46,71,116,0,3,3,3,12,14,61,63,130,111,134,246,0,0,0,3001,3308,6308,370,338,708,135,137,281,99,99,197,0,0,0,64,48,114,33,36,63,101,77,177,1334,1215,2545,11,7,18,3,3,10,1348,1229,2572,262,264,523,17,9,24,5666,5842,11502
