SA2_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
401021004,151,0,0,0,0,156,69,3,0,0,0,71,52,0,0,0,0,52,76,0,0,0,0,77,112,0,0,0,0,111,326,0,0,0,0,322,450,0,0,0,0,453,668,0,0,0,0,672,383,0,0,0,0,383,366,0,0,0,0,365,319,0,0,0,0,316,123,4,0,0,0,125,3082,8,0,0,3,3098
401021005,26,0,0,0,0,26,18,0,0,0,0,16,16,0,0,0,0,16,16,3,0,0,0,22,30,0,0,0,0,31,72,5,0,0,0,75,93,0,0,0,0,93,152,0,0,0,0,152,77,0,0,0,0,81,62,0,0,0,0,61,52,0,0,0,0,52,30,0,0,0,0,31,653,11,0,0,6,665
401021006,60,0,0,0,0,59,32,4,0,0,0,30,31,3,0,0,0,33,57,4,0,0,0,58,67,3,3,0,0,71,288,3,0,0,0,294,317,5,0,0,0,320,296,0,0,0,0,299,112,0,0,0,0,110,96,0,0,0,0,96,67,0,0,0,0,67,53,0,0,0,0,52,1478,22,0,0,4,1502
401021007,131,7,0,0,0,140,52,0,0,0,0,59,56,0,0,0,0,58,126,7,0,0,0,135,162,6,0,0,0,170,673,27,0,0,0,697,855,15,0,0,0,869,883,4,0,0,0,892,279,0,0,0,0,279,165,0,0,0,0,165,104,0,0,0,0,104,125,3,0,0,0,127,3609,64,7,0,3,3687
401021008,56,0,0,0,0,55,36,0,0,0,0,35,22,0,0,0,0,22,58,0,0,0,0,58,82,0,0,0,0,82,251,0,0,0,0,251,265,0,0,0,0,265,245,0,0,0,0,245,101,0,0,0,0,102,85,0,0,0,0,85,49,0,0,0,0,49,43,0,0,0,0,43,1293,0,0,0,0,1296
401021009,32,0,0,0,0,37,19,0,0,0,0,22,17,0,0,0,0,17,40,0,0,0,0,40,68,0,0,0,0,69,230,5,0,0,0,238,302,0,0,0,0,306,202,0,0,0,0,206,39,0,0,0,0,42,21,0,0,0,0,21,9,0,0,0,0,9,35,0,0,0,0,39,1020,15,0,0,0,1036
401021010,46,0,0,0,0,47,16,0,0,0,0,16,12,0,0,0,0,9,30,0,0,0,0,31,31,0,8,0,0,39,74,0,8,0,0,83,86,6,4,0,0,98,212,12,5,0,0,219,126,6,0,0,0,131,102,0,0,0,0,103,78,0,0,0,0,79,51,0,0,0,0,51,869,29,19,0,0,918
401031011,118,18,8,0,0,141,34,0,0,0,0,36,25,6,6,0,0,39,42,8,11,0,0,63,55,16,11,0,0,77,140,28,28,0,0,197,176,51,28,0,0,256,334,74,18,0,0,426,254,28,3,0,0,291,364,26,0,0,0,392,381,19,3,0,0,400,101,18,9,0,0,130,2030,296,117,0,0,2445
401031012,69,14,3,0,0,82,18,6,0,0,0,18,9,6,0,0,0,14,18,4,0,0,0,27,29,0,6,0,0,40,79,25,9,0,0,114,78,29,3,0,0,113,133,35,0,0,0,166,154,32,0,0,0,189,194,31,3,0,0,228,271,18,0,0,5,293,61,12,0,0,0,79,1115,209,32,0,4,1357
401031013,83,21,10,0,0,124,23,6,0,0,0,31,13,7,3,0,0,22,26,5,12,0,0,45,32,19,10,0,0,64,78,54,36,0,0,172,89,77,31,0,0,197,172,71,26,0,0,272,128,40,6,0,0,177,228,32,0,0,0,255,317,14,0,0,0,336,75,21,4,0,0,98,1262,367,148,0,0,1785
401041014,68,7,7,0,0,75,37,3,0,0,0,36,15,3,0,0,0,23,48,3,0,0,0,49,38,15,0,0,0,51,164,35,3,0,0,211,221,35,3,0,0,261,322,43,4,0,0,370,139,12,0,0,0,150,97,9,0,0,0,105,45,3,0,0,0,49,61,11,0,0,0,75,1258,180,19,0,0,1453
401041015,118,22,13,0,0,152,38,11,0,0,0,57,38,14,3,0,0,57,72,17,12,0,0,102,106,24,15,0,0,144,285,87,26,0,0,406,396,125,22,0,0,549,531,127,12,0,3,676,190,20,6,0,0,211,113,22,0,0,0,132,67,7,5,0,0,74,105,25,3,0,0,132,2052,503,114,0,9,2678
401041016,127,19,3,0,0,152,41,9,5,0,0,52,35,6,11,0,0,54,63,15,12,0,0,85,91,20,24,0,0,135,287,75,42,0,0,400,326,83,28,0,0,446,568,114,17,0,0,700,320,57,4,0,0,378,258,30,0,0,0,289,138,14,0,0,0,153,128,20,3,0,0,152,2386,452,155,0,3,3000
401051017,41,31,3,0,0,82,4,8,3,0,0,16,5,15,5,0,0,27,8,14,5,0,0,29,20,14,9,0,0,39,38,56,21,0,0,111,44,65,18,0,0,128,67,99,15,0,0,185,54,53,10,0,0,123,63,53,4,0,0,113,93,21,6,0,0,118,25,25,0,0,0,53,471,449,109,0,4,1032
401051018,77,9,6,0,0,92,13,3,8,0,0,27,19,9,6,0,0,28,31,12,3,0,0,47,39,20,16,0,0,66,112,46,48,0,0,214,137,37,24,0,0,202,268,46,20,0,0,341,148,18,3,0,0,171,136,15,3,0,4,158,76,16,7,0,0,92,64,15,11,0,0,92,1130,239,157,0,4,1524
401051019,78,13,12,0,0,103,19,10,3,0,0,34,26,3,0,0,0,27,34,11,9,0,0,53,28,17,12,0,0,58,106,46,38,0,0,186,102,41,16,0,0,166,179,58,19,0,0,255,135,22,6,0,0,163,166,22,5,0,0,192,254,12,0,0,0,268,69,25,8,0,0,107,1193,282,125,4,0,1600
401061020,31,9,7,0,0,47,16,3,0,0,0,18,16,3,4,0,0,17,18,4,4,0,0,27,32,11,14,0,0,48,62,33,20,0,0,120,82,25,8,0,0,117,122,16,0,0,0,141,112,7,0,0,0,118,87,9,0,0,0,87,57,0,0,0,0,63,47,3,3,0,0,56,673,127,55,0,0,858
401061021,97,14,7,0,0,114,32,7,0,0,0,38,27,0,3,0,0,28,41,10,9,0,0,62,57,13,15,0,0,82,155,42,37,0,0,232,199,67,34,0,0,303,339,57,15,0,0,410,217,26,9,0,0,246,213,12,0,0,0,227,158,8,4,0,0,168,77,9,5,0,0,95,1619,255,129,0,4,2005
401061022,64,12,0,0,0,73,13,0,0,0,0,13,4,9,0,0,0,7,18,6,4,0,0,24,21,5,0,0,0,27,53,22,10,0,0,91,58,24,12,0,0,97,94,17,0,0,0,113,66,15,0,0,0,83,92,14,0,0,0,110,182,12,0,0,0,195,47,10,0,0,0,60,707,144,38,5,0,896
401071023,119,7,8,0,0,142,28,0,10,0,0,38,15,0,3,0,0,22,45,15,21,0,0,72,46,11,39,0,0,98,130,29,65,0,0,226,171,30,66,0,0,264,278,47,48,0,0,375,205,24,7,0,3,239,231,9,9,0,0,254,275,8,10,0,0,293,91,16,12,0,0,113,1640,193,299,0,4,2137
401071024,139,22,9,0,0,172,31,8,9,0,0,41,23,10,8,0,0,41,27,17,9,0,0,59,44,19,14,0,0,82,107,60,50,0,0,220,147,53,55,0,0,257,250,91,27,0,0,366,201,63,12,0,0,276,299,44,4,0,0,348,341,28,0,0,0,365,106,15,8,0,0,135,1728,429,203,0,0,2362
402011025,70,0,0,0,0,74,49,5,0,0,0,56,29,0,0,0,0,29,60,8,0,0,0,66,99,6,0,0,0,109,345,22,0,0,0,369,398,5,0,0,0,405,322,0,0,0,3,331,101,0,0,0,0,101,49,0,0,0,0,49,33,0,0,0,0,33,69,3,0,0,0,73,1633,54,0,0,7,1695
402011026,108,9,0,0,0,122,80,12,3,0,0,90,68,19,3,0,0,88,136,32,0,0,0,173,267,28,7,0,0,295,771,38,5,0,3,825,763,11,0,0,0,773,555,3,0,0,0,560,150,0,0,0,0,156,84,0,0,0,0,85,44,0,0,0,0,44,135,12,0,0,0,148,3162,172,9,0,12,3359
402011027,34,0,0,0,0,34,22,0,0,0,0,22,42,0,0,0,0,42,33,0,0,0,0,34,87,0,0,0,0,87,228,0,0,0,0,232,318,0,0,0,0,318,370,0,0,0,0,374,108,0,0,0,0,108,55,0,0,0,0,55,22,0,0,0,0,22,80,0,0,0,0,80,1392,0,0,0,3,1403
402021028,125,0,0,0,0,125,63,0,0,0,0,63,79,0,0,0,0,79,182,0,0,0,0,180,294,0,0,0,0,297,1060,4,3,0,0,1065,893,5,0,0,0,899,460,0,0,0,0,460,104,0,0,0,0,108,56,0,0,0,0,56,46,0,0,0,0,46,170,0,0,0,0,167,3528,9,3,0,0,3546
402021029,56,10,0,0,0,65,51,4,0,0,0,57,76,19,0,0,0,94,190,41,0,0,0,224,306,37,0,0,0,342,774,30,0,0,0,803,439,9,0,0,0,449,184,3,0,0,0,186,32,0,0,0,0,33,22,0,0,0,0,24,16,0,0,0,0,16,125,7,0,0,0,128,2261,159,0,0,0,2418
402021030,36,15,0,0,0,45,20,14,0,0,0,36,27,17,0,0,0,49,65,43,0,0,0,115,110,32,0,0,0,141,256,42,4,0,0,306,95,5,0,0,0,104,39,0,0,0,0,38,14,0,0,0,0,12,3,0,0,0,0,6,10,0,0,0,0,10,30,14,0,0,0,41,712,181,10,0,0,903
402021031,75,9,0,0,0,85,68,10,0,0,0,77,57,6,0,0,0,59,141,16,0,0,0,158,237,20,0,0,0,256,558,17,0,0,0,579,424,8,0,0,0,429,189,0,0,0,0,192,44,0,0,0,0,48,33,0,0,0,0,35,22,0,0,0,0,22,86,9,0,0,0,93,1937,94,0,0,3,2032
402021032,63,0,0,0,0,63,42,0,0,0,0,42,37,0,0,0,0,38,84,3,0,0,0,89,168,13,0,0,0,180,743,21,0,0,3,766,728,0,0,0,4,730,499,0,0,0,0,500,146,0,0,0,3,146,81,0,0,0,0,83,38,0,0,0,0,43,122,0,0,0,0,125,2741,53,3,0,10,2803
402021033,18,0,0,0,0,18,13,0,0,0,0,13,9,0,0,0,0,9,3,0,0,0,0,3,21,0,0,0,0,21,47,0,0,0,0,47,45,0,0,0,0,45,86,0,0,0,0,86,54,0,0,0,0,54,47,0,0,0,0,47,14,0,0,0,0,14,16,0,0,0,0,16,368,0,0,0,0,368
402021034,54,8,0,0,0,68,62,16,0,0,0,79,60,20,0,0,0,83,135,45,0,0,0,180,244,44,3,0,0,284,381,46,0,0,0,426,160,5,0,0,0,166,41,6,0,0,0,41,6,0,0,0,0,9,14,0,0,0,0,14,3,4,0,0,0,8,80,8,0,0,0,86,1234,207,5,0,0,1449
402021035,16,0,0,0,0,17,10,0,0,0,0,14,13,0,0,0,0,13,25,0,0,0,0,25,28,0,0,0,0,37,191,5,0,0,0,203,214,9,0,0,5,221,186,0,0,0,0,189,70,0,0,0,0,71,25,0,0,0,0,27,19,0,0,0,0,19,41,0,0,0,0,41,839,21,0,9,8,871
402031036,108,25,0,0,0,134,42,5,3,0,0,46,35,15,3,0,0,53,66,23,9,0,0,102,103,34,3,0,0,135,414,132,20,0,0,557,608,131,8,0,0,749,569,72,3,0,0,646,178,19,0,0,0,192,124,11,0,0,0,140,66,0,0,0,0,69,121,13,3,0,4,137,2433,475,47,0,8,2957
402031038,126,17,3,0,0,149,39,9,0,0,0,50,43,15,7,0,0,59,67,16,12,0,0,95,115,31,13,0,0,164,339,99,22,0,0,469,621,113,15,0,0,745,642,74,7,0,0,724,218,19,0,0,0,240,150,8,0,0,0,156,75,9,0,0,0,87,131,21,0,0,0,155,2575,428,73,0,6,3082
402031175,100,16,4,0,0,120,37,3,0,0,0,47,41,3,0,0,0,44,53,17,4,0,0,74,80,32,9,0,0,120,300,154,38,0,0,495,469,183,22,0,0,679,459,153,7,0,0,616,150,39,4,0,0,193,127,37,3,0,0,168,71,20,0,0,0,93,107,28,5,0,0,141,1997,697,96,0,3,2788
402031176,82,5,0,0,0,87,33,0,3,0,0,40,29,0,0,0,0,29,63,0,3,0,0,68,82,4,3,0,0,85,294,9,8,0,0,315,415,30,3,0,0,450,258,12,0,0,0,273,53,0,0,0,0,54,62,0,0,0,0,64,21,0,0,0,0,22,73,0,0,0,0,74,1466,65,36,0,0,1566
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,92,10,0,0,0,99,44,4,0,0,0,51,50,3,0,0,0,55,88,4,4,0,0,92,140,13,7,0,0,152,520,22,6,0,0,552,552,21,3,0,0,581,311,4,3,0,0,318,89,5,0,0,0,94,66,3,0,0,0,70,33,0,0,0,0,32,107,3,0,0,0,114,2108,91,19,0,6,2219
402041041,101,3,0,0,0,102,54,9,3,0,0,67,56,8,3,0,0,67,128,10,0,0,0,141,159,17,4,0,0,183,647,33,3,0,0,681,535,13,0,0,0,554,305,10,0,0,0,309,98,0,0,0,0,98,75,0,0,0,0,75,40,0,0,0,0,40,108,4,0,0,0,117,2316,99,17,0,0,2425
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,94,3,0,0,0,100,70,5,0,0,0,80,62,0,0,0,0,69,112,0,0,0,0,114,182,11,7,0,0,196,615,24,7,0,0,646,568,16,0,0,0,584,379,5,0,0,0,386,75,0,0,0,0,75,71,0,0,0,0,71,36,0,0,0,0,40,112,4,0,0,0,117,2371,78,13,0,3,2467
402041044,128,5,0,0,0,132,74,0,0,0,0,74,80,5,0,0,0,83,142,6,3,0,0,155,252,8,6,0,0,266,938,26,3,8,0,972,648,14,0,0,0,667,310,7,0,0,0,319,43,0,0,0,0,43,51,0,0,0,0,51,22,0,0,0,0,22,156,3,0,0,0,156,2836,84,13,10,0,2937
402041046,90,14,6,0,0,102,54,10,0,0,0,71,69,18,0,0,0,80,105,18,7,0,0,127,176,63,12,0,0,248,619,83,16,0,0,730,412,22,9,0,6,444,200,10,4,0,0,207,34,3,0,0,0,39,34,5,0,0,0,34,21,0,0,0,0,16,78,14,0,0,0,93,1887,253,51,0,9,2194
402041047,135,13,0,0,0,140,72,9,0,0,0,83,75,10,0,0,0,81,143,19,0,0,0,163,206,21,0,0,0,231,807,48,0,0,0,859,611,15,0,0,0,629,380,9,0,0,0,387,107,3,0,0,0,112,90,0,0,0,0,95,37,0,0,0,0,37,138,5,0,0,0,145,2806,160,6,0,0,2967
402041048,80,3,0,0,0,92,58,9,0,0,0,65,71,10,0,0,0,80,109,39,0,0,0,146,257,66,0,0,0,323,796,74,0,0,6,874,558,11,0,0,4,573,232,0,0,0,0,232,53,3,0,0,0,50,32,4,0,0,0,35,26,3,0,0,0,31,126,9,0,0,0,131,2391,239,0,0,0,2633
402041171,79,7,0,0,0,92,26,4,3,0,0,31,33,0,3,0,0,36,47,9,8,0,0,59,61,17,28,0,0,108,261,70,53,0,4,384,336,81,29,0,0,442,428,38,8,0,0,474,175,7,0,0,0,181,104,3,0,0,0,112,58,3,0,0,0,65,100,4,7,0,0,111,1707,243,147,0,3,2109
402041172,50,8,0,0,0,60,26,6,0,0,0,34,18,3,0,0,0,25,54,6,0,0,0,52,54,11,0,0,0,64,264,41,3,0,0,305,237,28,0,0,0,260,127,5,0,0,0,136,28,0,0,0,0,28,28,0,0,0,0,32,9,0,0,0,0,10,60,3,0,0,0,61,955,113,3,0,0,1077
402051049,81,5,0,0,0,83,37,6,0,0,0,43,22,3,0,0,0,30,52,0,0,0,0,55,72,6,0,0,0,73,238,34,0,0,0,274,310,13,0,0,0,322,376,6,0,0,0,385,147,3,0,0,0,145,111,0,0,0,0,111,56,0,0,0,0,56,54,6,0,0,0,59,1554,87,4,0,0,1649
402051050,72,0,0,0,0,72,35,0,0,0,0,35,46,0,0,0,0,49,64,0,0,0,0,67,85,0,0,0,0,82,292,11,0,0,0,303,392,7,0,0,0,399,365,3,0,0,0,372,110,0,0,0,0,116,67,0,0,0,0,67,34,0,0,0,0,34,68,0,0,0,0,68,1637,22,0,0,0,1661
402051051,77,5,0,0,0,82,33,0,0,0,0,38,23,0,0,0,0,23,60,4,0,0,0,57,84,4,0,0,0,85,229,14,0,0,0,239,327,18,0,0,0,344,414,16,0,0,0,431,173,0,0,0,0,177,110,0,0,0,0,109,50,0,0,0,0,53,67,4,0,0,0,69,1633,68,0,0,0,1699
402051052,102,13,4,0,0,120,44,14,0,0,0,55,35,6,3,0,0,49,91,11,6,0,0,102,121,20,5,0,0,151,435,57,17,0,0,508,562,44,15,0,0,623,395,33,7,0,5,431,106,11,0,0,0,119,58,10,0,0,0,65,40,4,0,0,0,42,105,13,4,0,0,122,2096,232,57,0,6,2387
402051053,154,7,0,0,0,157,97,5,0,0,0,100,63,3,0,0,0,67,148,8,0,0,0,155,174,16,0,0,0,195,597,59,7,0,0,662,853,38,0,0,0,890,544,11,0,0,0,555,159,3,0,0,0,163,75,0,0,0,0,78,41,0,0,0,0,45,144,11,0,0,0,149,3046,163,13,5,0,3232
402051054,113,0,0,0,0,120,75,0,0,0,0,76,70,0,0,0,0,72,117,0,0,0,0,123,152,5,0,0,0,153,605,5,0,0,0,616,918,12,0,0,0,932,587,5,0,0,0,596,136,0,0,0,0,137,88,0,0,0,0,88,53,0,0,0,0,55,138,0,0,0,0,144,3065,36,0,0,7,3103
402051055,84,0,3,0,0,91,48,3,3,0,0,51,45,4,7,0,0,58,84,4,8,0,0,94,134,5,22,0,0,160,361,17,46,0,0,424,516,17,22,0,0,555,401,10,9,0,0,422,109,4,0,0,0,112,72,0,0,0,0,75,39,5,4,0,0,41,84,0,7,0,0,96,1978,77,134,0,0,2188
403011056,98,22,4,3,0,127,27,8,0,0,0,34,26,12,0,0,0,35,50,22,0,0,0,68,47,19,6,0,0,76,162,70,17,0,0,247,161,65,4,0,0,231,343,62,5,0,0,405,189,20,3,0,0,214,207,18,0,0,0,220,141,19,4,0,0,162,86,17,3,0,0,112,1525,349,47,7,3,1933
403011057,77,41,24,0,0,140,20,16,5,0,0,45,28,16,0,0,0,49,28,35,15,0,0,74,53,34,31,0,0,120,139,105,71,0,0,304,144,121,33,0,0,297,260,98,36,0,0,395,188,60,15,0,0,266,256,47,21,0,0,317,205,23,20,0,0,244,87,27,18,0,0,136,1473,634,280,0,0,2389
403021058,88,18,12,0,0,122,23,15,8,0,0,44,22,6,8,0,0,37,37,20,9,0,0,64,57,17,32,0,0,106,153,55,107,0,0,316,295,98,44,0,0,433,370,100,23,0,0,491,126,20,11,0,0,152,101,13,0,0,0,110,38,4,0,0,0,40,64,14,13,0,0,87,1380,371,271,0,0,2025
403021059,93,5,0,0,0,100,45,0,0,0,0,45,45,5,0,0,0,51,70,0,0,0,0,75,122,0,0,0,0,123,296,15,0,0,0,319,442,17,0,0,0,459,532,11,0,0,0,542,140,0,0,0,0,140,132,0,0,0,0,132,57,0,0,0,0,59,104,13,0,0,0,111,2090,66,0,0,0,2160
403021060,69,6,0,0,0,74,35,0,0,0,0,32,9,0,0,0,0,9,51,3,0,0,0,53,55,4,0,0,0,63,174,11,3,0,0,186,308,6,4,0,0,320,403,15,0,0,0,417,147,3,0,0,0,152,127,5,0,0,0,128,77,0,0,0,0,77,78,4,0,0,0,79,1537,48,13,0,0,1600
403021061,73,19,3,0,0,89,16,6,0,0,0,25,24,11,0,0,0,36,59,28,3,0,0,90,80,45,3,0,0,131,228,106,25,0,4,353,333,141,7,0,0,487,385,96,6,0,0,486,116,30,0,0,0,145,62,11,0,0,0,73,46,5,0,0,0,51,60,17,0,0,0,73,1472,524,49,0,3,2046
403021062,72,29,0,0,0,102,19,12,5,0,0,34,23,6,5,0,0,28,59,18,12,0,0,86,58,40,13,0,0,109,193,111,57,0,0,359,289,136,16,0,0,435,390,165,9,0,3,565,196,65,4,0,0,267,141,33,3,0,0,178,77,17,0,0,0,91,86,27,8,0,0,120,1602,649,130,0,6,2383
403021063,74,5,0,0,0,76,46,0,0,0,0,46,44,0,0,0,0,44,84,4,0,0,0,78,119,3,0,0,0,122,388,3,0,0,0,393,521,0,0,0,0,526,440,0,0,0,0,437,109,0,0,0,0,107,77,0,0,0,0,77,32,0,0,0,0,32,99,0,0,0,0,102,2029,20,0,0,0,2051
403021064,73,33,0,0,0,107,25,24,0,0,0,48,27,9,0,0,0,36,50,16,4,0,0,75,67,28,6,0,0,105,216,141,7,0,4,366,340,166,0,0,3,513,421,164,7,0,0,590,157,44,0,0,0,206,98,26,0,0,0,122,53,11,0,0,0,57,53,35,0,0,3,87,1572,701,36,0,15,2319
403031065,38,0,0,0,0,36,13,0,0,0,0,13,5,0,0,0,0,6,15,0,0,0,0,12,25,0,0,0,0,31,63,0,0,0,0,64,116,0,0,0,0,117,185,3,0,0,0,187,116,0,0,0,0,116,90,0,0,0,0,96,59,0,0,0,0,63,18,0,0,0,0,20,741,13,0,0,0,758
403031066,54,0,0,0,0,53,16,0,0,0,0,16,19,0,0,0,0,23,32,4,0,0,0,36,34,4,0,0,0,40,113,4,0,0,4,120,184,9,0,0,4,194,242,7,0,0,0,254,101,0,0,0,0,101,62,0,0,0,0,62,33,0,0,0,0,33,52,0,0,0,0,55,947,35,4,0,7,989
403031067,95,3,0,0,0,97,41,0,3,0,0,41,38,0,3,0,0,41,76,0,0,0,0,75,87,4,10,0,0,97,225,11,20,0,0,251,362,7,8,0,0,373,557,12,6,0,0,576,300,0,0,0,0,298,218,0,0,0,0,220,133,0,0,0,0,134,97,0,4,0,0,99,2219,39,50,0,0,2310
403031068,88,9,8,0,0,105,38,6,7,0,0,51,32,0,7,0,0,43,43,5,12,0,0,56,67,10,27,0,0,103,186,21,60,0,0,270,238,29,34,0,0,304,471,48,13,0,0,531,292,21,4,3,0,317,286,18,0,0,0,305,143,13,0,0,0,156,103,6,5,0,0,121,1987,197,170,5,0,2360
403031069,115,15,13,0,0,142,35,8,5,0,0,45,31,0,3,0,0,33,45,4,6,0,0,59,54,9,15,0,0,82,147,24,46,0,0,223,168,29,45,0,0,243,331,49,14,0,0,396,244,30,6,0,0,279,279,19,5,0,0,302,318,26,0,0,0,339,105,16,0,0,0,121,1869,222,169,4,0,2267
403031070,58,20,0,0,0,73,16,13,0,0,0,28,21,6,0,0,0,25,27,8,0,0,0,35,39,11,4,0,0,60,128,39,3,0,0,170,163,28,5,0,0,191,276,33,0,0,0,309,109,9,0,0,0,119,82,5,0,0,0,87,38,0,0,0,0,43,52,9,0,0,0,55,1013,176,17,0,0,1202
403041071,104,0,0,0,0,103,51,4,0,0,0,49,52,8,0,0,0,64,84,4,0,0,0,92,123,3,0,0,0,130,378,9,0,0,0,390,562,3,0,0,0,563,427,0,0,0,0,437,111,0,0,0,0,111,82,0,0,0,0,82,47,0,0,0,0,47,77,0,0,0,0,82,2096,33,0,0,4,2131
403041072,106,8,0,0,0,116,67,4,0,0,0,72,57,0,0,0,0,60,138,10,0,0,0,153,191,13,0,3,0,206,632,19,0,0,0,648,621,17,0,0,0,640,417,6,0,0,0,424,100,0,0,0,0,102,55,0,0,0,0,61,35,0,0,0,0,34,132,4,0,0,0,134,2544,88,8,4,0,2635
403041073,46,4,0,0,0,54,43,0,0,0,0,43,34,0,0,0,0,36,83,7,0,0,0,86,122,11,7,0,0,142,389,20,11,0,0,419,264,11,3,0,0,276,111,3,0,0,0,119,33,0,0,0,0,36,21,0,0,0,0,23,13,0,0,0,0,13,43,7,0,0,0,45,1206,61,23,0,0,1293
403041074,75,9,0,0,0,81,37,8,0,0,0,46,35,3,0,0,0,40,64,7,0,0,0,73,101,10,8,0,0,113,327,30,10,0,0,367,320,32,7,0,0,354,184,19,4,0,0,207,55,4,0,0,0,62,42,0,4,0,0,40,36,0,0,0,0,35,77,16,3,0,0,97,1354,135,34,0,4,1518
403041075,25,0,0,0,0,25,7,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,7,22,0,0,0,0,20,36,0,0,0,0,36,52,0,0,0,0,52,99,0,0,0,0,99,55,0,0,0,0,55,50,0,0,0,0,50,33,0,0,0,0,33,16,0,0,0,0,16,408,0,0,0,0,414
403041076,40,0,0,0,0,41,13,0,0,0,0,13,16,0,0,0,0,17,34,0,0,0,0,34,29,0,0,0,0,29,109,3,0,0,0,112,166,0,0,0,0,170,249,0,0,0,0,253,97,4,0,0,0,100,63,0,0,0,0,63,33,0,0,0,0,28,41,0,0,0,0,41,886,13,0,0,0,902
403041077,82,5,0,0,0,84,35,6,0,0,0,41,23,0,0,0,0,27,55,0,0,0,0,58,75,0,0,0,0,81,268,7,0,0,0,276,384,7,0,0,0,388,488,8,0,0,0,498,167,0,0,0,0,169,115,0,0,0,0,119,58,0,0,0,0,60,81,0,0,0,0,82,1840,42,0,0,0,1882
403041078,65,0,0,0,0,63,22,0,0,0,0,25,26,3,0,0,0,24,64,6,0,0,0,65,90,5,0,0,0,100,310,12,0,0,0,322,300,4,0,0,0,305,196,0,0,0,0,198,62,0,0,0,0,64,38,0,0,0,0,38,12,0,0,0,0,10,65,5,0,0,0,66,1247,43,3,0,0,1296
403041079,52,3,0,0,0,57,32,0,0,0,0,36,58,6,0,0,0,61,80,3,0,0,0,89,136,4,0,0,0,143,425,13,0,0,0,434,237,0,0,0,0,244,71,0,0,0,0,69,25,0,0,0,0,23,13,0,0,0,0,13,9,0,0,0,0,9,47,0,0,0,0,47,1187,33,0,0,0,1216
403041080,104,4,0,0,0,109,55,3,0,0,0,57,57,7,0,0,0,62,87,3,0,0,0,93,141,4,0,0,0,144,524,23,0,0,0,552,712,14,0,0,0,727,482,8,0,0,0,487,104,0,0,0,0,104,84,0,0,0,0,85,39,3,0,0,0,39,115,3,0,0,0,117,2502,71,0,0,0,2573
