SA2_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
403041086,8,17,26,45,76,123,0,4,4,0,3,3,0,4,3,1813,1482,3295,72,97,174,18,0,23,20,0,19,12,0,12,18,3,18,14,24,35,2025,1712,3735,4,3,3,0,0,0,0,0,0,9,13,28,0,0,0,0,0,0,17,19,31,0,0,0,0,0,0,0,6,6,4,4,8,0,0,4,7,16,19,18,16,32,32,48,83,0,0,3,0,0,0,0,0,0,0,0,3,153,198,357,233,399,625,9,5,13,2453,2364,4816
403041088,13,5,18,0,0,0,0,0,0,0,0,0,0,0,0,543,536,1075,28,23,47,14,0,14,3,0,4,6,0,6,6,0,6,33,24,51,633,587,1225,6,4,3,0,0,0,0,0,0,8,6,13,0,0,0,0,0,0,13,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,13,11,30,0,0,0,0,0,0,0,0,0,0,0,0,155,157,316,72,121,191,4,4,7,885,888,1774
403041089,13,11,23,42,72,111,0,0,0,0,4,4,0,8,8,2170,1928,4095,95,101,202,25,0,25,22,0,24,9,0,10,20,7,25,14,15,26,2414,2148,4560,0,0,0,0,0,0,0,0,0,8,11,21,0,4,4,0,0,0,10,13,20,0,0,0,0,0,0,9,9,18,0,6,6,0,0,0,9,22,26,31,20,47,45,51,101,0,8,6,0,0,0,0,0,0,4,7,9,223,264,493,261,465,720,7,3,8,2950,2937,5886
403041177,109,104,215,20,13,27,0,0,0,0,0,0,0,3,4,2366,2043,4410,128,123,250,27,0,27,13,4,15,15,4,17,30,3,28,29,32,59,2736,2325,5058,11,12,24,0,0,0,0,0,5,10,18,26,3,5,12,8,0,4,32,34,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,27,18,42,62,55,115,5,7,11,0,0,0,0,0,0,5,6,15,242,352,593,290,546,840,13,8,21,3348,3293,6641
403041178,58,56,112,12,16,27,0,0,0,0,0,0,0,5,3,1762,1636,3404,98,94,192,30,0,28,17,3,20,15,3,14,22,4,29,7,22,33,2023,1837,3860,11,7,16,0,0,0,0,4,4,19,14,32,0,4,3,4,0,4,34,30,60,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,4,18,8,20,52,37,86,5,7,14,0,0,0,0,0,0,5,7,14,190,291,483,223,394,621,5,4,13,2503,2572,5074
404011090,26,35,65,62,73,130,0,0,0,9,10,20,7,9,15,1684,1417,3106,75,119,192,19,0,19,16,3,16,38,20,61,18,8,24,41,63,99,1994,1751,3744,7,5,7,0,0,0,0,3,5,11,3,14,0,0,0,3,0,3,19,13,31,0,0,0,4,0,4,8,10,17,0,3,4,0,0,0,11,15,23,42,32,75,71,54,130,4,9,11,0,0,0,0,3,3,4,8,12,185,229,408,165,294,460,13,6,21,2436,2342,4783
404011091,3,6,8,132,201,333,0,0,0,13,21,33,23,18,39,2922,2383,5304,135,263,395,33,0,37,35,0,38,58,19,75,43,11,52,36,52,91,3426,2978,6400,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,0,0,0,5,7,8,11,7,20,3,12,18,0,7,3,17,34,48,44,50,90,66,91,155,5,0,10,4,5,8,0,0,0,5,9,15,365,413,778,271,561,832,20,16,40,4154,4067,8224
404011092,4,10,18,116,190,301,6,0,5,0,0,5,6,7,16,2746,2381,5130,120,177,296,31,0,31,34,0,34,59,18,83,18,8,33,45,54,99,3193,2856,6044,0,3,7,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,5,9,11,0,0,0,0,0,0,7,6,14,0,8,10,0,7,7,9,19,31,17,27,47,32,60,92,4,0,3,4,3,4,0,4,3,8,3,13,432,505,943,295,542,839,14,11,23,3972,3973,7948
404011093,82,79,164,159,222,382,0,0,0,124,179,304,20,27,47,3101,2587,5688,184,335,519,40,0,38,43,16,58,195,82,280,34,13,45,97,101,200,4074,3643,7720,8,17,31,0,0,0,4,3,4,6,0,6,4,5,9,0,5,3,16,27,48,0,0,0,11,17,31,7,10,13,3,11,16,6,8,13,27,41,68,70,70,139,112,143,257,7,10,22,9,4,13,3,3,8,21,23,42,520,528,1052,416,644,1058,20,13,32,5166,4996,10159
404011094,14,22,32,40,45,85,0,0,0,3,0,5,3,4,9,1170,1054,2219,51,96,150,16,0,16,9,4,15,23,7,26,14,0,12,21,22,43,1363,1252,2617,0,0,5,0,0,0,0,0,0,0,8,8,0,3,4,0,0,0,3,12,15,0,0,0,0,0,0,0,3,6,0,4,4,0,0,0,6,4,8,16,21,32,25,34,53,0,6,0,0,3,3,0,0,0,5,4,6,103,134,230,116,205,319,4,0,7,1605,1628,3235
404011095,69,79,147,78,145,222,0,0,4,11,15,23,13,11,25,2898,2459,5355,134,201,331,21,0,21,21,3,24,58,12,66,37,13,43,36,40,73,3363,2979,6349,10,4,15,0,0,0,0,5,4,5,7,15,4,0,3,0,0,0,20,23,42,0,0,0,0,0,0,6,6,18,0,8,10,0,4,9,12,18,27,49,40,88,78,84,161,10,8,13,3,0,3,0,0,0,8,3,20,347,430,787,347,520,864,18,21,46,4167,4046,8219
404011096,36,43,76,53,69,120,0,0,0,0,5,6,3,7,7,2433,2084,4518,87,149,240,22,0,21,25,0,29,40,10,46,24,9,25,25,29,55,2744,2395,5144,0,4,9,0,0,0,0,0,0,5,7,16,0,0,0,0,0,0,13,18,30,0,0,0,3,0,3,4,5,5,0,0,0,0,5,5,8,6,15,32,32,63,49,58,105,4,3,7,0,0,0,0,0,0,8,3,13,356,457,817,247,461,701,14,14,31,3422,3392,6808
404011097,130,170,300,102,167,269,0,0,7,5,15,21,25,16,39,3434,2645,6075,139,321,463,38,0,38,34,10,45,70,21,95,35,17,48,53,73,127,4079,3456,7530,16,25,36,0,0,0,0,10,14,8,12,16,6,4,15,4,4,7,38,52,87,0,0,0,0,4,6,6,7,11,5,14,15,6,0,4,13,23,32,47,50,99,101,124,227,11,20,27,0,6,6,0,0,3,15,27,37,338,382,715,354,571,923,35,7,49,4913,4566,9474
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,125,200,326,14,31,47,0,0,0,5,0,5,11,15,21,2574,2423,4999,108,147,257,16,0,23,34,7,41,45,28,71,16,6,22,59,68,124,3023,2915,5935,10,13,27,0,0,0,3,7,14,0,7,11,4,4,9,0,3,5,26,33,60,0,0,0,0,0,0,3,3,3,0,4,4,0,0,0,3,7,12,24,37,63,56,76,137,7,9,16,0,0,0,5,0,5,7,9,18,328,413,741,296,560,853,12,5,14,3715,3972,7692
404021100,71,123,192,12,18,31,0,0,0,0,0,0,7,8,17,2505,2133,4635,125,137,262,30,0,30,27,0,32,34,0,39,27,11,40,30,25,55,2865,2457,5325,11,12,29,0,0,0,0,4,8,0,11,13,3,0,8,3,0,3,22,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,55,42,66,113,7,7,15,0,0,0,0,0,0,8,10,18,201,286,485,295,479,774,7,24,32,3424,3322,6745
404021101,51,67,115,55,81,137,0,0,0,0,9,7,10,17,24,1972,1629,3608,106,155,259,15,0,15,11,4,20,42,16,55,17,10,19,60,43,103,2351,2018,4372,13,3,10,0,0,0,0,0,4,4,4,0,0,5,5,0,0,0,14,9,19,0,0,0,0,0,0,0,0,0,5,3,7,0,0,6,4,10,16,33,30,67,53,53,98,6,8,13,0,0,0,0,0,0,6,9,17,147,232,383,218,375,588,17,6,24,2797,2687,5483
404021102,9,11,22,166,302,473,0,0,0,4,12,18,21,34,55,3336,2362,5698,175,358,532,36,0,40,31,7,41,43,17,59,39,6,50,59,41,102,3928,3154,7077,3,12,11,0,0,0,0,0,0,9,3,11,0,4,5,0,0,0,10,20,30,0,0,0,0,3,8,16,17,30,7,23,32,9,7,14,29,48,73,40,55,99,80,119,203,5,7,14,11,10,17,3,0,6,13,21,32,250,294,541,246,442,694,25,17,48,4543,4053,8593
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,13,4,17,0,0,0,28,11,39
404031105,0,0,0,31,42,74,0,0,0,0,0,0,0,0,5,485,425,910,25,38,62,5,0,5,7,5,7,8,3,16,5,0,8,6,7,10,568,520,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,69,74,145,66,98,160,3,6,9,711,708,1418
404031106,0,0,7,168,248,415,0,0,0,3,3,8,12,16,31,2435,1910,4344,86,228,316,16,0,16,34,9,37,86,21,107,29,8,37,44,66,105,2909,2512,5419,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,4,3,3,4,10,0,17,22,3,12,12,16,35,44,23,14,43,49,55,103,0,0,0,3,8,14,0,0,6,7,6,19,329,367,695,275,458,734,13,13,30,3582,3414,6998
404031107,14,12,29,377,592,964,0,0,0,101,125,221,30,43,73,4642,3661,8305,204,451,649,55,0,55,63,7,68,150,59,208,55,18,69,129,122,252,5818,5087,10907,8,14,21,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,18,26,0,0,0,22,19,37,25,14,42,9,45,57,9,13,23,64,96,160,52,70,120,130,180,309,9,14,22,12,20,35,4,5,8,21,34,58,667,687,1350,577,918,1496,28,25,55,7235,6930,14169
404031108,8,7,16,282,397,679,3,0,3,33,41,75,19,35,53,2863,2306,5172,134,304,440,23,0,23,69,12,80,191,98,294,40,8,50,141,161,299,3817,3376,7193,3,12,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,9,19,0,0,0,4,9,12,14,11,26,5,19,26,7,18,25,26,54,85,42,24,67,74,94,172,0,5,10,7,13,25,6,3,3,13,22,38,422,470,886,375,599,971,10,18,27,4709,4577,9293
404031109,0,0,0,28,49,78,0,0,0,0,0,5,5,3,8,891,783,1677,36,59,91,15,0,15,12,0,12,30,13,45,10,0,13,6,16,18,1032,921,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,3,3,0,0,0,6,0,9,9,10,18,19,12,29,0,0,0,0,0,0,0,0,0,0,3,3,165,169,331,98,185,287,4,5,6,1320,1295,2618
405011110,0,0,0,7,0,6,0,0,0,0,0,0,0,5,5,1099,993,2092,53,51,105,21,0,25,18,0,18,6,4,12,16,3,17,48,39,93,1270,1099,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,3,4,10,8,6,15,14,10,19,0,0,0,0,0,0,0,0,0,0,0,0,183,223,403,123,180,298,17,10,25,1600,1514,3117
405011111,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,1699,1523,3224,77,74,151,41,0,43,15,0,13,8,0,8,24,4,25,101,83,180,1968,1702,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,0,0,0,3,3,9,12,10,26,21,13,34,0,0,0,0,0,0,0,0,0,0,0,0,218,233,446,199,325,520,22,21,37,2416,2294,4710
405011112,0,0,0,6,10,14,0,0,0,0,0,0,0,0,0,1256,1046,2305,60,53,115,33,0,33,4,0,12,3,0,3,7,0,11,31,22,53,1405,1136,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,5,6,4,0,0,0,3,15,23,6,4,13,13,21,32,0,0,0,0,0,0,0,0,0,0,0,0,138,194,340,136,246,377,15,10,29,1715,1607,3320
405011113,0,0,0,34,25,60,0,0,0,0,0,0,0,0,0,525,420,945,14,21,35,25,0,26,4,0,4,4,0,4,7,0,6,38,19,55,657,483,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,66,82,151,50,72,122,11,10,19,790,651,1450
405011114,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,1274,1129,2399,55,63,123,16,0,17,9,0,9,20,6,29,21,6,26,62,60,128,1462,1270,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,19,5,25,17,6,23,0,0,0,0,0,0,0,0,0,0,0,0,94,157,251,145,222,362,10,9,19,1724,1668,3391
405011115,0,0,0,3,0,11,0,0,0,0,0,0,4,0,4,839,715,1552,27,32,60,10,0,10,3,0,3,10,5,9,9,0,10,32,36,71,938,790,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,11,8,21,14,9,22,0,0,0,0,0,0,0,0,0,0,0,0,95,115,208,69,129,197,5,9,7,1123,1044,2164
405021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,656,1362,45,39,83,14,0,14,5,0,5,9,0,7,11,3,17,51,55,112,835,761,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,16,9,4,12,0,0,0,0,0,0,0,0,0,0,0,0,53,83,138,90,143,236,11,3,16,998,999,2000
405021117,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,752,689,1440,34,36,65,14,0,16,0,6,5,0,0,4,13,3,25,73,68,142,905,807,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,15,14,5,15,0,0,0,0,0,0,0,0,0,0,0,0,175,166,340,83,146,231,5,7,14,1186,1126,2307
405021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,476,1020,27,26,56,25,0,23,6,4,6,3,3,4,12,8,16,49,47,91,665,559,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,157,124,279,64,83,144,10,14,27,905,778,1674
405021119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,1085,2369,58,70,124,41,0,43,0,0,6,11,0,17,40,6,46,161,123,286,1601,1296,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,11,8,17,13,9,23,0,0,0,0,0,0,3,0,3,3,0,7,258,224,477,134,233,366,16,15,32,2015,1777,3795
405031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,607,1271,40,28,67,18,4,21,12,0,10,4,0,4,16,5,17,78,41,121,827,691,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,157,146,308,71,117,194,7,5,15,1079,964,2046
405031121,0,0,0,7,6,8,0,0,0,0,0,0,0,0,0,618,587,1208,44,33,81,35,0,33,12,0,12,0,0,4,25,8,27,85,71,160,821,711,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,9,6,13,8,6,18,0,0,0,0,0,0,0,0,0,0,0,0,177,131,310,124,167,288,13,12,25,1142,1026,2172
405031122,0,0,0,4,7,13,0,0,0,0,0,0,9,3,12,2014,1981,3990,126,166,296,14,0,14,40,9,44,39,16,59,18,5,24,90,75,165,2355,2258,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,16,15,24,15,14,30,0,0,0,0,0,0,0,0,0,0,0,0,58,85,146,300,365,669,23,12,39,2757,2730,5491
405031123,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,429,434,859,26,17,51,12,0,12,11,0,11,0,0,3,8,3,13,34,28,65,520,491,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,85,51,132,64,85,153,9,10,17,682,634,1316
405041124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,773,1546,50,57,106,18,0,18,4,0,4,12,3,13,10,0,13,55,34,92,918,870,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,70,78,141,88,148,241,15,13,29,1099,1113,2219
405041125,0,0,0,6,0,6,0,0,0,0,0,0,0,0,7,559,584,1141,34,30,59,14,0,14,6,0,6,3,0,3,6,0,9,30,19,45,647,629,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,12,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,61,84,144,101,117,213,4,8,9,820,844,1660
405041126,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,491,458,948,38,29,68,21,0,18,0,0,0,5,0,5,13,6,18,13,23,35,576,524,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,45,73,113,105,120,219,10,10,22,743,727,1464
405041127,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,854,733,1585,35,43,81,35,0,31,0,0,0,6,0,6,26,7,30,150,95,245,1110,882,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,226,209,429,118,174,293,17,14,34,1481,1271,2755
405041128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,373,830,9,18,28,20,0,20,4,0,4,4,3,3,16,4,17,67,53,116,575,451,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,102,97,195,109,137,251,12,5,17,801,689,1491
406011129,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,443,441,889,37,29,61,13,3,13,0,0,0,6,0,6,9,10,15,52,39,92,568,515,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,7,6,14,10,8,19,0,0,0,0,0,0,0,0,0,0,0,0,22,36,59,52,56,107,14,4,19,664,627,1292
406011130,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,1015,903,1920,46,52,98,26,0,26,3,0,4,7,4,12,28,8,37,109,75,184,1254,1044,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,6,12,13,6,18,0,0,0,0,0,0,3,0,4,3,0,9,232,199,433,155,218,373,15,19,37,1677,1478,3158
406011131,0,0,0,14,4,13,0,0,0,0,0,0,0,0,0,637,482,1113,29,27,55,21,0,21,3,0,3,3,0,9,19,5,21,97,90,191,819,613,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,12,6,3,14,16,3,18,0,0,0,0,0,0,0,3,0,0,3,0,170,140,310,84,113,195,16,3,22,1100,877,1979
406011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,233,541,18,13,27,7,0,7,0,0,0,13,0,11,7,0,7,58,59,111,403,313,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,103,93,200,48,69,119,9,7,12,570,486,1056
406011133,3,0,6,11,5,16,3,0,3,0,0,0,10,14,27,2677,2634,5311,231,176,400,28,0,28,23,0,21,22,3,32,24,14,36,112,86,198,3149,2928,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,22,10,38,26,11,38,0,0,0,0,0,0,0,0,3,3,0,5,120,214,339,360,453,816,28,21,52,3689,3637,7323
406011134,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,513,391,905,29,37,58,11,0,11,0,0,3,4,0,10,21,0,19,89,74,165,685,502,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,11,0,12,0,0,0,0,0,0,0,3,3,0,3,4,119,110,224,88,116,203,22,18,38,919,746,1667
406011135,0,0,0,24,4,21,0,0,0,0,0,0,0,0,0,25,4,32,10,0,15,0,0,0,0,0,0,0,0,0,37,9,49,7,9,14,101,29,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,118,34,157
406011136,0,0,0,163,25,191,0,0,0,0,0,0,37,41,78,3289,2944,6241,297,248,550,29,6,32,63,5,70,88,10,93,23,9,39,109,141,254,4108,3433,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,88,0,3,3,7,0,7,87,18,105,49,29,73,139,47,177,0,0,0,0,0,0,7,0,7,11,0,8,71,111,185,588,557,1149,29,18,49,4947,4170,9116
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
