SA2_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
103031073,760,0,0,6,3,774,296,0,0,3,0,299,161,22,9,3,0,191,25,0,0,0,0,25,5,3,0,0,0,6,66,0,0,0,0,67,16,0,0,0,0,18,3,0,0,0,0,3,272,26,9,3,0,303,62,0,0,0,0,71,169,7,0,4,0,179,1567,30,15,20,3,1629
103031074,1808,0,5,26,4,1841,1398,10,0,4,0,1415,294,21,14,4,0,333,14,5,4,0,0,14,6,8,0,0,0,12,182,5,0,3,0,189,47,0,0,3,4,54,3,0,0,0,0,7,541,30,21,11,3,607,138,0,0,0,0,142,390,6,3,16,0,419,4275,47,28,58,10,4424
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,1110,15,0,4,0,1133,947,9,0,4,8,966,279,49,15,0,0,343,39,9,5,0,0,49,20,5,4,0,0,24,151,4,0,3,0,161,21,0,0,7,0,34,6,0,0,0,0,6,514,65,25,12,5,615,65,0,0,0,0,66,188,9,3,0,0,194,2820,91,27,19,11,2977
103041077,2266,194,23,9,0,2499,1984,72,16,0,4,2074,1162,467,165,15,0,1817,282,136,46,0,0,466,25,46,19,0,0,96,320,81,15,0,4,423,53,12,6,9,11,92,15,6,3,0,0,21,1864,752,252,30,18,2915,58,49,23,3,8,144,375,102,48,4,7,528,6537,1163,369,45,33,8157
103041078,2163,83,36,11,0,2291,3100,44,22,0,0,3172,1390,241,109,0,5,1750,202,47,28,0,0,281,45,31,12,0,0,88,240,12,18,0,0,273,44,5,5,3,0,62,10,0,0,0,0,10,1922,344,175,12,10,2460,55,42,0,0,0,97,267,65,52,7,5,390,7513,572,281,26,19,8412
103041079,1721,9,3,89,7,1828,1522,9,0,61,0,1596,226,5,9,4,0,243,0,0,0,0,0,4,4,4,15,0,0,27,217,0,0,10,3,240,60,0,0,3,0,63,3,0,0,0,0,3,515,14,24,24,3,581,137,3,4,8,0,153,253,6,10,28,0,293,4153,43,45,208,11,4453
104011080,2550,96,107,70,3,2827,2006,43,24,29,0,2098,875,203,316,10,5,1404,176,44,37,0,0,263,41,71,22,0,0,137,460,61,77,8,6,610,45,19,25,33,5,125,19,12,4,3,0,31,1616,406,481,50,9,2564,73,14,21,7,0,115,361,68,68,24,8,531,6604,627,700,175,28,8137
104011081,2848,17,3,125,21,3012,1972,10,4,32,6,2012,261,10,12,0,0,285,5,0,0,0,0,3,0,12,0,0,0,15,343,4,10,8,0,365,44,0,0,19,0,62,4,0,0,0,0,4,654,28,21,27,5,734,105,0,0,9,7,118,457,0,8,35,5,501,6035,48,32,220,39,6377
104011082,3281,238,64,372,29,3980,1496,105,29,21,3,1654,701,263,141,18,9,1127,22,15,3,0,0,43,43,33,0,0,0,76,317,70,45,13,5,459,53,3,0,85,13,156,11,9,3,0,0,17,1151,390,198,111,26,1879,89,12,9,9,11,130,313,76,32,72,5,495,6331,823,333,587,69,8140
104021083,993,23,4,9,3,1042,683,7,4,0,3,697,202,23,0,0,0,227,16,0,0,0,0,19,15,6,0,0,0,19,190,13,0,0,3,210,8,3,0,3,0,13,0,0,0,0,0,0,437,44,7,3,0,490,50,3,0,0,0,55,170,4,3,7,0,190,2335,87,15,23,11,2470
104021084,1847,301,217,131,15,2516,1566,199,121,4,0,1891,667,453,495,0,5,1622,152,81,58,3,0,293,69,47,23,0,0,142,246,85,91,4,9,433,32,19,14,43,9,120,5,12,6,0,0,27,1183,695,694,59,21,2647,49,22,28,4,5,108,229,105,89,39,5,469,4876,1319,1152,233,45,7629
104021085,1021,169,235,6,5,1440,731,91,122,0,0,948,380,216,509,0,3,1118,19,74,114,0,0,208,18,37,67,0,0,120,151,59,89,5,0,299,29,5,13,6,4,55,0,6,5,0,0,12,606,401,794,7,10,1817,63,9,13,0,0,86,171,51,123,47,3,387,2585,719,1284,60,27,4675
104021086,490,5,0,17,0,511,550,0,0,9,0,554,76,0,0,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,12,0,129,9,0,0,5,0,11,0,0,0,0,0,0,202,0,0,15,0,218,34,0,0,5,0,41,105,5,0,6,0,112,1383,10,4,42,0,1437
104021087,729,7,3,11,0,754,309,5,0,0,0,313,86,7,9,5,0,104,8,0,0,0,0,16,0,0,0,0,0,0,109,0,4,4,0,114,21,0,0,3,0,23,0,0,0,0,0,0,224,13,9,13,0,257,44,0,0,0,0,49,130,0,0,11,3,146,1439,22,10,38,8,1517
104021088,1355,81,48,50,6,1540,1253,99,12,4,5,1377,373,98,57,4,5,532,0,0,0,0,0,0,0,0,0,0,0,0,142,20,26,0,0,192,10,0,0,12,8,24,3,0,0,0,0,3,524,117,84,11,13,754,20,3,0,6,0,27,89,14,21,7,0,135,3244,320,171,76,24,3835
104021089,2401,268,125,134,19,2942,2207,148,68,5,0,2426,678,228,287,13,0,1198,176,61,18,0,0,253,87,32,18,0,0,145,301,78,61,3,5,441,30,3,5,28,5,66,13,3,0,0,0,15,1282,400,387,46,7,2125,79,137,31,4,0,252,228,82,51,26,0,383,6196,1044,660,211,31,8135
104021090,843,32,35,114,6,1036,471,20,4,3,5,498,174,25,62,0,0,263,30,10,19,0,0,53,8,3,0,0,0,10,101,9,18,0,4,131,17,0,11,24,3,56,0,0,0,0,0,0,332,43,107,27,11,510,22,0,0,0,0,25,96,12,22,34,0,159,1767,109,168,175,17,2236
104021091,2141,81,5,180,13,2419,1529,35,8,8,0,1583,562,141,40,3,3,751,18,5,7,0,0,27,26,18,9,0,0,56,329,37,25,7,8,403,86,10,0,41,7,151,11,0,0,0,0,10,1035,216,81,54,25,1404,76,11,6,9,0,107,262,29,14,34,0,346,5043,375,110,282,41,5859
105011092,339,0,5,17,8,375,208,0,0,0,4,214,47,0,5,0,0,54,121,16,3,0,0,145,65,3,0,0,4,71,78,0,0,4,0,78,112,8,5,12,3,140,6,0,0,0,0,8,420,37,19,16,14,501,80,0,0,5,9,94,214,16,0,15,28,281,1269,53,21,57,58,1459
105011093,507,0,0,24,5,535,378,0,0,7,3,394,115,27,20,3,0,166,48,6,9,0,0,69,38,6,7,0,0,53,81,0,9,6,0,99,87,16,25,9,3,137,3,0,0,0,0,5,380,54,75,12,3,524,50,5,6,0,0,65,241,11,20,17,0,291,1557,66,105,60,15,1813
105011094,521,0,4,0,12,538,307,4,0,0,0,311,65,0,14,0,0,77,82,5,11,0,0,94,31,5,4,0,0,38,119,0,3,0,0,130,46,13,5,0,3,67,3,0,0,0,0,6,348,21,37,0,0,411,80,0,7,0,0,82,228,4,12,27,0,262,1482,28,57,27,14,1607
105011095,719,15,0,18,10,765,404,4,0,3,8,411,89,22,7,0,0,116,52,12,0,0,0,68,29,18,0,0,0,42,125,16,0,0,3,150,74,19,6,9,8,108,9,3,0,0,0,7,376,83,19,11,12,487,89,4,0,0,5,99,161,8,3,0,5,178,1747,106,17,31,35,1942
105011096,539,6,0,223,82,853,236,0,0,21,10,266,46,10,4,0,4,69,71,15,0,7,4,99,107,14,0,0,0,120,104,3,3,15,9,134,115,11,11,24,12,178,3,0,0,0,0,8,451,64,23,48,33,613,127,0,4,40,14,190,524,29,15,75,8,651,1882,98,43,406,134,2568
105021097,3082,29,3,33,4,3160,2195,10,0,0,4,2219,670,60,72,0,0,805,82,26,16,0,0,121,37,12,20,0,0,73,544,30,23,6,6,602,170,15,19,26,8,236,4,3,3,0,0,22,1503,146,159,27,13,1845,142,5,21,3,9,174,544,21,46,12,8,633,7470,206,226,80,40,8021
105021098,295,0,0,30,69,397,77,0,0,0,8,84,7,0,0,0,0,10,73,12,3,0,3,86,54,4,0,0,0,50,28,0,0,0,11,45,60,7,0,11,19,101,0,0,0,0,0,0,218,20,10,14,34,294,68,0,3,3,31,114,159,5,9,14,16,196,823,34,13,70,151,1093
105031099,1396,6,8,21,18,1447,676,0,0,0,9,689,143,6,22,0,0,169,56,4,7,0,5,67,8,5,6,0,0,24,245,3,9,0,3,254,75,4,8,19,3,109,7,0,0,0,0,5,524,22,51,21,8,632,117,0,9,5,0,126,475,12,11,15,0,518,3185,44,74,65,37,3409
105031100,945,55,0,8,0,1004,1206,40,0,0,0,1258,497,294,68,0,3,857,102,31,28,0,0,160,33,30,4,0,0,66,182,27,0,0,0,218,23,7,4,0,5,36,3,8,3,0,0,10,838,397,108,5,6,1347,19,8,9,0,0,39,237,52,33,0,4,325,3247,557,144,15,14,3978
105031101,1819,117,49,6,0,1992,2302,53,21,0,3,2382,1166,249,442,12,3,1871,129,46,109,0,0,282,30,9,41,3,0,84,366,30,43,7,0,448,40,8,46,8,0,99,7,6,15,0,0,26,1732,343,695,25,8,2809,50,51,47,0,0,152,354,89,120,7,25,599,6261,657,933,39,39,7933
105031102,875,88,22,17,9,1003,1267,9,10,0,0,1284,525,56,117,8,0,705,106,13,14,0,0,135,34,0,0,0,0,37,177,6,9,0,0,192,29,8,0,12,8,61,3,0,0,0,0,7,869,85,149,20,10,1130,31,113,5,3,0,148,261,40,19,10,0,338,3310,328,198,53,19,3907
105031103,787,10,0,7,9,807,826,8,0,0,0,839,44,0,0,0,3,48,0,0,0,0,0,0,5,0,0,0,0,5,102,0,0,0,5,109,16,0,0,0,0,16,5,0,0,0,0,5,175,0,0,0,8,185,58,0,0,0,0,58,202,3,0,4,3,210,2043,25,0,8,18,2093
105031104,659,15,0,16,0,687,401,4,0,0,0,406,118,0,41,0,0,159,51,0,0,0,0,53,10,3,0,0,0,17,110,0,5,3,0,116,29,6,4,0,0,37,12,0,0,0,0,12,333,8,51,6,0,391,94,8,0,0,0,107,180,6,13,36,10,241,1666,42,63,60,11,1836
105031105,939,15,0,6,6,968,640,0,0,4,0,648,178,31,20,0,0,229,52,7,4,0,0,62,11,17,10,0,0,36,146,4,3,5,0,156,45,0,4,7,3,64,5,3,0,0,0,10,425,67,44,14,6,550,77,0,0,0,0,79,270,18,7,4,4,306,2353,100,51,31,15,2549
105031106,1166,3,13,24,4,1205,827,6,0,8,8,845,313,57,24,4,0,397,65,8,13,0,0,83,27,8,5,0,0,44,185,4,0,6,0,200,42,4,4,3,8,59,8,0,0,0,0,11,641,82,45,9,13,791,82,4,0,3,0,89,323,25,13,20,5,379,3032,116,67,65,20,3307
106011107,1248,30,0,5,3,1288,2103,43,4,0,3,2154,624,125,10,0,3,761,0,0,0,0,0,0,4,0,0,0,0,4,148,9,0,0,0,152,27,4,0,0,0,28,3,0,0,0,0,3,805,136,10,0,4,955,58,3,0,0,0,59,143,21,0,0,0,165,4359,232,16,12,15,4628
106011108,2406,181,8,29,12,2644,2510,74,8,3,3,2595,1416,422,92,5,0,1935,193,116,14,0,0,322,34,47,10,0,0,93,337,54,3,3,0,396,34,16,4,0,0,62,11,9,0,0,0,19,2030,660,120,9,10,2829,79,55,0,0,0,144,343,106,18,12,0,478,7359,1075,156,58,22,8679
106011109,1320,0,3,3,0,1329,1444,5,0,0,6,1453,161,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,130,0,3,0,0,133,11,0,0,0,0,5,0,0,0,0,0,3,301,0,3,0,0,305,60,0,0,0,0,60,165,0,0,0,0,165,3290,5,3,5,9,3312
106011110,1509,4,0,23,7,1544,1397,6,0,6,3,1413,247,28,0,4,5,288,17,0,0,0,0,19,9,0,0,0,0,7,174,3,0,0,0,187,33,6,0,3,0,36,3,0,0,0,0,3,490,37,10,5,8,541,79,8,0,4,0,91,186,0,0,4,0,195,3654,54,8,47,21,3788
106011111,2167,74,7,0,0,2249,2874,68,10,0,3,2958,1195,306,70,3,3,1569,129,37,26,0,0,196,26,13,4,0,0,43,278,16,16,0,0,310,41,0,0,0,0,40,10,5,4,0,0,12,1676,384,115,7,0,2172,72,0,0,0,0,73,312,34,20,4,5,376,7096,557,156,10,15,7833
106011112,1598,96,44,23,0,1764,2276,105,20,0,0,2404,617,319,124,0,3,1056,241,32,25,0,0,298,35,14,9,0,0,58,161,40,3,4,4,214,82,5,3,56,0,143,3,0,0,0,0,7,1134,410,164,61,3,1776,55,10,7,3,6,75,215,66,31,30,0,334,5285,681,263,121,12,6356
106011113,685,0,0,6,0,693,677,0,0,0,3,688,214,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,3,0,67,29,0,0,6,3,33,0,0,0,0,0,0,309,0,0,9,3,315,53,0,0,0,0,56,167,0,0,5,0,171,1884,4,0,20,9,1918
106021114,589,34,5,112,0,749,1165,33,4,8,4,1209,669,148,32,28,3,877,8,5,4,0,3,23,5,0,9,0,3,21,96,22,4,6,0,124,10,5,0,42,0,62,4,0,0,0,0,5,789,176,56,72,9,1105,17,34,0,5,0,59,69,17,9,11,3,103,2629,294,69,210,17,3232
106021116,1072,43,0,0,4,1116,1383,18,0,0,0,1396,230,71,5,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,67,3,3,0,0,73,10,0,0,0,0,11,0,0,0,0,0,0,309,74,6,0,0,390,19,8,0,0,5,28,72,7,7,0,0,86,2850,151,14,0,3,3029
106021614,1822,157,21,0,0,2007,2208,115,18,0,0,2343,903,371,204,0,0,1480,178,75,33,0,0,295,55,65,31,0,0,148,234,64,22,0,0,320,65,14,0,0,4,81,3,7,0,0,0,11,1440,593,303,0,5,2338,37,63,6,0,0,104,187,63,26,0,0,282,5691,997,368,4,5,7067
106021615,1487,86,7,0,0,1582,2409,64,0,0,0,2478,1103,239,50,0,0,1388,89,54,0,0,0,147,32,34,0,0,0,63,156,25,0,0,0,187,28,11,0,0,0,40,4,7,0,0,0,7,1411,362,58,0,3,1833,169,30,4,0,0,204,176,35,8,0,0,220,5657,580,76,0,4,6317
106021616,734,30,4,0,0,765,1137,22,3,0,4,1164,380,126,17,0,0,524,172,28,34,0,0,234,37,15,13,0,0,71,147,14,3,0,0,162,10,0,0,0,0,16,0,0,0,0,0,0,755,181,75,0,0,1010,21,27,0,0,0,45,127,30,14,0,0,167,2775,281,95,4,7,3161
106021617,1180,186,16,0,0,1385,1247,73,11,0,0,1330,480,155,87,0,4,720,124,53,3,0,0,179,40,27,4,0,0,67,134,24,8,0,5,167,14,0,0,0,0,23,6,3,0,0,0,6,792,262,100,0,5,1160,35,140,5,0,0,177,120,38,10,0,0,165,3369,697,135,0,9,4214
106021618,1218,27,3,3,0,1254,2387,38,6,0,5,2435,898,145,14,0,0,1062,62,5,11,0,0,77,40,0,5,0,0,48,131,12,0,0,0,143,242,4,0,0,0,249,4,0,0,0,0,4,1377,164,29,0,0,1577,46,0,0,0,0,50,109,9,5,0,0,124,5130,246,43,3,9,5433
106031119,1183,99,0,33,17,1344,649,71,3,3,0,726,166,87,0,0,0,254,0,0,0,0,0,0,7,0,0,0,0,5,92,16,5,3,0,113,40,3,0,7,0,50,0,0,0,0,0,0,296,112,3,6,0,419,53,3,0,0,0,57,125,8,0,15,0,152,2309,298,7,63,24,2696
106031120,1135,66,0,4,0,1211,758,30,0,3,0,788,433,86,11,5,0,535,9,0,0,0,0,6,21,0,0,0,0,28,112,9,0,0,0,129,18,4,0,14,0,36,6,0,0,0,0,3,598,109,11,25,0,737,34,7,0,0,0,42,116,10,4,3,0,132,2636,218,20,29,0,2908
106031121,2991,954,330,91,26,4387,1698,374,95,3,9,2169,661,553,360,3,0,1586,13,44,35,0,0,90,10,77,25,0,0,114,219,111,66,0,6,411,72,41,9,12,11,143,4,9,3,0,0,16,978,843,511,15,14,2364,66,232,28,7,4,331,188,142,54,17,7,403,5920,2541,1008,130,59,9667
106031122,1323,144,0,98,0,1563,1569,112,5,5,0,1686,757,348,20,14,0,1144,361,72,16,0,0,448,96,38,8,3,0,148,198,57,0,3,0,264,72,0,0,85,0,165,3,3,0,0,0,16,1497,530,44,107,3,2177,49,10,0,6,0,60,237,72,8,73,0,387,4665,862,60,284,8,5879
106031123,746,0,4,0,0,752,901,3,4,0,0,904,54,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,59,8,0,0,0,0,6,0,0,0,0,0,0,119,0,0,0,4,120,21,0,0,0,0,21,53,0,0,0,0,53,1845,3,4,7,3,1857
106031124,1311,90,28,9,4,1449,430,27,9,0,0,466,201,69,26,10,6,314,0,0,0,0,0,0,3,0,0,0,0,4,57,17,5,3,0,80,23,0,0,0,0,24,0,0,0,0,0,0,282,86,32,14,3,422,308,10,0,0,0,321,124,13,9,5,11,157,2454,236,80,27,20,2817
106031125,1786,26,5,38,4,1853,2135,14,3,0,0,2153,568,46,3,3,0,625,15,0,0,0,0,16,15,0,3,0,0,13,176,10,0,10,0,197,171,0,0,35,0,208,6,0,0,0,0,7,956,57,9,49,0,1078,54,0,3,0,0,62,197,10,0,18,0,231,5122,107,22,108,6,5371
106041126,1144,44,7,19,7,1223,1471,33,3,0,0,1505,858,314,22,0,0,1194,155,72,0,0,0,227,43,32,0,0,0,75,219,18,0,0,0,233,33,12,0,9,5,61,4,0,0,0,0,7,1314,447,22,12,12,1806,51,20,0,5,5,79,218,79,0,4,0,309,4199,621,33,35,22,4915
106041127,501,14,3,8,0,526,488,4,6,4,0,500,124,28,18,0,0,168,4,0,0,0,0,6,3,0,0,0,0,3,109,0,3,3,0,114,35,3,0,6,0,48,0,0,0,0,0,0,270,32,22,12,10,346,70,22,0,0,7,95,93,12,4,0,0,112,1428,88,33,21,12,1578
106041128,703,48,4,0,0,757,782,22,3,0,0,803,225,163,6,0,0,396,56,20,14,0,0,90,13,22,0,0,0,31,123,17,0,0,0,140,33,24,0,5,4,59,4,3,0,0,0,8,447,241,29,10,4,723,52,3,0,0,0,63,103,22,0,0,0,126,2086,336,32,13,5,2479
106041129,1245,9,4,44,7,1306,951,4,0,0,0,961,247,38,0,0,0,297,25,7,0,0,0,36,6,0,0,0,0,13,191,7,0,3,0,202,86,6,0,0,3,104,0,0,0,0,0,3,565,69,3,7,4,649,245,0,0,0,0,249,237,7,0,8,0,255,3240,92,11,64,19,3427
107011131,3099,291,18,0,6,3412,3046,245,31,0,0,3328,793,276,99,0,0,1172,334,170,21,0,0,525,16,20,8,0,0,43,325,41,13,0,4,376,35,6,6,0,0,44,12,8,0,0,0,19,1505,510,152,0,3,2174,53,74,7,0,0,141,279,74,15,0,0,374,7984,1200,224,4,15,9430
107011132,985,39,0,0,0,1029,2085,77,0,0,0,2166,412,86,0,0,0,499,17,0,0,0,0,20,6,0,0,0,0,6,99,8,0,0,0,108,5,3,0,0,0,14,6,0,0,0,0,6,542,104,4,0,0,646,26,3,0,0,0,31,79,20,0,0,0,95,3718,241,10,5,0,3968
107011133,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
107011134,1872,45,50,0,0,1969,1901,60,15,5,0,1983,446,85,26,6,7,563,355,57,86,0,0,500,13,7,23,0,0,39,122,15,3,0,0,139,13,0,0,0,0,11,3,0,0,0,0,3,943,170,139,8,7,1268,35,3,55,0,0,94,146,27,28,0,0,203,4901,303,289,17,5,5509
107011545,1727,24,42,3,0,1801,1349,55,48,0,0,1448,628,51,132,6,4,815,451,19,127,0,0,601,13,0,15,0,0,33,173,10,36,0,0,221,37,0,6,0,0,49,9,0,4,0,0,13,1311,85,325,6,4,1728,62,0,25,0,0,89,235,11,54,0,0,300,4689,175,495,10,3,5373
107011546,1226,36,76,4,0,1345,703,41,42,0,0,793,458,76,299,3,4,837,112,193,158,0,0,465,6,8,6,0,0,26,116,19,48,0,0,181,16,0,10,0,0,29,9,5,3,0,0,13,712,299,526,0,5,1539,38,3,13,0,0,64,141,53,100,0,0,291,2821,437,751,14,8,4036
107011547,798,42,11,49,0,889,399,23,7,0,0,430,127,64,51,0,0,250,11,19,13,0,0,42,3,4,0,0,0,11,60,18,12,5,0,89,39,0,0,18,0,62,0,0,0,0,0,5,242,113,76,17,0,454,23,0,0,0,0,27,106,16,12,14,0,151,1564,196,106,91,5,1958
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,1588,207,9,0,0,1806,3086,257,12,0,4,3352,597,190,13,0,4,804,52,42,0,0,0,100,10,3,0,0,0,11,180,39,6,0,0,225,16,0,0,0,0,17,5,0,0,0,0,3,860,281,22,0,6,1169,21,17,0,0,4,43,135,19,0,0,0,166,5694,780,45,4,12,6526
107031137,744,132,0,0,0,877,818,127,5,0,0,946,211,139,17,0,0,370,104,64,0,0,0,167,11,10,0,0,0,17,92,40,0,0,0,124,3,0,0,0,0,6,0,0,0,0,0,0,419,250,18,3,5,688,18,31,0,0,0,43,84,34,3,0,0,116,2077,564,22,3,5,2668
107031138,1097,319,233,17,4,1670,697,199,51,0,0,952,186,188,163,4,3,548,18,15,7,0,0,30,10,4,4,0,0,18,76,32,38,9,0,157,7,4,5,5,0,19,0,0,0,0,0,3,297,243,217,20,4,780,16,33,117,0,0,176,64,34,46,7,3,153,2168,828,668,51,10,3734
107031139,932,63,8,0,0,1007,759,30,10,0,0,796,139,38,14,0,0,190,3,5,0,0,0,9,4,0,0,0,0,4,70,11,6,0,0,79,8,0,0,0,0,3,4,0,0,0,0,4,219,48,18,0,0,285,19,0,0,0,0,26,58,14,5,0,0,77,1987,157,45,0,0,2189
107031140,1343,79,26,15,7,1469,836,52,10,4,0,897,192,87,41,0,0,314,9,13,7,0,0,19,5,15,3,0,0,24,101,10,3,0,0,114,16,0,6,0,0,25,0,0,0,0,0,4,314,122,53,4,3,503,48,38,8,0,0,93,102,24,4,6,3,140,2652,309,94,32,12,3103
107031141,1894,248,89,36,4,2269,2271,303,46,0,5,2619,726,325,94,0,0,1144,58,94,24,4,0,175,3,13,25,0,0,49,116,53,9,4,0,186,4,0,4,9,0,24,5,0,4,0,0,8,908,491,163,19,5,1584,37,14,46,6,0,100,150,55,18,6,0,233,5258,1107,362,69,10,6807
107031142,1375,199,19,3,0,1596,1015,147,30,0,0,1202,369,280,62,8,4,719,43,65,23,0,0,126,14,18,0,0,0,34,112,40,11,0,0,164,7,3,0,0,0,16,0,0,0,0,0,0,546,404,97,6,4,1052,55,24,13,0,0,95,114,41,13,0,3,168,3097,819,182,11,4,4114
107031143,2381,175,79,196,8,2839,1807,114,85,0,0,2010,820,242,329,9,3,1396,807,115,117,0,0,1046,30,25,17,0,0,69,245,44,69,0,0,366,13,7,7,13,0,39,7,4,5,0,0,20,1927,437,536,25,3,2930,52,37,8,3,0,99,338,61,71,55,3,523,6497,830,775,289,9,8399
107041144,2563,394,172,12,4,3139,1848,263,110,7,0,2231,598,450,430,29,4,1505,208,327,42,0,0,575,15,52,18,0,0,90,198,82,70,8,0,357,25,7,0,5,0,36,5,5,4,0,0,16,1047,921,571,40,3,2580,56,59,48,4,0,159,204,108,87,10,0,408,5722,1742,986,59,10,8523
107041145,1461,363,157,29,0,2010,1279,354,208,3,5,1851,372,522,354,11,3,1263,276,454,86,0,0,820,14,71,37,0,0,124,145,105,46,3,0,296,8,3,3,3,0,20,3,9,0,0,0,14,827,1160,528,16,4,2533,41,34,31,0,0,105,142,127,43,3,0,314,3749,2041,957,53,10,6812
107041146,2598,207,58,114,0,2980,2425,160,68,6,0,2664,627,274,372,10,5,1285,81,63,18,0,0,164,13,21,6,0,5,42,229,50,56,16,7,358,12,10,13,13,7,52,3,0,4,0,0,6,959,418,463,37,30,1908,48,61,6,5,0,113,153,46,48,19,3,275,6190,898,639,186,34,7946
107041147,882,27,80,0,3,993,1317,34,131,0,4,1486,177,15,82,11,7,293,30,0,0,0,0,30,0,0,0,0,0,0,79,12,26,3,5,118,10,0,0,0,0,12,0,0,0,0,0,0,303,23,108,14,9,456,35,12,3,0,0,48,68,4,14,0,0,84,2603,99,337,14,16,3068
107041148,1552,137,94,3,0,1787,1420,100,69,4,0,1590,290,121,126,7,0,547,0,28,0,0,0,28,0,0,3,0,0,4,155,15,28,5,4,204,5,0,0,0,0,10,0,3,0,0,0,6,451,169,156,13,6,793,36,5,12,0,0,54,89,26,19,0,0,133,3542,428,352,21,13,4359
107041150,2191,258,292,12,0,2763,2334,320,243,10,0,2898,346,255,286,15,0,909,212,181,176,0,0,572,12,23,13,0,0,41,125,44,65,0,0,230,6,3,0,4,0,17,0,0,0,0,0,3,703,501,548,21,5,1777,30,9,57,0,0,95,134,49,82,5,0,271,5393,1135,1225,45,6,7801
107041548,275,82,1578,12,0,1945,133,61,1121,34,3,1350,175,136,2917,50,7,3277,4,22,374,0,0,403,0,0,40,0,0,41,55,16,379,5,13,468,5,0,49,0,3,59,5,0,14,0,0,16,241,181,3774,56,21,4269,10,10,206,0,0,223,33,11,347,13,3,408,693,347,7020,115,28,8198
