SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85_yr_over_M,Age_85_yr_over_F,Age_85_yr_over_P,OS_vis_M,OS_vis_F,OS_vis_P,Count_pers_occ_private_dwgs_M,Count_pers_occ_private_dwgs_F,Count_pers_occ_private_dwgs_P,Count_persons_other_dwgs_M,Count_persons_other_dwgs_F,Count_persons_other_dwgs_P,Indig_persons_Aboriginal_M,Indig_persons_Aboriginal_F,Indig_persons_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_pe_Bo_Abor_Trs_St_Is_M,Indig_pe_Bo_Abor_Trs_St_Is_F,Indig_pe_Bo_Abor_Trs_St_Is_P,Indigenous_persons_Tot_M,Indigenous_persons_Tot_F,Indigenous_persons_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_per_att_educ_inst_0_4_M,Age_per_att_educ_inst_0_4_F,Age_per_att_educ_inst_0_4_P,Age_per_att_educ_inst_5_14_M,Age_per_att_educ_inst_5_14_F,Age_per_att_educ_inst_5_14_P,Age_per_att_educ_inst_15_19_M,Age_per_att_educ_inst_15_19_F,Age_per_att_educ_inst_15_19_P,Age_per_att_educ_inst_20_24_M,Age_per_att_educ_inst_20_24_F,Age_per_att_educ_inst_20_24_P,Age_per_att_educ_inst_25ov_M,Age_per_att_educ_inst_25ov_F,Age_per_att_educ_inst_25ov_P,Hi_yr_sch_com_Yr_12_equiv_M,Hi_yr_sch_com_Yr_12_equiv_F,Hi_yr_sch_com_Yr_12_equiv_P,Hi_yr_sch_com_Yr_11_equiv_M,Hi_yr_sch_com_Yr_11_equiv_F,Hi_yr_sch_com_Yr_11_equiv_P,Hi_yr_sch_com_Yr_10_equiv_M,Hi_yr_sch_com_Yr_10_equiv_F,Hi_yr_sch_com_Yr_10_equiv_P,Hi_yr_sch_comp_Yr_9_equiv_M,Hi_yr_sch_comp_Yr_9_equiv_F,Hi_yr_sch_comp_Yr_9_equiv_P,Hi_yr_sch_comp_Yr_8_below_M,Hi_yr_sch_comp_Yr_8_below_F,Hi_yr_sch_comp_Yr_8_below_P,Hi_yr_sc_co_Di_not_go_to_sc_M,Hi_yr_sc_co_Di_not_go_to_sc_F,Hi_yr_sc_co_Di_not_go_to_sc_P
10102,32554,31988,64539,2155,2133,4288,4381,3948,8329,1840,1689,3532,1834,1655,3494,4632,4841,9473,4581,4623,9210,4640,4726,9366,4244,3966,8212,2719,2618,5344,1198,1328,2526,319,449,771,32,48,76,31967,31599,63566,589,389,974,1075,1083,2157,19,20,37,19,27,51,1122,1128,2246,24944,24480,49422,5888,5883,11769,26485,26027,52513,4302,4301,8609,28855,28567,57425,611,575,1180,4145,3720,7862,1422,1341,2763,578,629,1204,1220,1803,3024,15448,16456,31902,1671,1508,3176,5121,4556,9680,1245,1070,2321,823,767,1593,93,112,206
10103,13893,12673,26569,525,527,1052,1638,1428,3068,834,786,1614,956,962,1916,2000,1762,3763,1562,1455,3018,1903,1770,3673,2049,1785,3836,1517,1244,2758,715,678,1392,203,275,481,89,69,162,11203,10677,21880,2694,1995,4687,412,263,671,26,8,31,10,10,19,446,275,725,10602,9664,20265,1838,1861,3696,11479,10677,22158,813,887,1701,11640,10813,22447,175,163,341,1472,1303,2773,515,505,1018,168,281,453,322,589,910,5703,6033,11737,744,660,1403,2703,2106,4807,612,546,1161,387,299,685,42,30,73
10104,38173,39589,77765,1670,1567,3237,4150,3881,8028,2005,1740,3746,1432,1314,2747,3167,3297,6463,3371,3705,7077,4441,4839,9282,6312,7121,13438,7085,6938,14016,3501,3626,7131,1054,1550,2600,43,40,86,37121,38418,75539,1054,1171,2224,1883,1921,3805,20,21,38,32,35,62,1941,1969,3908,30211,31096,61314,4805,5372,10171,34009,35198,69211,1329,1617,2948,34198,35581,69781,471,445,919,3727,3527,7260,1323,1205,2525,255,338,592,621,1359,1981,12984,15262,28250,2823,2826,5646,9346,9231,18579,2645,2497,5142,1563,1364,2925,106,78,178
10105,19646,19267,38918,1139,1043,2180,2404,2235,4643,1140,1021,2161,1178,952,2126,2448,2314,4762,2194,2214,4397,2387,2422,4810,2778,2681,5462,2324,2389,4718,1259,1370,2629,403,629,1029,18,12,39,18400,18598,36999,1247,671,1919,890,878,1764,32,28,59,10,3,14,925,905,1830,16160,16007,32166,2081,1972,4052,16719,16906,33626,1155,1102,2258,17097,17325,34420,322,307,637,2199,2044,4237,750,728,1478,306,306,615,532,796,1324,6034,6977,13014,1069,1091,2158,4952,4597,9547,1381,1272,2656,858,719,1575,71,71,142
10106,18896,19292,38183,1129,1034,2164,2695,2551,5239,1208,1126,2333,872,885,1762,1858,1973,3830,2032,2329,4360,2592,2686,5273,2679,2596,5272,2261,2297,4554,1236,1270,2503,337,542,879,14,19,35,18384,18930,37309,508,357,872,785,777,1562,13,12,20,5,11,16,803,794,1606,15718,16191,31912,1678,1815,3498,16641,17231,33871,879,890,1771,17057,17580,34636,332,303,634,2494,2372,4867,859,849,1701,191,287,478,345,795,1140,6392,7769,14155,1075,1150,2227,4299,3938,8242,1181,1081,2261,748,561,1313,57,64,123
10201,86285,92246,178533,4882,4557,9436,11379,10559,21939,5308,4971,10277,4601,4492,9091,9022,9322,18349,10387,11371,21761,11354,12047,23397,11135,12525,23657,9827,11498,21329,6279,7264,13548,2112,3641,5748,111,107,217,85085,90493,175578,1196,1759,2953,3012,3107,6124,55,61,111,46,43,93,3112,3213,6326,66282,70239,136521,16135,17734,33863,75324,79697,155020,6934,8095,15029,77337,82468,159811,1722,1560,3278,10767,10016,20782,4039,3940,7985,1622,1827,3448,2200,4061,6259,35757,39970,75726,5039,4719,9754,18185,19902,38083,4657,5285,9944,2177,2337,4523,252,244,493
10202,81140,86427,167569,5127,4885,10013,10872,10234,21108,5242,4819,10063,4787,4629,9409,9510,10267,19776,9454,10136,19593,9964,10789,20757,9963,11043,21007,8898,10159,19052,5524,6510,12034,1796,2957,4757,70,67,138,80033,84932,164966,1104,1499,2603,5099,5223,10325,107,94,201,81,109,192,5285,5430,10718,66647,70076,136727,10250,11634,21890,72306,76311,148616,4465,5226,9691,73502,77917,151422,1649,1546,3197,10149,9540,19688,3544,3542,7084,1236,1500,2743,1725,3500,5233,24810,29181,53997,5333,5036,10372,21611,22555,44167,5877,6353,12232,2963,3024,5988,296,247,544
10301,24995,24389,49383,1419,1339,2754,3321,3129,6455,1742,1564,3309,1690,1493,3185,3273,3018,6296,3023,2792,5817,3039,3129,6172,3034,3049,6088,2625,2632,5257,1414,1496,2910,416,742,1153,31,28,53,23096,23533,46629,1905,851,2757,1777,1559,3340,24,30,50,48,44,89,1850,1633,3482,20826,20513,41334,2566,2438,5002,21172,21690,42866,1346,1363,2713,21487,22020,43507,445,426,878,3076,2897,5972,1222,1193,2407,452,589,1040,596,1092,1684,8208,9938,18152,1459,1358,2818,5745,5084,10831,1471,1443,2914,852,711,1567,78,81,150
10302,27586,27496,55081,1641,1590,3232,3666,3578,7236,1656,1499,3156,1392,1331,2729,2907,2969,5879,2868,2899,5767,3229,3308,6539,3933,3706,7644,3556,3372,6929,2054,2185,4240,673,1063,1740,26,21,47,26744,26765,53513,838,731,1567,2899,3031,5931,31,36,65,42,35,77,2972,3103,6072,23400,23319,46718,1539,1652,3189,24308,24361,48670,846,869,1714,24570,24590,49157,428,472,899,3303,3172,6478,1024,1006,2033,219,342,563,355,848,1198,6743,8611,15357,1562,1624,3181,7751,6863,14612,2222,1927,4150,1527,1058,2581,98,56,159
10303,24481,23866,48349,1308,1248,2557,3207,3011,6219,1429,1230,2668,1210,1015,2224,2775,2692,5467,2681,2632,5307,3130,3091,6225,3483,3431,6911,3063,2925,5991,1755,1845,3594,432,737,1169,17,19,34,23507,23421,46926,972,450,1423,1755,1623,3380,38,30,61,37,31,62,1827,1683,3508,20279,19757,40038,2147,2256,4398,21357,21216,42574,908,955,1865,21597,21411,43013,357,350,708,2905,2757,5657,885,884,1766,251,255,505,438,899,1340,6427,8111,14537,1528,1316,2842,6884,5863,12743,1827,1752,3579,1088,892,1979,72,47,117
10304,30257,31432,61685,2166,1892,4058,4676,4392,9066,1978,1908,3885,1686,1665,3350,3635,4004,7635,3625,3923,7549,3703,3875,7579,3549,3781,7335,3009,3222,6233,1682,1913,3595,545,857,1400,40,35,71,29237,30461,59698,1021,969,1986,2036,2073,4114,31,31,61,46,40,85,2110,2143,4258,25567,26539,52107,2819,2966,5789,26775,27828,54602,1731,1809,3536,27390,28458,55849,608,572,1176,4360,4078,8440,1394,1434,2828,413,590,1001,835,1442,2271,9847,12293,22140,1698,1699,3398,7019,6620,13636,1916,1731,3643,1158,997,2148,126,89,220
10401,27272,27304,54577,1293,1290,2583,3163,2889,6058,1466,1248,2714,1255,1136,2392,2664,2585,5252,2714,2679,5393,3157,3390,6553,4152,4285,8437,4361,4258,8617,2364,2459,4824,686,1082,1766,67,19,84,25646,26542,52187,1624,761,2392,2224,1980,4201,39,41,83,57,55,108,2320,2071,4392,23084,22928,46008,2153,2419,4567,23853,24609,48461,674,867,1541,23971,24791,48768,386,384,766,2889,2648,5539,907,851,1757,183,256,438,432,989,1419,7143,8475,15622,1719,1677,3390,7450,7677,15129,2252,2171,4419,1332,1028,2357,75,71,142
10402,45262,48545,93800,2340,2330,4670,5950,5749,11693,2669,2637,5306,2123,2053,4174,4874,5221,10099,5090,5647,10738,5556,6198,11753,6102,6886,12988,6199,6464,12665,3281,3713,6993,1092,1647,2741,153,142,293,44032,47187,91220,1227,1355,2583,2382,2598,4980,61,50,108,64,54,120,2503,2702,5208,35637,37835,73473,6599,7565,14164,38530,41258,79792,3721,4166,7883,39660,42446,82109,727,735,1457,5495,5304,10799,1815,1882,3697,513,700,1209,1178,2217,3398,15490,18571,34062,2962,2950,5908,10548,10840,21390,2991,3084,6070,1760,1590,3352,262,309,565
10501,11750,11173,22928,780,716,1497,1440,1386,2829,627,582,1210,636,598,1231,1454,1525,2979,1207,1204,2408,1424,1388,2812,1839,1598,3440,1462,1178,2640,720,710,1426,170,283,452,27,18,41,11063,10737,21807,685,435,1123,2484,2680,5162,9,14,24,25,22,53,2516,2722,5237,8929,8420,17348,711,739,1454,9279,8860,18138,464,434,894,9389,8908,18296,190,154,341,1146,1105,2252,303,327,631,90,121,208,129,373,496,2699,3332,6032,660,642,1307,2690,2211,4899,864,748,1611,707,421,1120,67,47,113
10502,10101,10429,20531,549,542,1095,1177,1158,2335,578,513,1091,568,512,1086,1213,1302,2519,1055,1127,2189,1219,1187,2409,1509,1559,3070,1389,1317,2705,619,794,1416,220,399,618,7,9,15,9764,10061,19825,339,369,706,1135,1228,2359,8,0,9,28,16,48,1176,1245,2424,8542,8783,17325,514,596,1112,8779,9060,17841,300,376,675,8863,9177,18042,145,145,287,1027,996,2018,287,292,573,76,96,165,207,454,663,2213,2763,4975,746,676,1426,2796,2665,5465,890,985,1879,724,647,1369,45,22,70
10503,36620,37625,74246,2557,2460,5017,5253,4921,10175,2236,2062,4301,1924,1974,3898,4992,5188,10178,4137,4354,8489,4162,4386,8542,4524,4753,9278,3887,3959,7841,2243,2491,4738,710,1080,1792,51,42,93,35113,36550,71658,1508,1076,2590,5687,5779,11461,33,48,84,97,124,217,5816,5946,11768,29585,30680,60264,3152,3128,6275,30154,31610,61769,2285,2313,4599,30759,32225,62990,733,715,1440,4571,4366,8930,1366,1370,2734,324,505,829,685,1467,2149,10291,13176,23470,1949,2122,4069,8640,8088,16728,2451,2113,4557,1673,1319,2995,127,79,205
10601,49651,48508,98154,3226,3065,6296,6919,6570,13490,3266,2835,6104,3094,2732,5828,6737,6542,13279,6121,6002,12119,6202,6220,12423,6093,6085,12174,4995,4925,9921,2362,2452,4813,627,1084,1712,25,40,64,46819,47810,94635,2832,695,3529,4521,4264,8791,98,79,174,137,121,260,4761,4465,9226,43299,42365,85670,3639,3684,7325,44341,44766,89108,1287,1475,2765,44359,44905,89265,956,933,1894,6473,6173,12644,1974,1916,3889,566,764,1322,874,1956,2830,12347,14973,27321,3381,3164,6546,14027,12833,26857,3719,3868,7583,1936,1691,3621,142,108,254
10602,42009,44568,86581,3104,2929,6031,6468,6101,12564,2704,2670,5372,2621,2672,5294,5958,6499,12457,5616,5990,11607,5041,5480,10523,4400,4964,9369,3658,4065,7721,1914,2255,4169,523,941,1463,37,33,72,41558,43969,85524,449,602,1055,2895,3118,6013,60,69,127,75,75,153,3035,3258,6290,36631,38733,75369,3791,4228,8025,38129,40318,78448,2254,2606,4864,39078,41411,80490,962,938,1904,6145,5798,11945,1908,1997,3903,753,958,1715,1133,2140,3279,13363,16090,29452,2902,2637,5544,10577,10714,21288,2700,3063,5763,1281,1308,2587,136,105,239
10603,37273,38503,75774,1766,1749,3512,4697,4450,9141,2307,2040,4344,1830,1688,3518,3392,3487,6882,3652,3989,7641,4481,4850,9333,5367,5760,11128,5534,5764,11297,3397,3509,6906,854,1223,2078,31,26,64,36786,37907,74687,489,596,1089,2360,2391,4751,49,43,92,51,52,101,2456,2489,4948,30818,31707,62525,4493,4888,9377,33956,35012,68964,1460,1648,3111,34152,35260,69417,566,556,1117,4361,4160,8516,1554,1466,3025,464,525,988,671,1391,2055,11501,13035,24536,2635,2380,5018,10366,10568,20937,2882,3010,5890,1389,1230,2626,102,93,194
10604,15812,15182,30996,932,846,1774,2280,2056,4335,996,941,1937,813,779,1592,2085,2011,4093,2041,1902,3935,2002,1936,3940,2034,1921,3956,1578,1516,3092,813,872,1684,248,411,657,27,21,49,15046,14813,29854,772,372,1141,1446,1362,2811,20,16,40,27,25,50,1490,1405,2894,13276,12842,26123,1399,1349,2744,13874,13630,27504,634,637,1270,13874,13652,27525,269,264,530,2102,1903,3998,673,672,1348,154,203,360,251,590,839,3813,4880,8694,1078,982,2057,4428,3818,8250,1238,1060,2303,708,583,1291,72,36,105
10701,39051,40404,79456,2555,2416,4972,5235,4985,10218,2495,2321,4822,2407,2317,4720,4897,5033,9934,4836,5092,9927,4819,4979,9798,4836,4929,9764,3798,4098,7903,2335,2846,5179,838,1385,2220,21,26,43,38644,39752,78401,408,648,1058,1723,1775,3492,30,28,60,24,31,55,1782,1831,3615,29714,30198,59910,7627,8477,16103,31302,31925,63226,6079,6750,12825,35434,36527,71956,791,778,1571,4933,4697,9631,1782,1797,3581,699,811,1506,874,1557,2431,12708,14253,26957,2534,2179,4716,9656,9538,19199,2581,2794,5369,1826,2107,3932,320,427,748
10702,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
10703,48143,50627,98766,2980,2752,5736,6580,6073,12656,3096,3027,6126,2818,2749,5571,5570,6019,11588,5694,6122,11814,5925,6462,12385,6139,6831,12970,5340,5812,11151,2979,3347,6327,1012,1448,2459,42,40,82,47506,49947,97453,637,679,1316,2063,2101,4166,44,41,84,26,32,54,2130,2174,4307,38763,40147,78917,7312,8306,15621,41977,43805,85784,3919,4610,8529,44156,46228,90388,1031,917,1952,6217,5721,11942,2242,2323,4562,773,994,1769,1037,2020,3053,16072,18855,34932,3153,2898,6046,12411,12553,24961,2964,3352,6316,1702,1784,3479,205,225,433
10704,66023,68209,134238,3679,3460,7138,7872,7462,15332,4065,3994,8059,5479,5298,10775,9327,9046,18375,8232,8587,16812,8317,8686,17004,7889,8290,16177,6077,6778,12861,3735,4380,8118,1336,2242,3582,77,92,164,64375,66288,130668,1647,1925,3570,1588,1664,3251,36,38,71,27,26,57,1650,1731,3382,49425,50518,99943,13905,14980,28887,52855,54078,106933,10166,10832,20995,57684,59901,117587,1236,1195,2432,7521,7094,14615,3244,3335,6580,2631,2855,5485,2757,3840,6594,30703,33201,63904,3483,2918,6403,12138,11836,23981,3057,3334,6395,1804,2194,3995,301,433,739
10801,16372,17521,33899,602,625,1222,1676,1665,3335,805,755,1563,575,550,1125,1140,1301,2446,1375,1544,2924,1871,1960,3830,2594,2877,5471,3149,3256,6410,1939,2019,3956,638,970,1607,20,15,42,15977,16994,32973,391,531,928,983,971,1954,14,19,31,20,21,34,1016,1007,2026,13314,14216,27537,1767,1938,3706,14743,15706,30447,505,568,1075,14809,15782,30592,175,200,380,1539,1492,3030,508,506,1016,97,146,244,207,495,705,4591,5210,9803,992,960,1953,4874,5222,10092,1580,1738,3321,809,706,1509,48,39,84
10802,25874,26285,52157,1317,1249,2566,2933,2921,5855,1462,1324,2787,1170,1028,2193,2451,2356,4805,2402,2497,4895,2875,3071,5943,4068,4398,8464,4335,4185,8519,2252,2294,4544,625,961,1584,37,23,59,24681,25652,50335,1192,630,1821,2742,2710,5455,34,36,74,63,67,133,2841,2817,5662,21339,21471,42812,2163,2459,4618,22376,23337,45712,737,882,1620,22550,23533,46085,367,364,732,2581,2589,5172,887,875,1761,168,252,423,362,901,1263,6536,7883,14420,1581,1518,3098,6956,7082,14040,2392,2262,4650,1344,1186,2533,85,57,140
10803,231,235,464,16,8,26,23,31,55,4,3,4,5,5,8,33,42,77,32,28,62,23,32,50,43,39,81,33,23,56,14,15,30,11,3,15,4,4,8,205,209,420,26,23,47,0,0,0,0,0,0,0,0,0,0,0,0,173,166,342,32,42,74,191,199,388,17,16,34,190,196,389,4,3,4,19,31,50,0,0,0,0,0,0,4,8,16,105,113,217,14,10,23,45,39,83,4,3,16,0,0,6,0,0,0
10804,41928,45521,87451,2027,1853,3883,5151,4941,10086,2521,2471,4996,1924,1992,3919,3705,4044,7750,4132,4570,8707,4928,5592,10518,5588,6558,12144,6447,6839,13281,4123,4608,8732,1384,2053,3442,67,53,119,40850,44177,85025,1080,1344,2422,2265,2347,4610,25,32,58,35,41,81,2328,2419,4746,34563,37569,72133,5079,5672,10753,38183,41490,79672,1617,1933,3544,38343,41771,80111,671,593,1258,4837,4647,9486,1795,1905,3698,589,803,1392,938,1927,2870,14256,17121,31375,2741,2786,5533,10552,11652,22199,3244,3278,6526,1673,1510,3181,90,79,176
10805,28056,29538,57600,1300,1328,2629,3451,3200,6653,1548,1473,3017,1226,1085,2313,2391,2636,5029,2484,2789,5267,3177,3543,6721,4265,4751,9011,4795,4769,9568,2670,2784,5454,751,1176,1927,18,13,33,27448,28876,56326,606,669,1276,2210,2372,4583,51,40,93,37,32,64,2295,2442,4737,23397,24604,48005,2500,2754,5253,25291,26556,51847,800,1045,1849,25471,26879,52358,392,389,785,3109,2891,5997,966,1008,1978,198,298,497,390,1003,1395,7442,8941,16384,1658,1718,3375,8100,8399,16502,2553,2514,5060,1454,1250,2704,51,64,113
10901,32412,34292,66703,2152,2058,4211,4434,4189,8622,2079,2069,4147,1933,1990,3923,4074,4231,8302,3873,4227,8102,3869,4173,8045,4024,4337,8358,3480,3707,7187,1899,2290,4194,590,1022,1608,25,23,52,31642,33358,64998,770,937,1707,1145,1249,2390,22,27,49,38,32,73,1211,1303,2516,26510,28350,54860,3770,3902,7676,27890,29795,57684,2510,2574,5086,28768,30693,59459,608,597,1202,4107,3887,7988,1413,1547,2967,498,713,1216,871,1609,2483,10751,13344,24097,2923,2945,5868,6792,6596,13389,2098,1883,3985,1233,1141,2370,196,215,421
10902,7022,6442,13467,391,419,815,859,745,1603,363,325,686,386,294,678,825,763,1587,776,704,1477,897,822,1722,1082,995,2080,883,766,1649,435,442,875,122,167,287,70,24,91,6504,6232,12731,519,212,732,512,460,977,10,9,14,14,11,29,535,481,1015,5416,5105,10517,512,493,1010,5631,5303,10938,392,341,729,5717,5386,11109,121,111,235,735,644,1375,205,211,419,54,66,119,100,190,291,1646,2031,3684,728,673,1399,1395,1128,2519,566,404,977,449,295,741,31,20,51
10903,21124,21543,42669,1106,1012,2119,2547,2420,4967,1132,1086,2217,846,801,1645,1929,2045,3978,1943,2162,4103,2506,2573,5079,3106,3320,6426,3461,3204,6668,1915,2062,3980,651,841,1490,10,24,39,20680,21051,41733,442,497,934,675,732,1414,17,13,22,13,19,31,705,760,1472,17722,17994,35717,1412,1626,3033,18774,19209,37990,562,628,1193,18779,19212,37992,304,299,608,2276,2201,4472,727,799,1522,118,211,331,227,645,880,5116,6966,12081,2479,2460,4935,4867,4261,9132,1928,1585,3509,1215,979,2189,62,61,123
11001,18062,19317,37382,1040,952,1987,2315,2366,4674,1304,1493,2798,1305,1368,2672,2204,2361,4568,1967,2057,4023,2072,2254,4330,2382,2482,4859,1955,2054,4014,1184,1383,2561,330,555,887,34,20,52,17010,17903,34909,1057,1413,2467,1360,1455,2820,8,18,30,31,26,58,1403,1506,2908,13895,14701,28602,2322,2592,4913,14734,15663,30393,1544,1667,3212,15035,16012,31052,328,291,628,2048,2119,4167,854,951,1808,458,632,1096,734,1116,1848,6958,8355,15311,942,939,1883,3392,3217,6611,1011,954,1965,700,583,1279,99,123,224
11002,19377,19742,39121,1007,932,1940,2368,2341,4711,1043,1135,2177,933,811,1741,1883,1913,3797,1894,1945,3840,2321,2480,4800,2926,2931,5857,2923,2794,5714,1651,1727,3379,442,719,1166,111,56,168,18621,19129,37747,757,610,1372,1644,1741,3377,37,44,75,38,41,78,1712,1818,3536,15849,16250,32101,1352,1427,2773,16731,17297,34027,552,593,1144,16828,17403,34230,254,256,505,2069,2035,4100,623,736,1360,108,178,281,240,648,885,4802,6034,10836,1079,1173,2251,5136,5061,10201,1620,1456,3075,1231,924,2152,87,66,145
11003,12985,12586,25572,833,722,1555,1803,1742,3545,659,681,1340,782,715,1497,1656,1669,3333,1443,1454,2901,1652,1562,3217,1866,1760,3627,1378,1274,2657,720,729,1454,189,271,459,26,17,41,12507,12258,24765,483,325,809,2005,2177,4182,23,13,39,36,38,80,2069,2233,4305,10045,9776,19818,682,673,1351,10411,10142,20559,403,417,819,10497,10227,20724,211,212,425,1465,1417,2878,341,387,730,114,150,269,183,386,566,3222,3972,7192,696,676,1377,2917,2532,5452,923,729,1646,613,391,1007,58,39,95
11004,42109,43168,85278,2803,2434,5238,6182,5759,11938,2801,2519,5321,2277,2273,4543,5259,5495,10756,4762,5109,9872,4952,5116,10070,5068,5409,10474,4574,4582,9150,2614,3127,5735,827,1344,2172,74,32,105,40800,42216,83019,1304,960,2263,5428,5462,10886,69,67,136,142,159,303,5636,5690,11330,35241,36311,71553,3204,3297,6505,36401,37606,74006,2189,2162,4353,36808,38134,74939,806,704,1515,5593,5205,10798,1801,1632,3435,407,575,983,745,1729,2475,11539,14537,26077,2463,2564,5029,10577,10203,20786,3173,2947,6121,1984,1456,3439,147,124,278
11101,60871,64478,125348,3501,3332,6833,8283,7764,16046,3823,3554,7377,3518,3280,6792,6742,7131,13872,7520,8063,15579,7894,8274,16167,7636,8376,16019,6637,7547,14186,4011,4899,8906,1310,2261,3573,42,43,90,60235,63543,123778,642,936,1571,2973,3044,6011,50,46,103,50,42,94,3076,3132,6204,52622,55163,107792,6175,7082,13257,55677,58597,114273,3060,3645,6706,56881,60078,116964,1253,1169,2420,7957,7414,15368,2838,2767,5612,1218,1280,2498,1559,2596,4164,21788,25238,47023,3825,3281,7108,15278,15782,31059,4017,4685,8705,1853,1898,3748,160,158,318
11102,40852,43024,83872,2498,2403,4901,5298,5046,10349,2459,2375,4835,2430,2222,4650,4816,5116,9927,4714,4974,9689,4911,5177,10093,5013,5528,10542,4763,5222,9978,2934,3370,6307,1011,1593,2603,25,35,54,40286,42071,82355,564,952,1519,2629,2625,5252,54,40,96,50,42,89,2729,2703,5432,34824,36485,71314,4489,4945,9429,37234,39012,76246,2036,2358,4394,37875,39938,77814,790,798,1588,5010,4828,9838,1674,1712,3389,690,799,1493,973,1780,2750,12729,15045,27778,2821,2585,5405,11184,11289,22469,3175,3259,6432,1390,1382,2773,130,118,256
11103,87299,90643,177937,4846,4624,9470,10299,9627,19926,5109,4998,10108,7213,7334,14544,13975,13872,27849,11385,11666,23054,10581,11113,21691,9866,10338,20198,7881,8596,16475,4501,5440,9941,1647,3031,4675,126,135,258,84191,87351,171541,3107,3294,6394,3883,4011,7889,67,82,150,59,81,140,4009,4172,8184,70535,73310,143844,12730,13347,26079,73768,76753,150523,8953,9297,18247,77235,80684,157916,1561,1470,3030,9797,9178,18970,3814,3885,7704,3212,3758,6978,3870,5373,9244,38815,42441,81253,4755,4212,8958,16594,16816,33406,4640,5095,9738,2361,2533,4897,346,403,753
11201,42704,45958,88665,2173,2031,4201,5161,4926,10084,2299,2127,4426,1785,1945,3722,4579,5221,9801,5234,5739,10976,5517,6318,11832,6037,6599,12638,6010,6217,12228,2934,3226,6161,973,1611,2588,121,107,227,41783,44952,86742,913,1005,1925,1287,1357,2641,46,37,84,61,52,119,1391,1448,2844,32546,34647,67194,6653,7680,14339,36707,39249,75960,2646,3232,5875,36914,39660,76573,650,596,1252,4707,4442,9149,1611,1563,3173,445,597,1043,1168,2305,3474,17620,20931,38548,2601,2559,5158,8484,8876,17356,2189,2171,4356,1244,1099,2346,92,87,180
11202,35583,36877,72453,1786,1698,3486,4659,4450,9109,2211,2054,4267,1875,1777,3649,3617,3858,7473,3740,4227,7965,4510,4799,9308,5427,5494,10919,4787,4761,9553,2222,2543,4766,742,1218,1956,84,64,156,34698,35881,70580,883,995,1877,2199,2267,4468,54,51,106,84,85,166,2333,2407,4740,29106,29969,59073,3125,3549,6668,31016,31959,62974,1402,1745,3143,31460,32662,64125,554,499,1053,4115,3945,8056,1413,1373,2783,410,530,935,838,1678,2518,11004,13059,24061,2199,2161,4359,8844,8894,17740,2570,2339,4906,1581,1250,2836,92,99,192
11203,47229,51015,98247,2388,2296,4676,5981,5505,11490,2568,2541,5110,2117,1990,4107,4276,4759,9037,5270,5953,11225,5810,6344,12154,6574,7534,14112,6650,7202,13848,4087,4594,8677,1519,2291,3803,53,63,123,46089,49709,95800,1142,1299,2442,1824,1944,3775,134,115,251,192,178,370,2150,2242,4391,36876,39515,76390,7023,8088,15106,41672,44865,86538,2159,2733,4891,41703,45048,86753,700,716,1414,5473,5059,10529,1769,1894,3660,542,732,1272,1004,2155,3161,16780,19711,36492,3184,3194,6378,10896,11833,22727,2956,3031,5986,1664,1764,3435,110,120,225
