SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
21303,2974,3847,6821,1093,1312,2405,0,0,0,370,374,748,0,0,0,7595,8385,15982,46,44,94,1624,1764,3392,45,52,98,29,35,68,50,79,132,160,148,310,160,176,335,181,225,404,240,294,530,11,19,26,38,45,83,307,403,707,884,973,1859,14,11,29,12849,14352,27206,1689,985,2678,1932,1448,3375,59,62,122,0,0,3,116,102,217,128,154,281,244,253,503,19281,18278,37559,241,171,413,69,106,175,19594,18555,38147,3085,2585,5668,75,83,163,42511,42181,84688
21304,2275,2861,5136,3886,4918,8809,26,27,55,1103,1213,2318,98,79,181,25810,27997,53811,70,83,154,3766,3791,7557,377,453,840,386,390,772,188,275,466,1051,1069,2120,534,573,1104,1189,1382,2563,700,891,1593,69,101,171,241,326,568,1161,1573,2733,3784,4210,7998,50,55,107,44495,49419,93916,4816,4547,9364,5754,5758,11513,36,29,67,0,0,3,5105,4611,9713,222,298,526,5325,4910,10241,27146,25133,52279,183,143,328,106,141,245,27442,25415,52854,8263,6431,14701,131,193,324,98541,99568,198104
21305,3767,4469,8237,5365,6267,11627,4,4,12,2680,2773,5459,99,96,191,25627,28093,53723,163,188,346,2966,2972,5935,339,444,781,528,612,1137,363,387,750,716,742,1456,1001,1110,2116,1802,2051,3858,1223,1488,2713,88,134,220,242,283,520,1587,1954,3541,5006,5591,10596,100,99,198,49915,55264,105178,22476,20556,43032,14979,14325,29298,66,52,126,4,0,3,10004,8146,18151,599,743,1344,10610,8891,19500,35796,32845,68644,277,175,455,129,184,315,36211,33205,69415,11552,9842,21394,378,553,929,149951,147148,297106
21401,647,1039,1690,5373,6742,12117,0,0,0,613,716,1328,0,3,7,11237,12997,24233,69,117,188,1428,1448,2875,205,258,459,231,237,466,166,188,353,100,97,196,181,234,413,503,652,1154,1026,1246,2274,61,84,143,106,126,232,1088,1616,2704,1626,1992,3617,60,51,109,24062,28817,52872,728,705,1436,617,560,1175,160,178,340,0,4,7,141,131,271,262,354,616,409,489,896,35654,33951,69607,257,235,490,137,253,391,36047,34442,70490,4949,4671,9619,59,69,125,67681,70963,138641
21402,389,725,1118,9126,11926,21055,6,6,11,887,1109,1992,4,4,11,14423,16673,31094,118,151,270,1351,1279,2634,250,309,567,152,156,307,188,257,445,43,24,69,184,233,418,314,401,713,1385,1723,3104,78,121,201,38,46,75,1996,2907,4908,1210,1559,2772,47,65,107,31791,38953,70742,198,174,374,161,158,321,209,202,404,6,9,15,60,49,99,130,244,377,195,295,488,41919,39794,81715,255,259,514,122,297,423,42299,40345,82648,5656,5941,11595,65,78,141,80962,86871,167832
21501,140,188,335,2486,2980,5471,0,0,0,276,270,548,27,30,61,4074,4644,8717,190,234,428,81,79,156,59,85,145,25,30,50,1302,1434,2733,11,4,17,56,46,107,243,287,531,513,552,1070,80,111,187,48,52,101,2883,3466,6352,518,570,1091,14,20,30,12883,14900,27784,211,159,368,151,103,257,8,12,21,0,0,0,56,58,121,74,90,158,132,147,279,13238,11802,25041,72,44,118,28,55,81,13341,11903,25243,3341,2428,5764,30,22,50,30236,29869,60104
21502,562,520,1075,2156,2701,4861,0,0,0,162,173,336,3,0,5,5192,5874,11068,87,136,227,290,269,563,73,114,191,52,51,103,269,338,604,15,15,29,107,120,227,321,362,682,416,498,914,61,83,143,179,202,380,1118,1506,2627,555,623,1175,37,38,74,11093,13106,24197,219,169,383,640,536,1176,6,8,17,7,11,16,219,170,384,42,73,115,265,251,516,12485,11677,24162,61,53,113,26,41,69,12573,11774,24349,2729,2599,5328,58,66,119,28147,29019,57169
21503,386,426,815,1747,2063,3802,0,0,0,243,257,499,153,137,286,3868,4101,7972,80,93,183,59,67,121,13,19,40,30,30,60,51,69,125,3,0,4,74,64,137,95,109,206,441,458,901,17,22,36,38,37,77,1364,1626,2990,425,440,865,7,9,10,8714,9600,18316,112,76,189,384,260,646,0,4,10,4,0,5,111,99,216,31,38,75,149,143,285,7537,6683,14222,22,23,44,15,27,38,7576,6722,14303,1952,1767,3723,59,28,86,19327,19037,38366
21601,106,144,247,2200,2535,4739,0,0,0,171,201,368,0,0,0,3818,4276,8092,19,30,43,77,59,132,23,40,65,22,14,35,48,56,108,9,4,15,39,48,93,196,202,398,577,595,1168,28,81,107,14,14,27,1076,1398,2472,360,378,739,9,9,20,8682,9945,18629,71,62,135,81,59,137,9,9,17,0,0,4,20,20,37,16,40,60,40,65,101,8330,7753,16087,41,32,72,25,40,66,8393,7827,16219,1684,1479,3165,24,20,38,19091,19608,38696
21602,137,153,293,1715,1992,3705,0,0,0,86,109,197,53,47,102,3674,3945,7621,16,35,52,54,45,101,18,26,47,4,10,13,30,39,69,0,0,0,34,42,76,79,116,198,422,438,861,20,32,53,9,11,19,797,1014,1810,181,214,391,0,5,6,7191,8123,15316,47,39,90,144,78,218,3,8,12,4,0,4,79,68,142,21,34,56,103,100,201,6007,5393,11395,28,22,51,24,22,43,6058,5434,11491,1421,1238,2665,6,11,18,15114,15181,30298
21603,294,387,680,2600,3179,5784,0,0,0,267,276,543,63,62,121,7255,7908,15161,48,67,115,421,384,810,106,160,268,62,64,128,68,82,152,38,44,77,105,95,203,321,346,675,682,809,1487,33,51,82,34,45,83,1304,1757,3055,776,852,1622,8,20,31,14189,16207,30396,504,465,972,2275,2085,4361,12,12,26,7,8,16,777,654,1429,92,124,212,875,778,1658,12247,11258,23509,65,45,115,38,56,89,12347,11364,23712,3206,2770,5972,44,47,85,33751,34107,67858
21701,64,105,171,1600,2002,3602,0,0,0,195,217,412,51,49,96,2529,2826,5353,21,30,49,40,47,83,53,95,147,11,14,23,603,685,1293,10,10,16,34,42,76,131,159,292,684,689,1375,32,37,64,19,34,49,1348,1575,2919,370,429,793,17,21,40,7736,8963,16692,76,61,138,28,29,59,8,6,14,0,3,6,18,19,34,28,54,78,46,75,119,8431,7651,16086,51,22,73,18,28,50,8501,7705,16204,1620,1459,3072,9,3,12,18086,18401,36495
21703,105,121,229,1504,1781,3291,0,0,0,180,206,390,0,0,0,4168,4395,8566,6,9,21,74,73,146,47,52,101,3,9,12,67,87,149,7,3,15,24,26,51,104,131,234,613,673,1290,17,43,67,11,6,22,1082,1362,2443,278,304,579,5,7,13,8201,9180,17380,57,48,105,70,51,121,12,13,26,0,0,6,23,17,41,36,48,85,69,63,131,8909,7998,16902,36,37,75,19,36,52,8961,8069,17025,1694,1547,3239,22,25,46,19188,19117,38303
21704,162,211,375,1664,2264,3928,0,0,0,326,354,683,32,32,67,6334,7273,13608,70,63,133,89,61,151,27,50,77,13,19,32,213,266,479,11,9,23,29,43,73,146,161,306,1003,1155,2162,42,57,106,29,40,68,866,1145,2014,502,587,1084,11,8,21,11412,13590,25007,101,79,179,63,69,133,19,22,38,0,4,9,26,25,53,44,63,105,71,88,164,11472,10936,22413,65,57,121,15,52,65,11558,11040,22597,2010,1932,3940,49,37,85,25449,27065,52516
29797,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,34,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,11,0,3,3,0,0,0,64,13,78,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,80,8,90,4,0,4,0,0,0,87,8,94,337,49,387,0,0,0,493,72,565
30101,253,408,660,4087,5112,9202,0,3,4,822,853,1676,63,70,131,6945,7843,14787,52,66,112,375,410,788,135,183,314,85,97,182,206,277,481,7,3,9,132,155,290,383,487,872,889,940,1831,88,115,205,80,88,168,1308,1732,3046,1021,1227,2253,104,99,204,16784,19757,36535,319,332,651,169,154,317,33,21,53,3,3,4,152,151,297,101,164,268,253,317,574,15810,14019,29829,106,76,184,57,102,155,15972,14199,30169,1754,1757,3512,30,42,68,35556,36982,72537
30102,308,542,849,5879,7140,13018,5,0,5,1100,1253,2357,14,13,28,7686,9036,16725,34,43,80,314,323,643,181,213,393,231,252,481,414,542,959,16,10,24,200,204,402,489,572,1058,1032,1263,2299,74,105,174,111,170,280,1701,2337,4042,1344,1584,2933,97,121,215,20923,25196,46114,230,227,461,170,179,349,35,31,65,6,0,6,128,125,251,84,169,255,211,295,507,20278,18833,39107,157,135,288,86,129,214,20514,19094,39606,2397,2300,4698,51,63,117,44840,47931,92772
30103,330,484,820,3955,4688,8647,4,4,9,684,768,1446,107,101,205,7637,8729,16362,22,32,60,352,355,711,123,172,296,85,94,171,181,209,393,3,15,18,119,154,272,348,439,786,739,836,1574,63,68,132,51,70,128,1073,1581,2652,783,1005,1793,48,58,113,16388,19378,35763,493,504,1001,182,180,356,26,38,61,0,6,5,98,80,173,98,114,211,198,196,391,15473,14415,29885,120,97,217,55,90,145,15645,14605,30251,1775,1738,3512,49,60,98,35086,37179,72259
30201,239,386,620,2011,2408,4421,0,0,0,625,740,1364,0,0,0,5445,6374,11817,24,23,44,167,204,371,76,92,169,51,42,92,142,158,295,63,53,111,112,127,231,359,435,792,443,496,940,38,54,92,31,43,74,646,987,1630,600,715,1312,35,29,67,10873,12967,23837,1005,966,1968,256,242,497,7,12,20,0,7,5,236,200,437,78,87,164,318,293,606,8273,7793,16064,67,73,135,19,34,53,8357,7897,16251,939,895,1831,36,39,73,22024,23682,45709
30202,391,578,971,2959,3798,6756,0,0,3,585,709,1294,6,4,12,9136,10685,19819,25,26,55,224,242,465,91,142,237,55,55,114,155,211,369,35,45,81,152,173,327,377,459,842,637,684,1319,39,57,94,51,64,117,1024,1435,2458,773,989,1759,43,53,95,16381,19840,36218,832,769,1607,313,351,660,39,34,77,4,5,8,197,182,379,134,175,311,332,361,696,15017,14117,29138,145,108,253,54,99,151,15210,14320,29533,2239,2229,4467,62,96,156,35802,38581,74382
30203,267,442,711,1652,1970,3624,0,0,5,305,385,689,3,0,6,4819,5452,10271,11,10,20,113,120,227,52,67,121,40,40,78,95,139,236,6,10,21,77,86,158,163,239,404,343,396,737,27,32,65,41,44,82,563,699,1262,430,480,905,25,21,44,8770,10191,18955,946,874,1821,196,196,389,13,9,24,3,4,8,275,229,504,68,119,184,351,347,696,9256,8246,17496,101,71,172,34,48,82,9392,8361,17751,1529,1232,2761,65,55,121,21529,21707,43237
30204,251,394,649,2545,3275,5815,0,6,5,574,742,1318,5,0,3,6409,7493,13906,30,27,59,176,160,341,104,157,265,56,61,117,144,214,356,51,48,94,126,139,261,287,394,686,523,660,1179,90,126,213,59,88,147,854,1230,2087,743,882,1624,38,46,84,12822,15743,28565,1185,1134,2320,293,256,544,10,10,25,0,3,5,981,897,1889,99,111,210,1086,1014,2096,11809,11019,22829,117,108,223,42,76,120,11962,11204,23167,1613,1583,3194,43,47,89,29264,31379,60651
30301,393,511,909,2391,2795,5186,0,0,0,415,483,895,42,64,110,6300,7481,13783,9,18,27,828,893,1724,77,104,182,72,87,163,134,157,289,28,37,63,87,96,181,317,395,714,490,600,1091,51,47,97,53,66,117,696,1025,1725,732,881,1607,25,22,40,12747,15251,28002,587,576,1165,305,300,602,34,37,71,0,0,0,98,97,196,67,104,167,171,201,369,10360,9890,20253,110,97,203,28,56,86,10492,10045,20541,1115,1140,2254,31,40,70,25884,28099,53981
30302,774,1090,1865,2754,3069,5817,0,0,0,419,512,931,15,7,23,7552,8887,16433,20,20,39,1041,1022,2061,93,122,211,99,97,196,187,225,416,29,35,65,112,114,229,243,353,594,551,599,1158,24,34,55,57,76,129,769,1044,1818,732,927,1654,39,34,74,14719,17180,31898,1100,961,2061,740,648,1391,56,72,135,3,3,9,204,199,401,190,227,415,398,432,826,18261,17365,35618,278,224,495,78,127,196,18604,17707,36311,2643,2385,5026,84,81,162,39124,40563,79682
30303,1452,1917,3362,2135,2543,4683,0,0,0,908,1023,1932,10,12,18,6009,6952,12960,28,45,74,1046,1193,2241,112,144,251,178,187,360,244,324,575,71,74,141,297,318,619,740,883,1623,816,907,1725,37,46,82,242,329,570,1000,1311,2308,1447,1713,3159,49,51,96,15350,18062,33411,1776,1566,3342,1465,1342,2808,58,46,106,0,0,7,629,553,1183,178,197,374,809,758,1563,15403,14472,29873,112,96,208,40,73,116,15549,14639,30191,2148,1993,4137,126,149,274,38734,40461,79194
30304,511,655,1171,1277,1564,2844,0,0,0,240,312,557,5,6,9,3565,3909,7479,49,48,102,413,431,847,40,70,113,62,65,133,98,127,221,42,35,79,144,161,303,284,301,585,341,366,706,16,16,32,43,48,87,489,681,1165,546,637,1182,27,29,53,7679,8823,16501,852,629,1479,430,357,786,24,13,38,0,3,5,146,90,237,61,113,175,210,203,415,8777,8080,16860,84,67,158,36,48,79,8903,8197,17095,1099,943,2040,50,65,110,19741,19882,39627
30305,1461,1923,3387,1690,1985,3679,0,0,4,579,634,1206,4,6,13,4951,5758,10712,44,53,94,495,515,1012,118,155,270,225,248,469,150,203,353,223,222,446,243,267,513,505,604,1115,609,711,1325,33,30,64,123,139,261,652,880,1530,1140,1322,2456,45,40,95,11822,13790,25609,1951,1940,3896,2400,2369,4764,15,18,33,3,4,11,1095,998,2086,160,171,339,1262,1170,2433,12212,11336,23545,83,57,139,41,44,86,12335,11435,23768,1887,1779,3663,91,133,227,33231,34541,67779
30306,1321,1653,2969,1073,1213,2283,0,0,0,419,500,920,9,19,23,3015,3420,6431,20,25,44,439,436,882,60,68,130,136,152,291,103,140,241,40,43,89,216,219,438,362,411,774,508,554,1059,18,15,38,92,125,221,563,727,1284,889,1096,1985,27,30,56,7993,9197,17195,906,763,1666,2385,2323,4711,7,9,18,0,5,0,1044,819,1865,108,116,223,1160,943,2091,9650,8690,18340,45,25,72,25,33,58,9716,8752,18467,1445,1389,2829,89,95,179,25017,25121,50139
30401,464,610,1069,1502,1811,3315,0,0,0,470,546,1017,0,0,0,3065,3462,6530,37,37,72,150,160,312,35,44,74,39,32,72,183,246,433,15,17,37,113,142,257,147,171,319,353,375,731,31,33,61,16,27,38,646,828,1471,400,446,848,43,46,88,7250,8436,15682,539,553,1090,235,224,453,35,42,76,3,4,6,51,58,109,78,99,175,129,157,294,6596,6059,12652,56,50,100,28,28,57,6678,6135,12813,621,538,1155,30,23,55,15974,16714,32689
30402,333,472,804,2663,3194,5853,0,0,0,607,677,1283,0,0,4,4093,4543,8634,52,59,113,136,138,280,37,40,81,14,20,40,237,292,532,11,4,17,214,194,410,147,161,309,503,507,1012,9,14,24,17,28,44,950,1261,2214,583,672,1258,40,63,109,10315,11892,22212,604,583,1187,196,217,418,74,85,153,0,0,4,71,71,145,90,95,178,159,170,325,10383,9565,19951,118,74,192,39,62,98,10531,9696,20238,884,938,1825,60,56,119,23154,24116,47276
30403,605,794,1402,2277,2899,5177,0,0,0,404,447,851,3,9,8,4262,5000,9264,7,9,21,180,198,375,33,49,85,24,28,57,218,279,495,16,17,27,150,190,338,150,181,330,414,514,923,11,19,32,33,30,63,772,1055,1828,531,635,1167,28,43,73,9521,11599,21122,1010,946,1956,679,670,1342,65,62,130,0,4,3,59,61,121,105,131,235,168,194,359,12475,11755,24226,185,113,297,49,71,111,12701,11935,24632,1282,1295,2576,95,127,221,26124,27615,53744
30404,239,376,617,2320,2913,5230,0,3,3,546,606,1153,0,0,0,5935,6775,12705,14,30,52,133,170,308,54,52,101,40,59,96,127,177,309,9,12,19,91,112,202,217,256,471,507,582,1087,22,38,63,13,14,36,823,1143,1963,514,615,1130,44,44,91,11426,13589,25012,354,346,701,137,136,266,32,32,66,0,0,0,43,45,86,74,103,177,116,148,265,12450,11501,23958,136,106,247,23,67,86,12612,11677,24291,1178,1035,2208,35,32,69,26122,27377,53496
30501,1249,1818,3065,2519,2526,5047,6,0,6,339,418,757,0,0,0,7284,7970,15255,11,23,37,928,949,1877,67,96,161,74,70,142,135,164,296,30,24,56,125,166,293,249,321,577,493,579,1072,13,14,24,64,46,113,615,753,1370,826,1044,1865,44,36,78,13816,15204,29019,1382,1126,2508,808,685,1491,114,87,201,0,9,5,102,104,206,252,239,485,357,345,701,22815,20852,43668,287,254,541,107,161,264,23210,21264,44476,6102,5354,11448,648,466,1116,47685,46345,94035
30502,234,327,557,2348,2467,4813,0,0,0,137,164,301,16,13,31,4853,5570,10428,6,13,20,281,301,582,34,38,73,50,39,89,80,130,209,3,11,16,66,71,134,102,131,239,267,315,585,10,18,23,39,39,78,504,684,1187,314,394,707,16,23,40,9133,10416,19551,286,234,523,170,147,317,29,46,71,0,0,3,58,44,109,68,72,140,128,123,252,10071,9743,19817,111,112,224,32,61,92,10213,9913,20128,1195,1141,2340,55,42,99,21437,22392,43830
30503,723,1072,1797,4476,5371,9848,0,0,0,449,575,1019,6,7,9,10745,12293,23043,29,31,57,398,458,856,97,101,195,60,68,133,186,217,406,24,19,38,107,165,275,312,376,688,729,832,1560,27,44,72,51,64,116,1039,1354,2389,758,930,1689,34,41,76,19527,22927,42459,1334,1157,2490,584,524,1107,95,92,188,5,9,14,119,115,231,193,205,401,314,327,643,22575,21395,43974,301,262,564,89,150,241,22967,21805,44772,3531,3157,6685,212,157,367,49287,51225,100511
30504,331,492,822,2516,2873,5390,0,4,3,286,310,597,0,0,0,6708,7528,14241,11,20,28,209,221,428,34,50,84,16,16,35,143,172,318,0,12,8,90,76,161,127,187,308,475,447,922,29,14,40,23,25,50,709,919,1625,403,473,879,43,43,82,11815,13394,25205,438,367,801,223,191,416,53,53,104,3,5,7,37,32,70,88,109,200,133,143,272,14623,14142,28766,203,155,353,45,101,141,14867,14392,29265,1543,1387,2928,97,73,170,29503,30480,59987
30601,301,519,817,2749,3211,5964,0,0,0,264,258,519,3,0,5,5206,6103,11308,28,51,80,130,161,289,88,136,227,47,62,102,183,241,421,38,48,82,72,112,181,352,431,778,506,617,1123,25,27,52,84,109,188,588,867,1458,698,804,1503,12,9,21,11082,13237,24322,168,179,346,107,116,225,46,53,104,4,6,8,107,103,207,84,115,200,194,224,416,14054,13411,27469,91,82,169,56,97,154,14200,13588,27796,2182,2096,4279,94,91,188,28379,30113,58491
30602,758,1197,1953,4942,5689,10630,0,0,0,505,563,1068,4,7,12,10066,11567,21631,53,67,118,242,220,459,301,406,704,124,185,311,242,293,540,25,20,45,241,290,532,732,985,1719,1166,1246,2411,53,90,140,249,296,547,1348,1659,3007,1413,1657,3071,26,39,60,21720,25283,47010,608,591,1201,281,267,547,34,36,69,23,14,36,432,361,795,279,308,588,729,692,1416,21799,19954,41750,153,103,260,86,125,214,22035,20184,42219,7988,7253,15238,424,310,740,54575,55821,110392
30603,92,163,256,2953,3237,6190,0,0,0,168,170,338,5,0,9,4252,4295,8545,7,12,19,120,125,245,110,178,281,22,31,54,100,100,197,8,6,17,53,43,97,270,341,612,461,402,862,18,34,51,68,104,173,651,761,1406,358,374,733,10,15,20,9618,10222,19844,72,55,127,19,22,39,6,11,17,9,6,13,445,356,801,88,114,207,542,473,1017,6634,5635,12271,37,40,78,27,42,76,6700,5723,12423,2198,1877,4076,293,106,395,19542,18661,38196
30604,60,77,138,823,903,1728,0,0,0,49,50,101,0,0,0,1209,1310,2514,5,3,7,18,30,43,64,60,121,3,0,5,39,40,84,0,0,0,19,31,54,25,49,75,125,134,262,3,11,16,9,24,34,226,298,523,111,111,218,13,7,22,2732,3069,5800,24,15,42,10,11,22,25,26,48,0,0,0,16,9,22,19,22,48,32,36,72,3603,3259,6862,24,18,38,21,32,46,3641,3302,6949,1274,1151,2427,66,85,147,7866,7775,15645
30605,124,223,354,2300,2618,4926,0,0,0,315,371,681,3,0,4,4052,4583,8636,17,24,36,33,63,88,159,249,405,28,27,56,102,144,242,3,9,9,72,71,149,262,312,570,546,538,1081,31,43,77,289,321,613,810,945,1757,631,713,1338,12,15,28,9665,11030,20694,55,52,103,110,89,198,11,12,23,0,4,3,51,42,89,75,106,181,130,150,284,9101,8389,17490,64,54,120,48,79,134,9217,8527,17745,2814,2711,5528,347,164,509,22481,22964,45440
30701,68,84,151,4514,4617,9130,0,0,0,200,167,365,0,4,4,4796,4867,9661,98,123,224,18,12,35,58,83,136,16,13,36,300,325,624,0,0,0,56,54,111,329,324,656,846,835,1684,47,56,101,59,60,118,1016,995,2006,618,630,1245,16,18,34,12985,13181,26168,93,49,142,75,56,135,10,0,11,0,0,3,28,28,58,19,52,73,53,85,133,7698,6411,14113,40,27,73,15,30,47,7758,6471,14229,3618,2695,6308,81,67,151,24734,22695,47430
30702,66,122,181,3464,3779,7238,0,0,0,374,377,755,0,0,3,4109,4286,8399,90,101,191,33,19,48,121,147,273,22,35,59,983,963,1954,0,0,0,82,70,147,232,249,482,933,933,1865,41,55,93,65,90,155,1036,1222,2256,805,851,1657,25,22,49,12419,13211,25630,46,37,86,22,25,41,3,5,11,0,4,7,20,21,34,45,74,113,62,93,157,6613,5769,12383,39,34,76,26,48,72,6676,5852,12528,2384,1936,4327,52,32,84,21737,21306,43042
30703,76,116,191,3260,3947,7210,0,0,0,293,328,616,97,84,187,4366,4630,8995,38,37,79,30,36,73,92,133,230,65,63,132,215,231,447,0,0,0,74,55,130,199,202,402,629,592,1221,49,54,104,107,110,219,1065,1268,2329,625,662,1292,24,23,50,11233,12466,23698,55,54,109,25,31,54,11,3,17,5,3,8,19,16,39,50,103,152,78,124,202,6786,6191,12969,45,36,77,35,35,71,6865,6257,13127,2036,1891,3926,31,18,46,20411,20957,41367
30801,86,114,200,2142,2115,4259,0,0,0,166,165,329,7,7,18,3177,3143,6315,16,16,26,35,23,56,38,51,92,31,39,70,129,137,264,0,0,0,144,166,308,160,173,336,367,317,685,24,34,62,28,38,64,758,769,1527,606,568,1167,21,18,36,7842,7776,15610,79,65,141,51,34,82,0,0,0,6,4,11,29,26,61,25,51,75,63,85,148,6210,4950,11155,40,32,72,21,29,48,6277,5004,11279,3603,1754,5360,364,66,433,18360,14906,33262
30803,368,502,873,7350,8840,16193,0,0,0,999,1174,2169,10,16,31,12292,14120,26410,40,49,82,103,100,206,257,343,596,97,107,209,321,396,712,3,8,12,173,229,399,663,821,1483,1647,1794,3442,190,282,474,113,146,258,2648,3585,6230,1505,1675,3179,53,62,112,28467,33731,62194,518,406,924,273,190,459,15,8,25,15,12,25,98,89,193,147,242,389,260,345,607,23849,21463,45315,149,112,262,56,108,164,24063,21684,45748,6058,4672,10740,85,70,156,60103,61619,121719
30804,42,61,101,1415,1370,2791,0,0,0,167,172,339,0,0,0,1480,1401,2884,3,6,6,12,11,24,29,36,63,14,12,32,177,188,366,0,0,0,32,21,56,60,62,121,308,290,596,19,14,31,24,24,45,422,360,778,198,171,368,0,0,6,4360,4144,8502,33,34,68,38,23,59,0,4,4,0,0,0,3,5,12,11,14,28,16,21,43,2529,1990,4513,18,15,35,6,3,9,2544,2009,4552,1726,987,2715,13,10,17,8775,7290,16066
30805,181,283,462,3820,4197,8018,0,0,0,566,593,1151,3,3,7,5226,5462,10687,38,48,88,91,89,182,123,181,304,54,53,110,263,293,552,4,0,3,96,101,203,373,446,816,930,880,1815,66,86,153,51,62,113,1055,1321,2376,722,799,1527,52,38,90,13524,14664,28192,229,209,439,141,129,279,17,15,31,0,5,10,40,33,73,65,119,184,109,160,263,15560,13797,29357,92,80,167,59,83,137,15708,13955,29664,3299,2585,5882,62,35,95,33264,32027,65294
30901,311,523,831,3700,4465,8164,0,0,0,246,272,515,0,0,5,6782,8052,14837,23,37,63,391,417,810,55,79,134,51,62,111,175,214,392,11,17,27,93,100,194,234,295,529,505,607,1109,31,35,64,32,31,61,851,1170,2024,665,876,1538,36,28,57,13883,16752,30630,135,117,250,113,113,224,152,137,289,0,0,3,42,41,86,72,132,201,113,171,287,14629,14429,29058,99,66,161,68,131,203,14796,14622,29420,2789,2753,5541,144,165,311,32428,35356,67789
30902,222,360,586,3321,4190,7511,0,0,0,317,344,663,0,6,5,5227,6052,11282,23,33,58,146,161,313,188,197,383,42,39,79,141,153,291,0,3,4,93,98,191,298,372,676,526,630,1156,24,33,58,56,76,135,743,1068,1813,681,804,1483,23,24,44,11857,14289,26148,102,86,191,56,53,114,30,44,69,7,3,8,5,7,9,62,110,170,69,125,194,13477,13173,26650,96,80,169,49,127,175,13617,13374,26999,2059,2113,4169,78,49,128,28105,30500,58600
30903,430,757,1184,4206,5369,9576,0,4,5,280,361,638,3,0,7,5769,7145,12917,56,90,147,425,498,916,160,227,384,88,85,176,188,237,424,62,64,124,138,183,317,244,301,547,729,903,1632,39,49,93,59,74,135,943,1352,2293,771,1061,1834,44,49,95,14207,18051,32257,373,330,703,821,753,1575,67,86,160,0,3,3,119,88,215,114,143,255,231,243,475,13651,13228,26880,95,70,159,82,127,209,13825,13422,27247,2575,2736,5305,93,67,161,32623,36434,69062
