SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
20201,0,0,0,0,3016,3020,58,8,3,0,3177,3245,1790,127,92,10,4738,6756,3349,263,318,12,2073,6015,3254,345,696,46,1436,5778,3273,305,970,111,901,5561,3290,236,770,242,455,4993,1979,89,272,369,138,2846,605,8,54,372,39,1077,7,0,6,4,26,40,17608,1390,3176,1167,15994,39329,0,0,0,0,3017,3019,106,13,0,8,3218,3344,2347,200,147,19,4571,7275,3559,405,523,39,2086,6606,3243,418,1145,127,1440,6369,3480,410,1474,343,792,6494,3063,251,1189,823,341,5671,1597,65,413,1170,149,3396,320,15,98,1224,63,1723,15,3,0,6,8,35,17732,1771,4992,3762,15684,43939,6,0,0,3,6034,6039,163,23,4,10,6392,6593,4137,321,234,26,9304,14030,6904,674,833,45,4158,12620,6495,766,1842,174,2877,12149,6758,712,2448,453,1692,12057,6356,483,1957,1065,796,10665,3577,153,685,1542,285,6243,923,27,149,1598,104,2803,20,3,10,8,34,72,35334,3165,8161,4924,31683,83269
20202,0,0,0,0,1461,1461,23,0,0,0,1005,1028,613,27,16,3,1599,2249,1633,82,140,6,1068,2928,2029,191,414,22,1012,3677,2315,189,585,70,715,3873,2300,165,661,159,414,3698,1228,59,308,212,119,1924,275,11,35,194,41,541,6,0,3,0,11,22,10412,728,2150,675,7450,21411,0,0,0,0,1340,1340,21,3,0,0,837,865,724,38,44,0,1400,2205,1746,136,191,13,1070,3150,2157,210,498,45,951,3860,2399,175,763,138,645,4123,2103,141,753,374,346,3720,902,28,337,583,104,1952,136,7,61,555,29,792,10,0,0,0,7,14,10200,742,2650,1710,6718,22023,0,0,0,0,2798,2798,44,0,0,0,1842,1889,1336,65,55,3,2999,4459,3379,216,327,17,2139,6079,4189,403,917,69,1964,7533,4709,362,1352,216,1362,8000,4403,315,1412,535,759,7417,2134,90,643,797,221,3880,408,19,92,747,67,1337,13,0,0,0,20,40,20618,1470,4797,2386,14172,43436
20203,0,0,0,0,311,311,7,0,0,0,225,238,140,3,4,0,336,484,335,26,35,0,194,594,422,42,104,0,235,805,605,79,175,20,207,1088,632,62,176,46,100,1012,294,18,62,58,39,462,62,5,5,64,7,141,0,0,0,0,0,6,2498,228,561,189,1649,5131,0,0,0,0,309,309,10,0,0,0,222,229,185,16,8,0,348,560,369,22,36,8,174,608,468,45,81,21,157,767,635,50,176,64,123,1050,542,30,135,113,49,869,224,8,35,151,9,424,39,0,10,165,6,215,0,0,0,0,0,4,2471,164,482,518,1394,5031,0,0,0,0,617,617,17,0,0,0,447,467,329,15,12,3,683,1041,704,45,71,6,373,1196,894,86,185,21,395,1572,1242,128,354,81,330,2131,1168,93,312,164,147,1880,514,18,98,209,44,883,101,8,14,230,11,353,0,4,0,0,0,5,4966,394,1037,715,3045,10159
20301,0,0,0,0,763,763,11,0,0,0,502,515,398,12,17,0,754,1184,940,43,83,3,358,1428,1069,80,127,10,269,1564,947,73,168,26,193,1413,832,34,150,53,80,1152,349,13,43,57,11,477,63,0,5,34,4,107,0,0,5,0,0,5,4614,269,596,188,2931,8604,0,0,0,0,735,734,9,0,0,0,430,442,505,20,25,3,643,1193,1105,70,87,5,404,1664,1051,68,168,31,234,1553,962,71,197,61,140,1421,736,29,147,102,47,1060,246,4,41,141,6,440,34,0,10,147,5,203,0,0,0,0,0,5,4649,264,674,490,2646,8714,0,0,0,0,1495,1495,25,0,0,0,931,956,903,39,42,6,1396,2379,2044,111,169,9,761,3096,2116,153,299,44,502,3121,1903,147,365,86,328,2832,1572,66,298,157,128,2217,600,18,82,196,19,915,99,0,14,182,9,313,0,0,5,0,0,3,9265,535,1270,673,5583,17321
20302,6,4,0,0,6259,6279,119,5,9,0,7319,7456,4345,175,178,8,11536,16244,7615,511,738,31,4343,13245,7197,695,1479,68,3100,12543,6878,614,1774,209,1825,11309,6261,376,1381,437,774,9231,3791,136,534,659,233,5353,1083,43,93,720,68,2002,33,9,5,0,41,93,37328,2575,6201,2145,35510,83751,4,5,3,0,5970,5980,227,23,3,0,6963,7217,5360,319,257,13,9988,15949,7860,705,1021,97,4254,13938,7243,902,2099,257,2789,13291,6886,698,2721,667,1491,12465,5949,392,2184,1611,632,10768,2985,110,878,2560,224,6751,565,24,170,2486,86,3336,41,6,11,9,46,115,37134,3184,9347,7706,32450,89814,15,9,4,6,12229,12258,350,28,9,5,14283,14677,9709,499,442,25,21522,32189,15472,1219,1767,131,8593,27183,14439,1598,3584,325,5888,25837,13765,1314,4494,876,3321,23771,12210,772,3561,2049,1409,19997,6772,244,1412,3218,458,12108,1649,67,259,3206,155,5338,74,12,14,17,93,211,74458,5757,15548,9850,67952,173569
20303,0,0,0,0,2412,2415,20,0,0,0,2015,2035,1153,40,28,3,3095,4318,3517,153,249,17,1608,5546,3632,253,555,34,1039,5513,3943,265,724,76,638,5646,4703,194,713,222,344,6181,2319,59,239,333,78,3037,537,13,40,279,25,893,14,0,6,3,8,28,19838,982,2556,967,11258,35610,0,0,0,0,2277,2280,31,0,0,0,1861,1894,1593,83,73,4,2982,4732,3864,250,416,31,1698,6262,3825,342,872,82,1085,6204,4225,307,1206,255,759,6756,4425,188,1007,611,379,6611,1775,62,426,976,100,3336,286,11,64,962,33,1351,20,0,4,5,16,38,20048,1241,4064,2930,11189,39469,0,4,0,0,4687,4692,50,5,0,6,3879,3929,2743,123,99,9,6081,9053,7386,405,666,43,3308,11807,7456,594,1430,115,2122,11718,8171,570,1936,330,1393,12396,9128,382,1716,838,724,12791,4097,122,662,1311,182,6372,827,19,102,1240,57,2249,34,3,14,5,22,72,39890,2223,6623,3898,22443,75078
20401,0,0,0,0,1849,1855,22,8,0,0,1680,1713,731,46,42,0,2326,3149,1684,135,194,10,1196,3213,2077,243,495,22,1035,3875,2622,263,813,107,773,4583,2781,231,746,231,396,4386,1474,89,337,278,102,2284,325,14,46,214,32,625,8,0,8,3,28,44,11737,1016,2686,865,9424,25731,0,0,0,5,1696,1703,36,3,0,0,1374,1411,974,60,68,10,2073,3181,1830,157,239,17,1142,3381,2195,279,596,72,947,4084,2814,259,869,228,553,4715,2504,154,793,511,231,4194,1093,55,253,737,81,2214,154,7,49,740,21,966,11,0,3,3,24,42,11609,980,2863,2315,8126,25900,5,0,0,5,3548,3560,56,11,0,0,3057,3123,1703,107,114,8,4400,6335,3518,288,427,30,2329,6593,4269,528,1092,90,1984,7959,5440,517,1686,332,1325,9301,5287,391,1541,739,630,8576,2570,143,589,1018,186,4503,478,17,91,953,47,1593,22,0,8,6,50,87,23340,1998,5549,3182,17553,51625
20402,0,0,0,0,1382,1382,13,0,0,0,1000,1017,688,40,28,4,1605,2367,1317,104,143,4,848,2418,1598,157,373,20,736,2876,1998,177,583,79,524,3365,2136,122,562,148,288,3259,1283,54,213,234,102,1886,368,7,41,194,25,642,3,0,0,0,14,20,9410,663,1947,677,6530,19231,0,0,0,0,1328,1329,49,0,0,0,1007,1055,877,60,44,4,1531,2517,1465,154,223,14,799,2663,1750,209,573,58,658,3244,2075,217,714,200,429,3638,1983,134,569,469,192,3347,1003,45,223,747,81,2104,202,3,47,717,30,1006,3,0,0,3,8,17,9414,823,2404,2213,6069,20925,3,0,0,0,2715,2712,58,0,0,4,2005,2070,1567,102,75,9,3140,4881,2783,259,365,16,1650,5080,3347,364,940,76,1395,6125,4076,388,1300,279,957,7005,4115,255,1133,611,478,6600,2287,96,436,988,179,3992,576,14,88,904,63,1647,11,0,3,3,19,38,18826,1486,4344,2891,12600,40153
20403,0,0,0,0,2498,2499,43,0,0,0,2189,2242,1191,79,67,6,3249,4595,2492,169,286,10,1508,4460,2778,214,604,28,1139,4762,3179,226,860,99,736,5112,3032,202,730,211,362,4527,1518,60,250,269,104,2197,380,7,31,208,25,655,17,0,5,0,30,55,14636,967,2841,824,11840,31109,3,0,0,0,2226,2229,73,8,0,3,1943,2032,1539,112,101,13,2809,4576,2790,286,388,32,1445,4941,2915,282,843,109,977,5124,3262,285,1038,257,609,5453,2763,168,804,607,224,4559,1153,48,321,885,90,2495,198,8,52,767,28,1056,12,0,0,6,35,58,14709,1200,3552,2678,10384,32519,3,0,0,0,4720,4728,122,9,3,3,4134,4268,2730,193,173,10,6067,9171,5281,459,673,39,2957,9404,5692,497,1445,135,2116,9885,6441,511,1900,358,1352,10567,5789,366,1529,817,582,9088,2670,106,567,1152,193,4698,578,20,84,977,51,1707,31,6,3,3,64,112,29346,2164,6390,3506,22226,63632
20501,0,0,0,0,1611,1614,36,5,0,4,1412,1450,1108,68,46,3,2146,3368,1873,124,179,7,984,3175,1927,187,397,25,727,3264,2253,159,527,57,509,3500,2282,132,471,136,249,3263,1365,54,159,194,59,1836,290,10,30,176,16,522,6,0,0,0,14,23,11137,740,1816,601,7723,22017,0,0,0,0,1622,1621,57,4,0,0,1363,1427,1424,99,72,8,2165,3776,1949,177,297,23,937,3388,2121,228,556,70,627,3596,2391,174,742,205,367,3878,2137,123,581,419,188,3448,1015,21,211,659,39,1943,137,8,50,598,18,806,9,0,3,3,15,27,11249,833,2506,1993,7344,23920,0,0,0,0,3234,3238,95,5,0,4,2779,2883,2531,161,122,11,4316,7140,3829,304,479,31,1920,6560,4048,413,950,102,1348,6866,4640,337,1266,263,878,7378,4417,255,1051,554,430,6715,2383,76,373,858,100,3780,427,19,77,777,36,1330,17,0,5,3,30,49,22383,1575,4321,2602,15061,45941
20502,0,0,0,0,1231,1236,10,0,0,0,940,951,574,38,32,0,1498,2142,1053,101,131,4,866,2162,1404,152,296,13,780,2646,2086,211,661,68,643,3671,2721,228,756,214,372,4294,1631,66,293,252,111,2350,353,19,46,198,20,633,9,0,3,0,12,30,9851,815,2223,746,6474,20107,0,0,0,0,1092,1093,30,9,0,0,869,906,737,63,48,3,1460,2312,1236,152,175,24,836,2419,1559,186,490,60,718,3014,2348,215,720,214,502,3996,2548,139,695,541,197,4118,1210,31,268,778,42,2335,182,4,40,621,13,863,7,0,0,6,5,15,9851,808,2446,2239,5728,21068,0,0,0,0,2329,2324,38,9,3,0,1805,1858,1309,103,79,6,2955,4452,2288,258,308,27,1697,4577,2966,339,788,71,1495,5662,4434,421,1380,283,1147,7661,5276,368,1451,757,569,8414,2837,97,559,1029,153,4686,532,20,86,819,31,1489,18,0,0,6,16,38,19697,1621,4669,2990,12201,41176
20503,0,0,0,0,1803,1806,10,0,3,0,1361,1372,753,50,47,5,2153,3000,1895,126,237,8,1288,3555,2364,237,524,30,1087,4238,3216,257,899,92,896,5355,3791,283,894,241,441,5641,2027,103,340,334,106,2907,438,19,59,302,31,839,11,0,5,0,12,29,14503,1068,2994,1015,9171,28752,0,0,0,0,1793,1795,34,0,0,0,1190,1227,1044,87,96,8,2076,3299,2108,222,299,20,1222,3863,2497,241,703,65,1042,4546,3472,287,1168,263,751,5942,3552,216,1072,682,342,5866,1496,54,380,967,85,2984,209,16,69,923,15,1225,8,3,4,4,13,33,14423,1119,3780,2927,8532,30774,3,0,0,0,3596,3598,47,0,4,0,2553,2600,1794,132,137,8,4224,6298,3997,347,537,30,2508,7418,4868,472,1223,92,2128,8780,6688,543,2066,355,1651,11303,7338,498,1963,920,781,11503,3522,160,719,1302,194,5888,645,33,124,1223,39,2067,18,4,4,6,25,66,28926,2189,6777,3940,17704,59527
20504,0,0,0,4,2239,2243,31,0,0,4,2131,2171,1158,91,63,4,3482,4796,2140,212,273,13,1685,4317,2222,316,597,42,1311,4487,2813,282,946,102,890,5029,2754,244,797,231,410,4431,1554,91,278,319,127,2367,395,13,53,296,32,791,36,0,8,0,29,66,13097,1262,3005,1014,12321,30696,0,0,0,0,2124,2124,64,20,0,0,2110,2195,1532,154,125,17,3270,5094,2270,287,391,45,1611,4602,2415,383,855,100,1050,4803,2917,315,1190,356,623,5393,2503,234,876,803,195,4610,1169,46,312,1092,52,2670,204,9,43,954,34,1245,11,0,5,0,13,32,13083,1451,3790,3368,11086,32772,3,0,0,0,4359,4366,100,22,0,4,4244,4367,2684,248,184,14,6759,9894,4410,503,660,54,3297,8926,4638,704,1448,143,2354,9285,5724,595,2131,459,1508,10421,5256,485,1668,1031,606,9040,2721,138,591,1412,171,5036,598,20,96,1253,65,2030,42,0,10,4,43,100,26178,2706,6795,4383,23408,63471
20505,0,3,0,0,1305,1304,29,6,0,0,1149,1181,751,38,32,3,1947,2770,1432,113,162,5,937,2655,1423,141,285,20,716,2592,1926,171,513,81,506,3197,1985,153,565,170,248,3129,975,46,158,168,73,1425,213,10,26,142,14,409,24,0,4,0,27,57,8762,681,1747,594,6934,18718,0,0,0,0,1228,1238,32,3,0,0,997,1031,851,75,62,7,1456,2446,1431,152,202,15,762,2563,1568,199,449,50,620,2884,1997,166,599,175,363,3296,1828,106,518,420,120,2994,710,28,163,651,47,1597,115,5,35,444,9,609,9,0,6,3,6,16,8533,732,2036,1769,5610,18685,0,3,0,0,2539,2541,56,6,0,0,2147,2215,1600,114,88,8,3402,5222,2860,268,363,28,1693,5220,2989,343,736,72,1332,5476,3922,337,1116,251,873,6492,3817,262,1086,593,371,6125,1681,76,321,820,124,3021,330,13,61,588,32,1019,29,0,4,7,33,73,17296,1413,3781,2366,12541,37405
20601,0,0,0,0,1657,1661,40,3,0,0,3211,3259,1404,65,88,8,8696,10262,3211,172,334,15,3803,7536,2849,206,510,25,1870,5457,2069,160,572,53,1055,3909,1488,101,409,82,438,2522,1011,39,138,179,163,1532,421,10,32,225,29,721,25,7,12,3,37,77,12524,767,2094,588,20964,36937,0,0,0,0,1689,1696,97,0,3,0,3574,3680,1827,117,159,7,9004,11107,3341,197,448,22,3769,7776,2839,255,669,56,1799,5616,2073,195,741,187,1054,4255,1396,110,571,418,524,3015,794,26,233,848,120,2022,160,8,48,869,42,1134,20,4,9,8,30,72,12548,912,2889,2424,21596,40361,6,0,0,0,3348,3353,134,11,3,0,6788,6934,3234,183,244,14,17695,21367,6549,371,781,37,7572,15313,5690,461,1177,81,3663,11071,4141,351,1319,235,2110,8163,2882,213,979,506,968,5536,1809,66,380,1025,280,3555,584,24,79,1096,74,1851,46,7,15,8,67,151,25070,1680,4979,3010,42555,77302
20602,0,0,0,0,1218,1218,5,3,0,0,1377,1385,606,26,25,5,4086,4756,1804,108,197,3,1990,4108,2068,126,294,24,1172,3684,1392,106,359,33,738,2624,917,63,242,64,335,1617,610,30,138,123,91,985,253,12,17,141,30,456,11,0,0,0,12,21,7666,473,1281,386,11046,20851,3,0,0,0,1228,1238,15,0,0,0,1438,1458,845,44,68,4,4653,5622,1938,127,255,14,2071,4409,2076,175,404,35,1311,3998,1376,134,473,79,815,2883,876,59,375,218,367,1903,461,18,142,559,90,1274,114,9,42,502,22,693,15,0,0,0,12,31,7733,569,1767,1411,12015,23500,3,0,0,0,2448,2458,18,6,0,0,2815,2843,1458,73,95,9,8743,10374,3746,234,455,20,4061,8517,4143,297,699,53,2481,7683,2767,239,833,110,1553,5501,1796,117,619,283,701,3521,1072,51,275,685,178,2259,371,21,61,642,56,1152,24,0,3,0,20,53,15401,1042,3047,1801,23062,44351
20603,0,0,0,0,1727,1730,54,7,6,0,2319,2387,1215,48,66,8,4551,5885,2724,156,258,6,1791,4929,2812,230,442,22,1035,4543,2363,177,536,55,667,3797,1624,116,378,108,386,2612,769,45,131,105,143,1197,279,9,22,158,36,502,16,6,7,0,25,48,11862,785,1837,464,12678,27624,0,0,0,0,1689,1691,106,13,3,0,2362,2484,1575,97,158,5,4499,6326,2925,197,360,19,1771,5273,2839,248,645,66,1055,4856,2237,194,724,163,670,3997,1500,118,479,377,352,2825,588,36,204,589,119,1539,131,3,47,690,40,918,20,6,5,6,14,53,11934,911,2630,1915,12576,29967,0,0,3,0,3415,3418,159,15,11,0,4683,4869,2789,146,229,11,9046,12219,5653,351,610,30,3565,10203,5654,481,1091,89,2091,9402,4599,372,1261,213,1339,7792,3120,232,859,487,739,5438,1359,81,328,695,262,2729,412,11,74,847,75,1419,37,7,14,6,37,102,23794,1694,4472,2382,25253,57588
20604,9,0,0,0,3027,3041,157,12,12,6,11845,12031,4659,248,306,9,21731,26953,5246,388,793,12,6284,12723,2772,395,866,39,2255,6323,2446,316,891,78,1111,4841,1996,163,599,119,453,3335,1004,61,237,125,179,1600,235,7,62,131,75,504,324,16,38,5,382,755,18851,1604,3790,522,47336,72106,21,0,0,0,3565,3581,292,30,19,4,13115,13454,5507,323,506,10,20214,26558,4565,401,995,46,5106,11109,2727,354,1079,88,1780,6029,2398,241,1084,232,872,4827,1684,153,758,446,372,3417,678,37,272,547,149,1675,122,4,60,546,73,805,216,7,29,22,321,598,18211,1534,4801,1946,45561,72053,29,0,0,4,6588,6622,452,38,30,11,24962,25487,10166,570,807,27,41944,53508,9812,788,1791,57,11384,23832,5501,747,1949,123,4035,12355,4847,552,1976,308,1981,9662,3682,314,1364,567,822,6748,1683,93,505,670,328,3280,353,13,114,677,146,1304,540,22,64,25,702,1354,37062,3137,8596,2469,92894,144153
20605,0,0,0,0,1690,1693,35,0,0,0,2775,2813,1511,78,103,9,9297,10998,3453,250,559,10,4624,8903,2998,341,895,32,2831,7092,2515,287,1067,78,1746,5688,1829,189,812,120,850,3808,1093,68,330,154,331,1981,274,7,53,158,79,573,43,3,11,0,58,119,13761,1228,3836,567,24280,43672,3,0,0,0,1612,1621,75,3,0,0,2804,2875,2049,128,235,9,9557,11979,3522,295,781,35,4580,9210,3004,367,1183,82,2701,7345,2393,219,1289,207,1549,5655,1651,153,1041,471,635,3957,800,54,415,677,175,2128,131,4,110,557,50,854,47,4,14,13,58,138,13682,1232,5085,2053,23723,45777,3,0,0,0,3307,3309,106,4,4,4,5575,5691,3558,209,341,22,18849,22976,6979,550,1341,48,9202,18119,6004,709,2080,111,5536,14439,4906,507,2365,286,3290,11353,3486,344,1857,597,1488,7763,1894,124,749,838,507,4109,410,13,163,713,130,1433,89,11,25,14,122,260,27434,2464,8924,2625,48006,89449
20606,0,0,0,0,902,898,15,0,5,0,2073,2094,990,42,75,0,7220,8340,1821,112,262,14,2630,4836,1514,150,369,11,1155,3206,1501,114,421,43,723,2799,1359,92,336,65,349,2205,996,31,175,138,139,1486,324,4,44,140,30,537,50,0,3,5,37,96,8569,551,1689,412,15265,26493,0,0,0,0,1049,1046,28,5,5,0,2775,2807,1293,66,143,3,7487,8997,1853,155,316,11,2332,4666,1647,187,522,21,1068,3448,1468,133,653,107,570,2933,1357,98,614,315,355,2740,807,40,304,612,141,1900,146,3,73,571,51,850,39,6,5,10,50,101,8637,683,2641,1652,15882,29496,0,0,0,0,1944,1947,47,5,3,0,4847,4901,2281,107,223,5,14710,17333,3673,266,578,27,4961,9503,3161,341,894,34,2219,6651,2967,251,1075,148,1293,5737,2719,188,952,383,709,4940,1803,71,476,748,282,3385,472,9,120,711,86,1392,85,5,13,7,88,199,17209,1239,4333,2065,31145,55988
20607,0,0,0,0,1200,1198,29,4,4,3,2901,2938,1249,63,112,12,11420,12853,2679,205,415,14,4556,7863,2201,237,572,36,2111,5159,2013,198,688,70,1338,4301,1543,127,520,103,587,2887,863,52,201,144,232,1484,274,7,38,130,56,502,27,0,8,3,60,100,10881,901,2554,512,24458,39296,4,0,0,0,1412,1422,48,3,6,0,3544,3603,1668,150,187,5,11661,13678,2735,231,491,27,3799,7282,2263,265,738,82,1810,5158,1842,211,944,177,986,4151,1414,140,805,410,550,3324,623,37,374,568,195,1798,121,6,77,553,58,818,28,0,12,9,42,92,10749,1045,3632,1835,24063,41325,5,0,0,5,2611,2621,77,13,3,3,6448,6544,2916,210,303,22,23083,26529,5415,430,908,40,8354,15147,4464,504,1310,119,3921,10319,3853,408,1627,247,2325,8459,2955,272,1328,518,1141,6214,1490,87,569,703,425,3287,392,17,112,684,121,1321,54,3,17,15,98,193,21624,1942,6179,2343,48526,80623
20701,0,0,0,0,6026,6029,38,3,0,6,6108,6155,2040,60,86,3,8149,10342,6274,184,414,10,2537,9412,8197,369,707,56,1540,10871,7405,262,846,113,1089,9715,5583,168,589,218,635,7192,3218,81,311,353,267,4230,1073,20,65,535,102,1807,196,3,16,3,62,284,34032,1161,3031,1303,26509,66034,3,0,0,0,5767,5770,63,9,0,0,5871,5937,2767,85,153,10,7501,10501,7336,286,626,30,2559,10841,9259,497,1158,121,1616,12658,7326,338,1476,315,1134,10586,5275,207,1223,895,697,8300,2523,76,628,1696,461,5397,542,10,190,2103,279,3121,135,6,14,25,54,227,35225,1509,5475,5205,25928,73342,3,0,0,0,11786,11795,98,10,0,7,11978,12095,4808,142,243,12,15645,20842,13606,464,1040,45,5091,20252,17456,866,1868,176,3160,23529,14737,596,2319,427,2220,20303,10860,377,1813,1112,1331,15493,5747,164,939,2050,734,9629,1609,39,257,2645,381,4930,328,13,30,31,114,509,69255,2669,8505,6502,52432,139372
20702,0,0,0,0,2782,2780,30,0,0,0,2964,2995,1740,30,81,7,3809,5667,4502,158,251,4,1364,6278,4220,234,501,25,941,5915,4319,191,557,48,484,5595,3699,114,329,159,174,4483,3033,61,184,362,76,3717,1075,18,37,443,19,1590,102,3,10,9,21,147,22728,811,1950,1047,12634,39163,0,0,0,0,2537,2537,55,3,0,0,2527,2588,2346,61,136,4,3197,5743,5005,266,471,21,1174,6939,4576,310,783,70,804,6550,4520,222,945,242,472,6406,3822,131,633,723,243,5549,2453,65,309,1622,90,4538,496,17,95,1517,41,2167,95,3,16,16,23,161,23377,1071,3389,4226,11112,43169,0,0,0,0,5312,5314,83,3,0,0,5494,5585,4085,93,213,11,7009,11411,9512,417,722,24,2542,13216,8799,543,1283,98,1745,12459,8846,412,1504,290,956,12003,7522,250,963,887,418,10031,5486,123,492,1984,168,8255,1571,30,133,1962,60,3755,199,6,27,25,46,301,46103,1885,5337,5276,23739,82336
20703,3,0,0,0,3222,3224,79,0,0,0,4704,4788,2236,63,137,9,5820,8263,4752,166,351,5,1624,6899,4815,244,476,36,1085,6662,3911,200,649,80,758,5597,3017,117,423,155,408,4115,1975,68,222,304,116,2677,804,24,46,391,46,1310,106,0,12,3,57,176,21694,877,2316,985,17835,43707,5,0,0,0,3220,3224,123,5,4,0,4192,4327,2809,114,198,6,4872,8010,5113,219,490,20,1463,7310,5104,331,867,89,1097,7491,3821,248,1105,247,711,6133,2894,139,851,603,457,4936,1652,70,439,1260,195,3617,433,14,129,1490,107,2176,89,3,19,26,50,186,22032,1148,4114,3741,16361,47398,3,3,0,4,6440,6446,201,10,7,0,8898,9111,5045,177,331,10,10695,16270,9860,388,841,28,3083,14206,9919,580,1343,131,2184,14149,7736,445,1756,323,1466,11725,5908,252,1272,751,862,9053,3629,140,659,1563,305,6299,1235,31,177,1880,153,3484,191,9,30,29,105,359,43726,2030,6427,4726,34198,91107
