SA3_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
12501,51,37,53,60,25,15,22,769,0,0,6,7,9,268,172,126,19,21,10,14,4,0,27,686,0,3,15,8,8,6,29,32,0,0,5,5,0,5,7,121,0,98,104,38,12,19,20,37,12,8,9,9,0,0,14,377,0,0,0,3,9,29,51,33,14,7,9,8,0,0,6,180,0,0,0,137,561,1105,2473,1150,254,246,252,244,80,10,180,6692,3,20,264,532,317,202,217,111,12,29,25,30,18,3,120,1915,0,0,9,39,151,124,198,157,79,130,115,104,22,3,44,1172,0,0,0,0,0,37,568,613,440,990,1860,1668,386,8,152,6725,0,4,0,0,0,0,8,3,10,0,0,0,0,0,0,32,0,3,13,66,120,198,181,150,17,11,30,27,3,6,66,896,0,0,25,17,13,4,0,0,0,0,0,0,0,0,0,63,0,0,0,21,92,170,428,707,143,186,141,192,84,41,47,2251
12502,37,33,43,47,6,8,16,1203,0,0,3,4,5,66,58,26,0,4,3,5,0,0,7,189,0,10,12,17,19,23,26,15,0,4,4,0,0,0,3,129,9,93,116,25,9,11,14,12,8,0,5,8,0,5,10,327,0,0,0,3,17,37,57,22,7,3,5,7,0,0,4,167,4,0,0,120,554,935,1513,509,72,70,46,55,20,9,75,3979,9,58,175,184,216,125,92,20,4,14,11,20,8,3,34,961,0,5,30,109,240,114,250,140,36,35,34,23,9,0,13,1035,0,0,0,0,0,16,60,21,0,6,9,0,0,0,0,121,5,20,9,4,3,3,9,5,5,0,0,0,0,0,0,58,0,10,29,90,147,151,190,81,20,14,24,14,6,8,16,792,0,0,3,5,5,4,0,4,0,0,0,0,0,0,0,27,0,0,0,3,22,45,72,224,112,116,92,81,32,22,0,828
12503,31,73,37,39,15,6,73,1665,0,0,22,38,43,855,1001,733,156,108,62,110,28,10,75,3232,0,3,37,51,32,17,17,17,3,0,0,0,0,0,9,194,26,309,407,78,27,12,15,12,3,3,6,8,0,0,54,957,0,0,0,4,10,9,21,11,0,0,0,0,0,0,0,61,0,0,0,37,137,144,207,79,10,14,9,8,4,0,11,668,23,142,1203,2306,1931,1927,1869,734,163,180,155,153,90,39,393,11304,0,0,5,49,121,91,134,95,64,75,63,55,7,0,35,780,0,0,0,0,9,109,692,455,194,439,878,648,174,7,84,3685,5,30,8,6,3,3,3,3,0,0,0,0,0,0,21,87,3,5,33,118,223,442,479,254,36,38,36,38,18,22,128,1871,0,3,30,22,12,33,7,8,3,0,0,0,0,0,10,127,0,0,0,11,83,181,483,914,194,214,307,320,178,50,61,2998
12504,53,49,40,88,24,12,27,1783,0,0,9,14,18,134,147,107,23,5,7,13,0,0,0,480,0,5,26,26,40,33,30,30,9,5,11,6,3,0,12,237,18,141,143,46,16,12,40,34,11,14,3,19,0,0,29,531,0,0,0,6,20,32,66,26,3,10,12,4,0,0,5,192,0,0,0,103,350,453,548,248,46,32,19,44,9,0,32,1890,15,91,421,469,405,256,180,85,20,29,25,31,27,10,63,2124,0,3,33,65,248,102,260,111,53,45,52,41,13,3,29,1054,0,0,0,0,0,72,561,442,206,462,845,704,191,10,48,3547,3,58,15,7,6,10,8,0,0,0,5,0,0,0,0,113,12,4,48,157,296,418,438,242,40,40,43,53,24,27,49,1892,0,0,9,9,9,8,0,0,0,0,3,0,0,0,0,36,0,0,0,14,41,92,227,399,128,107,136,119,74,27,17,1388
12601,9,18,17,19,14,0,7,427,0,0,0,3,0,3,6,5,0,0,0,0,0,0,0,21,0,3,19,7,27,26,12,13,5,4,0,0,0,7,0,130,9,59,43,10,3,3,4,9,0,0,0,8,0,0,7,155,0,0,0,3,17,39,36,38,0,5,7,5,3,0,0,159,0,0,0,98,348,519,948,402,95,67,72,63,27,5,51,2690,3,14,48,27,19,16,6,0,0,0,0,0,4,0,7,153,0,5,33,99,243,95,131,89,17,46,19,24,3,3,9,817,0,0,0,0,3,11,51,26,13,41,34,26,6,0,0,214,7,14,9,7,7,14,17,7,0,0,3,0,0,0,5,92,3,8,46,64,96,117,139,49,9,0,0,18,6,7,7,582,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,4,9,23,39,43,41,21,28,39,21,12,9,280
12602,102,112,103,118,68,38,32,2089,0,0,18,22,21,51,50,21,3,0,0,0,0,4,5,210,4,15,29,42,96,69,107,70,9,6,11,3,0,0,12,461,89,500,609,99,49,30,68,144,25,19,16,16,6,0,54,1721,0,5,4,19,84,158,182,85,24,20,25,24,4,3,19,663,0,0,6,184,775,894,1646,800,167,173,163,161,75,9,103,5155,17,57,178,271,163,96,50,41,3,8,4,11,9,6,28,944,0,16,73,225,488,228,425,239,71,95,69,98,26,9,37,2089,0,0,0,0,0,23,121,145,58,145,157,126,20,4,17,822,7,43,16,14,19,15,26,13,7,4,0,11,0,0,9,189,17,24,81,220,296,335,306,182,19,34,36,44,30,10,42,1684,0,8,39,28,13,8,5,3,3,0,0,0,0,0,0,112,0,0,0,13,27,39,76,149,58,68,66,88,60,23,13,687
12701,5,3,7,10,0,3,15,644,0,0,93,134,236,2055,2900,1354,527,342,142,334,70,11,96,8299,0,6,19,18,34,12,32,59,13,5,4,0,0,0,4,218,44,420,593,193,81,41,27,36,19,5,3,9,0,0,147,1620,0,0,0,0,5,3,17,5,0,3,0,0,0,0,0,42,0,0,0,3,8,9,57,23,0,0,0,0,0,0,5,111,4,10,153,438,487,395,448,198,38,34,25,23,15,6,76,2354,0,0,12,16,88,46,55,30,7,0,6,7,0,3,8,285,0,0,0,0,0,19,580,322,34,40,34,50,19,4,10,1116,4,45,5,5,11,13,0,4,0,0,4,0,0,0,0,94,0,0,29,100,261,544,574,476,71,93,71,76,23,8,106,2433,0,0,109,159,95,73,37,20,8,0,0,5,0,0,9,506,0,0,5,16,76,130,344,278,55,62,44,40,14,16,8,1085
12702,17,0,7,8,6,0,21,1161,4,0,319,509,436,3808,5256,4513,2813,1882,1006,2762,633,21,307,24280,0,9,18,24,21,7,5,0,0,0,0,0,0,0,5,92,107,1049,1188,350,84,40,21,20,8,5,11,10,0,0,123,3017,0,6,0,0,9,3,15,7,6,0,0,0,4,0,0,52,0,0,0,9,19,23,26,11,0,3,3,3,0,0,0,100,4,12,174,449,328,234,253,125,88,62,43,110,20,3,67,1976,0,3,11,47,148,74,91,77,58,44,43,56,11,0,33,684,0,0,0,0,0,4,22,19,8,7,22,17,3,0,0,100,0,36,13,0,9,0,5,6,0,0,0,0,0,0,5,83,0,0,29,88,202,488,537,360,64,58,60,29,22,6,72,2025,0,8,201,295,106,70,22,18,5,11,0,0,0,0,25,761,0,0,0,5,26,16,45,52,12,16,19,15,14,4,0,227
12703,11,11,5,11,18,7,10,488,0,0,7,25,42,728,1964,1925,683,486,364,535,124,13,133,7027,0,4,12,10,34,13,29,33,5,3,5,3,0,0,22,172,36,373,395,123,60,26,37,28,4,5,0,0,0,0,87,1185,0,5,0,4,3,17,23,15,3,4,0,4,0,0,0,75,0,0,0,4,32,44,70,21,9,8,0,7,5,0,3,206,4,15,223,525,614,461,501,226,45,50,47,58,22,10,115,2922,0,0,11,27,119,61,118,42,16,28,20,10,9,0,8,476,0,0,0,0,5,75,609,259,54,71,103,119,29,6,27,1361,6,24,11,9,9,4,5,6,0,0,0,0,0,0,3,72,0,3,24,104,319,489,579,302,49,41,47,57,24,11,78,2126,0,5,133,184,150,199,121,44,9,15,12,16,0,3,18,907,0,0,5,18,117,221,440,427,76,112,97,100,40,15,28,1681
12801,0,4,0,0,0,0,0,100,0,0,0,7,9,15,0,0,0,0,0,0,0,0,0,36,0,9,44,42,90,54,140,81,8,10,10,11,4,4,9,514,30,244,213,48,26,15,25,55,7,0,3,8,0,0,36,705,0,0,0,9,26,40,50,28,6,0,3,4,0,0,0,178,0,0,0,12,28,21,49,6,0,0,3,0,0,0,0,125,0,23,62,82,44,19,18,8,0,0,0,0,6,0,10,276,0,8,21,64,87,36,48,29,6,5,7,4,0,0,5,307,0,0,0,0,0,0,34,15,3,9,4,4,0,0,0,74,16,88,31,10,15,13,19,15,0,3,4,3,0,0,10,231,14,33,106,235,296,353,376,185,48,21,31,20,22,26,46,1804,0,6,85,68,46,31,39,21,4,5,11,0,0,0,7,327,0,0,7,5,11,3,4,7,3,0,5,8,0,0,0,55
12802,4,0,0,7,0,0,0,97,0,0,0,5,0,11,20,4,0,0,0,0,0,0,0,48,0,5,36,25,102,71,132,72,6,3,7,3,0,0,9,472,20,140,156,35,13,13,27,39,0,4,4,0,0,3,19,472,0,0,0,0,17,36,51,15,7,0,4,0,4,0,0,146,0,0,0,10,24,42,47,21,4,3,0,0,0,0,0,161,3,15,84,135,79,34,30,3,0,6,7,4,4,0,6,421,0,3,24,57,85,46,34,18,9,4,3,0,0,0,7,297,0,0,0,0,0,20,89,28,15,17,28,9,7,0,4,205,14,89,25,6,11,22,25,8,0,5,0,3,0,0,8,219,10,16,87,197,284,288,260,121,10,17,8,13,0,7,30,1353,3,4,147,122,44,31,30,7,0,0,0,0,0,0,5,381,0,0,5,3,5,10,11,7,0,3,0,3,0,0,0,43
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,8,4,4,0,0,70,0,0,0,0,0,5,18,10,6,11,3,0,0,0,0,54,3,10,25,28,28,14,34,19,8,3,8,6,0,0,3,181,8,84,35,14,5,3,7,7,0,3,3,0,0,0,12,181,0,5,3,0,4,19,38,18,0,3,0,0,0,0,3,86,0,0,0,0,11,12,28,15,4,0,0,0,0,0,0,73,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,15,4,0,16,20,39,10,70,45,15,8,8,14,4,0,0,251,0,0,0,0,0,0,14,36,22,36,37,43,10,0,6,211,14,355,37,17,13,10,15,3,0,4,0,0,0,0,18,493,3,18,45,148,186,173,172,115,12,9,28,12,11,9,32,981,0,0,4,3,0,3,3,0,0,0,0,0,0,0,4,18,0,0,0,0,0,3,47,58,15,11,19,16,8,0,9,183
20102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,16,7,7,3,26,22,0,0,0,0,0,0,0,87,6,24,18,12,0,0,3,4,3,0,5,3,3,0,3,90,0,0,0,0,3,5,14,4,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,7,8,8,5,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,3,5,7,4,0,3,0,0,0,28,4,90,20,8,13,9,7,5,0,0,0,0,0,0,6,163,3,6,24,73,95,76,67,42,5,0,4,0,0,0,12,402,0,0,11,7,4,3,4,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,4,3,0,0,0,0,0,0,0,0,25,0,13,16,0,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,4,8,5,10,5,0,0,0,0,31,6,88,20,8,14,4,3,0,0,0,0,0,0,0,4,141,3,0,30,65,64,45,31,3,3,4,3,0,4,0,17,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
20201,6,0,4,0,0,0,0,54,0,0,0,0,0,10,7,7,0,0,0,0,0,0,0,21,0,13,9,16,16,10,25,20,0,0,0,0,0,0,6,120,9,50,36,9,4,3,3,6,0,3,0,0,0,0,7,121,0,0,0,0,5,4,10,6,0,0,3,6,0,0,0,30,0,0,0,0,7,6,11,23,3,4,9,4,0,0,5,75,0,0,0,0,6,4,6,0,8,0,0,0,0,0,0,19,0,0,7,23,32,16,58,30,18,23,25,30,5,0,8,286,0,0,0,0,0,0,22,22,18,20,13,15,11,0,0,123,14,112,26,17,9,6,5,9,0,0,0,3,0,0,5,202,3,9,39,117,141,113,160,55,5,26,11,10,9,10,29,729,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,31,39,14,4,14,4,0,0,0,117
20202,0,0,0,0,0,0,4,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,3,5,25,8,17,10,24,11,0,0,6,0,0,0,5,113,7,64,33,12,3,9,0,0,0,0,0,0,0,0,14,143,0,0,0,6,0,11,11,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,3,10,12,16,8,9,6,0,3,3,6,0,0,9,91,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,17,9,94,33,18,7,8,18,17,0,0,0,4,0,0,6,212,3,11,51,125,142,123,121,40,5,5,8,0,3,0,50,697,0,0,8,8,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,8,0,11,6,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,5,31,14,10,17,3,0,6,0,0,0,3,10,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,4,11,3,0,0,0,0,0,0,0,43,4,12,10,3,0,0,3,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,10,4,5,11,6,5,0,0,0,0,0,0,7,99,0,4,8,30,53,32,37,18,6,0,4,0,0,0,16,213,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302,24,29,31,27,12,4,12,484,0,0,0,0,0,21,28,57,85,18,17,18,8,0,13,268,6,25,61,38,77,39,119,108,8,11,10,5,4,0,17,525,68,508,455,88,22,17,48,37,9,0,7,10,4,0,68,1336,0,0,4,0,4,25,56,30,6,4,4,3,5,0,4,145,0,0,0,0,13,16,62,45,12,21,5,3,0,3,4,182,0,0,14,33,14,15,11,8,0,3,0,4,0,0,6,118,3,9,20,44,82,49,127,96,40,40,43,33,17,0,20,615,0,0,0,0,0,3,64,80,38,51,50,33,7,0,0,325,23,739,84,40,23,16,24,14,4,6,13,3,0,0,21,1017,12,19,94,269,380,344,456,281,42,35,42,45,26,18,112,2173,0,31,284,194,77,31,26,12,3,0,3,0,0,0,8,677,0,0,3,7,6,9,85,313,38,70,69,114,31,6,20,784
20303,0,0,0,0,0,4,0,46,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,16,5,13,30,33,51,26,65,42,5,6,3,11,0,0,7,289,28,173,92,24,12,5,15,26,0,0,0,3,0,0,20,391,0,0,0,3,12,5,20,5,0,0,0,0,0,0,10,61,0,0,0,0,5,4,9,7,7,0,3,0,0,0,0,40,0,0,4,3,7,0,3,0,0,0,0,0,0,0,0,18,0,0,15,20,15,12,25,11,5,8,3,0,0,0,4,120,0,0,0,0,0,0,13,7,0,9,0,5,0,0,0,37,6,228,41,11,18,15,30,14,4,0,3,11,0,0,16,411,11,12,91,141,193,172,265,172,21,14,19,27,7,11,31,1176,0,8,18,7,3,0,7,0,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,10,3,0,0,4,0,0,0,23
20401,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,6,6,18,8,23,5,31,23,3,0,0,4,0,0,7,143,8,84,71,7,3,3,0,4,0,0,0,3,0,0,15,205,0,0,0,0,0,13,4,3,0,0,0,0,0,0,0,26,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,18,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,15,3,3,8,7,21,0,10,19,6,0,3,3,0,11,0,100,0,0,0,0,0,0,11,3,0,11,7,0,0,0,0,33,6,118,36,14,15,18,13,0,0,0,6,0,0,0,6,229,3,11,55,119,150,106,121,62,3,9,3,8,0,0,35,691,0,3,5,6,3,0,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,7,8,4,0,0,6,4,0,0,30
20402,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,0,8,14,12,0,5,0,5,7,0,0,75,14,164,91,7,3,0,4,4,0,0,0,0,0,0,29,324,0,0,0,0,3,3,5,3,0,0,0,0,6,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,16,11,8,14,6,6,3,0,4,90,0,0,0,0,0,0,10,20,21,12,14,3,0,0,5,98,7,110,13,22,12,4,13,0,0,0,0,0,0,0,4,180,11,8,30,77,73,49,65,27,0,0,7,0,0,3,12,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,5,6,6,0,0,0,36
20403,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,3,8,16,20,7,17,7,0,0,0,10,0,0,6,88,20,166,84,14,3,3,3,10,0,0,6,4,4,0,26,339,0,3,0,3,3,5,11,8,0,0,4,0,0,0,0,31,0,0,0,0,4,3,11,3,0,0,0,0,0,0,0,34,4,4,0,0,0,4,0,0,0,0,0,0,4,0,0,20,5,0,10,4,14,10,16,12,7,16,3,10,7,0,0,114,0,0,0,0,0,0,38,51,3,28,14,8,3,0,5,154,13,169,29,29,10,7,13,11,0,3,0,4,0,0,12,305,0,9,58,126,159,115,125,74,11,18,10,7,7,5,28,770,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,21
20501,5,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,4,21,4,17,5,8,13,0,0,0,3,0,0,0,86,5,89,40,14,3,5,3,3,4,0,3,0,0,0,13,179,0,0,5,0,0,5,12,6,0,3,0,0,5,0,0,37,0,0,0,0,3,0,4,4,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,4,5,4,12,0,6,0,0,7,4,0,3,51,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,19,232,47,14,35,6,11,12,0,0,0,4,0,0,3,376,7,0,42,87,143,117,144,44,11,8,4,3,0,3,26,643,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,10,0,7,0,4,0,0,0,35
20502,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,9,17,16,7,5,11,0,0,0,0,0,0,0,3,74,8,75,46,7,0,5,3,0,0,0,0,0,0,0,10,159,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,7,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,4,8,8,3,12,16,3,9,13,7,0,0,0,92,0,0,0,0,0,0,0,6,9,5,0,0,0,0,0,29,3,188,37,10,19,8,8,0,0,0,0,0,0,0,13,289,9,15,41,106,107,79,58,32,3,8,7,4,3,3,34,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,0,0,3,0,0,0,0,26
20503,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,39,44,36,9,30,16,0,0,0,0,0,0,5,190,33,204,99,11,14,0,3,17,9,0,0,0,0,0,37,434,0,4,0,9,3,8,14,3,0,0,4,4,0,0,0,52,0,0,0,0,0,0,0,5,3,0,8,5,0,0,0,21,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,14,0,3,8,12,11,14,20,8,5,5,5,0,0,0,0,87,0,0,0,0,0,0,14,6,4,3,3,6,0,0,0,34,17,310,52,26,41,12,7,13,0,4,0,0,0,0,24,504,6,15,82,171,232,149,188,60,21,0,4,9,3,4,48,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14
20504,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,17,22,23,22,6,13,9,0,0,0,0,0,0,12,122,20,199,221,46,8,7,4,6,0,0,0,4,0,0,33,543,0,0,0,0,5,0,5,0,0,0,0,3,7,3,3,32,0,0,0,0,5,0,5,4,0,0,0,0,0,0,0,14,0,0,0,5,0,0,8,0,6,0,0,0,0,0,0,16,0,3,7,20,7,10,26,33,6,4,13,6,0,0,3,149,0,0,0,0,0,0,6,3,6,8,10,4,5,0,0,43,21,390,69,31,49,15,13,0,0,0,0,0,0,0,23,619,7,10,32,131,148,101,134,83,12,8,9,18,5,4,35,743,0,0,0,7,0,3,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,3,14,16,3,13,10,3,0,0,0,69
20505,0,0,0,0,0,0,3,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,13,4,8,10,5,8,3,3,13,0,0,0,3,3,0,0,63,8,47,21,4,0,0,3,4,0,0,0,5,0,0,7,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,13,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,14,0,0,3,17,15,5,15,4,5,5,0,8,0,0,33,112,0,0,0,0,0,0,0,4,3,3,9,0,0,0,0,21,12,158,30,15,6,9,6,3,0,0,4,0,0,0,9,257,0,8,30,91,85,102,108,66,11,9,12,7,5,0,42,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,7,13,0,0,3,3,0,0,0,28
