SA3_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
31605,380,356,735,1211,1086,2295,270,260,530,416,427,844,1901,1777,3685,876,828,1699,241,273,508,548,574,1121,1662,1679,3334,33,47,85,52,63,109,102,69,174,126,263,389,0,0,4,315,444,758,170,293,466,73,195,266,38,55,95,136,262,401,0,4,7,408,818,1230,725,1263,1994,33,34,63,101,202,298,4,4,3,129,237,364,1241,1288,2529,126,137,259,6162,6744,12906
31606,487,424,913,1688,1632,3320,157,177,331,485,528,1011,2341,2334,4679,1219,1177,2398,187,227,415,541,523,1064,1955,1929,3878,83,72,157,51,108,154,152,110,257,172,368,550,0,5,3,459,666,1125,234,418,652,128,288,423,60,99,156,178,471,650,0,6,7,611,1282,1890,1066,1951,3021,81,61,144,129,221,353,0,6,4,211,283,498,1563,1538,3102,64,52,112,7690,8514,16207
31607,491,428,921,1552,1421,2973,333,307,640,344,349,694,2232,2079,4314,984,936,1921,335,316,652,400,429,827,1719,1690,3411,66,53,120,55,90,146,98,93,196,164,324,492,0,0,6,385,570,958,181,322,509,126,247,373,55,71,124,147,344,493,0,0,0,517,984,1504,903,1556,2462,71,59,127,131,191,319,0,4,6,201,248,451,1123,1133,2255,27,21,42,6690,7164,13856
31608,147,131,283,671,660,1335,61,63,121,178,186,362,904,916,1823,519,475,992,118,119,239,284,247,530,926,837,1770,24,15,39,21,28,46,76,41,118,78,126,208,0,0,0,194,210,406,61,131,192,25,96,123,20,36,51,51,144,193,0,0,0,153,405,559,352,620,966,30,37,64,39,61,108,3,0,3,74,98,173,695,717,1411,26,21,48,3124,3349,6474
31701,1300,1246,2546,4525,4197,8723,1553,1480,3035,1102,1129,2235,7196,6817,14016,3338,3236,6572,1537,1509,3042,1611,1689,3304,6491,6439,12933,350,338,686,293,342,637,456,427,888,669,1176,1849,8,11,24,1777,2297,4077,806,1480,2291,593,850,1448,274,439,708,776,1494,2276,8,6,12,2459,4269,6729,4235,6592,10828,283,248,527,440,664,1102,6,9,20,730,926,1651,4107,4065,8171,104,117,224,24166,26199,50367
31801,240,198,442,1010,974,1983,439,445,885,135,131,271,1592,1555,3148,724,675,1395,518,458,976,279,262,544,1526,1392,2915,38,30,69,11,27,34,57,53,113,71,150,227,4,4,10,182,265,454,34,84,120,22,56,81,21,39,57,73,184,260,0,3,3,150,371,522,338,637,977,24,31,54,47,82,130,5,0,0,81,114,193,2498,2040,4533,177,62,239,6446,6001,12447
31802,1622,1417,3033,4815,4524,9336,2689,2543,5236,918,873,1790,8436,7951,16392,3350,3237,6586,2035,2446,4480,1175,1134,2306,6566,6824,13391,354,238,592,241,438,676,441,339,782,601,1138,1736,0,6,6,1627,2155,3784,1502,2790,4293,685,1133,1815,286,451,736,907,1695,2602,6,9,12,3387,6080,9464,5018,8244,13263,317,288,602,452,682,1137,3,10,15,777,980,1756,8131,6547,14682,261,148,407,30819,32112,62931
31901,531,526,1059,2516,2283,4807,566,569,1132,476,433,907,3566,3293,6858,1892,1834,3719,745,764,1503,459,397,860,3099,2994,6092,85,91,184,75,140,217,176,182,358,222,458,680,6,8,17,574,877,1455,163,363,527,139,296,435,72,143,215,232,531,765,4,4,7,615,1341,1951,1184,2220,3410,99,98,203,226,271,499,4,3,4,334,374,707,2993,2928,5929,148,149,298,11857,12491,24340
31902,258,252,513,1453,1302,2754,237,211,448,195,188,384,1882,1699,3582,1354,1280,2627,86,95,182,105,96,205,1543,1471,3011,30,31,66,27,42,66,82,79,160,104,232,332,3,0,4,237,392,633,34,127,163,35,80,111,9,59,67,65,233,304,4,4,9,151,505,654,394,895,1284,38,41,81,66,117,182,3,3,6,107,159,271,2529,2301,4831,337,51,385,7049,6836,13884
31903,333,305,637,1524,1410,2932,175,150,332,260,264,524,1960,1832,3790,1211,1085,2298,245,283,527,296,312,608,1751,1683,3438,50,58,109,30,81,111,94,118,213,107,305,407,0,3,5,286,561,846,82,183,266,65,154,222,21,71,95,71,263,332,0,3,0,247,675,914,532,1236,1763,61,80,144,87,153,241,0,0,4,157,238,391,1893,1789,3685,28,23,50,6657,7095,13751
31904,387,416,797,1410,1375,2786,459,429,882,440,431,873,2314,2231,4551,1231,1290,2520,326,322,653,420,401,827,1983,2019,3998,49,59,103,46,113,159,127,120,252,190,363,550,0,4,0,414,657,1070,81,198,275,88,215,301,33,74,104,150,332,483,0,0,0,349,828,1169,762,1486,2242,73,64,135,108,198,311,0,5,4,182,268,452,1872,2017,3890,52,69,120,7546,8505,16051
31905,224,238,460,1145,1112,2257,227,227,456,209,188,399,1587,1529,3122,1000,901,1905,204,174,384,242,223,467,1443,1310,2757,37,45,87,29,67,97,92,99,186,116,269,382,3,4,10,272,484,758,45,97,143,39,111,147,12,48,60,84,228,308,0,0,0,180,479,660,449,962,1416,50,55,103,69,125,196,0,3,7,121,185,306,2314,1514,3831,21,12,36,6175,5752,11924
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,29,228,17,10,24,210,42,257
40101,80,80,160,269,221,490,34,47,81,84,60,148,385,332,716,115,144,259,32,47,75,91,81,175,236,276,513,96,72,167,128,149,277,29,24,54,118,167,288,0,0,0,364,419,779,1756,2035,3790,718,715,1433,65,90,158,244,283,527,0,0,3,2783,3120,5904,3155,3539,6693,102,95,198,71,101,171,3,0,4,176,195,375,2189,1759,3945,248,194,448,6473,6384,12859
40102,677,633,1305,2587,2455,5039,396,389,783,797,731,1525,3783,3575,7355,1358,1303,2663,389,382,768,966,1020,1982,2708,2705,5416,87,72,164,49,107,157,237,137,374,306,415,722,4,4,9,686,736,1421,647,963,1606,199,372,573,109,148,254,280,700,982,0,9,9,1235,2185,3420,1927,2925,4847,56,60,120,136,228,365,4,3,11,200,299,498,1491,1489,2983,36,29,71,10823,11659,22477
40103,417,401,817,1534,1442,2980,218,205,427,395,457,851,2152,2113,4260,749,678,1429,260,290,555,818,829,1648,1833,1806,3635,43,33,72,80,141,221,66,40,102,141,265,412,4,0,4,332,480,811,897,974,1867,280,315,596,100,96,199,249,354,601,0,3,4,1527,1734,3269,1863,2223,4083,45,46,98,91,159,251,0,0,0,142,209,353,402,443,853,67,57,125,6875,7248,14123
40104,479,385,865,1634,1442,3071,629,574,1206,170,152,323,2438,2163,4602,841,716,1553,544,598,1144,209,206,417,1590,1521,3109,99,64,161,129,190,321,116,82,197,222,362,585,6,0,8,573,696,1268,893,987,1876,365,422,783,111,118,229,271,439,714,3,5,6,1644,1969,3612,2216,2671,4885,103,86,184,131,180,318,0,0,0,232,265,499,742,805,1553,43,41,92,7746,7867,15611
40105,263,275,536,883,913,1792,227,220,444,222,196,417,1336,1324,2658,440,374,814,249,279,536,567,312,877,1259,969,2224,58,49,110,105,111,211,68,30,100,153,219,374,0,0,0,379,418,800,687,774,1459,361,389,755,88,81,171,235,354,598,0,4,4,1376,1602,2982,1761,2021,3779,49,51,106,93,120,209,5,3,6,146,175,320,588,561,1152,50,36,84,5396,5359,10760
40106,251,259,514,839,751,1591,301,264,565,218,230,451,1366,1249,2616,342,316,648,268,283,548,279,369,646,889,966,1852,69,42,108,81,83,167,66,28,94,127,158,279,0,0,0,346,314,655,527,644,1177,241,263,497,59,53,117,208,277,479,0,5,0,1026,1241,2271,1370,1553,2920,48,54,107,103,104,205,3,5,7,151,166,317,409,408,815,24,35,62,4459,4632,9091
40107,354,320,671,1074,918,1998,185,193,380,384,360,740,1641,1476,3114,440,404,841,218,259,476,505,607,1111,1161,1269,2427,53,24,79,70,130,197,60,29,90,148,177,327,4,0,3,334,371,701,649,837,1482,327,339,665,82,84,162,233,371,605,0,3,7,1286,1633,2921,1623,2007,3619,29,45,74,83,95,184,0,0,0,111,145,258,374,454,828,31,38,65,5292,5692,10987
40201,288,282,571,1087,928,2016,249,287,540,426,434,859,1770,1648,3420,498,433,932,423,409,833,370,376,750,1294,1222,2512,57,48,104,32,54,88,132,81,210,129,241,375,0,0,0,350,429,779,218,375,595,60,133,193,43,52,91,111,224,331,3,0,5,432,788,1221,789,1211,1997,28,41,67,61,112,176,0,0,0,90,151,244,694,720,1419,16,15,25,4933,5256,10192
40202,986,927,1919,3723,3457,7180,912,897,1809,981,1012,1986,5628,5368,10996,1923,1850,3778,612,546,1157,727,677,1403,3263,3081,6342,138,159,295,180,315,492,259,238,497,412,744,1157,0,4,9,992,1464,2454,482,810,1289,223,356,577,96,143,236,246,479,721,5,3,9,1048,1789,2834,2046,3261,5301,132,172,303,222,360,577,7,9,9,357,533,888,2990,3053,6042,24,46,75,15298,16271,31566
40203,797,639,1430,1795,1705,3501,1004,887,1893,489,489,981,3293,3090,6382,992,937,1924,523,661,1187,439,433,874,1958,2031,3989,238,127,364,268,417,687,155,101,258,416,602,1016,0,3,7,1080,1252,2335,1134,1146,2286,622,736,1361,121,133,257,393,586,977,3,3,11,2282,2606,4884,3371,3865,7228,222,240,454,241,320,561,9,3,15,469,561,1032,2108,1555,3661,70,91,157,12060,11831,23885
40204,1280,1183,2461,4807,4480,9284,1120,1065,2190,1100,1137,2237,7033,6698,13734,2687,2472,5161,955,1070,2020,966,972,1936,4614,4515,9131,325,262,588,386,584,967,314,268,583,611,1045,1655,8,15,23,1641,2176,3820,1467,1758,3224,649,806,1457,190,238,425,462,709,1168,5,7,13,2765,3511,6283,4420,5704,10123,314,308,624,379,564,943,13,13,25,704,886,1593,3036,3024,6058,151,146,290,21243,22153,43395
40205,730,706,1438,2971,2733,5700,679,659,1342,750,726,1478,4403,4121,8524,1673,1512,3190,633,659,1298,656,671,1321,2965,2845,5813,163,114,270,144,186,331,282,184,457,406,596,994,0,0,5,987,1073,2065,933,1206,2140,326,447,773,140,168,312,373,676,1049,7,0,4,1779,2501,4275,2770,3583,6342,120,105,223,243,354,593,3,0,5,365,457,823,1096,1148,2239,52,56,111,12373,12915,25293
40301,231,231,459,764,630,1393,262,278,539,237,223,458,1264,1127,2395,440,409,855,338,315,653,238,253,490,1017,987,1997,44,26,69,48,68,117,85,46,134,130,177,310,7,0,4,317,320,635,388,518,908,146,215,364,54,78,131,173,303,472,5,0,5,764,1110,1875,1080,1431,2513,29,44,76,64,105,164,0,0,3,96,150,239,510,555,1060,30,32,69,4226,4507,8735
40302,877,802,1680,2529,2419,4948,855,804,1656,461,479,939,3846,3707,7553,1433,1445,2875,662,575,1239,465,504,966,2557,2530,5089,168,144,312,182,254,435,263,151,413,482,622,1100,6,9,10,1098,1178,2279,1161,1590,2748,663,912,1568,158,224,379,467,815,1289,3,11,12,2452,3545,6001,3555,4731,8290,143,136,278,243,317,551,0,7,9,384,460,843,1265,1328,2593,64,98,168,12558,13651,26207
40303,661,553,1214,2092,1924,4018,403,374,770,564,526,1093,3059,2828,5889,915,925,1838,520,530,1054,838,834,1677,2277,2286,4567,76,65,132,96,102,196,140,74,212,232,311,544,3,0,3,551,546,1096,1162,1498,2661,464,564,1029,126,164,289,387,633,1023,7,8,13,2146,2864,5011,2699,3414,6115,78,68,144,146,201,354,0,0,0,229,266,494,709,796,1509,36,52,89,9673,10205,19882
40304,1451,1378,2834,5762,5294,11053,1059,1034,2094,1267,1219,2492,8095,7566,15658,3351,3155,6505,918,809,1732,1173,1209,2383,5454,5180,10633,223,216,433,165,362,529,516,355,868,720,1098,1820,16,8,18,1635,2040,3675,1077,1617,2695,461,777,1242,181,342,526,517,1287,1808,3,3,11,2251,4028,6280,3890,6077,9967,149,179,322,372,601,970,5,4,14,528,785,1305,3100,3197,6294,72,89,152,22584,24264,46845
40401,908,853,1760,2641,2347,4990,1460,1403,2857,358,368,729,4466,4130,8593,1468,1313,2779,1227,1318,2539,394,370,760,3084,3006,6087,211,165,386,252,362,615,271,182,454,453,676,1133,5,3,8,1197,1393,2594,1358,1735,3093,621,774,1400,213,255,467,566,901,1466,12,10,19,2775,3676,6446,3983,5079,9063,147,164,310,273,405,680,3,7,17,422,581,1003,1951,2001,3953,93,120,211,14902,15767,30674
40402,484,401,891,1384,1308,2698,631,677,1311,195,191,380,2217,2178,4394,895,808,1705,556,527,1085,164,201,370,1615,1544,3165,138,102,243,166,197,363,138,104,244,268,428,697,3,4,5,718,836,1557,531,788,1313,248,340,587,87,114,203,232,403,632,4,9,11,1105,1648,2753,1823,2489,4312,113,98,208,132,207,338,7,0,4,252,301,556,1276,1177,2449,47,37,88,7717,8131,15852
40403,493,468,960,1480,1358,2841,585,584,1167,277,284,559,2341,2231,4573,830,783,1614,487,502,984,321,375,693,1636,1659,3299,185,122,307,261,313,572,156,77,234,280,395,671,3,0,4,885,908,1794,1004,1321,2330,593,711,1298,109,188,292,353,531,885,5,9,12,2068,2752,4815,2955,3658,6610,122,129,252,155,224,386,3,0,3,289,355,639,952,929,1881,51,65,115,8722,9359,18082
40501,314,286,598,1270,1104,2371,70,71,138,533,513,1044,1869,1682,3553,833,744,1578,126,92,219,298,301,595,1257,1137,2394,36,28,61,9,64,71,121,91,209,109,231,339,3,4,9,275,415,695,157,329,482,43,126,168,15,45,63,61,195,260,0,0,0,283,701,981,560,1117,1677,22,18,43,34,92,136,0,5,0,58,118,180,833,854,1692,13,16,32,4906,5216,10123
40502,153,146,298,714,641,1348,149,151,300,122,117,240,983,911,1895,504,533,1035,20,24,45,80,115,193,603,670,1272,9,20,32,14,29,47,52,40,91,46,123,170,0,0,4,126,214,337,23,59,80,20,37,54,6,17,22,18,101,118,0,0,0,65,216,279,192,427,619,10,14,16,27,35,57,0,0,0,36,44,77,753,724,1480,3,4,16,2724,2925,5646
40503,166,163,324,710,695,1415,311,282,593,64,69,137,1085,1056,2139,541,489,1026,230,251,486,41,57,95,807,804,1615,11,28,41,10,37,49,83,54,132,58,134,189,0,4,9,162,255,420,22,77,101,25,48,73,6,26,31,38,97,132,0,0,0,89,247,337,248,506,755,21,15,39,23,44,67,0,4,4,41,63,102,1053,992,2051,10,4,13,3416,3586,6998
40504,133,132,265,642,535,1175,137,121,259,168,162,327,947,821,1765,494,438,931,11,19,31,83,109,191,596,564,1156,11,11,23,8,25,33,48,35,88,53,118,169,3,0,5,125,190,317,14,62,81,6,50,61,9,22,32,24,84,107,0,0,3,60,217,277,181,408,595,9,18,31,28,58,89,5,0,4,42,81,124,1022,927,1950,11,3,13,2932,2929,5861
40601,452,452,906,2007,1850,3857,395,383,775,258,231,486,2658,2474,5133,1162,1058,2220,289,384,673,114,138,254,1576,1583,3156,37,57,89,38,76,105,148,86,238,156,294,445,4,5,9,377,518,893,50,155,203,56,128,185,19,59,78,84,286,371,3,0,7,214,627,837,587,1139,1732,41,34,71,62,161,221,0,4,10,100,202,304,2372,1925,4296,20,17,42,7765,7792,15560
40602,220,227,445,880,873,1753,207,226,442,37,63,98,1125,1169,2291,502,464,968,106,108,212,26,16,42,635,595,1226,21,17,41,30,35,65,63,33,101,105,138,244,5,0,6,220,229,448,24,57,78,31,65,95,19,20,37,98,158,256,0,3,3,168,296,464,390,525,914,10,23,37,35,60,90,8,0,6,52,79,133,3691,1618,5304,58,27,87,6161,4242,10403
40701,353,293,642,1443,1296,2740,61,69,131,458,496,950,1961,1858,3821,896,876,1773,51,58,109,400,449,855,1351,1386,2734,40,54,98,36,76,112,101,84,187,170,276,440,5,5,7,351,490,838,102,217,322,45,136,181,27,48,73,92,288,377,0,0,0,274,683,960,626,1176,1798,42,37,80,54,151,204,6,0,7,101,182,288,1314,1404,2710,35,24,55,5732,6316,12050
40702,499,486,982,2360,2205,4569,417,427,852,223,209,433,3008,2854,5857,1342,1320,2659,344,313,658,227,195,418,1911,1831,3738,50,56,105,39,110,153,233,151,384,220,395,619,3,0,3,544,716,1260,53,202,252,53,183,234,21,70,92,107,303,407,0,3,3,228,764,996,776,1483,2256,56,62,112,88,171,261,9,4,10,149,238,387,2832,2079,4908,58,47,110,9227,9011,18240
40703,441,432,866,2002,1984,3984,533,499,1028,361,374,730,2898,2852,5745,1559,1498,3057,37,31,71,241,237,480,1843,1765,3610,41,51,89,55,116,168,194,116,309,199,368,563,8,9,18,493,658,1146,93,218,313,58,133,196,27,47,72,98,267,359,0,0,0,281,661,943,771,1321,2091,58,74,127,86,153,236,0,6,6,145,229,372,3294,2371,5663,656,94,747,10044,9067,19100
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,7,0,7,12,0,12
50101,458,479,941,1665,1495,3157,480,450,940,442,444,883,2597,2396,4990,1255,1145,2404,392,437,832,360,364,731,2010,1950,3967,76,40,114,35,112,145,193,95,287,171,371,543,3,8,10,481,628,1103,38,130,169,53,157,204,16,38,54,106,358,464,0,4,4,205,693,895,689,1321,2006,56,50,106,92,197,291,0,5,5,151,251,401,1754,1833,3582,118,63,181,7780,8290,16071
50102,923,867,1789,3276,2943,6223,841,818,1664,623,537,1159,4755,4304,9059,2568,2486,5059,750,797,1549,600,636,1230,3916,3930,7842,191,191,384,95,249,339,433,239,670,281,624,910,9,6,10,1003,1308,2315,123,323,443,94,289,381,40,102,146,221,551,771,0,4,0,473,1268,1749,1485,2581,4070,102,117,216,201,322,521,3,5,10,309,444,752,3368,2731,6093,73,60,128,14816,14917,29728
50103,161,164,325,610,564,1173,240,222,461,43,43,85,892,831,1722,504,497,996,116,143,260,53,59,115,676,701,1373,19,19,37,10,30,41,74,51,124,40,130,167,4,0,4,148,230,372,13,27,43,11,41,53,8,5,17,31,76,113,0,0,0,61,158,215,211,385,591,24,23,48,25,47,78,4,0,4,53,72,124,957,836,1791,44,49,91,2988,3033,6021
50201,788,781,1567,2727,2788,5515,692,711,1408,748,720,1462,4178,4226,8402,1993,1863,3852,603,691,1298,797,800,1594,3398,3350,6748,193,220,410,87,248,338,367,229,595,260,596,860,5,0,10,913,1290,2204,348,712,1064,111,353,460,72,134,205,202,481,677,0,5,5,736,1679,2416,1654,2978,4632,105,144,245,208,372,582,3,0,3,319,512,830,2433,2719,5152,51,59,116,12818,14629,27449
50301,575,533,1111,1909,1772,3683,394,446,845,740,627,1374,3045,2860,5899,936,815,1750,530,656,1187,1876,1783,3659,3351,3256,6611,86,78,170,50,97,147,82,49,125,124,235,353,0,4,4,345,457,799,2395,2521,4915,630,611,1246,201,216,419,376,594,969,7,5,11,3617,3951,7570,3966,4407,8376,69,73,142,136,204,336,0,3,3,205,280,482,1276,1467,2750,145,133,276,12565,12928,25496
50302,866,692,1561,2547,2463,5005,422,388,817,297,351,647,3264,3203,6469,1512,1353,2866,538,490,1023,500,664,1164,2555,2512,5065,266,305,574,419,595,1007,163,137,304,423,680,1105,5,4,8,1275,1724,2996,1629,2190,3815,1113,1225,2335,246,325,577,946,1257,2207,10,13,18,3943,5007,8954,5220,6735,11957,194,279,473,345,484,833,7,9,11,549,773,1320,4251,3186,7433,669,425,1090,17370,17522,34890
50401,767,695,1464,1881,1695,3574,763,740,1506,281,310,591,2936,2747,5683,1249,1068,2313,745,684,1436,401,385,789,2404,2141,4547,212,173,379,218,314,532,184,104,289,325,504,829,3,4,6,945,1094,2036,827,995,1824,423,488,911,162,175,339,438,683,1123,8,4,14,1860,2357,4212,2811,3456,6269,138,126,258,236,342,579,3,5,9,382,472,850,1659,1541,3203,58,85,143,11017,11134,22156
50402,345,299,647,1146,1045,2192,234,214,443,318,305,627,1700,1568,3271,693,684,1373,242,228,472,577,508,1085,1511,1421,2933,79,80,152,37,81,117,164,85,247,114,212,328,0,4,3,395,456,851,209,337,550,67,145,217,52,69,116,122,263,389,0,0,0,447,820,1270,849,1276,2128,41,60,100,82,157,241,0,0,4,123,217,345,2622,845,3465,25,26,50,7179,5652,12833
50403,1596,1399,3001,5130,4726,9856,1185,1157,2342,1055,968,2025,7379,6877,14258,3107,2848,5957,1175,1147,2322,1276,1144,2422,5558,5151,10717,320,353,682,243,464,715,477,303,780,516,909,1420,8,7,14,1571,2039,3609,1043,1406,2455,371,593,958,189,301,498,451,864,1311,9,4,15,2065,3166,5228,3637,5221,8857,222,266,484,395,636,1026,10,0,12,627,903,1526,3116,3348,6464,148,167,316,22062,23068,45132
50501,1381,1258,2635,5089,4665,9745,1212,1198,2411,950,936,1889,7260,6814,14076,3574,3266,6839,1260,1277,2536,1537,1504,3041,6378,6051,12433,330,322,649,161,289,444,584,238,824,425,680,1105,0,0,6,1507,1524,3029,1803,2203,4007,527,663,1186,301,369,667,568,1095,1666,9,5,16,3208,4333,7541,4716,5867,10586,156,170,327,383,573,959,5,3,10,541,756,1292,1897,1981,3875,98,111,211,22269,22833,45108
50502,1817,1699,3520,5034,4723,9757,1864,1799,3666,929,955,1883,7837,7492,15326,3154,2964,6120,1650,1613,3263,1441,1439,2881,6256,6026,12278,456,417,877,528,797,1326,416,281,697,746,1246,1992,8,5,14,2162,2752,4904,2268,2884,5153,972,1277,2252,394,467,855,1003,1519,2524,11,15,28,4654,6160,10812,6832,8931,15762,309,378,683,551,857,1405,13,10,20,867,1247,2117,4158,4316,8480,190,256,449,27964,29970,57937
50503,2104,1947,4051,7561,6998,14560,1469,1525,2998,1638,1551,3188,10687,10105,20791,5163,4832,9996,1322,1365,2689,1701,1626,3328,8207,7837,16034,551,543,1095,287,616,908,708,406,1116,631,1227,1858,10,11,21,2184,2807,4989,1608,2311,3918,514,906,1417,358,465,820,635,1257,1890,7,9,14,3109,4954,8065,5301,7768,13071,342,351,686,518,935,1454,10,10,19,865,1294,2164,3487,3642,7123,174,191,372,30825,32793,63617
50601,1083,952,2033,3564,3398,6958,599,539,1135,803,809,1610,4979,4755,9728,2231,2110,4337,334,374,706,664,713,1376,3221,3202,6427,207,213,414,157,276,433,283,215,498,328,571,904,0,8,9,979,1283,2259,560,772,1332,233,405,642,103,165,265,291,539,832,3,7,5,1182,1898,3082,2164,3181,5346,160,184,341,230,421,651,8,8,10,390,613,1010,2161,2173,4341,75,114,184,14076,14986,29064
50602,574,533,1111,1462,1336,2804,615,618,1233,334,369,701,2416,2320,4735,836,810,1648,580,526,1103,286,276,558,1707,1609,3316,244,217,465,267,408,680,191,107,302,330,557,884,7,4,12,1046,1297,2346,872,1146,2015,591,684,1282,162,201,367,442,653,1098,10,5,9,2077,2692,4770,3133,3997,7130,189,178,367,244,306,553,12,9,19,444,490,934,2500,2203,4703,138,108,244,10907,11270,22176
50603,783,784,1564,3262,2984,6245,497,475,976,422,416,835,4184,3881,8065,2771,2587,5359,427,397,826,417,439,857,3617,3435,7046,431,274,706,382,466,850,261,132,385,374,595,967,4,8,9,1449,1474,2927,2081,2270,4347,953,947,1894,246,265,512,397,579,980,5,10,16,3677,4064,7746,5141,5555,10697,280,279,562,229,352,576,9,7,10,521,637,1159,1876,2090,3965,186,172,352,16310,16538,32848
50604,1161,1135,2294,4259,4053,8315,743,742,1481,1023,1008,2030,6032,5816,11848,2990,2731,5718,745,699,1452,816,862,1684,4562,4305,8868,388,355,741,314,565,880,414,241,654,434,832,1263,10,11,25,1558,2008,3564,1263,1595,2862,441,579,1025,207,264,479,384,585,969,3,13,12,2308,3038,5339,3877,5045,8920,264,259,524,365,501,871,9,8,16,632,773,1405,3816,2993,6806,142,178,320,20214,20244,40460
50605,494,478,970,1981,1838,3815,314,324,642,342,357,703,2647,2522,5170,1245,1268,2512,675,502,1175,306,330,638,2232,2101,4332,116,110,227,58,123,182,236,127,362,192,297,486,0,4,4,601,655,1261,409,542,945,123,194,315,73,122,199,171,365,537,0,0,0,776,1218,1992,1380,1873,3255,72,68,142,120,191,311,10,0,11,194,266,463,971,984,1956,39,21,58,7956,8242,16200
50606,375,353,731,1202,1136,2335,266,244,507,332,336,665,1801,1716,3517,784,748,1532,116,100,213,308,305,609,1212,1151,2356,54,58,113,22,75,97,135,80,211,103,211,316,4,0,3,321,418,738,113,229,337,44,112,159,38,50,84,73,160,236,0,0,0,268,550,815,590,967,1557,45,43,86,73,125,200,0,0,0,120,166,284,857,534,1387,17,26,46,4968,4913,9880
50607,352,316,669,824,710,1530,330,278,602,247,221,464,1397,1213,2605,384,342,729,632,329,963,567,512,1077,1589,1187,2776,121,79,196,72,106,179,88,57,146,124,217,335,3,0,0,397,460,860,973,1062,2036,359,360,719,139,145,287,296,387,679,3,7,10,1773,1959,3730,2172,2419,4592,67,51,113,98,145,244,0,3,3,161,198,364,839,988,1827,98,74,172,6614,6395,13008
