SAL_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL40856,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,0,6,10,6,25,37,43,43,24,9,0,193
SAL40857,0,5,18,10,19,11,0,0,0,53,0,5,4,14,0,0,0,0,0,25,54,90,263,301,220,170,37,3,0,1146
SAL40858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8
SAL40859,0,4,0,0,9,3,0,0,0,13,0,0,0,3,0,0,0,0,0,14,11,17,86,71,58,136,54,14,4,445
SAL40860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,13
SAL40861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,0,16
SAL40862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,5,3,0,0,33
SAL40863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL40864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12
SAL40865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,16
SAL40866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,8,0,8,0,0,33
SAL40867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,11,0,0,0,28
SAL40868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,18
SAL40869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL40870,0,0,3,5,6,7,9,0,0,25,0,0,0,3,4,0,4,0,0,18,37,45,85,121,153,125,50,4,0,606
SAL40871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7
SAL40872,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,7,20,8,19,58,46,35,21,10,0,213
SAL40873,0,0,0,3,0,0,0,0,0,15,0,4,7,6,5,3,0,3,0,19,14,21,61,52,73,96,33,8,0,354
SAL40874,5,12,16,12,17,8,0,0,0,80,4,13,25,9,13,0,5,0,0,68,115,323,793,464,467,320,67,9,0,2551
SAL40875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,15
SAL40876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,3,10,4,0,0,32
SAL40877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,3,23,21,0,5,0,70
SAL40878,9,12,19,18,9,16,6,0,0,93,9,12,9,12,23,18,9,4,0,89,150,165,301,368,457,414,118,17,5,1999
SAL40879,5,0,4,0,4,0,3,0,0,26,0,0,3,3,7,0,3,0,0,23,74,115,141,206,272,226,69,8,0,1114
SAL40880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,19,10,3,0,0,0,56
SAL40881,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,11,11,7,0,0,0,87
SAL40882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,17
SAL40883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL40884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14
SAL40885,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,3,11,14,16,12,4,4,0,69
SAL40886,0,0,10,3,0,5,3,0,0,22,0,0,4,4,0,9,0,0,0,15,16,16,60,81,73,78,47,5,3,375
SAL40887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,24,24,9,4,0,79
SAL40888,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,3,13,20,31,28,17,3,0,115
SAL40889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL40890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,14,4,0,0,0,22
SAL40891,0,0,9,4,3,4,0,0,0,28,3,3,3,7,7,7,0,4,0,26,58,82,138,185,225,180,47,13,0,938
SAL40892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,0,4,0,27
SAL40893,3,5,20,27,24,17,5,0,0,99,0,17,17,14,19,11,3,4,0,85,109,298,764,627,416,313,88,11,0,2618
SAL40894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13
SAL40895,10,6,9,13,16,11,5,0,0,66,3,0,7,11,9,4,0,0,0,41,107,149,330,340,369,318,62,0,0,1672
SAL40896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL40897,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,7,14,22,20,33,8,0,0,115
SAL40898,5,21,25,22,11,12,4,0,0,98,6,14,25,27,8,13,0,0,0,92,97,312,744,627,430,318,69,6,0,2617
SAL40899,4,20,36,31,33,20,9,0,0,160,0,9,20,27,20,20,7,0,0,86,177,302,637,829,769,586,134,14,0,3433
SAL40900,4,13,21,25,36,15,17,0,0,131,0,9,15,31,12,13,4,0,0,88,126,253,552,708,584,401,136,4,0,2753
SAL40901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,13
SAL40902,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,17,19,31,4,0,0,88
SAL40903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,13,18,15,9,0,0,74
SAL40904,0,0,3,5,5,6,0,0,0,19,0,6,9,0,7,5,0,0,0,23,36,59,85,86,155,150,38,3,0,610
SAL40905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,4,17,17,5,8,6,0,63
SAL40906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
SAL40907,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,13,14,22,39,38,13,0,0,158
SAL40908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,16
SAL40909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,6,19,15,0,0,0,58
SAL40910,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9
SAL40911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,12
SAL40912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,11,10,0,0,0,29
SAL40913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,8
SAL40914,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,7,12,10,27,25,36,50,10,0,3,170
SAL40915,6,6,4,0,14,9,5,0,0,37,5,0,9,3,9,6,3,0,0,28,51,63,141,118,225,203,56,3,0,863
SAL40916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,8,6,16,16,6,0,0,61
SAL40917,0,5,3,0,7,5,0,0,0,18,0,0,6,0,5,0,10,4,0,21,41,29,42,83,115,68,25,5,0,413
SAL40918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,7,0,0,0,27
SAL40919,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,8,6,6,13,20,24,5,0,0,72
SAL40920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,4,6,9,15,18,7,0,0,67
SAL40921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,14,4,0,0,0,32
SAL40922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,13
SAL40923,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,15,26,26,29,41,12,0,0,162
SAL40924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7
SAL40925,16,53,131,109,90,66,20,4,0,489,20,38,108,59,85,37,10,7,4,374,534,998,2548,2150,2055,1667,372,38,5,10374
SAL40926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL40927,3,8,20,15,8,10,0,0,0,70,0,4,14,14,4,7,6,0,5,51,66,196,536,400,260,229,60,11,5,1763
SAL40928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,6
SAL40929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,16
SAL40930,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,19,19,14,8,5,0,69
SAL40931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12
SAL40932,15,51,110,82,65,47,22,0,0,389,16,32,50,60,40,36,21,4,0,259,563,937,2211,2007,1813,1167,372,29,3,9099
SAL40933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,7
SAL40934,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,7,14,30,22,9,3,0,98
SAL40935,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,0,4,0,16,13,5,0,0,51
SAL40936,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,10,7,22,15,6,0,0,69
SAL40937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,9,11,4,4,0,47
SAL40938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4
SAL40939,0,0,0,0,0,0,0,0,0,7,0,0,5,4,0,0,0,0,0,7,10,6,11,26,32,27,9,0,0,122
SAL40940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,8,0,0,33
SAL40941,0,3,5,9,4,5,0,0,0,25,5,0,0,5,12,3,3,0,0,32,51,58,117,167,175,135,39,3,4,742
SAL40942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,6
SAL40943,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7,16,12,16,7,0,0,64
SAL40944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,0,0,0,24
SAL40945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL40946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,0,20
SAL40947,24,40,123,100,103,69,22,5,0,482,19,41,108,70,82,72,23,12,0,427,911,1025,2457,2225,2401,2052,528,47,5,11659
SAL40948,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,10,3,24,36,43,16,0,0,137
SAL40949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,0,26
SAL40950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9
SAL40951,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,9,8,10,17,23,13,12,4,0,94
SAL40952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,5,5,17,29,13,4,8,0,87
SAL40954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,8,9,0,0,0,31
SAL40955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,5,0,0,0,11
SAL40956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,9,0,10,0,0,39
SAL40957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11,9,0,0,0,29
SAL40958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL40959,0,4,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,22,18,28,45,47,56,16,3,0,230
SAL40960,0,0,4,3,0,5,0,0,0,16,0,0,0,4,5,3,0,0,0,10,13,33,82,85,114,84,33,9,0,450
SAL40961,5,6,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,9,6,22,37,27,27,10,0,0,139
SAL40962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,9
SAL40963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,17
SAL40964,0,6,3,0,4,7,0,0,0,16,0,6,4,5,3,6,0,0,0,19,28,39,43,75,100,100,28,9,0,416
SAL40965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL40966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,6,0,0,0,11
SAL40967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,12,8,0,0,0,24
SAL40968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,8,4,11,3,8,0,0,28
SAL40969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,7,5,0,0,0,22
SAL40970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,11,48,48,5,3,0,149
SAL40971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,3,0,0,21
SAL40972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8
SAL40974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL40975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,8,9,13,15,4,0,0,52
SAL40976,0,4,3,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,6,16,17,47,23,45,62,23,0,0,234
SAL40977,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,5,6,14,10,8,0,0,50
SAL40978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,23,11,0,0,0,56
SAL40979,0,8,25,18,7,4,4,0,0,70,7,13,33,21,8,9,0,0,0,95,89,257,663,439,286,186,37,0,0,1960
SAL40980,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,5,21,4,18,26,8,5,0,84
SAL40981,4,20,68,22,19,13,0,0,0,157,15,16,56,28,10,15,6,0,0,140,195,456,1315,801,478,305,52,0,0,3598
SAL40982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,6,12,3,0,0,32
SAL40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9,5,0,0,0,30
SAL40984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,14
SAL40985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
SAL40986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL40987,7,32,53,39,34,34,11,0,0,213,14,17,47,44,35,29,12,0,0,206,351,555,1235,1021,1050,979,251,28,0,5474
SAL40988,4,4,12,0,9,6,3,0,0,33,0,3,0,3,9,8,0,0,0,21,51,56,102,91,121,134,25,5,0,581
SAL40989,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,4,0,10,17,9,0,0,0,48
SAL40990,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,13,18,24,22,8,0,0,86
SAL40991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,3,4,0,0,0,21
SAL40992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,12,17,34,31,5,0,0,125
SAL40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,12
SAL40994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,3,0,0,3,25
SAL40995,0,4,0,5,8,9,3,0,0,26,3,4,0,0,5,0,6,0,0,18,41,40,53,109,139,121,40,3,0,543
SAL40996,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,3,0,0,7,16,14,46,39,34,66,19,4,0,233
SAL40997,0,0,4,3,4,4,0,0,0,14,3,0,5,4,0,0,0,0,0,13,24,26,66,71,82,72,16,9,0,377
SAL40998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,8,8,0,0,34
SAL40999,3,3,8,9,11,4,0,0,0,40,0,0,8,10,3,6,3,5,0,34,50,107,169,252,314,198,91,19,0,1203
SAL41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41003,3,4,5,6,16,9,3,0,0,50,0,0,4,7,4,4,0,0,0,22,75,100,215,269,282,194,46,3,0,1187
SAL41004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,9,5,0,0,27
SAL41005,5,18,39,21,17,17,4,0,0,121,6,12,15,17,27,17,5,5,0,100,163,240,625,568,621,440,111,10,0,2781
SAL41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11
SAL41007,0,0,0,0,7,0,3,0,0,8,0,0,0,0,6,0,0,0,0,10,5,9,13,23,28,26,8,3,0,111
SAL41008,0,0,0,0,3,0,0,0,0,5,0,5,0,0,3,0,0,0,0,9,7,4,25,28,29,31,16,4,0,143
SAL41009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,12,10,3,0,0,44
SAL41010,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,25,19,37,55,54,51,12,0,0,251
SAL41011,8,13,18,15,26,13,12,0,0,100,6,6,25,37,23,20,7,4,0,133,165,241,637,664,575,507,162,42,4,2997
SAL41012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,13,11,3,0,0,37
SAL41013,0,0,0,3,0,3,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,6,26,6,5,21,3,0,0,70
SAL41014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,0,20
SAL41015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,14,11,5,0,0,51
SAL41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,10
SAL41017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,7,9,13,17,22,5,0,0,73
SAL41018,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,9,6,12,7,3,0,53
SAL41019,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL41020,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,6,14,12,3,0,0,57
SAL41021,0,0,7,3,3,5,0,0,0,25,0,0,3,3,6,0,0,0,0,21,51,73,93,162,194,134,59,18,0,788
SAL41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,7,4,0,0,23
SAL41023,5,0,8,8,10,5,4,0,0,40,0,0,11,6,4,0,0,0,0,27,38,107,196,218,153,127,27,4,0,875
SAL41024,0,0,7,5,3,0,0,0,0,21,0,0,0,0,5,0,0,0,0,9,13,39,99,82,83,80,22,0,0,415
SAL41025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,15,16,6,0,0,57
SAL41026,0,0,7,8,12,3,3,0,0,35,7,0,3,7,0,3,0,5,0,26,63,29,87,122,119,101,27,3,0,562
SAL41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
SAL41028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,5,3,0,0,26
SAL41029,3,10,34,28,31,28,0,0,0,130,3,7,26,22,14,21,4,0,0,91,152,266,651,541,518,447,93,13,0,2674
SAL41030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,6,8,0,0,36
SAL41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL41032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,10,18,9,35,13,3,0,90
SAL41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,7,4,0,0,0,0,30
SAL41034,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,8,13,13,21,21,12,11,6,0,0,98
SAL41035,0,8,27,16,20,19,5,0,0,98,3,11,10,13,10,7,0,0,0,54,102,167,401,394,347,277,54,0,0,1746
SAL41036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL41037,0,3,3,4,7,5,5,0,0,26,0,0,0,0,5,5,5,3,0,18,45,29,59,117,135,203,74,9,5,668
SAL41038,6,24,18,15,17,16,10,0,0,109,3,13,23,20,12,8,11,4,3,102,234,484,928,633,527,510,306,52,6,3685
SAL41039,0,0,0,0,0,6,0,0,0,11,0,0,3,3,3,3,0,0,0,15,8,21,36,57,54,57,23,5,0,260
SAL41040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,10
SAL41041,0,5,7,3,7,7,5,0,0,37,6,3,3,8,3,3,5,0,0,31,88,98,109,261,270,223,71,12,0,1132
SAL41042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
SAL41043,0,3,22,17,32,29,10,4,0,120,3,8,9,25,18,18,6,0,0,91,126,214,398,517,551,667,170,10,0,2645
SAL41044,0,0,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,10,16,18,24,33,3,0,0,119
SAL41045,9,8,18,15,14,10,0,0,0,78,0,8,13,9,9,5,0,0,0,38,66,222,504,385,324,187,51,4,0,1750
SAL41046,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,4,9,3,26,26,28,42,27,0,0,155
SAL41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
SAL41048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41049,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,7,32,12,24,29,9,0,0,128
SAL41050,0,10,28,17,12,4,4,0,0,77,3,7,28,30,14,5,0,0,0,90,59,175,602,579,276,157,42,4,0,1894
SAL41051,0,4,11,14,14,11,6,0,0,56,4,4,11,25,15,0,6,0,0,59,91,130,276,433,430,226,55,5,0,1651
SAL41052,3,0,0,3,0,0,0,0,0,9,0,0,0,0,4,4,0,0,0,7,12,15,39,54,76,44,14,3,0,268
SAL41053,4,3,27,16,20,17,5,5,0,98,3,13,15,21,16,5,4,5,0,82,112,354,931,712,543,479,215,35,3,3378
SAL41054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL41055,0,0,7,5,10,4,0,0,0,35,3,0,3,3,9,11,3,0,0,33,79,88,158,209,214,210,61,11,0,1036
SAL41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,48,30,37,32,4,0,0,168
SAL41057,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,8,3,9,5,0,0,0,24
SAL41058,6,9,37,21,19,19,5,4,0,126,0,9,17,16,17,11,4,5,0,84,243,271,601,667,686,578,169,24,4,3242
SAL41059,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,15
