SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL60395,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SAL60396,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,38,0,0,0,0,38
SAL60397,29,0,0,0,0,29,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,60,0,0,0,0,60
SAL60398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0
SAL60399,13,0,0,0,0,13,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
SAL60400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60401,272,10,0,0,0,279,256,5,0,0,0,260,73,16,0,0,0,89,29,3,0,0,0,33,6,0,0,0,0,6,48,0,0,0,0,51,10,0,0,0,0,10,0,0,0,0,0,3,171,23,0,0,0,188,0,0,0,0,0,0,15,0,0,0,0,21,711,27,0,0,0,741
SAL60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60403,48,0,0,0,0,47,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,16,118,0,0,0,0,118
SAL60404,360,7,3,0,3,374,610,12,4,0,0,628,165,14,0,0,5,183,24,0,0,0,0,24,0,0,0,0,0,0,100,12,0,0,0,110,5,0,0,0,0,5,0,0,0,0,0,0,296,26,0,0,5,322,5,0,0,0,0,5,49,5,0,0,0,52,1319,52,3,0,18,1390
SAL60405,38,0,0,0,0,40,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,9,0,0,0,0,6,75,0,0,0,0,77
SAL60406,20,0,0,0,0,20,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
SAL60407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60408,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,16
SAL60409,119,3,0,0,0,125,53,3,0,0,0,56,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,25,7,0,0,0,0,7,13,0,0,0,0,13,214,9,4,0,0,219
SAL60410,85,0,0,0,0,85,144,0,0,0,0,144,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,14,0,0,0,0,14,262,0,0,0,0,262
SAL60411,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,10,0,0,0,0,10,3,0,0,0,0,3,39,0,0,0,0,39
SAL60412,13,0,0,0,0,13,7,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,32,0,0,0,0,33
SAL60413,113,0,0,0,0,115,88,0,0,0,0,88,35,0,0,0,0,35,20,10,0,0,0,21,0,0,0,0,0,0,30,0,0,0,0,31,5,0,0,0,0,5,0,0,0,0,0,0,86,13,0,0,0,98,3,0,0,0,0,3,12,0,0,0,0,9,298,13,3,0,0,314
SAL60414,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22
SAL60415,147,5,0,0,0,153,169,0,0,0,0,169,82,21,4,0,0,103,26,8,0,0,0,35,4,0,0,0,0,4,43,10,0,0,0,52,3,0,0,0,0,5,0,0,0,0,0,0,153,42,9,0,0,200,8,0,0,0,0,8,21,3,5,0,0,27,502,46,9,0,0,559
SAL60416,314,3,22,0,0,338,306,4,7,0,0,315,83,3,53,0,0,145,17,0,0,0,0,16,11,0,9,0,0,17,62,4,23,0,0,93,4,0,3,0,0,8,3,0,3,0,0,3,175,8,98,0,0,283,3,0,0,0,0,6,21,0,5,0,0,31,823,11,140,6,0,974
SAL60417,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,23
SAL60418,14,0,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,29
SAL60419,611,18,9,0,0,640,697,13,7,0,0,724,295,63,63,8,0,427,67,47,16,0,0,131,16,25,0,0,0,42,234,28,34,5,0,296,23,3,5,3,0,28,7,0,0,0,0,3,636,168,112,15,0,931,26,4,0,0,0,33,67,22,17,0,0,109,2042,223,150,22,8,2440
SAL60420,47,0,0,0,0,51,62,0,0,0,0,64,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,8,134,0,0,0,0,140
SAL60421,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL60422,30,0,0,0,0,30,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,61,0,0,0,0,61
SAL60423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6
SAL60424,37,0,0,0,0,37,29,0,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,8,0,0,0,0,8,90,0,0,0,0,90
SAL60425,257,3,0,0,0,260,373,0,0,0,0,372,97,0,0,0,0,103,55,26,0,0,0,88,12,12,0,0,0,21,83,0,0,0,0,84,15,0,0,0,0,17,0,0,0,0,0,4,265,46,0,0,0,315,5,0,0,0,0,5,26,6,0,0,0,35,931,56,0,0,0,987
SAL60426,37,0,0,0,0,37,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,93,0,0,0,0,93
SAL60427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60428,69,0,0,0,0,69,50,0,0,0,0,50,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,12,5,0,0,0,0,5,10,0,0,0,0,10,141,0,0,0,0,141
SAL60429,14,0,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,29
SAL60430,399,20,6,0,0,425,294,27,9,0,0,324,77,52,26,0,0,156,21,11,3,0,0,37,5,0,0,0,0,3,51,30,9,0,0,93,8,3,0,0,0,6,0,0,0,0,0,5,158,96,43,0,0,298,13,0,0,0,0,15,25,10,0,0,0,39,888,154,52,0,0,1101
SAL60431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60432,55,0,0,0,0,55,48,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,112
SAL60433,17,0,0,0,0,17,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,37
SAL60434,392,3,22,0,0,425,279,6,18,0,0,306,67,3,90,0,0,161,0,0,0,0,0,4,0,0,0,0,0,0,58,0,25,0,0,83,5,0,0,0,0,0,0,0,0,0,0,0,125,3,119,0,0,246,4,0,0,0,0,8,14,3,12,0,0,29,817,16,175,0,0,1010
SAL60435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60436,106,0,0,0,0,106,92,0,0,0,0,96,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,220,0,0,0,0,224
SAL60437,347,16,9,3,0,372,326,10,4,0,0,341,344,52,32,8,0,435,26,8,3,0,0,42,27,33,3,0,0,58,167,13,4,4,0,193,18,0,4,0,0,25,4,0,0,0,0,4,581,112,50,8,0,749,36,20,0,0,0,53,62,27,4,4,0,94,1347,184,63,16,0,1614
SAL60438,89,0,0,0,0,86,47,0,0,0,0,47,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,12,0,0,0,0,12,150,0,0,0,0,156
SAL60439,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL60440,10,0,0,0,0,10,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24
SAL60441,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL60442,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL60443,21,0,0,0,0,21,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,56,0,0,0,0,56
SAL60444,19,0,0,0,0,19,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,35
SAL60445,16,0,0,7,0,23,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,7,0,41
SAL60446,36,0,0,0,0,41,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,104,0,0,0,0,110
SAL60447,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL60448,35,0,0,0,0,35,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,3,79,0,0,0,0,79
SAL60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL60450,689,19,12,15,0,735,819,10,7,3,0,838,261,19,11,0,0,294,122,35,15,0,0,170,19,3,7,0,0,31,174,16,9,4,0,207,17,3,0,3,0,26,3,4,0,0,0,6,598,80,43,10,0,737,22,3,0,0,0,34,107,25,6,24,7,169,2242,137,69,55,6,2508
SAL60451,748,32,41,8,0,834,631,34,49,0,0,711,236,101,220,5,0,557,53,33,94,0,4,184,13,4,53,0,4,74,123,48,92,7,0,264,12,9,13,0,0,38,3,3,4,0,0,11,434,197,477,11,9,1123,19,11,4,0,0,33,52,16,53,0,0,123,1888,282,628,17,7,2824
SAL60452,676,79,0,0,0,754,735,64,0,0,6,803,269,212,0,0,0,480,62,59,0,0,0,127,19,26,0,0,3,47,134,95,0,0,9,237,18,14,0,4,0,33,4,3,0,0,0,4,500,410,3,0,10,926,24,10,0,0,0,36,70,47,0,0,5,118,2005,612,5,0,16,2638
SAL60453,725,65,48,0,0,841,620,28,19,0,0,667,222,53,106,0,0,385,17,7,0,0,4,33,0,11,4,0,0,13,106,22,43,0,0,175,5,4,3,0,0,13,5,0,0,0,0,3,360,99,160,0,3,623,20,12,5,0,0,46,54,104,6,4,0,169,1784,311,243,3,6,2348
SAL60454,78,0,0,4,0,79,43,0,0,0,0,47,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,7,145,0,0,3,0,148
SAL60455,16,0,0,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,29
SAL60456,10,0,0,0,0,10,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,5,55,0,0,0,0,55
SAL60457,38,0,0,0,0,38,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5,78,0,0,0,0,75
SAL60458,31,0,0,3,0,33,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,5,0,0,0,0,5,60,0,0,3,0,64
SAL60459,171,50,23,0,0,248,169,63,21,0,0,249,94,91,104,0,0,291,3,52,48,0,0,108,0,4,0,0,0,7,82,43,66,0,3,200,15,3,5,0,0,22,0,3,0,0,0,4,194,197,232,0,0,626,18,5,5,0,0,27,18,16,18,0,0,48,562,325,298,4,0,1193
SAL60460,14,0,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,5,37,0,0,0,0,35
SAL60461,68,0,0,0,0,68,61,0,0,0,0,61,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,9,0,0,0,0,9,10,0,0,0,0,10,169,0,0,0,0,169
SAL60462,33,0,0,0,0,31,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,55,0,0,0,0,60
SAL60463,45,0,0,0,0,45,31,0,0,0,0,31,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,99,0,0,0,0,99
SAL60464,601,22,22,0,0,642,478,9,11,0,0,497,120,12,16,0,0,147,8,4,4,0,0,17,3,4,0,0,0,5,65,8,10,0,0,87,4,0,0,0,0,4,3,0,0,0,0,7,208,22,36,0,0,266,4,7,0,0,0,13,66,47,10,0,0,120,1356,109,72,0,0,1539
SAL60465,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SAL60466,12,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SAL60467,110,0,0,5,3,119,63,0,0,0,0,64,6,0,0,0,0,6,0,3,0,0,0,6,6,4,0,0,0,10,23,6,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,41,7,0,0,0,51,7,0,0,0,0,7,19,3,0,7,0,26,240,13,3,10,3,270
SAL60468,14,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,0,0,0,0,4,8,0,0,0,0,11,43,0,5,0,0,45
SAL60469,19,0,0,0,0,19,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,47,0,0,0,0,47
SAL60470,52,0,0,0,0,52,47,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,116,0,0,0,0,117
SAL60471,164,0,0,0,0,163,379,3,0,0,0,383,123,8,0,0,0,129,9,0,0,0,0,9,10,0,0,0,0,10,49,0,0,0,0,50,8,0,0,0,0,11,0,0,0,0,0,0,197,11,0,0,0,208,4,0,0,0,0,4,21,0,0,0,0,21,765,17,0,0,0,782
SAL60472,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL60473,146,0,6,0,0,150,86,0,0,0,0,87,9,0,4,0,0,16,0,0,4,0,0,11,5,8,6,0,0,16,21,0,0,6,0,23,3,0,0,0,0,5,0,0,0,0,0,3,43,9,15,4,0,73,7,0,0,0,0,5,20,5,0,6,0,23,300,14,19,8,0,344
SAL60474,62,0,0,0,0,65,38,0,0,0,0,38,9,18,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,36,0,0,0,0,0,3,6,0,0,0,0,6,124,21,0,0,0,143
SAL60475,526,11,38,0,0,574,788,6,45,5,0,844,91,0,37,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,43,3,14,0,0,57,4,0,0,0,0,5,0,0,0,0,0,0,146,3,49,0,0,199,14,0,0,0,0,21,29,0,6,0,0,30,1496,20,142,0,0,1663
SAL60476,22,0,0,0,0,22,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,53,0,0,0,0,53
SAL60477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60478,74,0,0,0,0,74,63,0,0,0,0,63,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,31,5,0,0,0,0,5,6,0,0,0,0,6,174,0,0,0,0,182
