SAL_CODE_2021,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL30228,20,14,6,4,115
SAL30229,11,5,4,0,60
SAL30230,106,64,20,0,536
SAL30231,8,3,3,0,26
SAL30232,39,36,18,0,152
SAL30233,9,0,0,0,37
SAL30234,0,3,0,0,15
SAL30235,929,741,398,136,5439
SAL30236,433,222,100,7,3529
SAL30237,5,11,3,0,51
SAL30238,8,10,5,0,45
SAL30239,12,6,3,0,41
SAL30240,75,42,8,0,995
SAL30241,388,273,115,48,2866
SAL30242,364,443,398,266,3060
SAL30243,33,20,20,3,124
SAL30244,70,43,12,0,270
SAL30245,23,12,4,0,93
SAL30246,16,20,7,0,117
SAL30247,53,34,15,5,241
SAL30248,60,66,57,7,338
SAL30249,877,677,346,137,5688
SAL30250,223,191,67,20,1184
SAL30251,6,0,0,0,41
SAL30252,379,241,112,53,2820
SAL30253,27,27,8,0,107
SAL30254,0,3,0,0,13
SAL30255,0,0,0,0,3
SAL30256,70,57,12,5,271
SAL30257,6,5,0,0,22
SAL30258,7,3,0,0,24
SAL30259,22,13,6,0,128
SAL30260,9,3,0,0,50
SAL30261,1193,915,488,247,7380
SAL30262,16,8,5,0,55
SAL30263,6,0,3,0,32
SAL30264,358,238,149,63,2826
SAL30265,0,0,0,0,3
SAL30266,18,8,0,0,67
SAL30267,178,170,55,8,868
SAL30268,136,107,35,0,715
SAL30269,11,5,0,0,37
SAL30270,108,109,51,27,653
SAL30271,0,0,0,0,5
SAL30272,65,93,53,10,338
SAL30273,53,66,24,0,212
SAL30274,18,14,11,0,63
SAL30275,0,0,0,0,8
SAL30276,16,22,9,0,132
SAL30277,275,161,57,4,1862
SAL30278,11,4,0,0,38
SAL30279,62,43,12,0,511
SAL30280,5,4,0,0,20
SAL30281,534,123,15,0,3764
SAL30282,0,0,0,0,0
SAL30283,9,6,8,0,83
SAL30284,6,5,4,0,31
SAL30285,8,0,0,0,32
SAL30286,25,8,3,0,105
SAL30287,674,627,379,88,4914
SAL30288,37,46,12,0,163
SAL30289,48,39,22,0,242
SAL30290,6,0,0,0,32
SAL30291,147,84,43,4,556
SAL30292,67,68,16,6,476
SAL30293,76,42,7,0,453
SAL30294,41,15,0,0,265
SAL30295,0,0,0,0,10
SAL30296,7,0,0,0,14
SAL30297,0,0,0,0,9
SAL30298,32,9,3,0,208
SAL30299,26,23,5,0,79
SAL30300,155,114,26,4,1819
SAL30301,13,0,0,0,59
SAL30302,163,84,33,5,969
SAL30303,33,18,3,0,103
SAL30304,14,23,3,0,87
SAL30305,0,0,0,0,0
SAL30306,21,6,0,0,74
SAL30307,0,0,0,3,13
SAL30308,55,40,10,0,261
SAL30309,744,1118,800,294,3979
SAL30310,8,0,3,0,35
SAL30311,33,19,9,0,242
SAL30312,453,218,76,15,2480
SAL30313,3,0,0,0,17
SAL30314,11,6,4,0,40
SAL30315,3,0,3,0,46
SAL30316,9,11,3,4,65
SAL30317,105,77,29,6,504
SAL30318,0,8,0,0,23
SAL30319,0,0,0,0,11
SAL30320,3,8,3,0,37
SAL30321,201,204,111,69,1120
SAL30322,0,3,0,0,22
SAL30323,4,6,0,0,23
SAL30324,642,420,244,77,4753
SAL30325,0,0,0,0,0
SAL30326,6,7,4,0,29
SAL30327,45,70,16,6,184
SAL30328,0,0,0,0,0
SAL30329,164,114,48,0,774
SAL30330,35,27,10,6,140
SAL30331,10,0,3,0,44
SAL30332,191,133,65,27,1213
SAL30333,32,13,0,0,118
SAL30334,3,3,0,0,34
SAL30335,74,68,20,11,243
SAL30336,413,262,150,76,3500
SAL30337,49,26,8,0,167
SAL30338,3,4,0,0,8
SAL30339,109,59,27,0,462
SAL30340,48,35,17,0,189
SAL30341,0,0,0,0,0
SAL30342,1042,917,430,72,5525
SAL30343,254,132,38,7,4033
SAL30344,17,13,0,0,91
SAL30345,88,50,14,5,457
SAL30346,391,266,96,25,2308
SAL30347,25,24,7,0,106
SAL30348,10,17,12,0,40
SAL30349,4,3,0,0,28
SAL30350,16,13,4,0,76
SAL30351,7,0,0,0,52
SAL30352,5,16,0,0,72
SAL30353,1167,745,315,80,8418
SAL30354,27,23,4,0,125
SAL30355,11,13,11,0,59
SAL30356,46,48,11,0,134
SAL30357,7,3,0,0,18
SAL30358,5,0,0,0,14
SAL30359,77,72,20,4,462
SAL30360,18,6,0,0,65
SAL30361,319,235,91,14,2027
SAL30362,648,450,260,62,5214
SAL30363,568,468,144,68,4587
SAL30364,0,3,0,0,10
SAL30365,15,6,3,0,105
SAL30366,47,38,18,0,235
SAL30367,155,123,62,9,1423
SAL30368,0,0,0,0,4
SAL30369,979,567,260,90,5920
SAL30370,36,11,10,5,146
SAL30371,7,7,4,0,73
SAL30372,3,0,0,0,21
SAL30373,840,523,214,96,5039
SAL30374,58,49,14,0,391
SAL30375,4,0,0,0,8
SAL30376,3,4,0,0,31
SAL30377,549,296,94,21,2883
SAL30378,114,61,4,0,594
SAL30379,1240,617,276,48,11182
SAL30380,885,696,378,78,5035
SAL30381,715,544,253,87,4499
SAL30382,4,0,0,0,17
SAL30383,29,31,9,0,157
SAL30384,4,0,0,0,16
SAL30385,6,4,3,0,50
SAL30386,427,327,173,69,2086
SAL30387,12,3,0,0,39
SAL30388,33,30,4,6,134
SAL30389,12,4,4,0,73
SAL30390,264,70,15,4,1579
SAL30391,63,43,17,3,219
SAL30392,7,10,5,0,39
SAL30393,52,33,9,0,260
SAL30394,5,6,0,0,9
SAL30395,347,238,93,38,2885
SAL30396,11,6,4,0,49
SAL30397,9,0,0,0,15
SAL30398,13,0,0,0,18
SAL30399,0,9,0,0,44
SAL30400,15,16,4,0,86
SAL30401,0,0,0,0,0
SAL30402,328,196,79,7,2141
SAL30403,109,80,23,3,471
SAL30404,182,84,25,3,985
SAL30405,0,0,0,0,0
SAL30406,9,5,0,0,25
SAL30407,389,299,144,50,2392
SAL30408,2910,2406,1354,659,17214
SAL30409,3,6,0,0,20
SAL30410,0,5,0,0,28
SAL30411,21,20,9,0,114
SAL30412,761,389,160,43,4546
SAL30413,3,8,3,0,25
SAL30414,0,0,0,0,0
SAL30415,0,0,0,0,0
SAL30416,0,0,0,0,0
SAL30417,10,11,13,0,96
SAL30418,11,4,5,0,48
SAL30419,5,15,7,0,58
SAL30420,11,11,3,0,105
SAL30421,201,171,99,15,1209
SAL30422,368,361,261,87,2327
SAL30423,214,128,62,14,1491
SAL30424,231,191,116,45,1578
SAL30425,415,303,132,26,2645
SAL30426,403,266,100,26,2840
SAL30427,10,0,0,0,46
SAL30428,0,0,0,0,4
SAL30429,0,4,0,0,30
SAL30430,44,26,11,4,164
SAL30431,176,122,33,7,1371
SAL30432,4,0,0,0,29
SAL30433,4,3,0,0,25
SAL30434,60,34,8,0,321
SAL30435,3,0,0,0,23
SAL30436,22,9,3,0,61
SAL30437,258,106,31,0,1082
SAL30438,9,5,0,0,32
SAL30439,12,24,7,0,86
SAL30440,117,95,37,5,551
SAL30441,215,138,40,15,3233
SAL30442,4,4,0,0,25
SAL30443,56,45,13,0,190
SAL30444,12,4,0,0,28
SAL30445,969,904,394,164,6606
SAL30446,1007,779,448,199,7439
SAL30447,13,3,0,0,55
SAL30448,3,6,0,0,9
SAL30449,309,350,125,17,1394
SAL30450,212,141,69,56,1534
SAL30451,1108,727,298,65,7582
SAL30452,554,450,296,77,4390
SAL30453,0,4,0,0,15
SAL30454,0,0,0,0,0
SAL30455,371,401,145,25,1290
SAL30456,31,25,9,3,135
SAL30457,35,38,11,0,121
SAL30458,0,0,0,0,9
SAL30459,85,36,10,4,434
SAL30460,409,229,80,12,2960
SAL30461,5,5,0,0,16
SAL30462,10,8,4,0,48
SAL30463,59,55,26,0,208
SAL30464,0,0,0,0,0
SAL30465,5,0,0,0,15
SAL30466,0,0,0,0,0
SAL30467,39,28,7,0,165
SAL30468,0,0,0,0,11
SAL30469,5,4,0,0,9
SAL30470,118,82,32,3,678
SAL30471,1770,1329,705,316,13134
SAL30472,387,406,202,44,3206
SAL30473,0,5,0,0,9
SAL30474,0,0,0,0,5
SAL30475,0,0,0,0,14
SAL30476,8,14,0,0,46
SAL30477,9,0,0,0,23
SAL30478,793,738,350,74,5190
SAL30479,617,439,180,50,4350
SAL30480,1020,705,225,98,9492
SAL30481,37,10,6,3,153
SAL30482,0,0,0,0,0
SAL30483,0,0,0,0,7
SAL30484,38,16,19,0,171
SAL30485,5,0,0,0,8
SAL30486,13,7,4,0,76
SAL30487,3,0,0,0,3
SAL30488,0,0,0,0,8
SAL30489,14,19,6,4,50
SAL30490,6,3,0,0,44
SAL30491,272,161,45,4,2007
SAL30492,437,426,311,122,2406
SAL30493,428,323,194,53,3386
SAL30494,31,31,7,0,211
SAL30495,9,5,0,0,23
SAL30496,142,86,30,5,1037
SAL30497,0,0,0,0,5
SAL30498,29,20,8,0,122
SAL30499,4,4,0,0,27
SAL30500,0,0,0,0,11
SAL30501,536,328,128,17,3367
SAL30502,51,69,5,0,234
SAL30503,6,8,3,0,51
SAL30504,843,401,149,49,6761
SAL30505,168,104,33,8,785
SAL30506,3,3,0,0,45
SAL30507,0,0,0,0,4
SAL30508,3,3,4,0,36
SAL30509,50,39,13,0,220
SAL30510,3,0,5,0,35
SAL30511,3,0,0,0,3
SAL30512,17,6,5,0,39
SAL30513,58,29,8,0,160
SAL30514,0,0,0,0,13
SAL30515,0,0,0,0,8
SAL30516,15,5,4,0,46
SAL30517,5,4,3,0,30
SAL30518,3,4,4,0,37
SAL30519,378,200,74,33,3780
SAL30520,100,64,14,3,537
SAL30521,582,456,140,11,3795
SAL30522,7,4,0,0,30
SAL30523,131,79,36,5,749
SAL30524,1345,1006,386,146,8817
SAL30525,16,7,0,0,71
SAL30526,0,0,0,0,0
SAL30527,6,18,4,0,54
SAL30528,33,30,10,0,83
SAL30529,41,28,3,0,188
SAL30530,52,58,16,8,431
SAL30531,62,22,9,0,224
SAL30532,7,3,3,0,26
SAL30533,232,210,89,27,1248
SAL30534,0,0,0,0,17
SAL30535,116,98,39,11,643
SAL30536,0,0,0,0,0
SAL30537,192,236,93,23,773
SAL30538,738,518,298,150,6451
SAL30539,590,333,114,43,4203
SAL30540,1661,1133,473,127,9021
SAL30541,55,33,12,6,175
SAL30542,23,19,7,0,99
SAL30543,21,15,0,0,69
SAL30544,7,11,0,0,37
SAL30545,0,0,0,0,7
SAL30546,0,0,3,0,11
SAL30547,5,5,3,0,52
SAL30548,0,0,0,0,13
SAL30549,0,0,0,0,0
SAL30550,1040,822,429,95,6909
SAL30551,29,22,0,0,96
SAL30552,28,20,4,0,105
SAL30553,707,531,354,192,5248
SAL30554,11,5,6,0,48
SAL30555,37,31,12,0,271
SAL30556,495,218,55,9,2600
SAL30557,18,8,6,0,76
SAL30558,108,78,36,6,407
SAL30559,10,3,0,0,26
SAL30560,141,69,23,9,587
SAL30561,0,0,0,0,4
SAL30562,3,0,0,0,6
SAL30563,29,26,21,0,116
SAL30564,84,45,15,6,361
SAL30565,30,11,4,0,189
SAL30566,34,11,8,0,149
SAL30567,89,44,17,0,438
SAL30568,92,56,18,3,475
SAL30569,173,74,39,11,910
SAL30570,52,34,3,0,170
SAL30571,191,94,32,10,1234
SAL30572,15,10,0,0,60
SAL30573,0,0,0,0,6
SAL30574,375,342,172,46,3042
SAL30575,4,0,0,0,14
SAL30576,4,0,0,0,15
SAL30577,241,151,65,14,1176
SAL30578,15,8,6,0,82
SAL30579,143,97,34,8,680
SAL30580,1014,906,414,108,6287
SAL30581,10,4,6,0,35
SAL30582,317,209,56,20,1454
SAL30583,15,4,0,0,45
SAL30584,22,15,4,0,86
SAL30585,162,97,52,22,953
SAL30586,113,105,35,4,624
SAL30587,0,0,0,0,7
SAL30588,308,213,110,69,1853
SAL30589,10,8,0,0,45
SAL30590,4,6,0,0,46
SAL30591,0,0,0,0,10
SAL30592,41,6,0,0,235
SAL30593,670,538,481,396,7317
SAL30594,488,311,241,142,3608
SAL30595,4,0,0,0,18
SAL30596,6,0,0,0,13
SAL30597,0,0,0,0,7
SAL30598,32,42,11,4,237
SAL30599,29,11,8,0,119
SAL30600,154,167,103,33,839
SAL30601,31,27,8,0,120
SAL30602,508,278,113,53,3832
SAL30603,0,7,0,0,11
SAL30604,3,3,0,0,22
SAL30605,0,3,0,0,24
SAL30606,25,17,3,0,129
SAL30607,92,79,23,3,771
SAL30608,236,84,22,8,1103
SAL30609,7,3,0,0,42
SAL30610,64,35,13,0,328
SAL30611,37,47,16,0,141
SAL30612,5,3,0,0,23
SAL30613,0,0,0,0,3
SAL30614,11,7,0,0,94
SAL30615,17,11,0,0,97
SAL30616,0,0,0,0,21
SAL30617,922,522,285,84,6568
SAL30618,377,349,256,98,2381
SAL30619,113,54,24,0,441
SAL30620,0,0,0,0,5
SAL30621,273,205,64,9,1603
SAL30622,1659,1462,808,349,8441
SAL30623,6,0,0,0,9
SAL30624,92,109,53,18,594
SAL30625,400,306,126,23,1850
SAL30626,367,202,66,21,2541
SAL30627,6,10,7,0,34
SAL30628,435,420,73,4,2616
SAL30629,705,544,243,77,4104
SAL30630,7,0,0,0,13
SAL30631,73,40,10,6,316
SAL30632,12,10,4,0,69
SAL30633,54,48,23,0,241
SAL30634,12,4,4,0,46
SAL30635,8,8,0,0,23
SAL30636,4,5,0,0,20
SAL30637,80,46,34,10,432
SAL30638,4,10,3,0,48
SAL30639,0,0,0,0,5
SAL30640,9,11,0,0,44
SAL30641,3,4,0,0,12
SAL30642,25,19,15,5,117
SAL30643,39,25,4,0,193
SAL30644,118,89,40,9,706
SAL30645,11,4,0,0,33
SAL30646,0,0,0,0,9
SAL30647,26,14,4,3,111
SAL30648,7,13,0,0,32
SAL30649,0,0,0,0,0
SAL30650,0,0,0,0,25
SAL30651,490,215,83,7,3834
SAL30652,187,76,31,6,978
SAL30653,21,19,0,0,105
SAL30654,4,9,0,0,39
SAL30655,5,5,0,0,35
SAL30656,60,13,5,0,321
SAL30657,0,0,0,0,3
SAL30658,8,3,0,0,36
SAL30659,20,22,4,0,75
SAL30660,5,0,0,0,12
SAL30661,23,11,4,0,157
SAL30662,0,0,0,0,10
SAL30663,6,0,3,0,45
SAL30664,305,250,210,59,2445
SAL30665,0,4,0,0,5
SAL30666,102,106,30,6,502
SAL30667,9,5,0,0,14
SAL30668,21,7,4,5,81
SAL30669,36,104,18,0,169
SAL30670,142,158,51,11,509
SAL30671,13,3,7,0,54
SAL30672,10,9,0,0,57
SAL30673,112,88,39,5,534
SAL30674,4,0,0,0,4
SAL30675,465,467,105,6,2009
SAL30676,7,8,6,0,47
SAL30677,19,14,3,0,86
SAL30678,7,0,0,0,8
SAL30679,19,11,3,0,88
SAL30680,796,803,345,164,4509
SAL30681,16,16,5,0,81
SAL30682,25,17,7,0,96
SAL30683,0,0,0,0,5
SAL30684,261,384,148,25,1249
SAL30685,23,30,13,0,142
SAL30686,985,816,364,114,5347
SAL30687,751,822,560,157,4967
SAL30688,962,441,122,16,9564
SAL30689,0,0,0,0,4
SAL30690,0,0,0,0,0
SAL30691,90,72,23,7,417
SAL30692,0,0,0,0,10
SAL30693,0,3,0,0,18
SAL30694,8,8,0,0,34
SAL30695,25,25,13,0,119
SAL30696,6,9,0,0,25
SAL30697,0,0,0,0,5
SAL30698,300,226,162,52,3346
SAL30699,0,0,0,0,6
SAL30700,237,140,49,7,952
SAL30701,4,9,0,0,45
SAL30702,228,172,69,10,1100
SAL30703,0,0,0,0,0
SAL30704,9,11,4,0,47
SAL30705,403,443,260,115,2472
SAL30706,18,17,7,0,77
SAL30707,1290,736,400,181,11271
SAL30708,15,0,0,0,60
SAL30709,0,0,0,0,10
SAL30710,110,86,21,5,475
SAL30711,18,31,9,0,113
SAL30712,58,41,14,0,256
SAL30713,22,15,11,0,109
SAL30714,342,50,0,0,1951
SAL30715,23,12,6,0,62
SAL30716,153,144,63,0,728
SAL30717,33,12,0,0,113
SAL30718,0,0,0,0,0
SAL30719,3,0,0,0,3
SAL30720,49,32,12,5,199
SAL30721,16,14,4,0,80
SAL30722,0,3,0,0,31
SAL30723,30,28,4,0,109
SAL30724,467,381,195,87,3225
SAL30725,10,6,0,0,48
SAL30726,4,7,5,0,28
SAL30727,648,464,141,33,3961
SAL30728,0,0,0,0,5
SAL30729,20,12,0,0,300
SAL30730,4,0,0,0,3
SAL30731,152,93,31,0,789
SAL30732,9,11,3,0,64
SAL30733,15,23,0,0,82
SAL30734,10,8,3,0,39
SAL30735,46,27,3,0,147
SAL30736,8,9,0,0,16
SAL30737,5,5,0,0,31
SAL30738,19,31,3,0,79
SAL30739,0,0,0,0,0
SAL30740,18,5,0,0,81
SAL30741,88,91,52,9,617
SAL30742,226,176,62,4,1085
SAL30743,456,297,202,41,2701
SAL30744,94,162,240,67,1070
SAL30745,13,8,0,0,80
SAL30746,8,5,4,0,45
SAL30747,5,3,0,0,12
SAL30748,14,14,5,0,58
SAL30749,5,0,0,0,8
SAL30750,496,288,70,16,4375
SAL30751,14,0,0,0,31
SAL30752,13,18,3,0,66
SAL30753,31,29,12,0,133
SAL30754,9,0,0,4,26
SAL30755,11,10,6,0,44
SAL30756,10,5,6,0,70
SAL30757,5,3,0,0,30
SAL30758,0,3,0,0,20
SAL30759,188,221,170,103,1153
SAL30760,44,45,10,0,176
SAL30761,8,10,5,0,61
SAL30762,16,17,3,3,106
SAL30763,0,0,0,0,3
SAL30764,0,0,0,0,0
SAL30765,50,16,8,4,232
SAL30766,37,35,13,0,144
SAL30767,115,119,31,10,565
SAL30768,7,6,0,0,35
SAL30769,180,138,53,5,884
SAL30770,4,11,3,6,36
SAL30771,200,135,70,19,1267
SAL30772,28,30,5,0,127
SAL30773,501,377,224,120,3182
SAL30774,331,228,113,17,1890
SAL30775,227,161,53,4,1148
SAL30776,780,528,294,163,4924
SAL30777,4,8,0,0,19
SAL30778,15,9,4,0,63
SAL30779,9,0,4,0,23
SAL30780,0,0,0,0,8
SAL30781,0,0,0,0,6
SAL30782,11,10,3,0,47
SAL30783,75,66,22,0,635
SAL30784,0,0,0,0,0
SAL30785,14,15,13,0,73
SAL30786,14,27,11,0,88
SAL30787,523,373,135,10,3581
SAL30788,52,3,0,0,311
SAL30789,259,132,29,8,2522
SAL30790,18,5,0,0,54
SAL30791,6,3,0,0,13
SAL30792,743,423,189,64,5586
SAL30793,21,10,10,3,101
SAL30794,0,0,0,0,3
SAL30795,22,24,4,3,92
SAL30796,7,12,0,0,37
SAL30797,0,3,4,0,27
SAL30798,4,9,0,0,22
SAL30799,45,32,11,3,171
SAL30800,5,4,0,0,21
SAL30801,16,8,3,0,66
SAL30802,12,12,3,0,50
SAL30803,7,5,0,0,12
SAL30804,16,19,3,4,80
SAL30805,4,0,0,0,21
SAL30806,5,3,0,0,16
SAL30807,12,7,0,0,52
SAL30808,25,10,3,3,99
SAL30809,291,218,106,23,2557
SAL30810,12,6,7,0,65
SAL30811,6,0,0,0,10
SAL30812,215,130,38,10,1878
SAL30813,13,11,10,6,73
SAL30814,8,0,0,0,35
SAL30815,5,4,3,0,16
SAL30816,203,142,38,6,1247
SAL30817,7,0,0,0,10
SAL30818,255,196,73,25,1892
SAL30819,1265,964,514,196,8400
SAL30820,0,0,0,0,0
SAL30821,170,67,18,0,1915
SAL30822,0,0,0,0,6
SAL30823,52,40,11,0,158
SAL30824,241,141,34,8,1804
SAL30825,13,21,4,0,69
SAL30826,8,13,0,0,48
SAL30827,12,24,7,0,83
SAL30828,30,32,5,0,141
SAL30829,88,67,27,0,637
SAL30830,62,34,16,3,354
SAL30831,5,5,5,0,54
SAL30832,10,5,0,0,33
SAL30833,0,0,0,0,0
SAL30834,20,19,5,5,152
SAL30835,37,19,3,0,180
SAL30836,0,0,0,0,21
SAL30837,0,0,0,0,0
SAL30838,71,39,17,5,249
SAL30839,9,6,0,0,28
SAL30840,10,7,0,0,35
SAL30841,249,198,122,49,1135
SAL30842,4,0,0,0,27
SAL30843,201,147,38,8,901
SAL30844,10,0,0,0,22
SAL30845,78,63,34,4,413
SAL30846,11,7,3,0,61
SAL30847,34,23,9,3,85
SAL30848,13,0,0,0,28
SAL30849,77,32,22,5,540
SAL30850,9,0,0,0,21
SAL30851,48,43,10,3,257
SAL30852,4,10,0,0,22
SAL30853,32,23,12,3,130
SAL30854,9,9,0,0,46
SAL30855,8,5,0,0,20
SAL30856,6,9,0,0,45
SAL30857,0,0,0,0,0
SAL30858,5,5,0,0,24
SAL30859,0,0,4,0,9
SAL30860,62,29,5,6,234
SAL30861,0,0,0,0,0
SAL30862,75,50,32,8,290
SAL30863,259,124,29,9,3107
SAL30864,13,7,3,3,50
SAL30865,59,17,6,0,331
SAL30866,436,314,105,16,1986
SAL30867,0,0,5,0,17
SAL30868,30,47,6,5,111
SAL30869,0,10,0,0,14
SAL30870,19,5,7,0,78
SAL30871,485,364,192,122,4326
SAL30872,0,0,0,0,0
SAL30873,10,10,0,0,44
SAL30874,9,10,0,0,67
SAL30875,75,51,15,0,369
SAL30876,145,114,22,4,879
SAL30877,236,125,60,25,2177
SAL30878,5,0,0,0,35
SAL30879,3,9,0,0,30
SAL30880,18,10,0,0,57
SAL30881,0,0,0,0,0
SAL30882,20,27,8,0,121
SAL30883,4,4,0,0,25
SAL30884,0,4,0,0,15
SAL30885,16,20,3,0,113
SAL30886,40,44,28,6,248
SAL30887,6,0,0,0,24
SAL30888,6,10,0,0,48
SAL30889,76,78,22,7,399
SAL30890,13,8,5,0,47
SAL30891,29,18,0,0,106
SAL30892,9,8,4,0,40
SAL30893,0,0,0,0,0
SAL30894,0,0,0,0,3
SAL30895,7,7,0,0,26
SAL30896,33,18,5,0,124
SAL30897,87,80,31,5,453
SAL30898,295,209,86,17,1189
SAL30899,4,0,0,0,20
SAL30900,8,9,0,0,23
SAL30901,25,15,5,0,130
SAL30902,0,4,0,0,33
SAL30903,9,10,0,0,28
SAL30904,71,69,30,5,361
SAL30905,356,306,270,153,3307
SAL30906,0,0,0,0,0
SAL30907,26,9,0,0,98
SAL30908,28,0,0,0,125
SAL30909,24,26,0,0,94
SAL30910,146,86,33,8,1346
SAL30911,8,7,0,0,54
SAL30912,0,0,0,0,6
SAL30913,338,99,10,0,2369
SAL30914,0,0,0,0,5
SAL30915,684,588,537,95,5745
SAL30916,0,0,0,0,0
SAL30917,328,306,200,67,2226
SAL30918,44,32,16,0,198
SAL30919,424,228,98,19,4101
SAL30920,7,0,0,0,7
SAL30921,0,0,0,0,0
SAL30922,74,44,21,0,319
SAL30923,8,0,0,0,45
SAL30924,19,13,5,4,117
SAL30925,23,27,10,0,179
SAL30926,0,0,0,0,11
SAL30927,120,109,42,12,760
SAL30928,193,118,51,19,1125
SAL30929,302,198,121,103,1861
SAL30930,17,31,13,3,132
SAL30931,19,13,3,0,84
SAL30932,16,7,0,0,51
SAL30933,578,366,195,59,3307
SAL30934,29,19,4,4,132
SAL30935,275,194,121,128,1733
SAL30936,0,11,0,0,31
SAL30937,674,331,116,18,4067
SAL30938,34,17,21,8,248
SAL30939,22,26,9,0,129
SAL30940,293,190,66,15,2145
SAL30941,395,290,121,29,2289
SAL30942,603,385,179,78,4949
SAL30943,0,0,0,0,0
SAL30944,80,57,17,0,366
SAL30945,0,0,0,0,8
SAL30946,36,40,23,3,211
SAL30947,3,3,0,0,14
SAL30948,3,0,0,0,32
SAL30949,0,0,0,0,0
SAL30950,1017,738,354,169,8541
SAL30951,257,126,28,5,1480
SAL30952,19,22,4,0,67
SAL30953,26,16,6,3,129
SAL30954,19,4,0,0,52
SAL30955,909,766,395,123,6302
SAL30956,11,7,3,0,61
SAL30957,7,6,3,0,46
SAL30958,4,3,0,0,24
SAL30959,0,0,0,0,0
SAL30960,216,349,232,31,1670
SAL30961,332,211,73,18,2008
SAL30962,6,5,0,0,35
SAL30963,147,82,27,4,1499
SAL30964,23,19,4,0,92
SAL30965,36,25,9,0,146
SAL30966,4,8,3,0,33
SAL30967,0,4,0,0,14
SAL30968,13,3,7,0,68
SAL30969,166,168,63,3,653
SAL30970,7,21,11,0,46
SAL30971,0,6,0,0,7
SAL30972,8,3,3,0,34
SAL30973,1013,495,133,42,7174
SAL30974,19,5,9,0,56
SAL30975,304,281,115,22,1240
SAL30976,25,20,4,0,88
SAL30977,4,0,0,0,26
SAL30978,283,142,63,29,3303
SAL30979,0,0,3,0,23
SAL30980,0,0,3,0,11
SAL30981,48,19,13,0,355
SAL30982,25,20,4,0,88
SAL30983,25,18,0,0,168
SAL30984,157,195,95,16,806
SAL30985,0,3,0,0,8
SAL30986,0,0,0,0,10
SAL30987,44,13,8,0,224
SAL30988,47,37,4,0,291
SAL30989,54,42,14,3,277
SAL30990,30,14,10,0,113
SAL30991,128,107,32,11,657
SAL30992,26,25,8,0,93
SAL30993,19,21,4,0,89
SAL30994,19,14,3,0,58
SAL30995,7,3,0,0,50
SAL30996,299,175,80,4,1379
SAL30997,40,25,7,3,120
SAL30998,0,0,0,0,3
SAL30999,0,0,0,0,0
SAL31000,6,3,3,0,42
SAL31001,26,14,5,0,87
SAL31002,0,5,3,0,26
SAL31003,0,0,0,0,4
SAL31004,8,5,0,0,47
SAL31005,6,4,0,0,26
SAL31006,22,11,0,0,152
SAL31007,27,8,0,0,168
SAL31008,6,0,0,0,13
SAL31009,39,19,6,0,119
SAL31010,0,0,0,0,18
SAL31011,388,287,124,14,3563
SAL31012,590,379,203,76,5611
SAL31013,3,0,0,0,19
SAL31014,245,98,28,10,1916
SAL31015,25,3,10,0,84
SAL31016,7,9,4,6,48
SAL31017,5,3,0,0,41
SAL31018,3,0,0,0,14
SAL31019,80,45,14,5,376
SAL31020,58,34,16,4,251
SAL31021,7,8,0,0,43
SAL31022,0,0,0,0,12
SAL31023,0,0,0,0,3
SAL31024,10,10,0,0,43
SAL31025,27,27,12,0,193
SAL31026,22,18,5,3,118
SAL31027,9,0,0,0,31
SAL31028,19,9,3,0,123
SAL31029,6,5,4,0,42
SAL31030,221,143,38,6,1552
SAL31031,12,5,4,0,49
SAL31032,448,384,136,54,3057
SAL31033,611,423,235,52,4584
SAL31034,4,6,0,0,14
SAL31035,0,0,0,0,11
SAL31036,0,4,0,0,16
SAL31037,419,252,121,30,2457
SAL31038,65,63,14,5,307
SAL31039,5,0,0,0,18
SAL31040,17,4,0,0,32
SAL31041,36,24,4,0,96
SAL31042,10,0,9,0,26
SAL31043,42,44,6,0,163
SAL31044,10,11,0,0,47
SAL31045,331,197,87,30,3350
SAL31046,27,18,9,0,183
SAL31047,305,164,41,9,2961
SAL31048,29,10,6,4,122
SAL31049,19,30,7,3,124
SAL31050,143,150,61,17,610
SAL31051,19,10,11,3,66
SAL31052,0,0,0,0,0
SAL31053,0,3,0,0,24
SAL31054,417,275,117,64,2749
SAL31055,3,3,0,0,16
SAL31056,0,0,0,0,0
SAL31057,51,45,21,3,213
SAL31058,0,4,0,0,33
SAL31059,4,3,0,0,25
SAL31060,18,6,4,0,57
SAL31061,14,14,0,4,87
SAL31062,101,145,101,12,818
SAL31063,76,58,8,9,417
SAL31064,1652,924,401,96,10663
SAL31065,7,4,0,0,13
SAL31066,22,11,6,0,61
SAL31067,266,191,36,0,1297
SAL31068,14,0,0,0,33
SAL31069,7,0,0,0,20
SAL31070,3,3,0,0,17
SAL31071,12,8,4,0,44
SAL31072,159,182,75,13,702
SAL31073,52,80,14,0,193
SAL31074,400,174,73,37,7225
SAL31075,3,4,0,0,15
SAL31076,0,0,0,0,6
SAL31077,0,0,0,0,3
SAL31078,10,14,0,0,86
SAL31079,7,0,3,0,45
SAL31080,8,7,0,0,46
SAL31081,96,61,8,5,388
SAL31082,5,0,0,0,19
SAL31083,13,3,3,0,92
SAL31084,22,16,3,0,101
