SAL_CODE_2021,P55_64_C_Own_chld_childr,P55_64_C_Oth_ch_chiln,P55_64_Ca_Ow_ch_ch_oth_ch_ch,P55_64_yr_C_for_Tot,P55_64_D_not_prov_ch_care,P55_64_U_ch_care_ns,P55_64_OS_vis,P55_64_yr_Tot,P65_74_C_Own_chld_childr,P65_74_C_Oth_ch_chiln,P65_74_Ca_Ow_ch_ch_oth_ch_ch,P65_74_yr_C_for_Tot,P65_74_D_not_prov_ch_care,P65_74_U_ch_care_ns,P65_74_OS_vis,P65_74_yr_Tot,P75_84_C_Own_chld_childr,P75_84_C_Oth_ch_chiln,P75_84_Ca_Ow_ch_ch_oth_ch_ch,P75_84_yr_C_for_Tot,P75_84_D_not_prov_ch_care,P75_84_U_ch_care_ns,P75_84_OS_vis,P75_84_yr_Tot,P85ovr_C_Own_chld_childr,P85ovr_C_Oth_ch_chiln,P85ov_Ca_Ow_ch_ch_oth_ch_ch,P85ovr_C_for_Tot,P85ovr_D_not_prov_ch_care,P85ovr_U_ch_care_ns,P85ovr_OS_vis,P85ovr_Tot,PTot_C_Own_chld_childrn,PTot_C_Oth_ch_chiln,PTot_Ca_Ow_ch_ch_oth_ch_ch,PTot_C_for_Tot,PTot_D_not_prov_ch_care,PTot_U_ch_care_ns,PTot_OS_vis,PTot_Tot
SAL60437,21,32,0,52,318,17,0,394,5,20,0,24,248,19,0,297,0,5,0,5,162,20,0,182,0,0,0,0,64,6,0,71,542,139,22,707,2451,199,5,3355
SAL60438,5,8,0,11,59,3,0,74,0,0,0,0,50,3,0,54,0,0,0,0,16,0,0,19,0,0,0,0,12,0,0,13,28,14,0,47,207,12,0,269
SAL60439,0,0,0,0,4,0,0,4,0,0,0,0,10,0,0,9,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21
SAL60440,0,0,0,0,3,4,0,9,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,3,7,0,0,7,31,11,0,47
SAL60441,0,0,0,0,8,0,0,8,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,26,0,0,32
SAL60442,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,5,20,0,0,29
SAL60443,0,3,0,3,13,7,0,21,0,5,0,5,13,0,0,18,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,3,22,7,0,23,78,14,0,110
SAL60444,0,4,0,4,12,0,0,20,0,0,0,0,8,0,0,5,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,7,6,0,17,56,0,0,76
SAL60445,0,0,0,0,12,0,0,12,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,14,52,6,0,70
SAL60446,6,0,0,3,31,0,0,37,0,0,0,0,32,0,0,33,0,6,0,6,13,0,0,16,0,0,0,0,0,0,0,0,48,10,3,63,158,7,0,230
SAL60447,0,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,12,0,0,15,23,0,0,34
SAL60448,0,0,0,0,24,0,0,27,0,3,0,4,28,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,4,39,117,4,0,159
SAL60449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
SAL60450,11,98,3,113,636,43,0,787,3,71,0,70,544,42,0,663,0,16,0,16,346,27,0,389,0,0,0,0,130,13,0,141,848,338,46,1231,3316,343,0,4896
SAL60451,24,103,0,128,641,29,6,798,6,125,0,136,480,25,7,642,0,30,0,35,297,21,0,352,0,4,0,4,209,11,0,222,883,391,36,1311,4244,278,17,5854
SAL60452,21,75,0,96,556,22,0,677,3,107,3,109,469,27,0,610,0,13,5,15,368,27,0,407,0,0,0,0,148,10,0,158,994,355,39,1391,4180,323,14,5902
SAL60453,27,84,0,110,504,23,0,637,4,92,0,97,453,22,0,576,4,17,0,22,384,25,0,434,0,0,0,3,180,18,0,199,855,295,44,1192,3223,195,8,4618
SAL60454,0,7,0,7,52,0,0,63,0,8,0,10,48,0,0,58,0,5,0,5,12,0,0,15,0,0,0,0,5,0,0,5,55,35,0,89,210,11,0,314
SAL60455,0,0,0,4,11,0,0,14,0,0,0,0,15,0,0,16,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,10,0,0,7,48,0,0,55
SAL60456,0,0,0,0,14,0,0,17,0,0,0,0,14,4,0,17,0,0,0,0,7,0,0,7,0,0,0,0,5,0,0,5,18,7,5,34,63,4,0,100
SAL60457,4,0,0,0,25,3,0,34,0,0,0,0,21,0,0,21,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,29,3,0,38,111,10,0,164
SAL60458,0,9,0,5,22,0,0,33,0,3,0,3,20,0,0,30,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,10,9,0,22,83,5,0,110
SAL60459,15,26,0,42,230,13,0,285,0,32,0,32,171,10,0,216,0,9,0,5,83,7,0,97,0,0,0,0,13,4,0,21,280,125,19,423,1854,106,3,2387
SAL60460,0,5,0,4,18,0,0,14,0,0,0,0,12,0,0,14,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,12,3,0,11,47,3,0,63
SAL60461,0,7,0,10,71,0,0,79,0,7,0,7,30,0,0,42,0,0,0,0,15,0,0,21,0,0,0,0,5,0,0,5,68,28,0,102,237,18,0,352
SAL60462,0,0,0,0,17,0,0,12,0,0,0,0,21,0,0,21,0,0,0,0,11,0,0,11,0,0,0,0,6,0,0,6,22,9,3,26,82,0,0,114
SAL60463,0,6,0,4,32,6,0,44,0,3,0,0,26,3,0,29,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,40,26,0,59,147,14,0,220
SAL60464,12,59,0,70,323,3,0,394,9,99,0,111,368,12,0,492,0,25,0,25,372,13,0,409,0,0,0,0,240,12,0,254,542,252,37,838,2276,77,4,3197
SAL60465,0,0,0,0,8,0,0,8,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,31,3,0,42
SAL60466,0,0,0,0,15,0,0,14,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,11,32,0,0,43
SAL60467,7,10,0,13,65,6,0,86,0,6,0,8,72,6,0,88,0,0,0,0,51,9,0,60,0,0,0,0,12,0,0,12,64,23,0,93,326,55,3,478
SAL60468,0,3,0,3,10,0,0,13,0,0,0,0,13,0,0,16,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,8,7,0,15,52,16,0,83
SAL60469,0,5,0,5,10,0,0,12,0,0,0,0,13,0,0,14,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,13,6,0,25,67,6,0,95
SAL60470,5,12,0,15,41,3,0,65,0,0,0,0,30,0,0,29,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,47,19,0,69,163,13,3,250
SAL60471,4,25,0,30,118,6,0,155,0,29,0,29,98,3,0,132,0,3,0,3,62,7,0,72,0,0,0,0,16,0,0,22,412,107,16,537,872,58,0,1462
SAL60472,0,0,0,0,7,0,0,7,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,16,0,0,20
SAL60473,0,15,0,22,117,10,0,148,3,4,0,8,113,15,0,137,0,3,0,3,65,7,0,77,0,0,0,0,27,4,0,29,56,41,5,104,485,57,0,642
SAL60474,0,9,0,10,45,0,0,54,0,3,0,3,26,0,0,32,0,0,0,0,25,0,0,27,0,0,0,0,17,6,0,17,40,17,0,60,198,5,0,262
SAL60475,19,106,0,125,429,12,0,561,7,82,0,90,366,15,0,470,0,8,0,8,208,5,0,228,0,0,0,0,71,0,0,72,783,289,51,1120,2313,70,0,3508
SAL60476,0,6,0,8,17,4,0,29,0,3,0,3,13,0,0,20,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,27,15,0,41,70,6,0,114
SAL60477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL60478,0,13,0,14,59,0,0,78,0,15,0,15,61,0,0,70,0,3,0,3,24,0,0,27,0,0,0,0,4,0,0,7,48,35,0,79,217,16,0,314
SAL60479,4,20,0,23,119,14,0,148,0,14,0,15,132,8,0,153,0,6,0,6,69,5,0,84,0,0,0,0,23,4,0,23,63,46,0,109,479,31,0,616
SAL60480,0,16,0,12,56,4,0,74,0,7,0,14,27,3,0,39,0,0,0,0,11,6,0,13,0,0,0,0,0,0,0,3,66,30,4,110,216,20,0,345
SAL60481,0,0,0,0,11,0,0,9,0,0,0,0,19,0,0,16,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,11,3,0,14,56,9,0,78
SAL60482,0,0,0,0,9,0,0,8,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12
SAL60483,8,13,0,21,89,0,0,107,0,11,0,14,78,0,0,97,0,0,0,0,39,5,0,41,0,0,0,0,6,0,0,6,83,39,6,121,356,8,0,486
SAL60484,0,4,0,4,37,9,0,44,0,3,0,3,51,6,0,55,0,0,0,0,27,4,0,32,0,0,0,0,6,0,0,6,40,14,0,51,187,24,0,256
SAL60485,0,4,0,9,44,0,0,51,0,8,0,11,32,8,0,42,0,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,58,18,5,82,176,9,0,261
SAL60486,0,0,0,0,9,0,0,9,0,0,0,0,8,0,0,8,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20
SAL60487,0,0,0,0,6,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,19,0,3,24,43,0,0,65
SAL60488,0,7,0,7,26,0,0,29,0,3,0,3,30,0,0,34,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,7,10,0,13,90,3,0,110
SAL60489,5,3,0,7,19,3,0,29,0,0,0,0,10,4,0,18,0,0,0,0,3,0,0,5,0,0,0,0,6,0,0,6,17,8,0,29,82,11,0,128
SAL60490,9,47,3,61,234,11,0,305,0,34,0,31,168,9,0,212,0,10,0,13,155,6,0,172,0,0,0,0,64,3,0,67,446,153,28,625,1373,48,0,2048
SAL60491,0,0,0,0,12,0,0,13,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,19,55,11,0,91
SAL60492,6,16,0,18,118,0,0,138,0,9,0,9,66,3,0,78,0,0,0,0,43,0,0,50,0,0,0,0,18,3,0,24,128,38,0,176,497,25,0,689
SAL60493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60494,0,0,0,0,9,0,0,10,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,21,47,0,0,75
SAL60495,0,0,0,0,17,0,0,17,0,0,0,0,8,0,0,15,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,17,8,6,24,55,3,0,81
SAL60496,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,9,0,23
SAL60497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6
SAL60498,0,3,0,3,18,0,0,23,0,0,0,0,16,3,0,20,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,27,5,0,36,67,11,0,106
SAL60499,0,3,0,3,4,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,20,0,0,30
SAL60500,0,6,0,3,44,0,0,51,0,3,0,3,18,0,0,26,0,0,0,0,7,0,0,12,0,0,0,0,3,0,0,3,39,22,0,59,175,4,0,234
SAL60501,22,95,0,115,465,31,0,610,0,41,0,47,432,21,0,508,0,13,0,13,271,35,0,310,0,0,0,0,113,9,0,120,588,231,26,844,2360,156,20,3374
SAL60502,9,14,0,22,64,0,0,83,0,11,0,11,46,0,0,58,0,3,0,3,24,4,0,33,0,0,0,0,3,0,0,4,54,37,3,96,262,7,0,367
SAL60503,25,55,0,75,359,15,0,448,4,37,0,43,318,24,0,387,0,7,0,8,193,10,0,213,0,0,0,0,41,3,0,41,619,180,39,843,1808,84,0,2730
SAL60504,0,5,0,5,34,14,0,52,0,0,0,0,20,7,0,23,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,27,3,0,28,94,38,0,157
SAL60505,0,3,0,5,11,0,0,19,0,0,0,0,6,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,3,0,15,45,4,0,59
SAL60506,0,4,0,4,17,0,0,26,0,0,0,0,12,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,22,54,14,0,87
SAL60507,0,8,0,13,53,3,0,69,0,0,0,0,45,0,0,46,0,0,0,5,11,0,0,16,0,0,0,0,0,0,0,3,62,28,0,91,217,22,0,328
SAL60508,0,5,0,5,14,0,0,15,0,4,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,17,37,3,0,59
SAL60509,0,0,0,0,17,0,0,15,0,7,0,7,14,0,0,21,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,16,13,0,33,53,0,0,88
SAL60510,0,0,0,0,9,0,0,15,0,0,0,0,15,0,0,17,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,3,0,13,40,0,0,57
SAL60511,4,19,0,24,73,0,0,102,0,8,0,10,51,0,0,67,0,0,0,0,18,0,0,18,0,0,0,0,0,3,0,3,104,45,9,156,382,10,0,552
SAL60512,0,0,0,0,8,0,0,8,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,9,32,0,0,41
SAL60513,3,0,0,6,56,3,0,61,0,4,0,4,46,7,0,57,0,0,0,0,22,0,0,25,0,0,0,0,5,0,0,5,21,9,3,34,187,19,0,243
SAL60514,0,9,0,10,67,5,0,82,0,11,0,11,72,4,0,89,0,0,0,0,36,0,0,39,0,0,0,0,5,0,0,5,58,26,0,88,302,27,0,416
SAL60515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60516,9,46,0,58,300,8,0,366,0,39,0,38,304,24,0,366,0,4,0,4,155,15,0,175,0,0,0,0,27,3,0,34,303,122,10,430,1272,82,0,1790
SAL60517,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,10,0,0,18
SAL60518,0,4,0,4,28,5,0,40,0,0,0,0,23,0,0,25,0,0,0,0,5,0,0,11,0,0,0,0,0,5,0,4,8,6,0,13,91,17,0,122
SAL60519,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,31,9,0,49
SAL60520,0,0,0,0,7,3,0,10,0,0,0,0,12,0,0,13,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,16,7,0,23,57,7,0,86
SAL60521,3,0,0,4,25,0,0,26,0,0,0,0,21,3,0,22,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,24,9,0,27,87,6,0,121
SAL60522,3,39,0,39,203,21,0,269,0,17,0,17,188,15,0,226,0,5,0,5,59,3,0,61,0,0,0,0,8,0,0,6,96,92,14,200,780,94,6,1078
SAL60523,0,0,0,0,4,0,0,4,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,17,0,0,21
SAL60524,3,37,0,43,187,11,0,238,0,38,0,42,172,8,3,231,0,3,0,3,119,10,0,128,0,0,0,0,47,8,0,56,277,123,12,413,1112,92,3,1618
SAL60525,23,100,0,123,593,20,0,734,8,123,0,130,533,31,0,702,0,31,0,34,482,23,0,538,0,3,0,3,179,11,0,199,756,370,43,1172,3277,184,5,4641
SAL60526,0,4,0,6,41,0,0,45,0,9,0,9,36,0,0,41,0,0,0,0,13,0,0,13,0,0,0,0,7,0,0,10,80,27,0,110,283,18,0,408
SAL60527,0,6,0,6,25,0,0,25,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,5,6,0,15,67,6,0,76
SAL60528,0,3,0,3,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,20,0,0,22
SAL60529,3,0,0,0,10,0,0,14,0,0,0,0,20,8,0,19,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,14,4,0,22,58,8,0,88
SAL60530,0,0,0,0,9,3,0,9,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,14,0,34
SAL60531,10,18,0,26,244,16,0,288,0,13,0,18,225,15,0,259,0,0,0,0,100,16,0,118,0,0,0,0,20,13,4,33,228,69,13,314,1101,141,4,1555
SAL60532,3,7,0,11,40,3,0,57,0,0,0,8,44,0,0,51,0,4,0,4,26,0,0,26,0,0,0,0,4,0,0,3,66,25,0,85,238,21,0,347
SAL60533,5,23,0,29,164,10,0,202,0,5,0,6,109,8,0,120,0,0,0,0,70,13,0,76,0,0,0,0,9,0,0,16,159,45,0,209,597,76,0,885
SAL60534,0,0,0,0,7,0,0,6,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,8,21,6,0,39
SAL60535,0,0,0,0,12,0,0,9,0,0,0,0,14,0,0,14,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,11,33,0,0,49
SAL60536,9,22,0,27,123,11,0,164,0,29,0,28,120,11,0,162,0,4,0,4,45,5,0,53,0,0,0,0,14,0,0,14,275,87,19,382,695,58,0,1143
SAL60537,0,0,0,0,6,0,0,6,0,0,0,0,3,0,0,12,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,7,0,0,8,26,0,0,36
SAL60538,21,52,0,74,305,27,0,406,9,39,0,48,312,25,0,378,0,5,0,5,196,22,0,227,0,0,0,0,24,0,0,28,511,205,37,751,1990,230,0,2971
SAL60539,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,15,0,0,21
SAL60540,0,0,0,0,12,3,0,13,0,0,0,0,9,0,0,10,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,19,3,0,25,66,7,0,99
SAL60541,0,0,0,6,5,0,0,9,0,3,0,3,3,0,0,11,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,27,5,0,34,36,10,0,77
SAL60542,0,4,0,5,34,3,0,36,0,10,0,10,28,0,0,42,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,3,22,18,0,42,104,7,0,159
SAL60543,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,18
SAL60544,8,21,0,31,92,3,0,117,4,14,0,15,70,5,0,86,0,3,0,3,28,3,0,36,0,0,0,0,6,3,0,9,122,61,3,182,347,17,0,538
SAL60545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60546,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,0,0,17
SAL60547,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9
SAL60548,0,3,0,6,4,0,0,5,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,5,13,4,0,21
SAL60549,0,5,0,5,7,0,0,15,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,7,10,0,14,41,12,0,67
SAL60550,3,8,0,13,49,0,0,62,4,7,0,14,24,0,0,39,0,6,0,6,10,0,0,12,0,0,0,0,0,0,0,0,49,31,0,85,160,13,0,252
SAL60551,0,35,0,39,216,6,0,268,0,55,0,52,169,11,0,231,0,19,0,19,104,18,0,139,0,0,0,0,27,6,0,34,218,131,7,359,874,85,0,1319
SAL60552,0,4,0,12,15,0,0,26,0,0,0,0,21,0,0,21,0,3,0,3,3,0,0,3,0,0,0,0,3,0,0,3,40,14,0,59,87,6,0,154
SAL60553,4,20,0,23,54,3,0,78,0,6,0,9,60,3,0,74,0,0,0,0,30,4,0,38,0,0,0,0,8,0,0,6,109,52,7,168,341,30,0,536
SAL60554,3,3,0,10,53,4,0,66,0,4,0,4,49,4,0,54,0,0,0,0,19,5,0,27,0,0,0,0,8,0,0,10,33,17,3,59,191,17,0,267
SAL60555,0,6,0,3,18,0,0,23,0,3,0,3,16,0,0,23,0,0,0,0,15,0,0,15,0,0,0,0,4,0,0,4,25,18,0,45,138,19,0,200
SAL60556,12,32,0,49,220,46,0,316,4,30,0,33,109,27,0,169,0,4,0,4,109,16,0,126,0,0,0,0,30,3,0,41,459,139,27,626,1263,675,0,2568
SAL60557,36,130,4,171,662,30,0,864,5,188,0,196,585,32,0,811,3,34,0,39,432,25,0,505,0,0,0,0,200,13,0,207,1161,495,66,1723,3962,207,4,5892
SAL60558,0,0,0,0,28,0,0,26,0,0,0,0,18,0,0,25,0,0,0,0,11,0,0,11,0,0,0,0,3,0,0,3,7,3,0,15,77,3,0,94
SAL60559,3,12,0,21,105,10,0,138,0,17,0,17,58,3,0,74,0,0,0,0,21,5,0,28,0,0,0,0,4,3,0,3,149,52,10,211,495,82,0,790
SAL60560,0,10,0,7,25,0,0,30,0,3,0,3,30,0,0,39,0,5,0,5,7,0,0,12,0,0,0,0,0,0,0,0,32,19,0,54,130,0,0,182
SAL60561,0,0,0,0,19,0,0,22,0,0,0,0,17,0,0,25,0,0,0,0,13,0,0,13,0,0,0,0,4,0,0,4,30,7,0,40,115,7,0,163
SAL60562,0,3,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15
SAL60563,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,11,3,0,13,23,8,0,39
SAL60564,14,46,0,65,278,22,4,369,0,62,0,63,278,16,0,358,0,6,0,6,101,11,0,121,0,0,0,0,30,5,0,33,737,238,35,1016,2135,219,12,3374
SAL60565,0,0,0,0,12,0,0,16,0,0,0,0,14,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,8,61,6,0,77
SAL60566,15,34,0,50,165,7,0,219,0,17,0,15,151,4,0,174,0,9,0,9,95,11,0,114,0,0,0,0,28,0,0,28,290,119,12,429,982,48,4,1463
SAL60567,6,23,0,29,123,7,0,159,0,50,0,57,111,0,0,165,0,14,0,14,92,0,0,111,0,0,0,0,33,0,0,35,160,104,4,276,668,42,4,985
SAL60568,0,6,0,9,132,26,0,163,0,3,0,3,84,10,0,98,0,0,0,0,34,3,0,40,0,0,0,0,3,0,0,3,104,25,0,127,456,110,0,691
SAL60569,0,0,0,0,9,3,0,15,0,0,0,0,13,0,0,13,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,16,4,0,15,54,5,0,81
SAL60570,16,69,0,83,252,17,0,349,0,65,0,67,242,11,0,316,3,4,0,9,205,19,0,231,0,0,0,0,90,7,0,97,424,217,17,657,1662,96,3,2413
SAL60571,4,3,0,4,6,0,0,17,0,0,0,0,16,0,0,16,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,22,10,0,34,61,7,0,102
SAL60572,0,0,0,0,79,0,0,80,0,11,0,11,49,3,0,63,0,0,0,0,33,0,0,33,0,0,0,0,5,0,0,5,48,20,3,67,238,12,0,312
SAL60573,5,24,0,25,86,8,0,116,0,25,0,23,77,8,0,112,0,6,0,6,51,5,0,67,0,0,0,0,41,0,0,43,125,63,6,195,477,30,0,705
SAL60574,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,11
SAL60575,0,3,0,4,64,3,0,73,0,3,0,3,77,15,0,93,0,0,0,0,36,10,0,38,0,0,0,0,7,0,0,14,34,16,0,48,267,37,0,359
SAL60576,0,0,0,0,13,3,0,13,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,27,8,0,43
SAL60577,0,4,0,4,17,0,0,22,0,0,0,0,20,0,0,23,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,16,9,0,20,66,5,0,94
SAL60578,0,8,0,4,35,0,0,43,0,0,0,0,26,3,0,29,0,0,0,0,7,0,0,7,0,0,0,0,4,0,0,4,24,7,0,34,103,5,0,149
SAL60579,0,0,0,0,8,0,0,11,0,0,0,0,3,8,0,13,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,0,0,9,31,10,0,46
SAL60580,0,0,0,6,8,0,0,13,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,22,34,4,0,63
SAL60581,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,19
SAL60582,0,3,0,3,20,0,0,22,0,0,0,0,28,0,0,32,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,14,8,0,19,78,7,0,109
SAL60583,3,14,0,17,43,0,0,58,0,9,0,9,22,0,0,31,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,65,28,5,93,153,3,0,259
SAL60584,12,53,0,66,288,9,0,358,0,41,0,42,175,3,0,222,0,4,0,3,65,0,0,70,0,0,0,0,9,0,0,10,350,138,9,493,1112,31,0,1632
SAL60585,98,150,5,258,1033,54,10,1361,21,344,0,371,975,51,0,1399,3,103,0,109,755,30,0,900,0,3,0,3,408,15,0,426,1572,808,55,2436,7821,488,35,10782
SAL60586,6,6,0,10,34,0,0,45,0,4,0,4,28,3,0,37,0,4,0,4,27,0,0,32,0,0,0,0,8,0,0,8,51,24,4,74,201,21,7,306
SAL60587,0,3,0,5,23,3,0,29,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,4,49,84,8,0,139
SAL60588,5,11,0,17,117,16,0,146,0,5,0,8,120,15,3,140,0,0,0,0,54,10,0,62,0,0,0,0,11,0,0,13,123,33,5,162,463,76,4,702
SAL60589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL60590,0,0,0,0,5,4,0,12,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,16,18,10,0,44
