SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL30690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30691,0,0,0,0,0,3,0,12,0,21,0,4,4,0,0,0,0,7,0,24,4,7,15,5,4,0,5,5,4,54,16,9,7,7,12,3,8,21,0,72,17,12,7,8,17,3,7,20,0,101,18,6,8,11,10,7,11,15,0,84,10,5,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,41,41,36,43,18,32,76,6,371
SAL30692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,16
SAL30693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,5,0,0,6,9,0,36
SAL30694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,5,5,5,3,3,0,32
SAL30695,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,10,0,0,8,0,0,0,0,25,0,0,7,3,0,3,4,4,0,22,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,15,16,9,11,5,16,7,92
SAL30696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,5,0,23
SAL30697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,9
SAL30698,0,6,12,8,0,23,6,24,3,87,19,54,38,58,39,55,30,55,13,363,73,261,121,109,109,85,75,122,21,962,89,226,86,63,79,27,41,43,14,665,39,97,59,58,59,25,32,58,0,422,25,48,37,29,48,12,44,27,3,273,7,16,4,9,8,4,4,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,710,356,331,341,234,228,340,54,2847
SAL30699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL30700,0,0,6,8,0,9,0,3,0,34,0,5,13,4,3,7,0,4,0,40,10,18,25,15,12,0,3,10,3,98,16,43,35,16,18,10,8,18,5,172,20,45,25,21,19,12,11,19,4,178,20,36,26,24,17,6,13,15,3,164,7,11,0,3,10,4,5,0,0,42,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,81,159,125,96,74,53,42,80,20,730
SAL30701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,9,5,4,0,0,0,0,0,0,0,15,4,0,0,3,0,0,3,0,0,11,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,7,7,4,4,0,3,3,0,59
SAL30702,3,0,16,13,5,27,5,25,0,86,0,3,17,8,4,11,6,8,0,62,3,19,30,19,12,7,3,6,6,103,35,28,36,26,25,6,6,10,3,179,46,45,35,36,33,22,9,25,8,262,34,33,26,24,27,18,9,32,0,208,6,8,8,4,7,5,0,6,0,49,0,0,0,0,3,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,138,143,170,133,114,97,38,109,18,964
SAL30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL30704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,3,3,0,0,0,0,11,0,7,3,0,0,0,3,0,0,19,0,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,5,7,7,8,4,5,7,0,57
SAL30705,5,4,18,30,8,50,0,34,4,149,10,11,34,21,8,20,7,20,0,133,24,49,62,42,38,19,15,26,0,284,51,81,71,54,58,35,15,44,8,411,63,83,59,68,53,41,32,56,5,455,50,72,42,41,53,24,22,53,4,363,22,16,17,10,22,8,3,13,0,117,4,5,0,0,3,3,0,0,5,17,0,0,0,0,0,0,0,0,0,0,224,320,303,268,238,198,105,241,25,1929
SAL30706,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,3,0,7,0,29,4,7,0,0,3,0,0,0,0,14,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,5,7,13,6,0,10,4,67
SAL30707,4,13,24,120,27,161,29,85,5,477,47,302,120,265,179,187,32,93,16,1238,331,1321,329,334,380,167,96,157,37,3157,451,1077,213,153,292,97,48,100,36,2472,502,755,125,139,254,88,43,76,22,2003,229,427,82,68,213,68,25,56,16,1197,41,106,17,17,58,22,14,20,0,295,7,7,0,0,10,0,0,3,5,36,0,3,0,0,0,0,0,0,0,3,1612,4020,922,1096,1413,782,291,593,145,10874
SAL30708,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,21,6,5,0,0,0,4,0,0,0,10,3,0,0,0,0,0,6,0,0,13,3,0,4,0,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,3,12,10,8,11,0,68
SAL30709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,16
SAL30710,0,0,8,3,0,0,0,3,0,22,0,0,11,4,0,0,0,3,0,14,9,8,12,10,4,0,4,8,0,46,14,19,12,3,10,0,6,9,0,66,9,23,7,11,9,3,11,11,0,87,17,12,4,17,5,6,0,8,0,77,6,4,0,4,4,4,0,0,3,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,54,68,57,52,33,16,19,32,11,350
SAL30711,0,0,0,0,0,0,0,6,0,15,0,0,3,0,0,0,3,3,0,12,0,0,3,0,0,0,0,0,0,8,6,3,6,9,4,0,0,0,0,28,3,0,0,0,0,0,0,0,4,24,0,5,0,0,0,0,8,0,0,21,6,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,20,13,12,0,21,16,8,109
SAL30712,0,0,0,3,0,4,0,6,0,13,0,3,4,5,0,0,0,3,0,16,0,0,6,4,8,0,0,4,0,24,8,8,13,14,3,6,0,9,3,52,5,12,3,10,3,9,5,13,0,60,6,9,10,15,6,10,8,6,0,70,0,5,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,39,43,25,31,16,35,9,247
SAL30713,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,9,3,0,6,0,3,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,5,8,4,0,0,0,44
SAL30714,0,0,0,0,0,0,0,5,0,9,0,3,11,0,4,3,3,7,0,32,7,13,26,5,14,0,37,29,0,134,6,10,38,4,3,0,57,3,0,124,21,9,21,3,0,0,64,11,5,138,11,4,20,0,7,0,59,11,0,114,0,5,3,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,122,18,30,3,227,67,9,573
SAL30715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,8,3,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,4,5,4,0,8,6,50
SAL30716,0,4,0,8,4,9,0,15,0,43,0,0,0,12,5,10,0,3,0,32,9,19,11,19,13,5,5,7,0,80,19,50,13,22,9,3,5,12,0,138,33,44,23,19,12,8,5,4,0,142,23,27,6,9,27,4,8,12,4,121,5,5,0,7,5,4,4,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,149,65,82,77,42,31,51,8,592
SAL30717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,7,3,0,0,7,0,24,4,3,0,3,0,0,0,5,0,15,0,3,3,5,0,0,0,0,0,14,7,3,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,9,16,5,0,0,10,0,74
SAL30718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL30720,0,0,0,3,0,0,0,3,0,10,0,0,7,0,0,4,0,0,0,16,0,0,10,3,3,0,0,3,0,30,3,5,5,0,5,0,0,0,0,27,7,0,6,7,0,3,4,8,0,30,7,6,4,4,7,8,8,7,0,46,4,0,0,0,0,0,0,4,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,31,23,16,15,12,32,4,171
SAL30721,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,4,0,13,0,0,6,0,4,0,0,0,0,14,0,0,6,0,0,0,3,5,0,17,9,0,0,3,4,0,0,0,0,20,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,17,4,8,3,10,13,0,85
SAL30722,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,5,4,0,0,0,32
SAL30723,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,10,0,12,10,0,0,4,0,0,0,4,0,23,13,0,0,0,0,0,0,0,0,13,16,0,0,3,0,0,0,0,0,20,13,0,3,0,3,0,0,0,0,20,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,9,5,6,4,0,23,0,101
SAL30724,0,8,12,50,11,59,7,41,5,193,14,46,30,42,30,33,5,15,0,212,44,202,45,42,55,15,17,29,5,467,123,301,42,55,84,22,10,21,8,670,144,307,39,48,117,20,16,23,7,702,69,159,34,32,56,18,11,16,3,405,10,40,7,8,21,11,4,8,0,105,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,405,1064,211,282,382,169,72,151,34,2762
SAL30725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,4,7,4,35
SAL30726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,7,4,0,0,5,0,26
SAL30727,3,9,47,37,21,101,16,52,0,287,8,50,69,53,54,38,18,37,5,330,76,185,132,63,103,50,25,31,10,673,159,277,145,79,141,49,35,42,16,947,191,186,150,94,177,65,61,56,20,1005,116,159,107,51,120,55,29,37,4,686,39,41,22,15,39,12,14,9,9,209,0,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,603,908,671,400,658,369,193,275,71,4147
SAL30728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
SAL30729,0,0,0,3,4,13,4,4,0,25,6,15,13,23,4,6,6,4,4,82,10,38,24,28,19,7,11,10,8,163,6,9,0,8,8,8,6,4,0,54,0,0,3,5,11,7,6,5,0,39,0,0,0,5,5,7,4,6,0,22,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,68,49,70,60,43,36,37,12,392
SAL30730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3
SAL30731,0,0,5,9,8,25,0,14,0,66,5,11,15,21,9,13,5,10,0,91,16,38,22,21,24,10,5,14,7,155,21,32,18,25,20,6,7,4,5,133,30,40,34,13,41,12,9,13,0,195,42,31,31,22,32,7,22,10,3,195,10,4,6,3,12,11,3,0,3,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,121,161,138,106,142,84,50,72,15,891
SAL30732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,12,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,0,12,3,6,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,8,6,5,5,3,9,0,56
SAL30733,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,0,0,11,0,9,6,0,0,0,0,0,0,12,3,4,0,0,0,0,0,8,0,19,6,3,10,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,17,4,15,0,5,17,0,83
SAL30734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,12
SAL30735,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,5,0,3,0,3,0,15,0,3,0,0,0,4,0,12,0,23,3,6,9,0,0,0,6,7,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,15,11,9,11,6,17,4,91
SAL30736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,13
SAL30737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,4,0,4,5,0,30
SAL30738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,6,0,5,0,3,0,33
SAL30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,13,0,0,4,0,0,0,11,0,0,15,3,0,8,0,0,0,5,5,0,24,5,0,6,0,0,0,5,4,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,19,0,5,0,25,14,0,82
SAL30741,0,0,11,3,0,3,0,3,4,31,0,4,7,10,3,4,0,0,0,28,21,19,22,22,5,0,3,12,0,110,34,18,26,27,15,11,8,17,4,152,19,10,25,13,18,15,3,17,0,126,26,11,11,9,8,10,3,4,3,89,5,5,7,0,0,0,0,3,0,28,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,109,75,99,84,53,56,20,62,19,575
SAL30742,0,0,7,9,0,28,5,11,0,66,0,3,13,9,3,10,0,0,0,45,14,22,22,31,4,15,7,11,0,127,24,49,37,30,24,11,5,11,3,196,32,51,45,44,31,8,18,20,3,245,24,32,17,27,34,14,17,18,4,185,0,12,0,0,3,3,3,3,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,171,143,154,102,90,52,78,16,907
SAL30743,4,0,17,38,11,57,5,39,4,180,6,35,44,69,28,47,17,46,3,294,40,99,90,99,55,36,32,63,10,526,40,110,73,71,47,26,38,57,4,471,70,102,78,83,60,35,34,64,7,532,38,95,74,58,80,19,31,48,13,453,12,30,20,7,17,10,10,13,3,126,0,7,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,214,488,381,423,302,238,168,339,46,2601
SAL30744,0,0,10,13,3,15,0,5,0,53,0,16,17,21,15,14,3,6,3,93,15,50,32,30,21,5,11,20,6,190,13,22,18,15,22,4,4,22,0,122,20,12,15,14,23,8,9,7,0,110,5,23,13,7,14,3,13,10,0,94,6,7,7,3,3,5,3,0,0,32,0,3,0,0,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,66,127,101,104,107,59,39,84,13,714
SAL30745,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,3,0,23,0,5,8,6,3,0,0,0,0,19,0,0,0,0,0,0,0,3,3,8,9,0,0,0,0,5,0,3,0,22,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,10,16,7,10,15,3,11,5,93
SAL30746,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,3,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,10,8,0,36
SAL30747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,10
SAL30748,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,11,0,0,0,5,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,8,0,3,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,4,6,9,0,5,0,53
SAL30749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10
