SAL_CODE_2021,Australia_M,Australia_F,Australia_P,Afghanistan_M,Afghanistan_F,Afghanistan_P,Bangladesh_M,Bangladesh_F,Bangladesh_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iran_M,Iran_F,Iran_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_P,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Nepal_M,Nepal_F,Nepal_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Pakistan_M,Pakistan_F,Pakistan_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africad_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Taiwan_M,Taiwan_F,Taiwan_P,Thailand_M,Thailand_F,Thailand_P,United_Kingdom_CI_IM_M,United_Kingdom_CI_IM_F,United_Kingdom_CI_IM_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
SAL50549,10,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,24
SAL50550,2380,2339,4719,47,22,68,13,6,19,0,0,4,11,27,35,9,9,23,8,8,14,0,0,0,17,7,22,3,3,10,5,5,9,98,80,177,9,25,36,15,8,21,26,20,43,22,16,39,35,30,57,0,9,9,0,3,5,0,3,5,62,72,128,5,3,7,7,14,22,104,91,193,27,13,37,111,123,225,6,3,11,12,13,30,14,14,30,16,9,25,0,4,6,53,77,130,198,214,409,6,7,10,272,287,561,554,605,1165,248,222,472,9,9,19,4409,4403,8811
SAL50551,446,400,855,0,0,0,0,0,0,3,6,11,0,3,3,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,12,0,0,0,10,14,25,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,29,37,67,0,0,0,0,0,0,10,12,20,23,24,41,0,0,0,543,524,1067
SAL50552,917,967,1885,0,0,0,0,0,0,5,0,5,5,9,9,0,3,3,0,0,0,0,0,0,7,5,13,0,0,3,0,0,0,7,3,15,0,0,4,5,5,4,0,0,0,10,16,26,4,0,9,0,4,5,0,0,0,0,0,0,5,3,7,0,0,0,18,16,34,22,23,44,0,0,0,0,0,4,5,4,5,5,7,10,21,24,42,0,0,0,0,0,0,3,4,10,170,182,357,12,8,23,0,0,0,28,45,75,26,30,48,0,0,0,1264,1362,2623
SAL50553,1129,1175,2303,0,0,0,0,0,0,5,0,5,13,13,26,0,0,6,0,0,0,0,0,0,7,5,7,0,0,0,4,4,8,14,12,30,6,6,14,0,0,5,0,0,0,4,4,10,4,9,10,6,0,6,3,5,6,0,0,0,15,17,35,0,0,0,0,0,4,39,40,77,0,0,0,49,56,109,8,5,9,0,3,3,13,12,27,0,0,0,20,25,50,5,9,15,59,81,139,0,0,0,0,6,8,22,24,48,36,41,78,0,4,4,1467,1568,3036
SAL50554,16,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,20,25,48
SAL50555,9,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25
SAL50556,452,413,865,0,0,0,3,0,3,0,0,7,10,23,34,3,0,5,0,4,5,0,0,0,3,5,8,0,0,5,3,10,16,166,151,316,8,13,20,0,4,5,4,0,4,13,11,29,6,4,13,0,4,9,3,4,5,0,0,0,7,18,29,38,47,83,0,4,4,15,19,38,0,0,0,18,23,44,5,9,7,8,5,13,7,10,20,10,9,11,0,5,13,3,3,8,55,59,110,9,10,15,3,10,12,351,394,747,63,53,116,4,6,10,1277,1342,2619
SAL50557,371,388,770,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,19,0,0,0,0,4,4,0,0,0,0,0,0,15,6,14,0,0,0,0,0,0,0,3,3,29,37,65,0,0,0,4,4,7,4,4,12,7,13,27,6,0,6,458,491,951
SAL50558,46,37,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,0,0,4,6,3,8,0,0,0,54,53,112
SAL50559,43,36,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,49,44,96
SAL50560,11,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,16,19,38
SAL50561,419,394,821,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,6,3,11,0,5,5,3,3,7,0,0,0,5,3,10,17,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,15,18,35,0,0,0,0,5,5,0,0,0,0,0,0,20,23,44,3,0,3,0,0,0,0,0,0,103,109,216,0,0,0,11,13,25,18,13,30,11,16,28,0,3,3,650,640,1291
SAL50562,176,181,349,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,12,20,37,0,0,3,0,0,0,8,13,12,33,37,68,0,0,0,246,270,517
SAL50563,35,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,41,87
SAL50564,208,204,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,19,0,0,0,28,17,43,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,11,8,22,0,0,0,0,0,0,0,3,4,25,22,47,0,0,0,295,277,567
SAL50565,16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,24
SAL50566,1879,1989,3865,0,0,0,0,0,0,3,3,7,0,3,4,0,8,5,0,0,3,0,0,10,13,12,24,0,0,3,0,0,0,5,0,5,5,15,23,0,0,0,0,0,0,11,17,30,0,6,8,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,4,4,7,114,118,234,3,0,7,13,17,26,3,6,6,6,5,9,46,52,99,0,0,0,0,0,0,0,9,8,350,342,693,17,8,25,0,4,3,62,72,135,111,99,202,0,5,9,2657,2810,5465
SAL50567,73,75,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,19,15,38,0,3,3,0,0,0,0,7,12,4,3,7,0,0,0,112,125,234
SAL50568,15,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,21,5,28
SAL50569,187,181,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,0,0,0,0,0,0,5,5,9,39,41,82,0,0,0,256,255,506
SAL50570,9,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,19
SAL50571,1064,1064,2131,0,0,0,0,0,0,3,9,20,3,6,11,0,4,3,3,0,3,0,0,0,13,15,26,0,0,0,0,0,0,9,11,21,6,7,13,0,0,0,0,0,0,24,23,46,9,11,15,0,4,4,0,4,4,0,0,0,3,6,14,0,0,0,12,13,24,43,38,83,0,0,0,0,5,5,4,8,15,3,10,13,24,26,50,4,3,4,0,0,0,3,17,22,264,264,529,10,10,21,0,0,0,45,75,116,23,29,51,9,5,12,1591,1656,3246
SAL50572,13,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,20,20,33
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,5930,5960,11891,279,187,468,17,17,30,8,12,19,44,83,129,12,13,22,8,16,22,4,0,4,38,33,67,0,3,4,4,4,8,350,367,714,84,107,190,18,23,45,26,26,47,39,37,81,22,28,47,0,14,10,10,19,31,6,8,22,102,101,201,4,6,11,43,54,94,380,357,740,147,106,252,333,429,764,9,9,18,51,50,96,44,50,102,117,107,222,3,13,20,60,132,198,725,803,1535,26,17,42,27,49,74,630,663,1299,622,672,1288,17,19,39,10247,10593,20839
SAL50575,85,67,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,9,8,16,5,4,8,0,0,0,3,6,3,12,10,27,0,0,5,122,105,225
SAL50576,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,4,4,7,0,0,0,25,13,34
SAL50577,58,54,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,61,59,115
SAL50578,53,58,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,9,7,11,0,0,0,67,74,141
SAL50579,124,114,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,0,0,0,0,0,3,0,6,4,3,4,6,0,0,0,148,144,292
SAL50580,27,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,28,56
SAL50581,27,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,56
SAL50582,153,121,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,9,16,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,33,5,0,5,0,0,0,0,4,4,17,7,27,0,0,0,205,174,375
SAL50583,3220,3656,6878,0,0,0,0,0,0,4,7,14,4,12,12,0,4,0,0,0,0,4,4,8,20,28,50,0,0,3,0,4,4,21,27,40,5,15,20,0,0,0,0,0,3,4,11,18,16,8,22,0,0,0,0,0,0,0,0,0,3,14,17,6,5,16,31,19,53,169,172,341,4,0,6,55,111,163,4,3,3,6,7,13,37,37,73,11,5,18,0,6,5,12,46,55,463,547,1005,12,11,25,3,8,15,72,94,166,248,327,578,3,3,8,4439,5198,9632
SAL50584,25,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,24,22,46
SAL50585,939,977,1911,0,0,0,0,0,0,6,0,7,0,5,7,8,9,7,0,0,0,0,0,0,10,12,23,0,0,0,0,0,0,15,6,19,0,4,4,0,0,0,0,0,0,7,6,13,13,16,28,0,0,0,0,0,0,0,0,0,13,11,16,0,0,0,3,11,15,31,38,71,0,0,0,0,10,17,3,0,6,0,3,8,10,6,16,0,0,0,0,0,0,0,15,15,119,115,238,4,0,7,0,0,0,30,33,58,55,53,105,0,0,0,1265,1325,2588
SAL50586,133,134,265,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,9,26,0,0,0,0,0,0,0,0,0,22,31,50,0,0,0,175,176,350
SAL50587,3320,3352,6672,0,0,0,0,0,0,14,17,26,10,32,39,8,4,11,3,0,5,4,4,3,27,38,68,5,4,11,10,5,17,54,55,111,6,11,20,7,8,19,0,0,0,98,76,175,41,35,75,8,19,26,0,5,6,0,0,0,28,36,61,0,0,0,24,16,41,141,109,250,7,0,7,18,18,34,10,16,24,20,20,35,83,94,174,11,6,18,0,6,3,4,24,25,465,456,926,11,24,34,19,21,37,148,219,367,124,140,263,3,7,12,4721,4874,9587
SAL50588,5,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,10,17
SAL50589,39,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,35,77
SAL50590,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL50591,70,80,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,70,81,151
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,50,61,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,8,20,0,0,0,0,0,0,15,21,34,5,5,6,0,10,10,87,108,198
SAL50594,729,708,1440,0,0,0,0,0,0,5,3,6,0,0,0,0,5,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,6,10,10,21,0,3,11,0,3,0,0,0,0,5,6,12,5,11,14,5,0,6,0,0,0,0,0,0,0,6,5,0,0,0,3,4,7,33,36,61,0,0,0,0,5,7,3,0,0,6,7,15,11,8,14,0,0,4,0,0,0,0,8,7,108,100,210,4,3,8,4,0,3,25,34,59,30,24,53,0,0,3,1002,989,1992
SAL50595,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,5
SAL50596,9,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,23
SAL50597,14,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,43
SAL50598,31,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,40,38,81
SAL50599,1813,1928,3746,0,0,0,0,0,0,14,9,21,34,36,76,4,8,12,5,11,11,0,0,0,17,14,30,4,4,8,7,11,21,29,29,58,5,13,14,9,11,21,0,0,0,21,21,43,27,34,65,5,9,14,3,0,0,5,0,5,16,36,57,0,0,0,8,17,25,58,48,100,5,0,4,7,9,11,8,13,18,13,23,36,50,57,106,7,3,7,0,7,7,5,3,4,237,217,444,8,14,25,12,8,17,94,113,202,60,68,130,9,6,9,2586,2772,5361
SAL50600,24,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,4,5,0,0,0,30,23,53
SAL50601,18,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,27,24,51
