SAL_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,8,5,15
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,6,0,0,0,13,3,15
SAL50752,3,0,3,100,78,174,0,0,0,0,0,0,3,3,13,750,694,1444,43,73,120,5,0,5,4,0,11,51,11,67,13,0,14,12,17,29,983,886,1869,9,6,11,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,8,14,22,0,0,0,0,0,0,7,5,7,0,7,3,7,0,9,10,11,17,6,5,11,21,27,52,0,6,0,0,0,0,0,0,0,4,6,4,126,126,256,73,167,239,0,0,0,1210,1214,2424
SAL50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,14,5,4,6,0,4,4,23,32,51
SAL50754,38,41,84,4,11,14,0,0,0,0,0,0,7,0,5,979,667,1652,59,61,121,25,0,24,12,0,12,16,0,16,29,3,35,20,9,28,1198,799,1993,14,18,36,0,0,0,0,0,0,9,7,15,0,3,8,4,0,4,20,30,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,13,8,19,36,42,79,0,6,8,0,0,0,0,0,0,0,6,8,51,77,129,117,150,271,13,6,19,1424,1071,2495
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,19,25,43,74,107,188,0,0,0,0,0,0,25,13,34,1339,946,2285,66,108,180,24,0,24,8,0,10,20,7,20,37,13,48,24,22,43,1631,1241,2874,13,15,30,0,0,0,0,0,0,8,9,8,7,0,7,0,0,0,22,28,48,0,0,0,0,0,0,13,3,16,4,14,11,4,7,7,16,19,36,15,7,22,55,55,105,4,10,16,0,0,4,0,0,0,3,19,20,86,107,197,163,200,364,9,8,19,1945,1630,3575
SAL50757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,62,0,5,5,5,0,5,0,0,4,0,0,0,0,0,0,0,5,6,37,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,23,11,5,17,0,4,3,57,64,121
SAL50758,10,15,20,5,6,11,0,0,0,0,0,0,0,0,0,307,305,616,24,33,55,5,0,5,6,0,4,0,0,0,6,0,6,0,0,0,359,355,714,0,0,3,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,6,9,16,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,6,3,3,9,12,16,22,0,3,8,0,0,0,0,0,0,0,3,8,22,32,50,48,53,99,3,0,3,444,458,900
SAL50759,0,0,0,53,6,61,0,0,0,0,0,0,0,0,0,41,4,45,24,6,28,5,0,0,0,0,0,0,0,0,37,7,44,8,0,11,170,29,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,4,0,4,180,34,217
SAL50760,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,18,46,11,3,8,0,3,3,0,0,0,0,0,0,12,12,22,35,43,82,89,80,163,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,12,16,96,91,187,0,0,5,192,181,371
SAL50761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,90,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,59,52,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,10,13,19,4,0,0,72,68,142
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,10,11,17
SAL50763,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,34,33,70,0,0,5,4,0,4,0,0,4,0,0,0,4,0,0,9,11,23,51,53,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,9,19,41,45,83,4,5,3,107,112,220
SAL50764,170,131,298,18,10,26,0,0,0,0,0,0,8,9,18,2035,1957,3995,97,114,214,30,0,30,15,5,20,18,0,21,37,6,50,17,25,40,2455,2258,4716,48,41,88,0,0,0,0,0,0,52,42,95,4,7,14,12,3,15,114,94,211,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,4,4,13,19,6,23,142,104,244,22,14,43,0,0,0,0,0,0,22,14,43,288,322,610,293,487,783,9,7,13,3216,3189,6406
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9
SAL50766,95,83,182,9,10,15,0,0,0,0,0,0,3,4,4,1240,1140,2381,82,88,169,35,3,40,3,0,3,5,0,8,37,3,41,5,6,11,1515,1331,2851,20,17,35,0,0,0,0,0,0,25,24,53,5,0,5,4,0,4,47,38,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,9,59,49,109,8,14,19,0,0,0,0,0,0,8,14,19,126,177,297,216,264,481,5,3,10,1928,1840,3777
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,9,12
SAL50768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,28,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,10,0,0,0,32,42,70
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,8
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,5,0,0,0,7,0,10
SAL50771,0,0,0,9,4,9,0,0,0,0,0,0,0,0,0,200,147,345,21,13,31,4,0,4,0,0,0,0,0,0,5,0,5,14,19,37,262,182,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,29,41,20,28,53,5,6,12,305,242,552
SAL50772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,0,6,8,0,0,0,18,20,43
SAL50773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,79,0,0,5,9,0,9,0,0,0,6,0,8,7,0,7,8,10,23,70,53,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,33,3,7,13,4,0,7,99,73,173
SAL50774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,8,21
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,18,19,41
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,13,11,24
SAL50777,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,26,0,26,34,6,38,0,0,0,0,0,0,0,0,0,23,6,21,0,3,4,94,15,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,5,3,0,3,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,3,5,6,0,6,113,19,129
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,11
SAL50779,0,0,0,60,3,65,0,0,0,0,0,0,0,0,0,18,0,22,10,0,10,3,0,3,0,0,0,0,0,0,16,0,23,13,6,22,129,18,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,4,0,3,11,0,10,0,0,0,6,0,6,0,0,0,5,0,5,0,0,0,0,0,0,9,0,9,153,19,169
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,0,0,0,0,0,0,19,19,37
SAL50781,3,6,7,4,20,28,0,0,0,0,0,0,9,3,15,598,372,963,49,43,92,16,0,16,4,0,4,6,0,9,11,5,15,11,5,6,706,461,1161,10,9,16,0,0,0,0,0,0,4,10,7,0,4,4,0,0,0,10,19,26,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,3,3,6,12,7,16,24,23,51,5,0,0,0,0,0,0,0,0,3,0,3,8,32,42,69,77,143,7,6,11,818,593,1410
SAL50782,0,5,3,7,0,6,0,0,0,0,0,0,0,0,5,160,122,288,10,6,20,3,0,6,0,0,0,3,0,3,3,0,7,0,0,0,188,135,326,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,6,14,3,0,3,0,0,0,0,0,0,3,0,3,7,8,16,20,37,56,3,0,6,235,182,418
SAL50783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,77,0,3,3,7,0,7,0,0,0,0,0,0,0,0,0,3,5,5,59,35,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,3,63,43,104
SAL50784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,5,0,0,0,15,7,19
SAL50785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,13,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,27,6,3,10,0,0,0,32,28,55
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,5,0,0,0,19,18,28
SAL50787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,77,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,44,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,22,12,11,25,3,0,6,70,68,141
SAL50788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,13,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,8,12,0,0,0,22,29,54
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,0,0,0,0,0,0,15,13,33
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,23
SAL50791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,29,3,5,7,0,0,0,40,28,66
SAL50792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,32,81,0,0,0,7,0,7,0,0,0,0,0,0,5,0,10,13,9,21,66,43,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,18,3,7,15,0,0,0,80,60,145
SAL50793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,13,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,0,0,3,0,0,0,27,18,43
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,6,5,10
SAL50795,0,0,0,48,0,47,0,0,0,0,0,0,0,0,0,32,4,39,13,4,14,4,0,4,0,0,0,0,0,0,25,8,33,11,10,17,128,27,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,4,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,0,0,0,142,26,171
SAL50796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,20,12,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,23
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,3,0,0,0,16,12,27
SAL50798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,10,16
SAL50799,0,0,0,21,3,25,0,0,0,0,0,0,4,7,9,843,867,1714,104,126,227,24,0,25,16,9,28,36,25,58,20,8,29,118,170,290,1187,1219,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,21,15,6,16,0,0,0,0,0,0,0,0,0,0,0,0,59,74,133,187,234,420,17,18,33,1457,1557,3017
SAL50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,16,16,30,0,0,0,37,24,64
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,12,8,19
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,4
