SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL30430,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,4,4,0,0,0,3,0,0,0,49
SAL30431,100,16,22,15,32,11,0,16,337,0,0,0,0,0,0,0,0,0,0,4,224,87,137,16,27,22,50,8,0,21,594
SAL30432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30434,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,41,6,0,5,0,0,0,0,0,0,51
SAL30435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30436,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,4,12
SAL30437,8,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,199,51,32,8,0,0,0,0,0,0,293
SAL30438,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12
SAL30439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL30440,13,4,5,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,186,39,18,4,10,0,3,0,0,6,258
SAL30441,92,8,16,10,25,4,3,0,312,0,0,0,0,0,0,0,0,0,0,0,305,238,194,28,13,24,47,7,3,11,869
SAL30442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL30443,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,5,0,0,0,0,0,24
SAL30444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL30445,121,35,43,36,48,22,0,15,579,0,0,0,0,0,0,0,0,0,34,36,1249,293,259,71,77,72,88,64,11,92,2281
SAL30446,143,34,38,35,44,17,3,23,880,0,0,0,0,0,0,0,0,0,0,0,2011,486,401,72,78,70,92,49,9,86,3358
SAL30447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30449,7,7,0,3,3,3,5,4,72,0,0,0,0,0,0,0,0,0,0,0,332,32,22,5,7,4,3,5,3,6,426
SAL30450,24,6,3,0,9,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,259,82,56,3,13,4,13,3,0,10,446
SAL30451,127,31,31,33,43,11,4,22,711,0,0,0,0,0,0,0,0,0,4,8,1575,466,312,56,58,45,70,18,5,69,2674
SAL30452,72,16,15,11,11,14,0,4,390,3,0,0,0,0,0,0,0,0,0,5,924,382,251,43,26,30,24,22,5,49,1754
SAL30453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30455,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,297,26,9,0,4,4,3,6,0,16,362
SAL30456,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,6,33
SAL30457,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,39
SAL30458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30459,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,14,3,0,0,4,0,0,0,4,71
SAL30460,23,0,0,0,0,0,0,3,137,0,0,0,0,0,0,0,0,0,0,0,454,153,62,15,9,5,6,9,0,15,722
SAL30461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30462,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
SAL30463,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,3,5,0,0,0,0,0,0,0,62
SAL30464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30467,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,10,4,0,0,0,0,0,0,0,44
SAL30468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30469,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
SAL30470,9,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,91,25,15,0,0,0,5,0,0,0,135
SAL30471,393,108,79,129,238,52,16,67,2025,10,0,0,0,0,0,0,0,0,19,25,2650,831,686,157,126,161,284,83,32,210,5213
SAL30472,131,23,34,68,84,19,6,9,623,0,0,0,0,0,0,0,0,0,0,0,752,213,229,37,38,90,104,27,3,38,1536
SAL30473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL30474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL30476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL30477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30478,98,30,22,47,118,68,13,20,602,3,0,0,0,0,0,0,3,0,0,7,521,143,154,44,41,66,154,93,27,29,1272
SAL30479,230,55,58,70,145,79,15,15,1020,0,0,0,0,0,0,0,0,0,0,11,699,285,327,74,92,102,178,105,26,36,1927
SAL30480,1593,303,299,307,411,175,29,151,8156,0,0,0,0,0,0,0,0,0,7,12,3854,2422,1803,328,333,344,448,197,36,181,9954
SAL30481,0,3,4,6,16,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,28,0,6,3,4,6,16,4,0,0,66
SAL30482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30484,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,18
SAL30485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,19
SAL30487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30489,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15
SAL30490,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30491,16,0,7,0,0,4,0,4,96,0,0,0,0,0,0,0,0,0,0,0,230,85,65,7,9,0,9,3,3,5,419
SAL30492,27,12,12,12,50,49,3,9,272,0,0,0,0,0,0,0,0,0,5,6,558,98,64,22,15,19,60,57,3,47,950
SAL30493,85,28,24,24,35,8,0,5,395,0,0,0,0,0,0,0,0,0,0,5,726,332,258,65,44,49,51,22,10,32,1580
SAL30494,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,3,38
SAL30495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL30496,11,4,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,72,34,20,3,6,0,0,0,0,9,138
SAL30497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30498,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,5,30
SAL30499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30501,101,12,16,12,15,5,0,10,668,0,0,4,0,0,0,0,0,0,0,5,1217,283,206,21,24,16,24,5,5,29,1831
SAL30502,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,35,3,7,0,4,3,0,0,0,0,50
SAL30503,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,18
SAL30504,124,23,29,23,35,19,5,12,823,0,0,0,0,0,0,0,0,0,0,4,1204,418,266,39,54,43,67,29,12,36,2167
SAL30505,6,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,168,34,16,3,0,0,7,0,0,10,242
SAL30506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10
SAL30507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL30509,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,7,6,5,4,0,0,0,0,0,42
SAL30510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30512,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
SAL30513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,0,0,0,0,0,0,0,40
SAL30514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL30517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4
SAL30519,192,36,37,33,41,21,0,12,757,0,0,0,0,0,0,0,0,0,0,4,744,340,327,56,58,71,57,32,11,25,1727
SAL30520,5,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,97,32,25,10,6,0,0,0,0,7,170
SAL30521,130,24,17,34,64,8,0,8,458,0,0,0,0,0,0,0,0,0,4,0,757,261,255,47,44,48,97,24,3,23,1569
SAL30522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30523,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,152,57,30,0,8,0,9,8,0,7,268
SAL30524,213,47,36,49,56,19,6,18,1284,0,0,0,0,0,0,0,0,0,0,4,2296,736,479,80,61,77,80,31,19,75,3931
SAL30525,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,0,0,15
SAL30526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
SAL30528,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,27
SAL30529,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,35,11,0,3,0,0,14,0,0,0,63
SAL30530,4,0,0,3,10,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,25,3,4,0,0,4,10,4,0,3,56
SAL30531,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38,4,5,0,0,0,0,0,0,7,47
SAL30532,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL30533,25,0,0,0,0,8,0,4,132,4,0,0,0,0,0,0,0,0,13,15,342,91,42,10,0,6,6,8,0,33,526
SAL30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL30535,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,186,30,16,0,0,0,4,0,0,6,250
SAL30536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30537,14,8,4,0,7,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,174,20,28,9,4,0,7,4,0,14,245
SAL30538,233,62,45,42,54,34,6,32,1347,0,0,0,0,0,0,0,0,0,3,6,1434,536,431,86,76,66,79,49,7,72,2840
SAL30539,192,46,39,49,55,11,10,15,1008,0,0,4,0,0,0,0,0,0,0,6,948,342,296,74,47,64,65,17,10,34,1891
SAL30540,452,92,98,105,121,44,23,46,3497,3,0,0,0,0,0,0,0,0,0,3,3052,1210,657,120,130,151,140,58,28,90,5630
SAL30541,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,35
SAL30542,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,33
SAL30543,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,19
SAL30544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30547,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14
SAL30548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30550,200,26,50,44,53,39,14,23,1241,0,0,3,0,0,0,0,0,0,3,5,2213,603,454,65,83,105,85,60,29,66,3754
SAL30551,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,4,31
SAL30552,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,33
SAL30553,352,66,78,97,84,26,10,31,1940,0,0,0,0,0,0,0,0,0,9,4,1479,767,502,94,102,122,93,34,21,69,3279
SAL30554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL30555,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,53,13,9,0,0,0,0,0,0,0,76
SAL30556,25,4,3,0,9,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,580,232,91,6,16,19,11,3,3,8,965
SAL30557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15
SAL30558,0,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,108,26,26,4,10,4,0,0,0,7,167
SAL30559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL30560,7,0,0,4,7,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,113,24,21,3,0,10,9,0,0,5,189
SAL30561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,0,0,0,0,0,0,0,3,3,33
SAL30564,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,53,3,9,0,0,0,0,0,0,5,66
SAL30565,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,10,0,3,0,0,0,0,0,0,33
SAL30566,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,6,5,0,0,0,3,0,0,0,26
SAL30567,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,109,12,4,0,0,4,0,0,0,0,138
SAL30568,0,0,0,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,93,24,24,0,0,0,7,4,0,6,156
SAL30569,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,242,22,15,0,0,0,0,0,0,4,290
SAL30570,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,49
SAL30571,6,0,0,0,0,0,0,4,59,4,0,0,0,0,0,0,0,0,6,14,281,67,30,8,0,0,0,0,0,23,402
SAL30572,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,21
SAL30573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30574,133,39,52,41,60,25,8,9,568,0,0,0,0,0,0,0,0,0,0,0,413,168,177,47,63,52,65,38,9,20,1039
SAL30575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30577,14,6,6,0,13,6,0,6,228,0,0,0,0,0,0,0,0,0,0,0,468,44,22,7,7,3,10,6,0,20,593
SAL30578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30579,3,5,0,0,0,0,0,4,120,0,0,0,0,0,0,0,0,0,0,0,205,49,17,5,0,0,0,0,0,10,288
SAL30580,332,69,75,72,77,45,8,9,1873,0,0,0,0,0,0,0,0,0,0,0,1926,755,564,118,94,92,122,53,14,29,3761
SAL30581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30582,28,23,17,11,44,0,3,12,195,0,0,0,0,0,0,0,0,0,0,0,117,40,35,21,23,16,45,0,3,17,323
SAL30583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
SAL30584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12
SAL30585,9,4,0,7,5,5,0,0,68,0,0,0,0,0,0,0,0,0,0,0,94,27,18,4,7,7,5,8,0,7,174
SAL30586,4,5,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,4,4,114,24,8,4,4,0,3,0,0,6,171
SAL30587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30588,57,21,10,10,23,19,4,5,303,0,0,0,0,0,0,0,0,0,16,15,389,124,122,33,17,28,46,27,3,31,818
SAL30589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL30590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SAL30591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30593,503,153,248,203,248,87,27,26,2515,5,0,0,0,0,0,0,0,0,34,38,1233,738,655,188,277,243,287,112,51,107,3892
SAL30594,192,58,44,45,39,27,13,17,994,0,0,0,0,0,0,0,0,0,0,0,818,334,277,74,56,53,57,29,13,35,1747
SAL30595,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
SAL30596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30598,7,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,46,19,11,3,0,0,5,0,0,0,83
SAL30599,0,0,0,0,7,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,7,0,0,5,41
SAL30600,0,0,0,0,36,8,25,4,105,0,0,0,0,0,0,0,0,0,0,0,137,17,8,0,0,5,55,9,30,20,283
SAL30601,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,28
SAL30602,73,11,19,49,74,21,10,7,350,0,0,0,0,0,0,0,0,0,7,10,260,138,123,18,28,71,106,28,10,32,805
SAL30603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
SAL30606,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,3,30,6,6,0,0,0,0,0,0,5,39
SAL30607,21,0,0,0,13,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,118,41,30,4,5,0,12,4,3,3,221
SAL30608,16,5,0,0,9,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,192,71,49,10,4,0,9,3,0,12,342
SAL30609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9
SAL30610,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,111,4,22,0,0,0,0,0,0,4,138
SAL30611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6,35
SAL30612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30614,3,0,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,14,0,23
SAL30615,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,8,4,0,0,0,0,0,0,0,27
SAL30616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL30617,281,90,135,198,169,52,22,16,1479,4,0,0,0,0,0,4,0,0,0,6,1144,450,456,126,149,232,190,76,30,43,2902
SAL30618,114,19,30,25,35,31,8,21,826,0,0,0,0,0,0,0,0,0,0,0,961,258,181,32,38,37,43,39,6,51,1657
SAL30619,4,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,114,31,15,0,0,0,3,0,0,0,175
SAL30620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30621,21,4,6,4,10,3,4,0,88,0,0,0,0,0,0,0,0,0,0,0,153,38,32,4,8,5,19,0,4,8,268
SAL30622,169,46,33,45,32,19,5,50,1105,3,0,0,0,0,0,0,0,0,8,11,2690,801,526,95,84,100,92,46,17,181,4617
SAL30623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL30624,7,0,0,0,0,0,8,0,51,0,0,0,0,0,0,0,0,0,0,0,102,22,15,0,0,0,0,0,8,13,169
SAL30625,38,9,5,14,24,8,3,0,263,0,0,0,0,0,0,0,0,0,0,0,570,161,84,19,21,22,44,7,3,22,952
SAL30626,87,18,15,18,18,5,0,0,334,0,0,0,0,0,0,0,0,0,0,0,337,172,175,30,23,24,27,0,4,13,806
